Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4939.5 at 16:36 5/1/2010  Report at 19:05 Tuesday 5/1/2010. Processed 20:39 Tuesday 5/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
CO2 Grp Ltd opt nov11,COZO,0.14,5,55.56,,,,,,,,
Bone Medical Ltd,BNE,0.205,7,51.85,,,,,,,,
IPGA Ltd,IPP,0.13,3,30.00,,,,,,,,
TVN Corp Ltd,TVN,0.013,0.3,30.00,,,,,,,,
Metal Storm Ltd,MST,0.024,0.4,20.00,,,,,,,,
Quantum Energy,QTM,0.18,3,20.00,,,,,,,,
Run Corp Ltd,RNC,0.048,0.8,20.00,,,,,,,,
Dromana Estate,DMY,0.045,0.7,18.42,,,,,,,,
Paragon Care Ltd,PGC,0.028,0.4,16.67,,,,,,,,
Firstfolio Ltd,FFF,0.06,0.8,15.38,,,,,,,,
ETFS Metals etfs pd,ETPMPD,46.24,608,15.14,,,,,,,,
Genetic Tech,GTG,0.046,0.6,15.00,,,,,,,,
Neuren Pharmaceut,NEU,0.04,0.5,14.29,,,,,,,,
WAG Ltd,WAG,0.008,0.1,14.29,,,,,,,,
Merchant House,MHI,0.17,2,13.33,,,,,,,,
Konekt Ltd,KKT,0.13,1.5,13.04,,,,,,,,
TTA Hldgs Ltd,TTA,0.08,0.9,12.68,,,,,,,,
4C Sec Solution,FCS,0.018,0.2,12.50,,,,,,,,
Admerex Ltd,ADL,0.01,0.1,11.11,,,,,,,,
Analytica Ltd,ALT,0.04,0.4,11.11,,,,,,,,
Aust China Hldgs,AAK,0.01,0.1,11.11,,,,,,,,
Mariner Corp Ltd,MCX,0.01,0.1,11.11,,,,,,,,
QRxPharma Ltd,QRX,0.88,8.5,10.69,,,,,,,,
Sino Strategic Intl,SSI,0.54,5,10.20,,,,,,,,
Euroz Ltd opt mar14,EZLO,0.88,8,10.00,,,,,,,,
Medigard Ltd,MGZ,0.11,1,10.00,,,,,,,,
Mooter Media Ltd,MMZ,0.011,0.1,10.00,,,,,,,,
RER Grp Ltd opt dec10,RGDO,0.22,2,10.00,,,,,,,,
Wavenet Intl,WAL,0.165,1.5,10.00,,,,,,,,
Neptune Marine opt dec10,NMSO,0.505,4.5,9.78,,,,,,,,
Becton Prop Grp stpld,BEC,0.115,1,9.52,,,,,,,,
Biotron Ltd,BIT,0.115,1,9.52,,,,,,,,
Mesoblast Ltd,MSB,1.515,13,9.39,,,,,,,,
Souls Private Equity,SOE,0.12,1,9.09,,,,,,,,
Early Learning Serv,ELY,0.25,2,8.70,,,,,,,,
BSA Ltd,BSA,0.315,2.5,8.62,,,,,,,,
ADG Global Supply,ADQ,0.065,0.5,8.33,,,,,,,,
Coventry Res,CVY,0.26,2,8.33,,,,,,,,
Facilitate Digital,FAC,0.065,0.5,8.33,,,,,,,,
Teys Ltd,TYS,0.013,0.1,8.33,,,,,,,,
CMA Corp Ltd,CMV,0.079,0.6,8.22,,,,,,,,
ASK Funding Ltd,AKF,0.27,2,8.00,,,,,,,,
Rivercity Motorway stpld,RCY,0.27,2,8.00,,,,,,,,
Diploma Grp Ltd,DGX,0.345,2.5,7.81,,,,,,,,
Black Ridge Min,BRD,0.014,0.1,7.69,,,,,,,,
Multiplex Acumen unt,MPF,0.14,1,7.69,,,,,,,,
Ardent Leisure Grp stp,AAD,1.845,13,7.58,,,,,,,,
Clinuvel Pharmaceut,CUV,0.285,2,7.55,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.029,0.2,7.41,,,,,,,,
Challenger Winetr unt,CWT,0.29,2,7.41,,,,,,,,
Supply Net,SNL,0.44,3,7.32,,,,,,,,
Matrix C & E Ltd,MCE,2.19,14,6.83,,,,,,,,
Webjet Ltd,WEB,2.20,14,6.80,,,,,,,,
Boart Longyear,BLY,0.395,2.5,6.76,,,,,,,,
Structural Systems,STS,0.795,5,6.71,,,,,,,,
Blue Capital Ltd,BIV,0.016,0.1,6.67,,,,,,,,
Galileo Japan Tr unt,GJT,0.048,0.3,6.67,,,,,,,,
Redisland Aust,RLA,0.016,0.1,6.67,,,,,,,,
Wentworth Hldgs,WWM,0.08,0.5,6.67,,,,,,,,
Panorama Synergy,PSY,0.33,2,6.45,,,,,,,,
Rock Bld perm.,ROK,2.69,16,6.32,,,,,,,,
Comtel Corp Ltd,CMO,0.017,0.1,6.25,,,,,,,,
Mirvac Grp stpld,MGR,1.65,9.5,6.11,,,,,,,,
Halcygen Pharma,HGN,0.71,4,5.97,,,,,,,,
WHK Grp Ltd,WHG,1.155,6.5,5.96,,,,,,,,
Charter Hall Grp forus,CHC,0.72,4,5.88,,,,,,,,
Imugene Ltd,IMU,0.09,0.5,5.88,,,,,,,,
Sky Net fpo nz,SKT,4.07,22,5.71,,,,,,,,
Goodman Grp forus,GMG,0.65,3.5,5.69,,,,,,,,
Clover Corp,CLV,0.28,1.5,5.66,,,,,,,,
HFA Hldgs Ltd,HFA,0.28,1.5,5.66,,,,,,,,
Aust Education unt,AEU,0.475,2.5,5.56,,,,,,,,
Centro Retail stpld,CER,0.19,1,5.56,,,,,,,,
Logicamms Ltd,LCM,0.95,5,5.56,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.02,0.1,5.26,,,,,,,,
ENV Clean Tech,ESI,0.041,0.2,5.13,,,,,,,,
Sunshine Heart cdi,SHC,0.041,0.2,5.13,,,,,,,,
Stockland stpld,SGP,4.11,20,5.12,,,,,,,,
Ausenco Ltd,AAX,4.77,23,5.07,,,,,,,,
K2 Asset Mgmt,KAM,0.83,4,5.06,,,,,,,,
MINING RISES,,,,,,,,,,,,
Pelican Res,PEL,0.049,2.7,122.70,,,,,,,,
Beadell Resource,BDR,0.35,12.5,55.56,,,,,,,,
Cityview Corp,CVI,0.003,0.1,50.00,,,,,,,,
Venus Res opt jul11,VNSO,0.15,5,50.00,,,,,,,,
Sino Gas Energy opt jun10,SEHO,0.013,0.4,44.44,,,,,,,,
Renison Cons 12% cn12,RSNG,0.10,2.8,38.89,,,,,,,,
Black Fire Min opt jun10,BFEO,0.02,0.5,33.33,,,,,,,,
Cortona Res opt jan12,CRCO,0.06,1.5,33.33,,,,,,,,
Regal Res,RER,0.058,1.3,28.89,,,,,,,,
Norton Gold Fields opt oct10,NGFO,0.12,2.5,26.32,,,,,,,,
Greenland Min En opt jun11,GGGO,0.53,11,26.19,,,,,,,,
Augur Res Ltd,AUK,0.15,3,25.00,,,,,,,,
Aussie Q Res,AQR,0.115,2.3,25.00,,,,,,,,
Buka Gold Ltd,BKG,0.175,3.5,25.00,,,,,,,,
Greenland Min En,GGG,0.78,15,23.81,,,,,,,,
Magnetic Res,MAU,0.22,4,22.22,,,,,,,,
Thor Min Plc cdi,THR,0.022,0.4,22.22,,,,,,,,
Western Uranium opt jun10,WTNO,0.415,7.5,22.06,,,,,,,,
Bondi Min Ltd,BOM,0.17,3,21.43,,,,,,,,
Catalpa Res opt jun10,CAHO,0.425,7.5,21.43,,,,,,,,
Stirling Products,STI,0.017,0.3,21.43,,,,,,,,
Argosy Min cdi,AGY,0.06,1,20.00,,,,,,,,
Jervois Min,JRV,0.006,0.1,20.00,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.006,0.1,20.00,,,,,,,,
Territory Uranium,TUC,0.12,2,20.00,,,,,,,,
Coalspur Mines opt jun11,CPLO,0.25,4,19.05,,,,,,,,
Lincoln Min opt jun10,LMLO,0.125,2,19.05,,,,,,,,
Manas Res Ltd opt sep11,MSRO,0.06,0.9,17.65,,,,,,,,
Regal Res opt nov11,REROB,0.02,0.3,17.65,,,,,,,,
Resolute Min opt dec11,RSGO,0.57,8.5,17.53,,,,,,,,
Western Uranium,WTN,0.63,9,16.67,,,,,,,,
Laconia Res Ltd,LCR,0.185,2.5,15.62,,,,,,,,
East Energy Resource,EER,0.105,1.4,15.38,,,,,,,,
RMA Energy Ltd,RMT,0.062,0.8,14.81,,,,,,,,
Austin Explore,AKK,0.055,0.7,14.58,,,,,,,,
Pacmag Metals Ltd,PMH,0.275,3.5,14.58,,,,,,,,
Excalibur Min opt dec12,EXMOA,0.008,0.1,14.29,,,,,,,,
Magna Min NL,MAN,0.008,0.1,14.29,,,,,,,,
Rawson Res,RAW,0.12,1.5,14.29,,,,,,,,
Sino Gas Energy,SEH,0.16,2,14.29,,,,,,,,
Union Res Ltd,UCL,0.008,0.1,14.29,,,,,,,,
Navigator Res opt nov11,NAVO,0.049,0.6,13.95,,,,,,,,
Northern Iron Ltd,NFE,1.40,16,12.90,,,,,,,,
REY Res Ltd,REY,0.22,2.5,12.82,,,,,,,,
Callabonna Uranium,CUU,0.018,0.2,12.50,,,,,,,,
Dynasty Metals,DMA,0.225,2.5,12.50,,,,,,,,
Pacrim Energy,PRE,0.009,0.1,12.50,,,,,,,,
Victorian Gold Mines,VGM,0.18,2,12.50,,,,,,,,
Norseman Gold cdi 1:1,NGX,1.01,11,12.22,,,,,,,,
Red Fork Energy,RFE,0.885,9.5,12.03,,,,,,,,
Sun Res NL,SUR,0.085,0.9,11.84,,,,,,,,
