Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4598.6 at 16:36 6/5/2010  Report at 19:05 Thursday 6/5/2010. Processed 21:40 Thursday 6/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
WDS Ltd,WDS,0.445,-2.5,-5.32,,,,,,,,
Capral Ltd,CAA,0.18,-1,-5.26,,,,,,,,
Nomad Bld,NOD,0.18,-1,-5.26,,,,,,,,
Virax Hldgs,VHL,0.072,-0.4,-5.26,,,,,,,,
Sterihealth Ltd,STP,1.46,-8,-5.19,,,,,,,,
Ruralco Hldgs,RHL,2.75,-15,-5.17,,,,,,,,
Aurora Prop unt,AUP,4.80,-26,-5.14,,,,,,,,
TZ Ltd,TZL,0.56,-3,-5.08,,,,,,,,
PaperlinX Ltd,PPX,0.75,-4,-5.06,,,,,,,,
BSA Ltd,BSA,0.19,-1,-5.00,,,,,,,,
Compass Hotel stp,CXH,0.019,-0.1,-5.00,,,,,,,,
Headline Grp Ltd,HLD,0.285,-1.5,-5.00,,,,,,,,
Sedgman Ltd,SDM,1.52,-8,-5.00,,,,,,,,
TPL Corp Ltd,TPL,0.019,-0.1,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Austral Africa Res,AAF,0.001,-0.1,-50.00,,,,,,,,
Matilda Zircon opt jun10,MZIO,0.001,-0.1,-50.00,,,,,,,,
Range Res Ltd opt oct10,RRSOA,0.001,-0.1,-50.00,,,,,,,,
Nullarbor Hldgs,NLB,0.32,-28,-46.67,,,,,,,,
Rox Res opt jul11,RXLOA,0.008,-0.7,-46.67,,,,,,,,
Groote Res Ltd opt jun10,GOTO,0.40,-24,-37.50,,,,,,,,
Marion Energy opt dec11,MAEO,0.009,-0.5,-35.71,,,,,,,,
Astro Res NL opt nov12,AROOB,0.002,-0.1,-33.33,,,,,,,,
Artemis Res opt jun11,ARVOB,0.015,-0.6,-28.57,,,,,,,,
Atticus Resource opt sep12,ACZO,0.03,-1.2,-28.57,,,,,,,,
Monax Min Ltd opt nov11,MOXO,0.036,-1.4,-28.00,,,,,,,,
Oroya Min Ltd,ORO,0.003,-0.1,-25.00,,,,,,,,
Sierra Min opt dec10,SRMO,0.015,-0.5,-25.00,,,,,,,,
Richmond Min opt dec10,RHMO,0.08,-2.5,-23.81,,,,,,,,
Envirogold Ltd opt dec11,EVGO,0.007,-0.2,-22.22,,,,,,,,
Liontown Res,LTR,0.053,-1.5,-22.06,,,,,,,,
Augustus Min,AUJ,0.30,-8,-21.05,,,,,,,,
Sovereign Metals,SVM,0.095,-2.5,-20.83,,,,,,,,
Central Pet opt mar14,CTPO,0.028,-0.7,-20.00,,,,,,,,
Jervois Min,JRV,0.004,-0.1,-20.00,,,,,,,,
Jupiter Energy opt jun10,JPROA,0.004,-0.1,-20.00,,,,,,,,
Kings Min NL,KMN,0.072,-1.8,-20.00,,,,,,,,
Marion Energy,MAE,0.028,-0.7,-20.00,,,,,,,,
Northern Min,NMI,0.08,-2,-20.00,,,,,,,,
Victorian Gold Mines,VGM,0.12,-3,-20.00,,,,,,,,
Silver Swan Grp,SWN,0.25,-6,-19.35,,,,,,,,
Capital Min,CMY,0.035,-0.8,-18.60,,,,,,,,
Austin Explore opt nov11,AKKO,0.009,-0.2,-18.18,,,,,,,,
Apex Min NL opt nov12,AXMO,0.005,-0.1,-16.67,,,,,,,,
Resource And Invest,RNI,0.185,-3.5,-15.91,,,,,,,,
Cazaly Res,CAZ,0.53,-10,-15.87,,,,,,,,
FYI Res Ltd,FYI,0.11,-2,-15.38,,,,,,,,
Midas Res,MDS,0.11,-2,-15.38,,,,,,,,
Solimar Energy,SGY,0.05,-0.9,-15.25,,,,,,,,
Encounter Res,ENR,0.31,-5.5,-15.07,,,,,,,,
Carnavale Res,CAV,0.29,-5,-14.71,,,,,,,,
Austin Explore,AKK,0.035,-0.6,-14.63,,,,,,,,
Blaze Intl,BLZ,0.006,-0.1,-14.29,,,,,,,,
Finders Res,FND,0.30,-5,-14.29,,,,,,,,
Pelican Res,PEL,0.06,-1,-14.29,,,,,,,,
Stuart Pet Ltd,STU,0.45,-7.5,-14.29,,,,,,,,
Modena Res Ltd,MDA,0.055,-0.9,-14.06,,,,,,,,
Epsilon Energy,EPS,0.049,-0.8,-14.04,,,,,,,,
Dart Min NL,DTM,0.091,-1.4,-13.33,,,,,,,,
Venus Res,VNS,0.65,-10,-13.33,,,,,,,,
Aust Renewable,ARW,0.014,-0.2,-12.50,,,,,,,,
Excalibur Min,EXM,0.007,-0.1,-12.50,,,,,,,,
Gladiator Res,GLA,0.35,-5,-12.50,,,,,,,,
Intec Ltd,INL,0.007,-0.1,-12.50,,,,,,,,
Lakes Oil NL,LKO,0.007,-0.1,-12.50,,,,,,,,
Longreach Oil Ltd,LGO,0.007,-0.1,-12.50,,,,,,,,
New Standard Energy,NSE,0.175,-2.5,-12.50,,,,,,,,
Sirius Res NL,SIR,0.007,-0.1,-12.50,,,,,,,,
Gullewa Ltd,GUL,0.079,-1.1,-12.22,,,,,,,,
Nkwe Platinum opt aug11,NKPO,0.29,-4,-12.12,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.044,-0.6,-12.00,,,,,,,,
Jaguar Min,JAG,0.022,-0.3,-12.00,,,,,,,,
Richmond Min,RHM,0.26,-3.5,-11.86,,,,,,,,
Acclaim Explore,AEX,0.015,-0.2,-11.76,,,,,,,,
Uranex NL,UNX,0.225,-3,-11.76,,,,,,,,
Gulf Mines Ltd,GLM,0.031,-0.4,-11.43,,,,,,,,
Legend Min,LEG,0.031,-0.4,-11.43,,,,,,,,
Meridian Min,MII,0.08,-1,-11.11,,,,,,,,
NKWE Platinum com,NKP,0.56,-7,-11.11,,,,,,,,
RAM Res,RMR,0.032,-0.4,-11.11,,,,,,,,
Red Metal Ltd,RDM,0.12,-1.5,-11.11,,,,,,,,
Waratah Gold Ltd,WGO,0.16,-2,-11.11,,,,,,,,
Artemis Res,ARV,0.049,-0.6,-10.91,,,,,,,,
Curnamona Energy,CUY,0.205,-2.5,-10.87,,,,,,,,
Adelphi Energy,ADI,0.29,-3.5,-10.77,,,,,,,,
Carpentaria Exp opt jun10,CAPO,0.125,-1.5,-10.71,,,,,,,,
King Island,KIS,0.17,-2,-10.53,,,,,,,,
Rox Res,RXL,0.017,-0.2,-10.53,,,,,,,,
3D Oil Ltd,TDO,0.175,-2,-10.26,,,,,,,,
Pepinnini Min,PNN,0.175,-2,-10.26,,,,,,,,
Admiralty Res,ADY,0.009,-0.1,-10.00,,,,,,,,
Antares Energy,AZZ,0.72,-8,-10.00,,,,,,,,
Avalon Min,AVI,0.18,-2,-10.00,,,,,,,,
Odyssey Energy,ODY,0.054,-0.6,-10.00,,,,,,,,
Oklo Uranium Ltd,OKU,0.045,-0.5,-10.00,,,,,,,,
Pac Ore Ltd,PSF,0.045,-0.5,-10.00,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.018,-0.2,-10.00,,,,,,,,
White Cliff Nickel opt jun11,WCNO,0.009,-0.1,-10.00,,,,,,,,
Energy And Min,EMA,0.185,-2,-9.76,,,,,,,,
Iron Ore Hldgs,IOH,1.625,-17.5,-9.72,,,,,,,,
Bass Strait Oil Co,BAS,0.028,-0.3,-9.68,,,,,,,,
Po Valley Energy,PVE,0.33,-3.5,-9.59,,,,,,,,
Greenland Min En,GGG,0.38,-4,-9.52,,,,,,,,
Anglo Aust,AAR,0.02,-0.2,-9.09,,,,,,,,
Aura Energy,AEE,0.15,-1.5,-9.09,,,,,,,,
Aussie Q Res,AQR,0.40,-4,-9.09,,,,,,,,
Callabonna Uranium,CUU,0.01,-0.1,-9.09,,,,,,,,
Crossland Uranium,CUX,0.10,-1,-9.09,,,,,,,,
Empire Oil & Gas,EGO,0.01,-0.1,-9.09,,,,,,,,
Havilah Res NL,HAV,0.40,-4,-9.09,,,,,,,,
Range River Gold,RNG,0.02,-0.2,-9.09,,,,,,,,
Uranium Equities,UEQ,0.10,-1,-9.09,,,,,,,,
Buxton Res Ltd,BUX,0.091,-0.9,-9.00,,,,,,,,
Newport Min Ltd,NMN,0.455,-4.5,-9.00,,,,,,,,
Strike Energy Ltd,STX,0.255,-2.5,-8.93,,,,,,,,
Hannans Reward,HNR,0.205,-2,-8.89,,,,,,,,
Firestone Energy,FSE,0.021,-0.2,-8.70,,,,,,,,
Central Pet,CTP,0.064,-0.6,-8.57,,,,,,,,
Hampton Hill Min,HHM,0.32,-3,-8.57,,,,,,,,
Venture Min,VMS,0.32,-3,-8.57,,,,,,,,
Coal of Africa,CZA,2.03,-19,-8.56,,,,,,,,
Pancontinental Oil,PCL,0.043,-0.4,-8.51,,,,,,,,
Black Fire Min,BFE,0.11,-1,-8.33,,,,,,,,
Condor Nickel,CNK,0.11,-1,-8.33,,,,,,,,
Gippsland Ltd,GIP,0.033,-0.3,-8.33,,,,,,,,
Lachlan Star Ltd,LSA,0.011,-0.1,-8.33,,,,,,,,
Marengo Min,MGO,0.11,-1,-8.33,,,,,,,,
Resource Generation,RES,0.55,-5,-8.33,,,,,,,,
Exoma Energy Ltd,EXE,0.23,-2,-8.00,,,,,,,,
Frontier Res opt dec10,FNTO,0.023,-0.2,-8.00,,,,,,,,
Western Desert Res,WDR,0.405,-3.5,-7.95,,,,,,,,
Bass Metals Ltd,BSM,0.18,-1.5,-7.69,,,,,,,,
Fairstar Res,FAS,0.12,-1,-7.69,,,,,,,,
Forte Energy NL,FTE,0.12,-1,-7.69,,,,,,,,
Regal Res opt nov11,REROB,0.012,-0.1,-7.69,,,,,,,,
Red Hill Iron,RHI,2.97,-24,-7.48,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,0.75,-6,-7.41,,,,,,,,
Korab Res,KOR,0.375,-3,-7.41,,,,,,,,
Neon Energy Ltd,NEN,0.125,-1,-7.41,,,,,,,,
Papillon Res Ltd,PIR,0.125,-1,-7.41,,,,,,,,
Murchison Metals,MMX,1.945,-15.5,-7.38,,,,,,,,
IMX Res Ltd,IXR,0.44,-3.5,-7.37,,,,,,,,
Enterprise Metals,ENT,0.19,-1.5,-7.32,,,,,,,,
Royal Res,ROY,0.19,-1.5,-7.32,,,,,,,,
Burey Gold Ltd,BYR,0.051,-0.4,-7.27,,,,,,,,
Ausgold Ltd,AUC,0.13,-1,-7.14,,,,,,,,
Batavia Min,BTV,0.195,-1.5,-7.14,,,,,,,,
Carnavale Res opt feb13,CAVO,0.13,-1,-7.14,,,,,,,,
Fox Res,FXR,0.13,-1,-7.14,,,,,,,,
Groote Res Ltd,GOT,0.65,-5,-7.14,,,,,,,,
Jupiter Energy,JPR,0.052,-0.4,-7.14,,,,,,,,
Kilgore Oil & Gas,KOG,0.013,-0.1,-7.14,,,,,,,,
Mantle Min Corp,MNM,0.026,-0.2,-7.14,,,,,,,,
Rex Min Ltd,RXM,1.38,-10.5,-7.07,,,,,,,,
TNG Ltd,TNG,0.053,-0.4,-7.02,,,,,,,,
Chalice Gold Mines,CHN,0.40,-3,-6.98,,,,,,,,
REY Res Ltd,REY,0.135,-1,-6.90,,,,,,,,
Bannerman Res,BMN,0.34,-2.5,-6.85,,,,,,,,
Austex Oil Ltd,AOK,0.14,-1,-6.67,,,,,,,,
Gondwana Res,GDA,0.014,-0.1,-6.67,,,,,,,,
Intermin Res opt may12,IRCO,0.028,-0.2,-6.67,,,,,,,,
Matilda Zircon,MZI,0.028,-0.2,-6.67,,,,,,,,
Padbury Min Ltd,PDY,0.014,-0.1,-6.67,,,,,,,,
Peak Res,PEK,0.14,-1,-6.67,,,,,,,,
Cullen Res,CUL,0.043,-0.3,-6.52,,,,,,,,
Golden Gate Pet,GGP,0.029,-0.2,-6.45,,,,,,,,
D'aguilar Gold,DGR,0.044,-0.3,-6.38,,,,,,,,
Kingsrose Min Ltd,KRM,0.66,-4.5,-6.38,,,,,,,,
Sun Res NL,SUR,0.059,-0.4,-6.35,,,,,,,,
Midas Res opt nov12,MDSOC,0.074,-0.5,-6.33,,,,,,,,
Apex Min NL,AXM,0.015,-0.1,-6.25,,,,,,,,
Centaurus Metals,CTM,0.06,-0.4,-6.25,,,,,,,,
Eureka Energy Ltd,EKA,0.15,-1,-6.25,,,,,,,,
