Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4686.4 at 16:47 8/12/2009  Report at 19:05 Tuesday 8/12/2009. Processed 19:38 Tuesday 8/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Stratatel Ltd opt sep11,STEO,0.02,0.6,42.86,,,,,,,,
RTL Corp Ltd,RTL,0.013,0.3,30.00,,,,,,,,
Ascent Pharmahealth,APH,0.255,5.5,27.50,,,,,,,,
Pac Environment,PEH,0.215,4.5,26.47,,,,,,,,
Celtex Ltd,CXE,0.02,0.4,25.00,,,,,,,,
Warrnambool Cheese,WCB,2.64,44,20.00,,,,,,,,
Argus Solutions,ASV,0.007,0.1,16.67,,,,,,,,
Merchant House,MHI,0.145,2,16.00,,,,,,,,
Smarttrans Hldgs,SMA,0.008,0.1,14.29,,,,,,,,
Quantum Energy,QTM,0.165,2,13.79
MacarthurCook PSF unt,MPS,0.10,1.2,13.64
Sterling Biofuels,SBI,0.075,0.9,13.64
Scantech Ltd,SCD,0.44,5,12.82
Ezenet Ltd,EZE,0.045,0.5,12.50
Auto Tech Ltd,ATJ,0.058,0.6,11.54
Berklee Ltd,BER,0.59,6,11.32
Legacy Iron Ore,LCY,0.16,1.5,10.34
Konekt Ltd,KKT,0.115,1,9.52
PaperlinX Ltd,PPX,0.555,4.5,8.82
Cordlife Ltd,CBB,0.65,5,8.33
GoConnect Ltd,GCN,0.013,0.1,8.33
Powerlan Ltd,PWR,0.08,0.6,8.11
Vita Grp Ltd,VTG,0.34,2.5,7.94
Hostech Ltd,HTC,0.028,0.2,7.69
SCV Grp Ltd,SCV,0.014,0.1,7.69
Transol Corp,TNC,0.014,0.1,7.69
Moko Mobi Ltd,MKB,0.145,1,7.41
Westoz Inv Ltd,WIC,1.18,8,7.27
National Leisure,NLG,0.03,0.2,7.14
Webspy Ltd,WSY,0.03,0.2,7.14
Adtrans Grp,ADG,3.48,23,7.08
Aust Vintage Ltd,AVG,0.31,2,6.90
Aust China Hldgs,AAK,0.016,0.1,6.67
Elders Ltd,ELD,0.16,1,6.67
Sino Strategic Intl,SSI,0.565,3.5,6.60
eBet Ltd,EBT,0.083,0.5,6.41
Buderim Ginger,BUG,0.34,2,6.25
RCG Corp Ltd,RCG,0.535,3,5.94
Dexion Ltd,DEX,0.465,2.5,5.68
Intermoco Ltd,INT,0.019,0.1,5.56
Ausdrill Ltd,ASL,2.10,11,5.53
Sunshine Heart cdi,SHC,0.04,0.2,5.26
MINING RISES,,,,
Robust Res,ROL,1.14,48,72.73
Entek Energy Ltd opt dec09,ETEO,0.02,0.7,53.85
Montezuma Min Co opt aug11,MZMO,0.10,3.3,49.25
Western Uranium opt jun10,WTNO,0.275,8.5,44.74
Proto Resource & opt aug11,PRWO,0.01,0.3,42.86
Trafford Res,TRF,0.33,7.5,29.41
Gulf Mines Ltd,GLM,0.05,1,25.00
AXG Min Ltd,AXC,0.026,0.5,23.81
Austin Explore opt nov11,AKKO,0.022,0.4,22.22
Aura Energy,AEE,0.17,3,21.43
Grand Gulf Energy,GGE,0.006,0.1,20.00
Lindian Res opt dec09,LINO,0.006,0.1,20.00
Mantle Min Corp opt dec10,MNMOA,0.03,0.5,20.00
Montezuma Min Co,MZM,0.28,4.5,19.15
Key Pet,KEY,0.12,1.5,14.29
Western Uranium,WTN,0.48,6,14.29
Iron Road Ltd opt sep10,IRDO,0.35,4,12.90
Mantle Min Corp,MNM,0.062,0.7,12.73
Anchor Res,AHR,0.18,2,12.50
Hawthorn Res,HAW,0.009,0.1,12.50
Mount Magnet South,MUM,0.073,0.8,12.31
Apollo Min Ltd,AON,0.24,2.5,11.63
Pac Ore Ltd,PSF,0.039,0.4,11.43
Adelaide Res,ADN,0.30,3,11.11
Axiom Min Ltd cdi,AVQ,0.021,0.2,10.53
ABM Res NL,ABU,0.044,0.4,10.00
Argosy Min cdi,AGY,0.055,0.5,10.00
Consolidated Tin Min,CSD,0.077,0.7,10.00
Exoma Energy Ltd opt sep12,EXEOA,0.11,1,10.00
Entek Energy Ltd,ETE,0.225,2,9.76
Central Pet opt jun10,CTPOA,0.034,0.3,9.68
Oklo Uranium Ltd,OKU,0.046,0.4,9.52
Iron Road Ltd,IRD,0.59,5,9.26
Avonlea Min,AVZ,0.12,1,9.09
Cortona Res rts 09dec,CRCR,0.012,0.1,9.09
United Uranium opt jun12,UULOA,0.06,0.5,9.09
Uramet Min,URM,0.06,0.5,9.09
Artemis Res opt jun11,ARVOB,0.039,0.3,8.33
Dourado Res Ltd opt nov14,DUOO,0.065,0.5,8.33
Northern Star,NST,0.039,0.3,8.33
Ironclad Min,IFE,0.72,5.5,8.27
Nuenergy Capital,NGY,0.135,1,8.00
Azure Min,AZS,0.055,0.4,7.84
Apex Min NL opt nov12,AXMO,0.014,0.1,7.69
Redbank Copper,RCP,0.014,0.1,7.69
Overland Res,OVR,0.099,0.7,7.61
Tiaro Coal Ltd,TCM,0.295,2,7.27
China Yunnan Copper,CYU,0.225,1.5,7.14
Macq Harbour opt aug12,MHMO,0.15,1,7.14
Sun Res NL,SUR,0.075,0.5,7.14
Aurora Min Ltd,ARM,0.53,3.5,7.07
Giralia Res NL,GIR,1.44,9.5,7.06
Greenland Min En,GGG,0.625,4,6.84
Greenland Min En  opt jun11,GGGO,0.395,2.5,6.76
Hampton Hill Min,HHM,0.32,2,6.67
K2 Energy Ltd,KTE,0.048,0.3,6.67
Syrah Res,SYR,0.16,1,6.67
Alliance Res,AGS,0.57,3.5,6.54
Jupiter Mines,JMS,0.245,1.5,6.52
Antares Energy,AZZ,0.425,2.5,6.25
Burleson Energy,BUR,0.069,0.4,6.15
Resolute Min opt dec11,RSGO,0.44,2.5,6.02
Venturex Res,VXR,0.088,0.5,6.02
Centaurus Res,CUR,0.36,2,5.88
Matilda Zircon,MZI,0.018,0.1,5.88
Metrocoal Ltd,MTE,0.18,1,5.88
Nagambie Min Ltd,NAG,0.036,0.2,5.88
Red Metal Ltd,RDM,0.18,1,5.88
Syngas Ltd,SYS,0.038,0.2,5.56
Silver Lake Resource,SLR,1.19,6,5.31
3D Res Ltd,DDD,0.02,0.1,5.26
Hemisphere Res opt mar10,HEMO,0.30,1.5,5.26
Goldsearch Ltd,GSE,0.041,0.2,5.13
Cooper Energy Ltd,COE,0.52,2.5,5.05
Dart Min NL opt may10,DTMO,0.021,0.1,5.00
ORH Ltd,ORH,0.042,0.2,5.00
INDUSTRIAL FALLS,,,,
QRxPharma Ltd rts 08dec,QRXR,0.006,-0.9,-60.00
QRSciences Hldgs opt jun12,QRSOA,0.003,-0.3,-50.00
BioProspect Ltd opt mar10,BPOOB,0.002,-0.1,-33.33
OBJ Ltd opt dec10,OBJO,0.014,-0.5,-26.32
ETW Corp Ltd,ETW,0.019,-0.5,-20.83
ETT Ltd fpo nz,ETT,0.005,-0.1,-16.67
Mooter Media Ltd,MMZ,0.005,-0.1,-16.67
Xceed Capital Ltd,XCD,0.023,-0.4,-14.81
EFTEL Ltd,EFT,0.03,-0.5,-14.29
Probiomics Ltd,PCC,0.02,-0.3,-13.04
Kip McGrath Edu Cntr,KME,0.27,-4,-12.90
Mark Sensing,MPI,0.035,-0.5,-12.50
Verus Invest opt jun10,VILO,0.007,-0.1,-12.50
Atlantic Ltd opt dec11,ATIO,0.024,-0.3,-11.11
Marbletrend Grp,MBD,0.08,-1,-11.11
Tyrian Diagnostics,TDX,0.016,-0.2,-11.11
Verticon Grp Ltd,VGP,0.008,-0.1,-11.11
Webfirm Grp Ltd,WFM,0.033,-0.4,-10.81
ASF Grp Ltd,AFA,0.175,-2,-10.26
Headline Grp Ltd,HLD,0.185,-2,-9.76
Capral Ltd,CAA,0.335,-3.5,-9.46
Emerson Stewart Grp,ESW,0.10,-1,-9.09
Facilitate Digital,FAC,0.061,-0.6,-8.96
United Overseas Aust,UOS,0.215,-2,-8.51
MAX Tr unt,MXQ,0.065,-0.6,-8.45
Alchemia Ltd rts16decd,ACLR,0.165,-1.5,-8.33
GBST Hldgs,GBT,1.00,-9,-8.26
Netcomm Ltd,NTC,0.28,-2.5,-8.20
Neptune Marine opt dec10,NMSO,0.395,-3.5,-8.14
Nanosonics Ltd,NAN,0.575,-5,-8.00
Air New Zealand fpo nz,AIZ,0.87,-7.5,-7.94
Bisalloy Steel,BIS,0.175,-1.5,-7.89
C @ Ltd,CEO,0.012,-0.1,-7.69
NSL Cons Ltd,NSL,0.037,-0.3,-7.50
QRSciences Hldgs,QRS,0.065,-0.5,-7.14
