Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4542.1 at 16:36 28/7/2010  Report at 19:05 Wednesday 28/7/2010. Processed 19:11 Wednesday 28/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
LBT Innovations optjun13c,LBTOA,0.025,1,66.67,,,,,,,,
Hydrotech Inter,HTI,0.007,0.2,40.00,,,,,,,,
Eastland Medical opt jun11,EMSOB,0.022,0.6,37.50,,,,,,,,
Aust China Hldgs,AAK,0.004,0.1,33.33,,,,,,,,
Stanfield Funds,SFN,0.013,0.3,30.00,,,,,,,,
ICSGlobal Ltd,ICS,0.014,0.3,27.27,,,,,,,,
Neptune Marine opt dec10,NMSO,0.099,1.8,22.22,,,,,,,,
Becton Prop Grp stp,BEC,0.062,1.1,21.57,,,,,,,,
Hostech Ltd,HTC,0.018,0.3,20.00,,,,,,,,
NeuroDiscovery,NDL,0.044,0.7,18.92,,,,,,,,
Alexium Int Grp,AJX,0.16,2.5,18.52,,,,,,,,
Centro Prop stp,CNP,0.20,3,17.65,,,,,,,,
Authorised Invest,AIY,0.035,0.5,16.67,,,,,,,,
RER Grp Ltd opt dec10,RGDO,0.14,2,16.67,,,,,,,,
Neptune Marine,NMS,0.30,4,15.38,,,,,,,,
Jumbuck Entertain,JMB,0.195,2.5,14.71,,,,,,,,
Ipernica Ltd,IPR,0.12,1.5,14.29,,,,,,,,
Cyclopharm Ltd,CYC,0.089,1.1,14.10,,,,,,,,
RNY Prop Tr unt,RNY,0.125,1.5,13.64,,,,,,,,
Run Corp Ltd,RNC,0.059,0.7,13.46,,,,,,,,
Desane Grp Hldings,DGH,0.57,6.5,12.87,,,,,,,,
Centro Retail stp,CER,0.18,2,12.50,,,,,,,,
Metal Storm Ltd,MST,0.009,0.1,12.50,,,,,,,,
Sterihealth Ltd,STP,1.80,20,12.50,,,,,,,,
Cordlife Ltd,CBB,0.32,3.5,12.28,,,,,,,,
Enviromission Ltd,EVM,0.028,0.3,12.00,,,,,,,,
LBT Innovations,LBT,0.07,0.7,11.11,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.02,0.2,11.11,,,,,,,,
Paragon Care Ltd opt may12,PGCOA,0.01,0.1,11.11,,,,,,,,
OBJ Ltd,OBJ,0.032,0.3,10.34,,,,,,,,
Multiplex Acumen unt,MPF,0.054,0.5,10.20,,,,,,,,
EVZ Ltd,EVZ,0.088,0.8,10.00,,,,,,,,
Boom Logistics,BOL,0.39,3.5,9.86,,,,,,,,
Gage Roads Brewing,GRB,0.078,0.7,9.86,,,,,,,,
Compass Hotel stp,CXH,0.025,0.2,8.70,,,,,,,,
Altera Res Ltd,AEA,0.26,2,8.33,,,,,,,,
Valad Prop forus,VPG,0.105,0.8,8.25,,,,,,,,
Biotron Ltd,BIT,0.081,0.6,8.00,,,,,,,,
Halcygen Pharma,HGN,0.57,4,7.55,,,,,,,,
Silver Chef Ltd,SIV,2.85,20,7.55,,,,,,,,
Konekt Ltd,KKT,0.15,1,7.14,,,,,,,,
Phylogica Ltd,PYC,0.075,0.5,7.14,,,,,,,,
XRF Scientific,XRF,0.15,1,7.14,,,,,,,,
Ellex Medical Lasers,ELX,0.155,1,6.90,,,,,,,,
Eastland Medical,EMS,0.05,0.3,6.38,,,,,,,,
Galileo Japan Tr unt,GJT,0.034,0.2,6.25,,,,,,,,
Keycorp Ltd,KYC,0.51,3,6.25,,,,,,,,
Centrebet Internat,CIL,1.37,8,6.20,,,,,,,,
Electro Optic Sys,EOS,1.295,7.5,6.15,,,,,,,,
ING Private Equity,IPE,0.26,1.5,6.12,,,,,,,,
Hyperion Flagship,HIP,1.50,8.5,6.01,,,,,,,,
Quickstep Hldgs,QHL,0.265,1.5,6.00,,,,,,,,
Downer EDI Ltd,DOW,4.82,27,5.93,,,,,,,,
Style Ltd,SYP,0.019,0.1,5.56,,,,,,,,
Oohmedia Grp Ltd,OOH,0.20,1,5.26,,,,,,,,
MINING RISES,,,,,,,,,,,,
Meteoric Res ctg,MEICA,0.03,1.7,130.80,,,,,,,,
Burleson Energy opt aug10,BURO,0.002,0.1,100.00,,,,,,,,
Quest Pet opt mar11,QPNO,0.005,0.2,66.67,,,,,,,,
Coppermoly Ltd opt apr11,COYO,0.015,0.5,50.00,,,,,,,,
Mantle Min Corp opt dec10,MNMOA,0.003,0.1,50.00,,,,,,,,
Oroya Min Ltd,ORO,0.003,0.1,50.00,,,,,,,,
Atomic Res opt aug11,ATQO,0.072,2.1,41.18,,,,,,,,
Aust Oriental,AOM,0.004,0.1,33.33,,,,,,,,
Burleson Energy,BUR,0.078,1.8,30.00,,,,,,,,
Pacrim Energy,PRE,0.009,0.2,28.57,,,,,,,,
East Coast Min,ECM,0.025,0.5,25.00,,,,,,,,
Union Res Ltd,UCL,0.005,0.1,25.00,,,,,,,,
Bondi Min Ltd,BOM,0.068,1.3,23.64,,,,,,,,
Tawana Res NL,TAW,0.016,0.3,23.08,,,,,,,,
Voyager Res,VOR,0.016,0.3,23.08,,,,,,,,
Berkeley Res opt may13,BKYO,0.55,10,22.22,,,,,,,,
Burey Gold Ltd opt jun11,BYRO,0.012,0.2,20.00,,,,,,,,
Greenearth Energy,GER,0.12,2,20.00,,,,,,,,
Magna Min NL,MAN,0.006,0.1,20.00,,,,,,,,
New Standard Energy,NSE,0.18,3,20.00,,,,,,,,
Royal Res opt oct13,ROYOA,0.12,2,20.00,,,,,,,,
Emergent Res,EMG,0.37,6,19.35,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.032,0.5,18.52,,,,,,,,
Odin Energy Ltd,ODN,0.013,0.2,18.18,,,,,,,,
Sinovus Min Ltd,SNV,0.02,0.3,17.65,,,,,,,,
Auzex Res,AZX,0.14,2,16.67,,,,,,,,
Avalon Min,AVI,0.175,2.5,16.67,,,,,,,,
Convergent Min,CVG,0.07,1,16.67,,,,,,,,
Fall River Res cdi,FRV,0.028,0.4,16.67,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.035,0.5,16.67,,,,,,,,
Golden Cross,GCR,0.015,0.2,15.38,,,,,,,,
Adelaide Res,ADN,0.19,2.5,15.15,,,,,,,,
Apollo Min Ltd,AON,0.115,1.5,15.00,,,,,,,,
Argent Min,ARD,0.23,3,15.00,,,,,,,,
Energy And Min opt jul11,EMAO,0.046,0.6,15.00,,,,,,,,
Triangle Energy,TEG,0.023,0.3,15.00,,,,,,,,
Uraniumsa Ltd,USA,0.23,3,15.00,,,,,,,,
Hudson Res,HRS,0.195,2.5,14.71,,,,,,,,
Universal Res,URL,0.11,1.4,14.58,,,,,,,,
Chrysalis Res,CYS,0.32,4,14.29,,,,,,,,
Noble Min Res opt jul11,NMGO,0.04,0.5,14.29,,,,,,,,
Rialto Energy opt jun11,RIAO,0.08,1,14.29,,,,,,,,
Triton Gold Ltd,TON,0.12,1.5,14.29,,,,,,,,
Uranium Explore,UXA,0.041,0.5,13.89,,,,,,,,
Macq Harbour opt aug12,MHMO,0.125,1.5,13.64,,,,,,,,
Malachite Res,MAR,0.05,0.6,13.64,,,,,,,,
Victory West Moly,VWM,0.125,1.5,13.64,,,,,,,,
Toro Energy Ltd,TOE,0.11,1.3,13.40,,,,,,,,
Acclaim Explore,AEX,0.017,0.2,13.33,,,,,,,,
Coal FE Res,CES,0.035,0.4,12.90,,,,,,,,
Caspian Oil & Gas,CIG,0.009,0.1,12.50,,,,,,,,
Kilgore Oil & Gas,KOG,0.009,0.1,12.50,,,,,,,,
Meteoric Res,MEI,0.135,1.5,12.50,,,,,,,,
Kings Min NL,KMN,0.093,1,12.05,,,,,,,,
Rubianna Res Ltd,RRE,0.19,2,11.76,,,,,,,,
Bannerman Res,BMN,0.435,4.5,11.54,,,,,,,,
Energia Min Ltd,EMX,0.145,1.5,11.54,,,,,,,,
De Grey Min,DEG,0.039,0.4,11.43,,,,,,,,
Triton Gold Ltd opt dec13,TONO,0.039,0.4,11.43,,,,,,,,
Northern Uranium,NTU,0.09,0.9,11.11,,,,,,,,
Syrah Res,SYR,0.10,1,11.11,,,,,,,,
Greenland Min En opt jun11,GGGO,0.155,1.5,10.71,,,,,,,,
Atomic Res,ATQ,0.265,2.5,10.42,,,,,,,,
Fission Energy,FIS,0.085,0.8,10.39,,,,,,,,
Austin Explore opt nov11,AKKO,0.011,0.1,10.00,,,,,,,,
Axiom Min Ltd cdi,AVQ,0.022,0.2,10.00,,,,,,,,
European Gas,EPG,0.22,2,10.00,,,,,,,,
Lodestone Energy,LOD,0.11,1,10.00,,,,,,,,
Tribune Res NL,TBR,1.13,10,9.71,,,,,,,,
Kagara Ltd,KZL,0.68,6,9.68,,,,,,,,
Vector Res Ltd,VEC,0.057,0.5,9.62,,,,,,,,
Kingsrose Min Ltd opt dec12,KRMO,0.70,6,9.37,,,,,,,,
Jupiter Energy,JPR,0.047,0.4,9.30,,,,,,,,
Geothermal Res,GHT,0.18,1.5,9.09,,,,,,,,
Greenland Min En,GGG,0.36,3,9.09,,,,,,,,
Palace Res,PXR,0.012,0.1,9.09,,,,,,,,
Thundelarra Explor,THX,0.67,5.5,8.94,,,,,,,,
Manhattan Corp,MHC,0.80,6.5,8.84,,,,,,,,
HOT Chili Ltd,HCH,0.185,1.5,8.82,,,,,,,,
MEC Res opt jul13,MMRO,0.435,3.5,8.75,,,,,,,,
Zambezi Res cdi,ZRL,0.025,0.2,8.70,,,,,,,,
Rex Min Ltd,RXM,1.815,14.5,8.68,,,,,,,,
Phoenix Copper,PNX,0.19,1.5,8.57,,,,,,,,
