Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4507.4 at 16:37 7/5/2010  Report at 19:06 Friday 7/5/2010. Processed 21:04 Friday 7/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Photo-Me Aust,PTO,0.007,0.3,75.00,,,,,,,,
CEC Grp Ltd,CEG,0.135,3,28.57,,,,,,,,
Enerji Ltd opt dec16,ERJO,0.025,0.5,25.00,,,,,,,,
Transol Corp,TNC,0.006,0.1,20.00,,,,,,,,
Netcomm Ltd,NTC,0.155,2.5,19.23,,,,,,,,
MDS Financial Grp,MWS,0.026,0.4,18.18,,,,,,,,
Cape Range Ltd,CAG,0.007,0.1,16.67,,,,,,,,
Carbon Conscious,CCF,0.105,1.5,16.67,,,,,,,,
Eastland Medical,EMS,0.06,0.8,15.38,,,,,,,,
Webspy Ltd,WSY,0.023,0.3,15.00,,,,,,,,
Antaria Ltd,ANO,0.04,0.5,14.29,,,,,,,,
iCash Payment Sys,ICP,0.05,0.6,13.64,,,,,,,,
Advanced Engine,ACE,0.045,0.5,12.50,,,,,,,,
Apollo Cons,AOP,0.009,0.1,12.50,,,,,,,,
Clever Com Aus,CVA,0.105,1.1,11.70,,,,,,,,
Mikoh Corp,MIK,0.08,0.8,11.11,,,,,,,,
Mesbon China Nylon,MES,0.105,1,10.53,,,,,,,,
Enerji Ltd,ERJ,0.043,0.4,10.26,,,,,,,,
Brainz Instruments,BZI,0.175,1.5,9.37,,,,,,,,
Luminus Systems,LSL,0.012,0.1,9.09,,,,,,,,
Mooter Media Ltd,MMZ,0.014,0.1,7.69,,,,,,,,
Neptune Marine opt dec10,NMSO,0.14,1,7.69,,,,,,,,
Maxitrans Ind,MXI,0.355,2.5,7.58,,,,,,,,
Grandbridge Ltd,GBA,0.155,1,6.90,,,,,,,,
Facilitate Digital,FAC,0.078,0.5,6.85,,,,,,,,
Objective Corp,OCL,0.315,2,6.78,,,,,,,,
Health Corp,HEA,0.032,0.2,6.67,,,,,,,,
Wasabi Energy Ltd,WAS,0.016,0.1,6.67,,,,,,,,
Neptune Marine,NMS,0.33,2,6.45,,,,,,,,
ASK Funding Ltd,AKF,0.255,1.5,6.25,,,,,,,,
Farmworks Aust,FWA,0.17,1,6.25,,,,,,,,
LBT Innovations,LBT,0.085,0.5,6.25,,,,,,,,
Astivita Renewables,AIR,0.815,4.5,5.84,,,,,,,,
Alchemia Ltd,ACL,0.55,3,5.77,,,,,,,,
IFS Construct Ltd,IFS,0.055,0.3,5.77,,,,,,,,
India Equities Fund opt aug10,INEO,0.075,0.4,5.63,,,,,,,,
Hudson Invest,HGL,0.095,0.5,5.56,,,,,,,,
Nomad Bld,NOD,0.19,1,5.56,,,,,,,,
BSA Ltd,BSA,0.20,1,5.26,,,,,,,,
TPL Corp Ltd,TPL,0.02,0.1,5.26,,,,,,,,
MINING RISES,,,,,,,,,,,,
Austral Africa Res,AAF,0.002,0.1,100.00,,,,,,,,
Iron Ore Hldgs opt apr11,IOHO,1.10,35,46.67,,,,,,,,
Apex Min NL opt nov12,AXMO,0.007,0.2,40.00,,,,,,,,
Oroya Min Ltd,ORO,0.004,0.1,33.33,,,,,,,,
Resource And Invest,RNI,0.245,6,32.43,,,,,,,,
Capital Min,CMY,0.044,0.9,25.71,,,,,,,,
Victorian Gold Mines,VGM,0.15,3,25.00,,,,,,,,
Base Iron Ltd,BSE,0.115,1.9,19.79,,,,,,,,
Gold Anomaly Ltd,GOA,0.028,0.4,16.67,,,,,,,,
Golden State Res opt nov10,GDNOA,0.008,0.1,14.29,,,,,,,,
Longreach Oil Ltd,LGO,0.008,0.1,14.29,,,,,,,,
New Standard Energy,NSE,0.20,2.5,14.29,,,,,,,,
Sirius Res NL,SIR,0.008,0.1,14.29,,,,,,,,
Karoon Gas Aust,KAR,7.99,99,14.14,,,,,,,,
Silver Swan Grp,SWN,0.28,3,12.00,,,,,,,,
Austpac Res NL,APG,0.038,0.4,11.76,,,,,,,,
Minerals Corp,MSC,0.038,0.4,11.76,,,,,,,,
Ausgold Ltd,AUC,0.145,1.5,11.54,,,,,,,,
Aust Gold Invest,AGV,0.03,0.3,11.11,,,,,,,,
Austin Explore opt nov11,AKKO,0.01,0.1,11.11,,,,,,,,
Rubianna Res Ltd,RRE,0.25,2.5,11.11,,,,,,,,
Torrens Energy,TEY,0.15,1.5,11.11,,,,,,,,
Golden State Res,GDN,0.051,0.5,10.87,,,,,,,,
Central Pet opt mar14,CTPO,0.031,0.3,10.71,,,,,,,,
ERO Min Ltd,ERO,0.031,0.3,10.71,,,,,,,,
Marion Energy,MAE,0.031,0.3,10.71,,,,,,,,
Carnavale Res,CAV,0.32,3,10.34,,,,,,,,
Clancy Explore,CLY,0.16,1.5,10.34,,,,,,,,
Callabonna Uranium,CUU,0.011,0.1,10.00,,,,,,,,
Bassari Res,BSR,0.28,2.5,9.80,,,,,,,,
Carbon Energy,CNX,0.46,4,9.52,,,,,,,,
White Canyon Uranium,WCU,0.115,1,9.52,,,,,,,,
Ironclad Min,IFE,1.155,10,9.48,,,,,,,,
Pioneer Res Ltd,PIO,0.047,0.4,9.30,,,,,,,,
Condor Nickel,CNK,0.12,1,9.09,,,,,,,,
EMU Nickel NL,EMU,0.12,1,9.09,,,,,,,,
Kingsrose Min Ltd,KRM,0.72,6,9.09,,,,,,,,
Quest Pet,QPN,0.012,0.1,9.09,,,,,,,,
Atlantic Gold NL,ATV,0.05,0.4,8.70,,,,,,,,
Aurium Res,AGU,0.025,0.2,8.70,,,,,,,,
Ord River Res,ORD,0.038,0.3,8.57,,,,,,,,
Mintails Ltd,MLI,0.026,0.2,8.33,,,,,,,,
Epsilon Energy,EPS,0.053,0.4,8.16,,,,,,,,
Octanex NL,OXX,0.40,3,8.11,,,,,,,,
Dragon Min Ltd,DRA,0.081,0.6,8.00,,,,,,,,
Roc Oil Co,ROC,0.405,3,8.00,,,,,,,,
Gullewa Ltd,GUL,0.085,0.6,7.59,,,,,,,,
Aust Renewable,ARW,0.015,0.1,7.14,,,,,,,,
Bass Strait Oil Co,BAS,0.03,0.2,7.14,,,,,,,,
Grand Gulf Energy,GGE,0.015,0.1,7.14,,,,,,,,
