Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4504.1 at 16:37 24/6/2010  Report at 19:05 Thursday 24/6/2010. Processed 21:17 Thursday 24/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Global Health Ltd opt dec10,GLHO,0.002,0.1,100.00,,,,,,,,
Eneabba Gas Ltd opt jun12,ENBOB,0.06,2.8,87.50,,,,,,,,
CO2 Grp Ltd opt nov11,COZO,0.04,1.5,60.00,,,,,,,,
Arturus Capital,AKW,0.125,3.8,43.68,,,,,,,,
Global Health Ltd,GLH,0.01,0.3,42.86,,,,,,,,
CO2 Grp Ltd,COZ,0.165,3.5,26.92,,,,,,,,
Multiplex Acumen unt,MPF,0.046,0.8,21.05,,,,,,,,
PharmAust Ltd opt mar12,PAAO,0.018,0.3,20.00,,,,,,,,
Wasabi Energy Ltd,WAS,0.012,0.2,20.00,,,,,,,,
Morning Star,MSH,0.095,1.5,18.75,,,,,,,,
Cape Range Ltd,CAG,0.007,0.1,16.67,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.014,0.2,16.67,,,,,,,,
World Net Services,WNS,0.035,0.5,16.67,,,,,,,,
Enerji Ltd opt dec16,ERJO,0.015,0.2,15.38,,,,,,,,
Enviromission Ltd,EVM,0.034,0.4,13.33,,,,,,,,
E-Com Multi Ltd,ECE,0.009,0.1,12.50,,,,,,,,
Grandbridge Ltd,GBA,0.18,2,12.50,,,,,,,,
Intermoco Ltd,INT,0.009,0.1,12.50,,,,,,,,
PharmAust Ltd,PAA,0.083,0.9,12.16,,,,,,,,
Carbon Conscious,CCF,0.10,1,11.11,,,,,,,,
ICSGlobal Ltd,ICS,0.01,0.1,11.11,,,,,,,,
ITL Ltd,ITD,0.06,0.6,11.11,,,,,,,,
Mooter Media Ltd,MMZ,0.011,0.1,10.00,,,,,,,,
Adcorp Aust,AAU,0.17,1.5,9.68,,,,,,,,
Prima BioMed Ltd,PRR,0.115,1,9.52,,,,,,,,
Style Ltd,SYP,0.023,0.2,9.52,,,,,,,,
Biodiem Ltd,BDM,0.12,1,9.09,,,,,,,,
Healthzone Ltd,HZL,0.30,2.5,9.09,,,,,,,,
OBJ Ltd,OBJ,0.024,0.2,9.09,,,,,,,,
ETFS Metals etfs ag,ETPMAG,23.21,169,7.85,,,,,,,,
SDI Ltd,SDI,0.21,1.5,7.69,,,,,,,,
Hot Rock Ltd,HRL,0.071,0.5,7.58,,,,,,,,
Pac Energy,PEA,0.215,1.5,7.50,,,,,,,,
