Market Action,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5383.7 at 2014-06-13T16:38:06. Report at Friday, June 13, 2014. Processed Saturday at 2014-06-14T01:00:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (c),Move (%),,,,,,,,
RISES - INDUSTRIALS,,
Byte Power Grp,BPG,.002,+.1,+100.0,,
Papyrus Aust,PPY,.017,+.5,+41.67,,
Energy Ventures,EVE,.004,+.1,+33.33,,
Fifth Element Res,FTH,1.20,+22,+22.45,,
Transaction Solutions,TSN,.006,+.1,+20.00,,
Delecta,DLC,.007,+.1,+16.67,,
iCash Payment Sys,ICP,.058,+.8,+16.00,,
ICollege,ICT,.16,+2,+14.29,,
Yowie Grp,YOW,.51,+6,+13.33,,
MRL Corp opt oct16,MRFOA,.028,+.3,+12.00,,
Adacel Tech,ADA,.285,+3,+11.76,,
Site Grp Int'l,SIT,.18,+1.5,+9.09,,
GoConnect,GCN,.013,+.1,+8.33,,
CommStrat,COJ,.027,+.2,+8.00,,
Agenix,AGX,.014,+.1,+7.69,,
Artist & Entertain,AEM,.014,+.1,+7.69,,
Senetas Corp,SEN,.028,+.2,+7.69,,
ICSGlobal,ICS,.047,+.3,+6.82,,
Villa World Grp,VLW,2.05,+13,+6.77,,
Antaria,ANO,.016,+.1,+6.67,,
VDM Grp,VMG,.017,+.1,+6.25,,
Virgin Australia,VAH,.43,+2.5,+6.17,,
Progen Pharma,PGL,.90,+5,+5.88,,
Atlas Pearls&Perfumes,ATP,.073,+.4,+5.80,,
Freelancer,FLN,.95,+5,+5.56,,
99 Wuxian cdi,NNW,.51,+2.5,+5.15,,
NAOS Emerging Opp opt aug15,NCCOA,.042,+.2,+5.00,,
RISES - MINING,,
Phoenix Gold opt nov14,PXGOA,.005,+.4,+400.0,,
Malagasy Min,MGY,.029,+1.5,+107.1,,
Lucapa Diamond Co opt aug15,LOMO,.105,+5.3,+101.9,,
Foyson Res,FOY,.002,+.1,+100.0,,
Kaboko Min,KAB,.002,+.1,+100.0,,
Realm Res,RRP,.002,+.1,+100.0,,
Lucapa Diamond Co,LOM,.37,+13,+54.17,,
Cougar Metals,CGM,.003,+.1,+50.00,,
Marenica Energy,MEY,.003,+.1,+50.00,,
Ram Resources opt feb17,RMRO,.003,+.1,+50.00,,
Qld Bauxite,QBL,.059,+1.7,+40.48,,
Coal FE Resources,CES,.007,+.2,+40.00,,
Greenland Min & Energy rts26jund,GGGR,.041,+1.1,+36.67,,
Mount Magnet South,MUM,.004,+.1,+33.33,,
Sthn Cross Expl,SXX,.004,+.1,+33.33,,
Thor Min Plc cdi,THR,.004,+.1,+33.33,,
GBM Resources,GBZ,.026,+.6,+30.00,,
Liberty Resources,LBY,.023,+.5,+27.78,,
Iron Mountain,IRM,.015,+.3,+25.00,,
Monto Minerals,MOO,.005,+.1,+25.00,,
Ram Resources,RMR,.01,+.2,+25.00,,
Reward Minerals opt jun16,RWDO,.50,+10,+25.00,,
Fe Ltd,FEL,.041,+.8,+24.24,,
Black Mountain,BMZ,.037,+.7,+23.33,,
Canyon Res,CAY,.038,+.7,+22.58,,
Kangaroo Res,KRL,.011,+.2,+22.22,,
Burey Gold,BYR,.017,+.3,+21.43,,
Rift Valley Res,RVY,.023,+.4,+21.05,,
Elixir Pet,EXR,.006,+.1,+20.00,,
Leyshon Res,LRL,.012,+.2,+20.00,,
Ascot Res,AZQ,.225,+3.5,+18.42,,
Anglo Aust Res,AAR,.014,+.2,+16.67,,
Mining Projects,MPJ,.007,+.1,+16.67,,
Rampart Energy opt jan16,RTDO,.014,+.2,+16.67,,
Indochine Min,IDC,.037,+.5,+15.62,,
Aust Minerals &  Min opt may15,AKAO,.008,+.1,+14.29,,
Lonestar Res,LNR,.40,+5,+14.29,,
Malachite Res,MAR,.008,+.1,+14.29,,
West Wits Min,WWI,.008,+.1,+14.29,,
Citigold Corp,CTO,.025,+.3,+13.64,,
Dragon Mountain Gold,DMG,.017,+.2,+13.33,,
Northern Min,NMI,.034,+.4,+13.33,,
Yancoal Aust,YAL,.255,+3,+13.33,,
Krucible Metals,KRB,.053,+.6,+12.77,,
Alicanto Min,AQI,.18,+2,+12.50,,
Impact Minerals,IPT,.036,+.4,+12.50,,
Magnum Gas & Power,MPE,.009,+.1,+12.50,,
Phoenix Gold,PXG,.14,+1.5,+12.00,,
MZI Resources,MZI,.01,+.1,+11.11,,
Oil Basins,OBL,.01,+.1,+11.11,,
Orinoco Gold opt may15,OGXO,.02,+.2,+11.11,,
Potash Min,POK,.03,+.3,+11.11,,
Timpetra Res,TPR,.10,+1,+11.11,,
Archer Explore,AXE,.155,+1.5,+10.71,,
Ironclad Min,IFE,.085,+.8,+10.39,,
Convergent Min,CVG,.011,+.1,+10.00,,
Mithril Resources,MTH,.011,+.1,+10.00,,
Venture Minerals,VMS,.11,+1,+10.00,,
Waterberg Coal,WCC,.066,+.6,+10.00,,
Elk Petroleum,ELK,.115,+1,+9.52,,
Hammer Metals,HMX,.115,+1,+9.52,,
Marathon Res,MTN,.023,+.2,+9.52,,
Troy Resources,TRY,1.035,+9,+9.52,,
