Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4757.6 at 16:38 4/3/2010  Report at 19:05 Thursday 4/3/2010. Processed 19:13 Thursday 4/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
AFT Corp,AFT,0.002,0.1,100.00,,,,,,,,
Entellect Solutions,ESN,0.003,0.1,50.00,,,,,,,,
QRSciences Hldgs opt jun12,QRSOA,0.003,0.1,50.00,,,,,,,,
Quay Magnesium,QMG,0.026,0.8,44.44,,,,,,,,
Westoz Inv Ltd opt jun12,WICO,0.15,4.5,42.86,,,,,,,,
Verus Invest opt jun10,VILO,0.007,0.2,40.00,,,,,,,,
GoConnect Ltd,GCN,0.016,0.4,33.33,,,,,,,,
Oncard Intl,ONC,0.14,3.5,33.33,,,,,,,,
WAG Ltd,WAG,0.008,0.2,33.33,,,,,,,,
Optiscan Imaging,OIL,0.088,1.8,25.71,,,,,,,,
NewSat Ltd,NWT,0.005,0.1,25.00,,,,,,,,
Stanfield Funds,SFN,0.015,0.3,25.00,,,,,,,,
Advanced Energy,AES,0.06,1,20.00,,,,,,,,
Capitol Health opt apr12,CAJO,0.012,0.2,20.00,,,,,,,,
IFC Capital Ltd,IFC,0.12,2,20.00,,,,,,,,
World Reach Ltd,WRR,0.006,0.1,20.00,,,,,,,,
IPGA Ltd,IPP,0.185,3,19.35,,,,,,,,
Coote Industrial,CXG,0.23,3.5,17.95,,,,,,,,
Empire Beer Grp,EEE,0.07,1,16.67,,,,,,,,
Incitive Ltd,ICV,0.007,0.1,16.67,,,,,,,,
Pac Enviromin,PEV,0.014,0.2,16.67,,,,,,,,
Clive Peeters,CPR,0.32,4.5,16.36,,,,,,,,
Adacel Tech,ADA,0.40,5,14.29,,,,,,,,
Verus Invest,VIL,0.04,0.5,14.29,,,,,,,,
OBJ Ltd,OBJ,0.053,0.6,12.77,,,,,,,,
Auto Tech Ltd,ATJ,0.054,0.6,12.50,,,,,,,,
PPK Grp Ltd,PPK,0.45,5,12.50,,,,,,,,
SCV Grp Ltd,SCV,0.018,0.2,12.50,,,,,,,,
3Q Hldgs Ltd,TQH,0.14,1.5,12.00,,,,,,,,
Service Stream,SSM,0.295,3,11.32,,,,,,,,
Tidewater Invest,TDI,0.30,3,11.11,,,,,,,,
OBJ Ltd opt dec10,OBJO,0.041,0.4,10.81,,,,,,,,
Enerji Ltd,ERJ,0.062,0.6,10.71,,,,,,,,
Digislide Hldgs,DGI,0.26,2.5,10.64,,,,,,,,
Jetset Travelworld,JET,1.00,9.5,10.50,,,,,,,,
Trinity Grp stp,TCQ,0.11,1,10.00,,,,,,,,
Medical Develop,MVP,0.175,1.5,9.37,,,,,,,,
NSL Cons Ltd,NSL,0.035,0.3,9.38,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.012,0.1,9.09,,,,,,,,
Moko Mobi Ltd,MKB,0.098,0.8,8.89,,,,,,,,
Global Health Ltd,GLH,0.013,0.1,8.33,,,,,,,,
Pharmanet Grp,PNO,0.013,0.1,8.33,,,,,,,,
Pienets Ltd,PIE,0.013,0.1,8.33,,,,,,,,
TSV Hldgs Ltd,TSH,0.13,1,8.33,,,,,,,,
E & A Ltd,EAL,0.33,2.5,8.20,,,,,,,,
Imugene Ltd,IMU,0.055,0.4,7.84,,,,,,,,
Acuvax Ltd,ACU,0.014,0.1,7.69,,,,,,,,
NeuroDiscovery,NDL,0.042,0.3,7.69,,,,,,,,
CPI Grp Ltd,CPI,0.29,2,7.41,,,,,,,,
Advanced Magnesium,ANM,0.06,0.4,7.14,,,,,,,,
India Equities Fund opt aug10,INEO,0.075,0.5,7.14,,,,,,,,
Mint Wireless,MNW,0.03,0.2,7.14,,,,,,,,
Wasabi Energy Ltd,WAS,0.015,0.1,7.14,,,,,,,,
pSivida Corp cdi,PVA,3.70,24,6.94,,,,,,,,
Clever Com Aus,CVA,0.064,0.4,6.67,,,,,,,,
Metal Storm Ltd,MST,0.016,0.1,6.67,,,,,,,,
Patrys Ltd,PAB,0.16,1,6.67,,,,,,,,
Xtek Ltd,XTE,0.032,0.2,6.67,,,,,,,,
Redcape Prop Grp stp,RPF,0.33,2,6.45,,,,,,,,
Calzada Ltd,CZD,0.034,0.2,6.25,,,,,,,,
Pro-Pac Packaging,PPG,0.34,2,6.25,,,,,,,,
Carsales Com Ltd,CRZ,5.15,30,6.19,,,,,,,,
Compumedics Ltd,CMP,0.175,1,6.06,,,,,,,,
RCL Grp stp,RLG,0.09,0.5,5.88,,,,,,,,
Manaccom Corp Ltd,MNL,0.38,2,5.56,,,,,,,,
Linc Energy Ltd,LNC,1.56,8,5.41,,,,,,,,
PharmAust Ltd,PAA,0.039,0.2,5.41,,,,,,,,
Biotron Ltd,BIT,0.10,0.5,5.26,,,,,,,,
Qmastor Ltd,QML,0.31,1.5,5.08,,,,,,,,
Capitol Health,CAJ,0.042,0.2,5.00,,,,,,,,
