Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4686.8 at 16:34 17/2/2010  Report at 19:05 Wednesday 17/2/2010. Processed 19:26 Wednesday 17/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Coretrack Ltd opt feb10,CKKO,0.04,2,100.00,,,,,,,,
Facilitate Digital,FAC,0.075,3,66.67,,,,,,,,
CEC Grp Ltd,CEG,0.23,9,64.29,,,,,,,,
China West Hldgs,CWH,0.10,3.5,53.85,,,,,,,,
Style Ltd,SYP,0.025,0.8,47.06,,,,,,,,
Solverdi Worldwide,SWW,0.145,4,38.10,,,,,,,,
M2M Corp,MCL,0.004,0.1,33.33,,,,,,,,
Olea Australis,OLE,0.004,0.1,33.33,,,,,,,,
IFS Construct Ltd opt jun12,IFSO,0.015,0.3,25.00,,,,,,,,
Prima BioMed Ltd opt dec11,PRRO,0.145,2.5,20.83,,,,,,,,
EFTEL Ltd,EFT,0.03,0.5,20.00,,,,,,,,
ETT Ltd fpo nz,ETT,0.006,0.1,20.00,,,,,,,,
World Reach Ltd,WRR,0.006,0.1,20.00,,,,,,,,
Forest Enterprises,FEA,0.059,0.9,18.00,,,,,,,,
Prima BioMed Ltd,PRR,0.17,2.5,17.24,,,,,,,,
Oakajee Corp Ltd,OKJ,0.105,1.5,16.67,,,,,,,,
Neuren Pharmaceut,NEU,0.036,0.5,16.13,,,,,,,,
Grandbridge Ltd,GBA,0.145,2,16.00,,,,,,,,
Aust Vintage Ltd,AVG,0.37,5,15.62,,,,,,,,
Konekt Ltd,KKT,0.15,2,15.38,,,,,,,,
SCV Grp Ltd,SCV,0.015,0.2,15.38,,,,,,,,
Arturus Capital,AKW,0.195,2.5,14.71,,,,,,,,
Cape Range Ltd,CAG,0.008,0.1,14.29,,,,,,,,
Hydrotech Inter,HTI,0.008,0.1,14.29,,,,,,,,
Keybridge Capital,KBC,0.12,1.5,14.29,,,,,,,,
Webfirm Grp Ltd,WFM,0.048,0.6,14.29,,,,,,,,
Trinity Grp stpld,TCQ,0.13,1.5,13.04,,,,,,,,
CPI Grp Ltd,CPI,0.27,3,12.50,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.018,0.2,12.50,,,,,,,,
Mariner Corp Ltd,MCX,0.009,0.1,12.50,,,,,,,,
E-Pay Asia Ltd,EPY,0.19,2,11.76,,,,,,,,
Norfolk Grp rts 19feb,NFKR,0.02,0.2,11.11,,,,,,,,
Virax Hldgs cn dec11,VHLG,0.20,2,11.11,,,,,,,,
Advanced Engine,ACE,0.055,0.5,10.00,,,,,,,,
Viralytics Ltd opt jun10,VLAO,0.034,0.3,9.68,,,,,,,,
Freedom Nutritional,FNP,0.35,3,9.37,,,,,,,,
Virax Hldgs,VHL,0.105,0.9,9.37,,,,,,,,
RNY Prop Tr unt,RNY,0.12,1,9.09,,,,,,,,
Stirling Res,SRE,0.12,1,9.09,,,,,,,,
CO2 Grp Ltd,COZ,0.19,1.5,8.57,,,,,,,,
Moko Mobi Ltd,MKB,0.13,1,8.33,,,,,,,,
Mooter Media Ltd,MMZ,0.013,0.1,8.33,,,,,,,,
Pharmanet Grp,PNO,0.013,0.1,8.33,,,,,,,,
NeuroDiscovery,NDL,0.04,0.3,8.11,,,,,,,,
Argus Solutions,ASV,0.27,2,8.00,,,,,,,,
Ansell Ltd,ANN,11.00,80,7.84,,,,,,,,
Warrnambool Cheese,WCB,4.04,29,7.73,,,,,,,,
