Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4507.4 at 16:36 30/7/2010  Report at 19:05 Friday 30/7/2010. Processed 20:34 Friday 30/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Odin Energy Ltd opt nov12,ODNO,0.002,0.1,100.00,,,,,,,,
United Orogen,UOG,0.03,1.5,100.00,,,,,,,,
Westralian Gas & Pwr opt oct11,WGPOA,0.003,0.1,50.00,,,,,,,,
Ferrowest Ltd opt jun12,FWLOA,0.013,0.4,44.44,,,,,,,,
Venus Metals Cor opt jul11,VMCO,0.42,12,40.00,,,,,,,,
Royal Res opt oct11,ROYO,0.11,3,37.50,,,,,,,,
Solimar Energy,SGY,0.06,1.6,36.36,,,,,,,,
Eastern Iron,EFE,0.155,4,34.78,,,,,,,,
Astro Res NL,ARO,0.008,0.2,33.33,,,,,,,,
Cloncurry Metals,CLU,0.04,1,33.33,,,,,,,,
Carnavale Res opt feb13,CAVO,0.065,1.6,32.65,,,,,,,,
Tangiers Pet,TPT,0.115,2.8,32.18,,,,,,,,
Firestone Energy,FSE,0.021,0.5,31.25,,,,,,,,
Victorian Gold Mines opt mar14,VGMO,0.045,1,28.57,,,,,,,,
Bathurst Res opt dec10,BTUO,0.05,1.1,28.21,,,,,,,,
Greenland Min En opt jun11,GGGO,0.21,4.5,27.27,,,,,,,,
Victory West Moly opt feb12,VWMOA,0.025,0.5,25.00,,,,,,,,
Tasman Goldflds,TGX,0.098,1.9,24.05,,,,,,,,
Metminco Ltd opt dec12,MNCO,0.08,1.5,23.08,,,,,,,,
Red Emperor Res,RMP,0.16,3,23.08,,,,,,,,
3D Res Ltd,DDD,0.029,0.5,20.83,,,,,,,,
XState Res opt jun13,XSTO,0.06,1,20.00,,,,,,,,
Lodestar Min,LSR,0.092,1.5,19.48,,,,,,,,
Oil Basins Ltd opt jun12,OBLOA,0.038,0.6,18.75,,,,,,,,
Sunset Energy Ltd,SEY,0.09,1.4,18.42,,,,,,,,
Austin Explore opt nov11,AKKO,0.013,0.2,18.18,,,,,,,,
Phosphate Aus Ltd,POZ,0.13,2,18.18,,,,,,,,
Ausgold Ltd,AUC,0.23,3.5,17.95,,,,,,,,
Esperance Min,ESM,0.048,0.7,17.07,,,,,,,,
Exoma Energy Ltd,EXE,0.24,3.5,17.07,,,,,,,,
AXG Min Ltd,AXC,0.014,0.2,16.67,,,,,,,,
Target Energy opt oct12,TEXOB,0.007,0.1,16.67,,,,,,,,
Clancy Explore,CLY,0.099,1.4,16.47,,,,,,,,
Chrysalis Res,CYS,0.355,5,16.39,,,,,,,,
Oil Basins Ltd,OBL,0.052,0.7,15.56,,,,,,,,
Ausgold Ltd opt mar13,AUCO,0.09,1.2,15.38,,,,,,,,
Jatoil Ltd,JAT,0.03,0.4,15.38,,,,,,,,
Strzelecki Metals,STZ,0.015,0.2,15.38,,,,,,,,
Groote Res Ltd,GOT,0.84,11,15.07,,,,,,,,
Austex Oil Ltd opt dec11,AOKO,0.031,0.4,14.81,,,,,,,,
Alara Res Ltd,AUQ,0.12,1.5,14.29,,,,,,,,
Bathurst Res,BTU,0.25,3,13.64,,,,,,,,
Prosperity Res,PSP,0.125,1.5,13.64,,,,,,,,
Avanco Res Ltd,AVB,0.017,0.2,13.33,,,,,,,,
Mutiny Gold Ltd,MYG,0.043,0.5,13.16,,,,,,,,
Caspian Oil & Gas,CIG,0.009,0.1,12.50,,,,,,,,
Eastern Iron opt dec10,EFEO,0.028,0.3,12.00,,,,,,,,
Pac Ore Ltd,PSF,0.056,0.6,12.00,,,,,,,,
Montezuma Min Co,MZM,0.385,4,11.59,,,,,,,,
Haoma Min NL,HAO,0.145,1.5,11.54,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.068,0.7,11.48,,,,,,,,
QLD Min Corp,QMN,0.089,0.9,11.25,,,,,,,,
Black Ridge Min,BRD,0.01,0.1,11.11,,,,,,,,
Eleckra Mines opt jun11,EKMO,0.03,0.3,11.11,,,,,,,,
Grand Gulf Energy,GGE,0.02,0.2,11.11,,,,,,,,
Pacrim Energy,PRE,0.01,0.1,11.11,,,,,,,,
West Wits Min Ltd,WWI,0.05,0.5,11.11,,,,,,,,
Caledon Res cdi,CCD,0.895,8.5,10.49,,,,,,,,
Blaze Intl,BLZ,0.011,0.1,10.00,,,,,,,,
General Min Corp,GMM,0.11,1,10.00,,,,,,,,
Ironbark Zinc Ltd,IBG,0.165,1.5,10.00,,,,,,,,
Kilgore Oil & Gas,KOG,0.011,0.1,10.00,,,,,,,,
Northern Uranium opt mar12,NTUOB,0.033,0.3,10.00,,,,,,,,
Pelican Res,PEL,0.11,1,10.00,,,,,,,,
Peninsula Min opt jun12,PENOA,0.022,0.2,10.00,,,,,,,,
XState Res,XST,0.22,2,10.00,,,,,,,,
Conquest Min,CQT,0.335,3,9.84,,,,,,,,
European Gas,EPG,0.225,2,9.76,,,,,,,,
De Grey Min,DEG,0.046,0.4,9.52,,,,,,,,
Argent Min,ARD,0.235,2,9.30,,,,,,,,
Talisman Min opt dec10,TLMO,0.71,6,9.23,,,,,,,,
Fox Res,FXR,0.12,1,9.09,,,,,,,,
Oilex Ltd,OEX,0.12,1,9.09,,,,,,,,
Pioneer Res Ltd,PIO,0.036,0.3,9.09,,,,,,,,
Pan Pacific Pet,PPP,0.185,1.5,8.82,,,,,,,,
Latin Gold Ltd,LAT,0.025,0.2,8.70,,,,,,,,
Triangle Energy,TEG,0.025,0.2,8.70,,,,,,,,
Northwest Res,NWR,0.065,0.5,8.33,,,,,,,,
Nuenergy Capital,NGY,0.13,1,8.33,,,,,,,,
YTC Res,YTC,0.195,1.5,8.33,,,,,,,,
Avalon Min,AVI,0.20,1.5,8.11,,,,,,,,
Carnavale Res,CAV,0.20,1.5,8.11,,,,,,,,
Metminco Ltd,MNC,0.20,1.5,8.11,,,,,,,,
Tiaro Coal Ltd,TCM,0.40,3,8.11,,,,,,,,
Sierra Min,SRM,0.14,1,7.69,,,,,,,,
Greenland Min En,GGG,0.425,3,7.59,,,,,,,,
Bougainville Copper,BOC,0.86,6,7.50,,,,,,,,
Rex Min Ltd,RXM,1.91,13,7.30,,,,,,,,
Red Sky Energy,ROG,0.015,0.1,7.14,,,,,,,,
Scandinavian Res,SCR,0.15,1,7.14,,,,,,,,
Sino Gas Energy,SEH,0.03,0.2,7.14,,,,,,,,
Synergy Metals,SML,0.015,0.1,7.14,,,,,,,,
Olympus Pacific Min,OYM,0.385,2.5,6.94,,,,,,,,
Nupower Res,NUP,0.047,0.3,6.82,,,,,,,,
Canyon Res Ltd,CAY,0.32,2,6.67,,,,,,,,
Integrated Res,IRG,0.016,0.1,6.67,,,,,,,,
Northern Uranium,NTU,0.096,0.6,6.67,,,,,,,,
Talisman Min,TLM,0.96,6,6.67,,,,,,,,
Transit Hldgs,TRH,0.16,1,6.67,,,,,,,,
Moly Mines Ltd,MOL,0.73,4.5,6.57,,,,,,,,
Sumatra Copper cdi,SUM,0.245,1.5,6.52,,,,,,,,
Korab Res,KOR,0.165,1,6.45,,,,,,,,
Gladiator Res,GLA,0.25,1.5,6.38,,,,,,,,
Sabre Res,SBR,0.25,1.5,6.38,,,,,,,,
Aust Bauxite Ltd,ABZ,0.42,2.5,6.33,,,,,,,,
Enterprise Metals,ENT,0.17,1,6.25,,,,,,,,
Liquefied Natural,LNG,0.595,3.5,6.25,,,,,,,,
Pilbara Min Ltd,PLS,0.085,0.5,6.25,,,,,,,,
Intrepid Mines,IAU,0.60,3.5,6.19,,,,,,,,
Cauldron Energy,CXU,0.26,1.5,6.12,,,,,,,,
Drillsearch Energy,DLS,0.07,0.4,6.06,,,,,,,,
Hannans Reward,HNR,0.175,1,6.06,,,,,,,,
Signature Metals,SBL,0.018,0.1,5.88,,,,,,,,
Norseman Gold cdi,NGX,0.815,4.5,5.84,,,,,,,,
Entek Energy Ltd,ETE,0.185,1,5.71,,,,,,,,
Metrocoal Ltd,MTE,0.28,1.5,5.66,,,,,,,,
Norton Gold Fields,NGF,0.19,1,5.56,,,,,,,,
Syngas Ltd,SYS,0.019,0.1,5.56,,,,,,,,
Tawana Res NL,TAW,0.019,0.1,5.56,,,,,,,,
WHL Energy Ltd,WHN,0.019,0.1,5.56,,,,,,,,
Northern Star,NST,0.058,0.3,5.45,,,,,,,,
Samson Oil & Gas opt dec12,SSNO,0.058,0.3,5.45,,,,,,,,
Endocoal Ltd,EOC,0.39,2,5.41,,,,,,,,
Sun Res NL,SUR,0.06,0.3,5.26,,,,,,,,
North Queensland,NQM,0.31,1.5,5.08,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
India Equities Fund opt aug10,INEO,0.042,-11.8,-73.75,,,,,,,,
Byte Power Grp,BPG,0.002,-0.1,-33.33,,,,,,,,
Cardia Bioplastics opt jun11,CNNO,0.002,-0.1,-33.33,,,,,,,,
Digislide Hldgs,DGI,0.15,-6.5,-30.23,,,,,,,,
Programmed Maint,PRG,1.90,-64,-25.20,,,,,,,,
Pharmanet Grp opt jun11,PNOO,0.003,-0.1,-25.00,,,,,,,,
China West Hldgs,CWH,0.16,-4,-20.00,,,,,,,,
TMA Grp Comp,TMA,0.205,-4.5,-18.00,,,,,,,,
Papyrus Aust,PPY,0.23,-5,-17.86,,,,,,,,
Arturus Capital,AKW,0.10,-2,-16.67,,,,,,,,
Neptune Marine opt dec10,NMSO,0.10,-2,-16.67,,,,,,,,
Hexima Ltd,HXL,0.22,-4,-15.38,,,,,,,,
Humanis Grp Ltd,HUM,0.011,-0.2,-15.38,,,,,,,,
Adultshop Com,ASC,0.012,-0.2,-14.29,,,,,,,,
Quest Min Ltd,QNL,0.033,-0.5,-13.16,,,,,,,,
Quantum Energy,QTM,0.07,-1,-12.50,,,,,,,,
Coretrack Ltd,CKK,0.16,-2,-11.11,,,,,,,,
Calzada Ltd,CZD,0.025,-0.3,-10.71,,,,,,,,
Enviromission Ltd,EVM,0.025,-0.3,-10.71,,,,,,,,
Arafura Pearls,APB,0.017,-0.2,-10.53,,,,,,,,
GoConnect Ltd,GCN,0.052,-0.6,-10.34,,,,,,,,
Dulhunty Power,DUL,0.035,-0.4,-10.26,,,,,,,,
Asia Liver Trans,AJJ,0.072,-0.8,-10.00,,,,,,,,
Nomad Bld,NOD,0.18,-2,-10.00,,,,,,,,
Senetas Corp,SEN,0.043,-0.4,-8.51,,,,,,,,
Rivercity Motorway stp,RCY,0.033,-0.3,-8.33,,,,,,,,
ZYL Ltd,ZYL,0.022,-0.2,-8.33,,,,,,,,
Galileo Japan Tr unt,GJT,0.034,-0.3,-8.11,,,,,,,,
Keybridge Capital,KBC,0.084,-0.7,-7.69,,,,,,,,
Centro Prop stp,CNP,0.195,-1.5,-7.14,,,,,,,,
Austock Grp Ltd,ACK,0.14,-1,-6.67,,,,,,,,
iSOFT Group Ltd,ISF,0.145,-1,-6.45,,,,,,,,
Novogen Ltd,NRT,0.15,-1,-6.25,,,,,,,,
Tishman Speyer unt,TSO,0.38,-2.5,-6.17,,,,,,,,
Graincorp Ltd,GNC,5.65,-37,-6.15,,,,,,,,
EVZ Ltd,EVZ,0.08,-0.5,-5.88,,,,,,,,
Antisense Therapeutic,ANP,0.017,-0.1,-5.56,,,,,,,,
QRxPharma Ltd,QRX,0.94,-5.5,-5.53,,,,,,,,
Mikoh Corp,MIK,0.069,-0.4,-5.48,,,,,,,,
Penrice Soda,PSH,0.35,-2,-5.41,,,,,,,,
pSivida Corp cdi,PVA,3.57,-19,-5.05,,,,,,,,
Challenger Winetr unt,CWT,0.19,-1,-5.00,,,,,,,,
Ecsi Ltd,ECS,0.019,-0.1,-5.00,,,,,,,,
Oohmedia Grp Ltd,OOH,0.19,-1,-5.00,,,,,,,,
Vision Grp Hldgs,VGH,0.285,-1.5,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Oroya Min Ltd,ORO,0.002,-0.1,-33.33,,,,,,,,
Sihayo Gold Ltd opt jan11,SIHO,0.015,-0.6,-28.57,,,,,,,,
Magnetic Res ctg,MAUCA,0.15,-5.5,-26.83,,,,,,,,
China Yunnan Copper,CYU,0.11,-4,-26.67,,,,,,,,
Monitor Energy,MHL,0.003,-0.1,-25.00,,,,,,,,
Noble Min Res opt jul11,NMGO,0.036,-1.1,-23.40,,,,,,,,
Orion Metals Ltd opt feb11,ORMO,0.01,-0.3,-23.08,,,,,,,,
Genesis Res,GES,0.13,-3.5,-21.21,,,,,,,,
Nullarbor Hldgs,NLB,0.27,-7,-20.59,,,,,,,,
Marion Energy opt dec11,MAEO,0.004,-0.1,-20.00,,,,,,,,
Alamar Res Ltd,ALG,0.15,-3.5,-18.92,,,,,,,,
Papillon Res Ltd opt dec10,PIRO,0.022,-0.5,-18.52,,,,,,,,
Burey Gold Ltd opt jun11,BYRO,0.01,-0.2,-16.67,,,,,,,,
Dourado Res Ltd,DUO,0.125,-2.5,-16.67,,,,,,,,
Indo Mines Ltd,IDO,0.20,-4,-16.67,,,,,,,,
Midas Res opt may11,MDSOB,0.01,-0.2,-16.67,,,,,,,,
Mutiny Gold Ltd opt jun11,MYGO,0.005,-0.1,-16.67,,,,,,,,
Archer Explore,AXE,0.096,-1.9,-16.52,,,,,,,,
Gold Anomaly Ltd,GOA,0.021,-0.4,-16.00,,,,,,,,
Macq Harbour opt aug12,MHMO,0.105,-2,-16.00,,,,,,,,
Target Energy,TEX,0.027,-0.5,-15.63,,,,,,,,
Lakes Oil NL,LKO,0.006,-0.1,-14.29,,,,,,,,
Buccaneer Energy opt nov12,BCCO,0.025,-0.4,-13.79,,,,,,,,
Capital Min opt jul11,CMYOA,0.013,-0.2,-13.33,,,,,,,,
Jupiter Energy,JPR,0.041,-0.6,-12.77,,,,,,,,
Crossland Uranium,CUX,0.105,-1.5,-12.50,,,,,,,,
Gleneagle Gold,GLN,0.014,-0.2,-12.50,,,,,,,,
Rialto Energy opt jun11,RIAO,0.07,-1,-12.50,,,,,,,,
East Energy Resource,EER,0.215,-3,-12.24,,,,,,,,
Gulf Mines Ltd,GLM,0.023,-0.3,-11.54,,,,,,,,
New Guinea Energy,NGE,0.115,-1.5,-11.54,,,,,,,,
Tribune Res NL,TBR,1.00,-13,-11.50,,,,,,,,
Boulder Steel,BGD,0.093,-1.2,-11.43,,,,,,,,
Sthn Hem Min cdi,SUH,0.35,-4.5,-11.39,,,,,,,,
Gondwana Res,GDA,0.008,-0.1,-11.11,,,,,,,,
Horseshoe Metals opt jun12,HORO,0.08,-1,-11.11,,,,,,,,
Panax Geothermal opt dec11,PAXO,0.008,-0.1,-11.11,,,,,,,,
Rimfire Pacific,RIM,0.008,-0.1,-11.11,,,,,,,,
Bassari Res,BSR,0.18,-2,-10.00,,,,,,,,
Callabonna Uranium,CUU,0.009,-0.1,-10.00,,,,,,,,
Curnamona Energy,CUY,0.18,-2,-10.00,,,,,,,,
Greater Bendigo Gold,GBM,0.018,-0.2,-10.00,,,,,,,,
Green Rock Energy,GRK,0.018,-0.2,-10.00,,,,,,,,
Realm Res Ltd,RRP,0.09,-1,-10.00,,,,,,,,
Tango Pet Ltd opt may11,TNPO,0.045,-0.5,-10.00,,,,,,,,
Eleckra Mines,EKM,0.086,-0.9,-9.47,,,,,,,,
European Nickel cdi,ENK,0.335,-3.5,-9.46,,,,,,,,
Noble Min Res,NMG,0.24,-2.5,-9.43,,,,,,,,
Bannerman Res,BMN,0.385,-4,-9.41,,,,,,,,
MEC Res opt jul13,MMRO,0.34,-3.5,-9.33,,,,,,,,
Austpac Res NL,APG,0.039,-0.4,-9.30,,,,,,,,
ARC Explore Ltd,ARX,0.02,-0.2,-9.09,,,,,,,,
Geothermal Res,GHT,0.20,-2,-9.09,,,,,,,,
Iron Road Ltd opt sep10,IRDO,0.30,-3,-9.09,,,,,,,,
Marion Energy,MAE,0.02,-0.2,-9.09,,,,,,,,
Newland Res,NRL,0.03,-0.3,-9.09,,,,,,,,
Intermin Res opt may12,IRCO,0.041,-0.4,-8.89,,,,,,,,
Liberty Resource,LBY,0.043,-0.4,-8.51,,,,,,,,
Ramelius Res,RMS,0.43,-4,-8.51,,,,,,,,
Quest Pet,QPN,0.011,-0.1,-8.33,,,,,,,,
Energy And Min opt jul11,EMAO,0.045,-0.4,-8.16,,,,,,,,
Emergent Res,EMG,0.34,-3,-8.11,,,,,,,,
Malachite Res,MAR,0.046,-0.4,-8.00,,,,,,,,
Global Geoscience,GSC,0.06,-0.5,-7.69,,,,,,,,
Orion Pet Ltd,OIP,0.048,-0.4,-7.69,,,,,,,,
Victory West Moly,VWM,0.12,-1,-7.69,,,,,,,,
Dominion Min,DOM,2.22,-18,-7.50,,,,,,,,
Central Pet opt mar14,CTPO,0.025,-0.2,-7.41,,,,,,,,
Carnarvon Pet,CVN,0.38,-3,-7.32,,,,,,,,
Carbon Energy,CNX,0.32,-2.5,-7.25,,,,,,,,
Antares Energy,AZZ,0.46,-3.5,-7.07,,,,,,,,
African Energy Res cdi,AFR,0.082,-0.6,-6.82,,,,,,,,
Monax Min Ltd,MOX,0.055,-0.4,-6.78,,,,,,,,
Aphrodite Gold opt dec13,AQQO,0.028,-0.2,-6.67,,,,,,,,
Aura Energy,AEE,0.14,-1,-6.67,,,,,,,,
Buccaneer Energy,BCC,0.042,-0.3,-6.67,,,,,,,,
D'aguilar Gold,DGR,0.042,-0.3,-6.67,,,,,,,,
Macq Harbour,MHM,0.21,-1.5,-6.67,,,,,,,,
Venture Min,VMS,0.28,-2,-6.67,,,,,,,,
Sundance Res,SDL,0.145,-1,-6.45,,,,,,,,
East Africa Res,EAF,0.15,-1,-6.25,,,,,,,,
Great Western Exp opt jun12,GTEO,0.045,-0.3,-6.25,,,,,,,,
Aquarius Platinum,AQP,4.74,-31,-6.14,,,,,,,,
Metallica Min,MLM,0.23,-1.5,-6.12,,,,,,,,
Epsilon Energy,EPS,0.047,-0.3,-6.00,,,,,,,,
Acclaim Explore,AEX,0.016,-0.1,-5.88,,,,,,,,
A'asian Resour,ARH,0.245,-1.5,-5.77,,,,,,,,
Coal FE Res,CES,0.033,-0.2,-5.71,,,,,,,,
Consolidated Tin Min,CSD,0.033,-0.2,-5.71,,,,,,,,
North Aust Ltd,NAD,0.033,-0.2,-5.71,,,,,,,,
Dart Energy Ltd def,DTE,0.755,-4.5,-5.63,,,,,,,,
Range River Gold,RNG,0.017,-0.1,-5.56,,,,,,,,
Alliance Res,AGS,0.345,-2,-5.48,,,,,,,,
Ethan Min Ltd,ETH,0.26,-1.5,-5.45,,,,,,,,
Coventry Res,CVY,0.175,-1,-5.41,,,,,,,,
Coalspur Mines,CPL,0.80,-4.5,-5.33,,,,,,,,
Pepinnini Min,PNN,0.18,-1,-5.26,,,,,,,,
Rubianna Res Ltd,RRE,0.18,-1,-5.26,,,,,,,,
Aviva Corp,AVA,0.074,-0.4,-5.13,,,,,,,,
Erongo Energy,ERN,0.075,-0.4,-5.06,,,,,,,,
Western Plains Res,WPG,0.75,-4,-5.06,,,,,,,,
Geopacific Res,GPR,0.57,-3,-5.00,,,,,,,,
Shree Min Ltd,SHH,0.095,-0.5,-5.00,,,,,,,,
Yellow Rock,YRR,0.019,-0.1,-5.00,,,,,,,,
