Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4776.7 at 16:47 2/12/2009  Report at 19:05 Wednesday 2/12/2009. Processed 19:30 Wednesday 2/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
QRxPharma Ltd rts 08dec,QRXR,0.095,7.5,375.00,,,,,,,,
Verus Invest opt jun10,VILO,0.012,0.5,71.43,,,,,,,,
RTL Corp Ltd,RTL,0.01,0.3,42.86,,,,,,,,
M2M Corp,MCL,0.004,0.1,33.33,,,,,,,,
Viento Grp Ltd,VIE,0.12,3,33.33,,,,,,,,
Verus Invest,VIL,0.036,0.7,24.14,,,,,,,,
Ezenet Ltd,EZE,0.044,0.8,22.22,,,,,,,,
GLG Corp Ltd,GLE,0.34,6,21.43,,,,,,,,
AWH Corp Ltd,AWL,0.006,0.1,20.00,,,,,,,,
Fluorotechnics,FLS,0.35,5,16.67
Hot Rock Ltd,HRL,0.145,2,16.00
Rubicor Grp,RUB,0.059,0.8,15.69
Webfirm Grp Ltd,WFM,0.037,0.5,15.62
Engin Ltd,ENG,0.71,9,14.52
Anteo Diagnostics,ADO,0.008,0.1,14.29
Pac Star Net,PNW,0.04,0.5,14.29
MobileActive Ltd,MBA,0.025,0.3,13.64
Healthlinx Ltd,HTX,0.096,1.1,12.94
Amcom Telecomm opt dec09,AMMO,0.07,0.8,12.90
OBJ Ltd opt dec10,OBJO,0.019,0.2,11.76
TSV Hldgs Ltd,TSH,0.145,1.5,11.54
Pharmaxis Ltd,PXS,2.76,27,10.84
Mesa Min Ltd,MAS,0.043,0.4,10.26
Eneabba Gas Ltd,ENB,0.33,3,10.00
ICSGlobal Ltd,ICS,0.044,0.4,10.00
Mariner Corp Ltd,MCX,0.011,0.1,10.00
Benitec Ltd,BLT,0.045,0.4,9.76
QRxPharma Ltd,QRX,0.855,7.5,9.62
eBet Ltd,EBT,0.08,0.7,9.59
Alpha Financial Prod ser1frn12,AFPHA,14.50,125,9.43
Praemium Ltd,PPS,0.175,1.5,9.37
