Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4475.1 at 16:36 23/7/2010  Report at 19:05 Friday 23/7/2010. Processed 19:13 Friday 23/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
Virax Hldgs,VHL,0.071,0.5,7.58,,,,,,,,
Digislide Hldgs,DGI,0.215,1.5,7.50,,,,,,,,
Altera Res Ltd,AEA,0.225,1.5,7.14,,,,,,,,
Calzada Ltd,CZD,0.03,0.2,7.14,,,,,,,,
GEO Prop Grp stp,GPM,0.225,1.5,7.14,,,,,,,,
Mint Wireless,MNW,0.045,0.3,7.14,,,,,,,,
Mooter Media Ltd,MMZ,0.015,0.1,7.14,,,,,,,,
Wasabi Energy Ltd,WAS,0.015,0.1,7.14,,,,,,,,
Decmil Grp Ltd,DCG,1.605,10.5,7.00,,,,,,,,
Pac Energy,PEA,0.23,1.5,6.98,,,,,,,,
Centrebet Internat,CIL,1.39,9,6.92,,,,,,,,
Pan Asia Corp Ltd,PZC,0.016,0.1,6.67,,,,,,,,
Sthn Cross Media,SXL,1.78,11,6.59,,,,,,,,
Thakral Hldgs unt,THG,0.425,2.5,6.25,,,,,,,,
Zicom Grp Ltd,ZGL,0.17,1,6.25,,,,,,,,
Tower Aust,TAL,2.23,13,6.19,,,,,,,,
Quickstep Hldgs,QHL,0.26,1.5,6.12,,,,,,,,
Capral Ltd,CAA,0.175,1,6.06,,,,,,,,
Hydromet Corp Ltd,HMC,0.035,0.2,6.06,,,,,,,,
Elders Ltd,ELD,0.44,2.5,6.02,,,,,,,,
Bisalloy Steel,BIS,0.18,1,5.88,,,,,,,,
Emerson Stewart Grp,ESW,0.09,0.5,5.88,,,,,,,,
Legend Corp,LGD,0.18,1,5.88,,,,,,,,
Living & Leisure Grp stp,LLA,0.018,0.1,5.88,,,,,,,,
Overseas & Gen cdi,OGL,0.18,1,5.88,,,,,,,,
Ascent Pharmahealth,APH,0.275,1.5,5.77,,,,,,,,
WorleyParsons Ltd,WOR,22.49,122,5.74,,,,,,,,
Redcape Prop Grp stp,RPF,0.185,1,5.71,,,,,,,,
Acrux Ltd,ACR,1.90,10,5.56,,,,,,,,
Tissue Therapies,TIS,0.19,1,5.56,,,,,,,,
Wallace Absolute,WAB,0.076,0.4,5.56,,,,,,,,
Coote Industrial,CXG,0.195,1,5.41,,,,,,,,
Challenger Winetr unt,CWT,0.20,1,5.26,,,,,,,,
Sims Metal Mgmt,SGM,17.86,89,5.24,,,,,,,,
Pac Brands,PBG,0.835,4,5.03,,,,,,,,
MINING RISES,,,,,,,,,,,,
Frontier Res opt dec10,FNTO,0.024,1.4,140.00,,,,,,,,
Clancy Explore rts 29jul,CLYR,0.01,0.5,100.00,,,,,,,,
GB Energy Ltd opt sep11,GBXO,0.002,0.1,100.00,,,,,,,,
Magnetic Res ctg,MAUCA,0.205,7.5,57.69,,,,,,,,
Stirling Res opt jun12,SREOB,0.017,0.6,54.55,,,,,,,,
Atticus Resource opt sep12,ACZO,0.045,1.5,50.00,,,,,,,,
Aust Oriental,AOM,0.003,0.1,50.00,,,,,,,,
Rox Res opt jun11,RXLO,0.009,0.3,50.00,,,,,,,,
Victorian Gold Mines,VGM,0.12,4,50.00,,,,,,,,
Golden Deeps,GED,0.068,1.8,36.00,,,,,,,,
Auzex Res,AZX,0.12,3,33.33,,,,,,,,
Niplats Aust,NIP,0.27,6.5,31.71,,,,,,,,
Montezuma Min Co opt aug11,MZMO,0.195,4.5,30.00,,,,,,,,
Drummond Gold Ltd,DGO,0.065,1.4,27.45,,,,,,,,
Contl Coal Ltd opt feb13,CCCO,0.033,0.7,26.92,,,,,,,,
Malagasy Min,MGY,0.09,1.9,26.76,,,,,,,,
Fairstar Res opt aug11,FASOA,0.038,0.8,26.67,,,,,,,,
Bathurst Res opt dec10,BTUO,0.039,0.8,25.81,,,,,,,,
Acclaim Explore,AEX,0.015,0.3,25.00,,,,,,,,
Ausamerican Min,AIW,0.05,1,25.00,,,,,,,,
Midas Res,MDS,0.068,1.3,23.64,,,,,,,,
Aust Gold Invest,AGV,0.135,2.5,22.73,,,,,,,,
Sovereign Metals,SVM,0.135,2.5,22.73,,,,,,,,
Diatreme Res,DRX,0.083,1.4,20.29,,,,,,,,
Beacon Min opt aug10,BCNOA,0.006,0.1,20.00,,,,,,,,
FYI Res Ltd,FYI,0.15,2.5,20.00,,,,,,,,
Modena Res Ltd opt dec13,MDAOA,0.006,0.1,20.00,,,,,,,,
Regal Res opt nov11,REROB,0.006,0.1,20.00,,,,,,,,
Contl Coal Ltd,CCC,0.068,1.1,19.30,,,,,,,,
Argosy Min cdi,AGY,0.025,0.4,19.05,,,,,,,,
Cortona Res opt jan12,CRCO,0.069,1.1,18.97,,,,,,,,
Talisman Min opt dec10,TLMO,0.58,9,18.37,,,,,,,,
Latrobe Magnesium,LMG,0.013,0.2,18.18,,,,,,,,
Pegasus Metals,PUN,0.13,2,18.18,,,,,,,,
Victory West Moly,VWM,0.13,2,18.18,,,,,,,,
Intermin Res,IRC,0.165,2.5,17.86,,,,,,,,
Bathurst Res,BTU,0.205,3,17.14,,,,,,,,
Black Range Min opt feb11,BLRO,0.007,0.1,16.67,,,,,,,,
RAM Res opt mar12,RMRO,0.007,0.1,16.67,,,,,,,,
Sierra Min,SRM,0.14,2,16.67,,,,,,,,
Regal Res,RER,0.029,0.4,16.00,,,,,,,,
Cloncurry Metals,CLU,0.03,0.4,15.38,,,,,,,,
Indo Mines Ltd,IDO,0.23,3,15.00,,,,,,,,
Meteoric Res,MEI,0.115,1.5,15.00,,,,,,,,
Energy And Min opt jul11,EMAO,0.04,0.5,14.29,,,,,,,,
Newland Res,NRL,0.04,0.5,14.29,,,,,,,,
Guildford Coal,GUF,0.205,2.5,13.89,,,,,,,,
Alchemy Resource opt aug10,ALYO,0.25,3,13.64,,,,,,,,
India Res,IRL,0.017,0.2,13.33,,,,,,,,
Stellar Res,SRZ,0.06,0.7,13.21,,,,,,,,
Ironbark Zinc Ltd,IBG,0.175,2,12.90,,,,,,,,
Beacon Min,BCN,0.018,0.2,12.50,,,,,,,,
Cullen Res,CUL,0.045,0.5,12.50,,,,,,,,
Indago Res Ltd opt oct14,IDGOA,0.18,2,12.50,,,,,,,,
Mount Burgess Min,MTB,0.009,0.1,12.50,,,,,,,,
Thundelarra Explor,THX,0.605,6.5,12.04,,,,,,,,
Drake Res,DRK,0.145,1.5,11.54,,,,,,,,
Legend Min,LEG,0.029,0.3,11.54,,,,,,,,
Chrysalis Res,CYS,0.245,2.5,11.36,,,,,,,,
Apollo Gas Ltd,AZO,0.60,6,11.11,,,,,,,,
ARC Explore Ltd,ARX,0.02,0.2,11.11,,,,,,,,
Fall River Res cdi,FRV,0.02,0.2,11.11,,,,,,,,
Zambezi Res cdi,ZRL,0.02,0.2,11.11,,,,,,,,
Nagambie Min Ltd,NAG,0.031,0.3,10.71,,,,,,,,
Redbank Copper,RCP,0.031,0.3,10.71,,,,,,,,
Sphere Min Ltd,SPH,1.55,15,10.71,,,,,,,,
Matilda Zircon,MZI,0.021,0.2,10.53,,,,,,,,
Ironclad Min,IFE,0.95,9,10.47,,,,,,,,
Nyota Min Ltd,NYO,0.32,3,10.34,,,,,,,,
Uramet Min,URM,0.064,0.6,10.34,,,,,,,,
Kagara Ltd,KZL,0.59,5.5,10.28,,,,,,,,
Nupower Res,NUP,0.043,0.4,10.26,,,,,,,,
Agri Energy Ltd,AAE,0.011,0.1,10.00,,,,,,,,
Bassari Res,BSR,0.22,2,10.00,,,,,,,,
Prairie Downs Metals,PDZ,0.11,1,10.00,,,,,,,,
Rialto Energy,RIA,0.33,3,10.00,,,,,,,,
Sth Boulder Mines,STB,0.61,5.5,9.91,,,,,,,,
Corazon Ltd,CZN,0.10,0.9,9.89,,,,,,,,
Papillon Res Ltd opt dec12,PIROA,0.045,0.4,9.76,,,,,,,,
Redstone Res,RDS,0.225,2,9.76,,,,,,,,
EMU Nickel NL,EMU,0.17,1.5,9.68,,,,,,,,
Activex Ltd,AIV,0.057,0.5,9.62,,,,,,,,
Forte Energy NL,FTE,0.08,0.7,9.59,,,,,,,,
Liquefied Natural,LNG,0.515,4.5,9.57,,,,,,,,
Boulder Steel,BGD,0.115,1,9.52,,,,,,,,
Petratherm Ltd,PTR,0.175,1.5,9.37,,,,,,,,
Venture Min,VMS,0.295,2.5,9.26,,,,,,,,
Lachlan Star Ltd,LSA,0.012,0.1,9.09,,,,,,,,
Reedy Lagoon Corp,RLC,0.06,0.5,9.09,,,,,,,,
Dragon Mountain Gold,DMG,0.25,2,8.70,,,,,,,,
Globe Metals & Mining,GBE,0.19,1.5,8.57,,,,,,,,
Giralia Res NL,GIR,2.19,17,8.42,,,,,,,,
Atlantic Gold NL,ATV,0.039,0.3,8.33,,,,,,,,
Noble Min Res opt jul13,NMGOA,0.065,0.5,8.33,,,,,,,,
Padbury Min Ltd,PDY,0.013,0.1,8.33,,,,,,,,
Papillon Res Ltd,PIR,0.13,1,8.33,,,,,,,,
Imperial Corp Ltd,IMP,0.105,0.8,8.25,,,,,,,,
Argo Explore,AXT,0.04,0.3,8.11,,,,,,,,
Energy And Min,EMA,0.20,1.5,8.11,,,,,,,,
Meridian Min,MII,0.08,0.6,8.11,,,,,,,,
White Energy Co,WEC,3.35,25,8.06,,,,,,,,
Augustus Min,AUJ,0.27,2,8.00,,,,,,,,
REY Res Ltd,REY,0.135,1,8.00,,,,,,,,
Altura Min Ltd,AJM,0.14,1,7.69,,,,,,,,
Batavia Min,BTV,0.21,1.5,7.69,,,,,,,,
Brumby Res,BMY,0.14,1,7.69,,,,,,,,
Coalspur Mines opt jun11,CPLO,0.70,5,7.69,,,,,,,,
Dart Energy Ltd def,DTE,0.84,6,7.69,,,,,,,,
Empire Oil & Gas,EGO,0.014,0.1,7.69,,,,,,,,
Monax Min Ltd,MOX,0.056,0.4,7.69,,,,,,,,
Dominion Min,DOM,2.40,16,7.14,,,,,,,,
Enterprise Metals,ENT,0.15,1,7.14,,,,,,,,
Gunson Res,GUN,0.06,0.4,7.14,,,,,,,,
Image Res NL,IMA,0.45,3,7.14,,,,,,,,
Intec Ltd,INL,0.03,0.2,7.14,,,,,,,,
Minara Res,MRE,0.825,5.5,7.14,,,,,,,,
Red Sky Energy,ROG,0.015,0.1,7.14,,,,,,,,
Southerncross Gold,SXG,0.105,0.7,7.14,,,,,,,,
Syngas Ltd,SYS,0.015,0.1,7.14,,,,,,,,
Red 5 Ltd,RED,0.155,1,6.90,,,,,,,,
Amadeus Energy,AMU,0.24,1.5,6.67,,,,,,,,
Avanco Res Ltd,AVB,0.016,0.1,6.67,,,,,,,,
Carbine Res opt jul11,CRBO,0.16,1,6.67,,,,,,,,
Discovery Metals,DML,0.80,5,6.67,,,,,,,,
Lodestar Min,LSR,0.08,0.5,6.67,,,,,,,,
Riviera Res opt dec14,RVEO,0.08,0.5,6.67,,,,,,,,
Sino Gas Energy,SEH,0.032,0.2,6.67,,,,,,,,
Stirling Res,SRE,0.08,0.5,6.67,,,,,,,,
Barra Res,BAR,0.065,0.4,6.56,,,,,,,,
Anvil Min cdi,AVM,3.26,20,6.54,,,,,,,,
Accent Res NL,ACS,0.245,1.5,6.52,,,,,,,,
Cauldron Energy,CXU,0.245,1.5,6.52,,,,,,,,
Lincoln Min,LML,0.245,1.5,6.52,,,,,,,,
Comet Ridge Ltd,COI,0.165,1,6.45,,,,,,,,
Finders Res,FND,0.33,2,6.45,,,,,,,,
Hudson Res,HRS,0.165,1,6.45,,,,,,,,
Whitehaven Coal,WHC,5.55,33,6.32,,,,,,,,
Pepinnini Min,PNN,0.17,1,6.25,,,,,,,,
Signature Metals,SBL,0.017,0.1,6.25,,,,,,,,
Cape Lambert Res,CFE,0.345,2,6.15,,,,,,,,
Impress Energy,ITC,0.052,0.3,6.12,,,,,,,,
Gladiator Res,GLA,0.265,1.5,6.00,,,,,,,,
Pryme Oil & Gas,PYM,0.053,0.3,6.00,,,,,,,,
Innamincka Pet,INP,0.089,0.5,5.95,,,,,,,,
Intrepid Mines,IAU,0.625,3.5,5.93,,,,,,,,
Aurium Res,AGU,0.018,0.1,5.88,,,,,,,,
Curnamona Energy,CUY,0.18,1,5.88,,,,,,,,
Excelsior Gold,EXG,0.036,0.2,5.88,,,,,,,,
Kangaroo Res Ltd,KRL,0.18,1,5.88,,,,,,,,
Stanmore Coal Ltd,SMR,0.90,5,5.88,,,,,,,,
Vital Metals Ltd,VML,0.09,0.5,5.88,,,,,,,,
Aditya Birla,ABY,0.82,4.5,5.81,,,,,,,,
Bass Metals Ltd,BSM,0.185,1,5.71,,,,,,,,
Equatorial Coal,EQX,0.37,2,5.71,,,,,,,,
Kingsrose Min Ltd,KRM,0.95,5,5.56,,,,,,,,
Phoenix Copper,PNX,0.19,1,5.56,,,,,,,,
Range River Gold,RNG,0.019,0.1,5.56,,,,,,,,
Exco Res Ltd,EXS,0.29,1.5,5.45,,,,,,,,
Heemskirk Cons,HSK,0.29,1.5,5.45,,,,,,,,
Icon Energy Ltd,ICN,0.195,1,5.41,,,,,,,,
Western Desert Res,WDR,0.39,2,5.41,,,,,,,,
Karoon Gas Aust,KAR,7.06,36,5.37,,,,,,,,
Aussie Q Res,AQR,0.495,2.5,5.32,,,,,,,,
Trafford Res,TRF,0.495,2.5,5.32,,,,,,,,
Crusader Res,CAS,0.40,2,5.26,,,,,,,,
Minotaur Explore,MEP,0.20,1,5.26,,,,,,,,
Nexus Energy Ltd,NXS,0.30,1.5,5.26,,,,,,,,
Regis Res opt jan14,RRLO,0.60,3,5.26,,,,,,,,
Saracen Min,SAR,0.40,2,5.26,,,,,,,,
Yellow Rock,YRR,0.02,0.1,5.26,,,,,,,,
Coeur d'Alene Mines,CXC,17.20,85,5.20,,,,,,,,
Perilya Ltd,PEM,0.405,2,5.19,,,,,,,,
Terramin Aust,TZN,0.61,3,5.17,,,,,,,,
Adelphi Energy,ADI,0.41,2,5.13,,,,,,,,
Key Pet,KEY,0.062,0.3,5.08,,,,,,,,
ADX Energy Ltd opt mar11,ADXO,0.063,0.3,5.00,,,,,,,,
Kings Min NL,KMN,0.084,0.4,5.00,,,,,,,,
INDUSTRIAL FALLS,,,,,,,,,,,,
Cardia Bioplastics opt jun11,CNNO,0.001,-0.2,-66.67,,,,,,,,
Prince Hill Wines,PHW,0.005,-0.2,-28.57,,,,,,,,
KTL Tech Ltd,KTL,0.003,-0.1,-25.00,,,,,,,,
NewSat Ltd,NWT,0.003,-0.1,-25.00,,,,,,,,
Transol Corp,TNC,0.003,-0.1,-25.00,,,,,,,,
Pac Star Net,PNW,0.04,-0.9,-18.37,,,,,,,,
Hydrotech Inter,HTI,0.005,-0.1,-16.67,,,,,,,,
Allied Brands Ltd,ABQ,0.039,-0.7,-15.22,,,,,,,,
BSA Ltd,BSA,0.205,-3.5,-14.58,,,,,,,,
Comops Ltd,COM,0.061,-0.9,-12.86,,,,,,,,
LBT Innovations,LBT,0.064,-0.9,-12.33,,,,,,,,
CO2 Grp Ltd,COZ,0.15,-2,-11.76,,,,,,,,
Clever Com Aus,CVA,0.063,-0.7,-10.00,,,,,,,,
Enerji Ltd,ERJ,0.027,-0.3,-10.00,,,,,,,,
TTA Hldgs Ltd,TTA,0.05,-0.5,-9.09,,,,,,,,
Astro Jap Prop stp,AJA,0.31,-3,-8.82,,,,,,,,
Buderim Ginger,BUG,0.21,-2,-8.70,,,,,,,,
Apollo Cons,AOP,0.011,-0.1,-8.33,,,,,,,,
ENV Clean Tech opt jan14,ESIO,0.022,-0.2,-8.33,,,,,,,,
Folkestone Ltd,FLK,0.11,-1,-8.33,,,,,,,,
QRSciences Hldgs,QRS,0.057,-0.5,-8.06,,,,,,,,
Netcomm Ltd,NTC,0.25,-2,-7.41,,,,,,,,
ASF Grp Ltd,AFA,0.13,-1,-7.14,,,,,,,,
BioProspect Ltd,BPO,0.013,-0.1,-7.14,,,,,,,,
Metals Finance,MFC,0.065,-0.5,-7.14,,,,,,,,
Symex Hldgs,SYM,0.55,-4,-6.78,,,,,,,,
Datadot Tech,DDT,0.028,-0.2,-6.67,,,,,,,,
Skywest Airlines cdi,SXR,0.28,-2,-6.67,,,,,,,,
Souls Private Equity opt feb15,SOEOA,0.014,-0.1,-6.67,,,,,,,,
Altera Res Ltd opt feb12,AEAO,0.15,-1,-6.25,,,,,,,,
Biotech Capital,BTC,0.15,-1,-6.25,,,,,,,,
Praemium Ltd,PPS,0.15,-1,-6.25,,,,,,,,
Ambertech Ltd,AMO,0.34,-2,-5.56,,,,,,,,
Antisense Therapeutic,ANP,0.017,-0.1,-5.56,,,,,,,,
China Steel,CNH,0.085,-0.5,-5.56,,,,,,,,
Grandbridge Ltd,GBA,0.38,-2,-5.00,,,,,,,,
Jetset Travelworld,JET,0.76,-4,-5.00,,,,,,,,
Senetas Corp,SEN,0.038,-0.2,-5.00,,,,,,,,
MINING FALLS,,,,,,,,,,,,
Odin Energy Ltd opt nov12,ODNO,0.001,-0.1,-50.00,,,,,,,,
Astro Res NL opt nov12,AROOB,0.002,-0.1,-33.33,,,,,,,,
New Guinea Energy,NGE,0.145,-6,-29.27,,,,,,,,
Somerton Energy,SNE,0.005,-0.2,-28.57,,,,,,,,
Royal Res opt oct11,ROYO,0.08,-2.5,-23.81,,,,,,,,
Midas Res opt may11,MDSOB,0.012,-0.3,-20.00,,,,,,,,
Atomic Res opt aug11,ATQO,0.05,-1,-16.67,,,,,,,,
Buxton Res Ltd,BUX,0.07,-1.4,-16.67,,,,,,,,
Dourado Res Ltd,DUO,0.125,-2.5,-16.67,,,,,,,,
Millennium Min opt feb13,MOYOA,0.005,-0.1,-16.67,,,,,,,,
Norton Gold Fields opt oct10,NGFO,0.025,-0.5,-16.67,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.006,-0.1,-14.29,,,,,,,,
Haoma Min NL,HAO,0.13,-2,-13.33,,,,,,,,
Hodges Res,HDG,0.13,-2,-13.33,,,,,,,,
Luiri Gold Ltd cdi,LGM,0.20,-3,-13.04,,,,,,,,
Viking Ash,VKA,0.20,-3,-13.04,,,,,,,,
Astro Res NL,ARO,0.007,-0.1,-12.50,,,,,,,,
Longreach Oil Ltd,LGO,0.007,-0.1,-12.50,,,,,,,,
Rox Res opt jul11,RXLOA,0.021,-0.3,-12.50,,,,,,,,
Elemental Min,ELM,0.29,-4,-12.12,,,,,,,,
Marion Energy,MAE,0.022,-0.3,-12.00,,,,,,,,
Rimfire Pacific,RIM,0.008,-0.1,-11.11,,,,,,,,
Adavale Resource,ADD,0.025,-0.3,-10.71,,,,,,,,
MIL Res,MGK,0.027,-0.3,-10.00,,,,,,,,
Montezuma Min Co,MZM,0.36,-4,-10.00,,,,,,,,
Navigator Res opt nov11,NAVO,0.045,-0.5,-10.00,,,,,,,,
Po Valley Energy,PVE,0.295,-3,-9.23,,,,,,,,
East Africa Res,EAF,0.11,-1,-8.33,,,,,,,,
Strategic Min,SMC,0.022,-0.2,-8.33,,,,,,,,
Sundance Energy,SEA,0.275,-2.5,-8.33,,,,,,,,
Tasman Res Ltd,TAS,0.11,-1,-8.33,,,,,,,,
Range Res Ltd opt dec11,RRSO,0.056,-0.5,-8.20,,,,,,,,
Carnavale Res,CAV,0.225,-2,-8.16,,,,,,,,
Iron Road Ltd opt sep10,IRDO,0.23,-2,-8.00,,,,,,,,
Tanami Gold NL,TAM,0.023,-0.2,-8.00,,,,,,,,
XState Res,XST,0.23,-2,-8.00,,,,,,,,
Gas2Grid Ltd,GGX,0.025,-0.2,-7.41,,,,,,,,
Mutiny Gold Ltd,MYG,0.038,-0.3,-7.32,,,,,,,,
MEC Res opt jul13,MMRO,0.51,-4,-7.27,,,,,,,,
Metminco Ltd opt dec12,MNCO,0.065,-0.5,-7.14,,,,,,,,
Comet Res,CRL,0.04,-0.3,-6.98,,,,,,,,
Aphrodite Gold opt dec13,AQQO,0.028,-0.2,-6.67,,,,,,,,
Transerv Energy,TSV,0.014,-0.1,-6.67,,,,,,,,
GBM Rsources Ltd,GBZ,0.059,-0.4,-6.35,,,,,,,,
Golden State Res,GDN,0.03,-0.2,-6.25,,,,,,,,
Mintails Ltd,MLI,0.015,-0.1,-6.25,,,,,,,,
Transit Hldgs,TRH,0.15,-1,-6.25,,,,,,,,
Centaurus Metals,CTM,0.077,-0.5,-6.10,,,,,,,,
Golden Rim Res,GMR,0.094,-0.6,-6.00,,,,,,,,
Toro Energy Ltd,TOE,0.094,-0.6,-6.00,,,,,,,,
Traka Res,TKL,0.16,-1,-5.88,,,,,,,,
Westralian Gas & Pwr,WGP,0.016,-0.1,-5.88,,,,,,,,
Eden Energy Ltd,EDE,0.066,-0.4,-5.71,,,,,,,,
3D Oil Ltd,TDO,0.17,-1,-5.56,,,,,,,,
Pioneer Res Ltd,PIO,0.034,-0.2,-5.56,,,,,,,,
Platina Res,PGM,0.265,-1.5,-5.36,,,,,,,,
Pancontinental Oil,PCL,0.036,-0.2,-5.26,,,,,,,,
Poseidon Nick Ltd,POS,0.18,-1,-5.26,,,,,,,,
Proto Resource &,PRW,0.018,-0.1,-5.26,,,,,,,,
Carrick Gold Ltd,CRK,0.365,-2,-5.19,,,,,,,,
Bandanna Energy,BND,0.57,-3,-5.00,,,,,,,,
Coventry Res,CVY,0.19,-1,-5.00,,,,,,,,
Peninsula Min opt jun12,PENOA,0.019,-0.1,-5.00,,,,,,,,
Riviera Res,RVE,0.19,-1,-5.00,,,,,,,,
Rox Res,RXL,0.038,-0.2,-5.00,,,,,,,,
WHL Energy Ltd,WHN,0.019,-0.1,-5.00,,,,,,,,
Zinc Co Aust,ZNC,0.19,-1,-5.00,,,,,,,,
