FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, May 27, 2011. Processed Saturday at 2011-05-28T23:15:11+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Last Sale Price $1.55,
AIOVMA,,1.80,23/06/11,1:1,.001,,.07,,,,
,
Amcor Last Sale Price $7.14,
AMCTMC,,4.50,23/06/11,1:1,2.65,,2.92,,,,
,
AMP Last Sale Price $5.21,
AMPTMC,,3.50,23/06/11,1:1,1.71,,,,,,
,
ANZ Banking Grp Last Sale Price $21.99,
ANZTMA,,17.00,23/06/11,1:1,4.99,,8.24,,,,
ANZTMC,,17.00,23/06/11,1:1,5.03,,4.86,-100,200,,
ANZVMA,,23.00,23/06/11,4:1,.066,.074,.065,-29.5,1942,,
ANZVZM,,23.00,23/06/11,4:1,.002,.04,.085,,,,
ANZVZN,,24.00,23/06/11,4:1,.001,.04,.19,,,,
ANZVMB,,25.00,23/06/11,4:1,.008,,.055,,,,
ANZVMC,,27.00,23/06/11,4:1,.001,,.055,,,,
ANZWOJ,,23.00,28/07/11,4:1,.18,.185,.19,-7.5,2122,,
ANZWME,,24.00,28/07/11,4:1,.094,.105,,,,,
ANZWOK,,25.00,28/07/11,4:1,.059,.064,.145,,,,
ANZWOL,,27.00,28/07/11,4:1,.019,.024,,,,,
ANZVOA,,21.50,25/08/11,4:1,.435,.44,,,,,
ANZVOB,,23.50,25/08/11,4:1,.19,.195,,,,,
ANZWMB,,24.00,25/08/11,4:1,.15,.16,.13,,100,,
ANZVOC,,25.50,25/08/11,4:1,.062,.067,,,,,
ANZVOD,,22.00,29/09/11,4:1,.435,.44,,,,,
ANZWMC,,23.00,29/09/11,4:1,.30,.315,.295,,473,,
ANZVOE,,24.00,29/09/11,4:1,.21,.215,,,,,
ANZWMD,,25.00,29/09/11,4:1,.135,.145,,,,,
ANZVOF,,26.00,29/09/11,4:1,.083,.088,,,,,
,
ASX Last Sale Price $32.28,
ASXTMC,,20.50,23/06/11,1:1,11.90,,,,,,
,
Alumina Last Sale Price $2.25,
AWCTMC,,1.00,23/06/11,1:1,1.235,,1.46,,,,
AWCVMA,,2.50,23/06/11,1:1,.027,.035,.165,,,,
AWCWMA,,2.25,29/09/11,1:1,.24,.255,,,,,
AWCWMC,,2.50,29/09/11,1:1,.145,.16,,,,,
,
BHP Billiton Last Sale Price $44.12,
BHPTMC,,25.00,23/06/11,1:1,19.20,,19.90,,,,
BHPTMD,,31.00,23/06/11,1:1,13.19,,15.93,,,,
