Warrant Market - Weekly,,,,,,,,,,,,
XAO 4404.1 at 16:38 27/8/2010  Report at 19:06 Friday 27/8/2010. Processed 15:52 Sunday 29/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
BHPVMK,46.00,27/01/11,4:1,0.145,0.15,0.17,-5.5,200,,,,
BlueScope Steel Last Sale Price $2.10,,,,,,,,,,,,
BSLUMB,2.50,28/10/10,1:1,0.041,0.044,0.06,-9.5,200,,,,
Brambles Ltd Last Sale Price $5.81,,,,,,,,,,,,
BXBVME,5.00,23/09/10,1:1,0.845,0.85,0.67,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $49.21,,,,,,,,,,,,
CBAUMG,50.00,23/09/10,4:1,0.365,0.37,0.42,2.5,1500,,,,
CBAVZE,52.00,23/09/10,5:1,0.066,0.09,0.059,-9.1,893,,,,
CBAUMH,53.00,23/09/10,4:1,0.125,0.13,0.105,-4.5,2300,,,,
CBAWOG,54.00,23/09/10,5:1,0.052,0.057,0.06,-6.5,2605,,,,
CBAUMI,55.00,23/09/10,4:1,0.05,0.053,0.042,-15.3,51,,,,
CBAWOH,56.50,23/09/10,5:1,0.02,0.025,0.105,-,-,,,,
CBAWMI,57.00,23/09/10,4:1,0.017,-,0.56,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.008,-,0.008,-17.2,150,,,,
CBAWOI,59.00,23/09/10,5:1,0.012,0.017,0.012,-5.4,215,,,,
CBAWOA,48.00,25/11/10,5:1,0.795,0.8,0.86,-,-,,,,
CBAWOB,50.50,25/11/10,5:1,0.525,0.53,0.59,-4.5,20,,,,
CBAWOC,52.50,25/11/10,5:1,0.355,0.36,0.38,-12.5,516,,,,
CBAWOJ,55.00,25/11/10,5:1,0.2,0.205,0.265,-,-,,,,
CBAWOK,57.50,25/11/10,5:1,0.115,0.12,0.125,-3,590,,,,
CBAVMF,48.00,27/01/11,4:1,1.335,1.34,-,-,-,,,,
CBAVMG,52.00,27/01/11,4:1,0.84,0.845,0.805,-13,50,,,,
CBAVMH,56.00,27/01/11,4:1,0.495,0.5,-,-,-,,,,
CBAVMI,60.00,27/01/11,4:1,0.275,0.28,0.245,-,900,,,,
Computershare Ltd Last Sale Price $9.42,,,,,,,,,,,,
CPUUMB,11.50,23/09/10,1:1,0.013,-,0.20,-,-,,,,
CSL Ltd Last Sale Price $32.00,,,,,,,,,,,,
CSLUMB,34.00,23/09/10,4:1,0.055,0.058,0.091,-,-,,,,
CSLUMC,37.00,23/09/10,4:1,0.001,-,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.58,,,,,,,,,,,,
FMGUMB,4.50,23/09/10,1:1,0.295,0.3,0.25,-9.5,2000,,,,
Incitec Pivot Last Sale Price $3.28,,,,,,,,,,,,
IPLUMC,3.00,23/09/10,1:1,0.33,0.335,0.505,-,-,,,,
Macq Grp Ltd Last Sale Price $36.50,,,,,,,,,,,,
MQGVZC,42.00,23/09/10,5:1,0.016,0.04,0.425,-,-,,,,
MQGWOB,50.00,23/09/10,6:1,0.01,0.02,0.015,-,-,,,,
MQGWOC,57.50,23/09/10,6:1,0.005,0.01,0.014,-,-,,,,
MQGWOA,36.00,25/11/10,6:1,0.51,0.515,0.66,-10,30,,,,
MQGWOF,40.00,25/11/10,6:1,0.2,0.235,0.215,-,650,,,,
MQGWOG,45.00,25/11/10,6:1,0.067,0.072,-,-,-,,,,
National Aust Bank Last Sale Price $23.05,,,,,,,,,,,,
NABWOI,25.00,23/09/10,4:1,0.042,0.047,0.16,-,-,,,,
NABVZF,26.00,23/09/10,4:1,0.011,0.04,-,-,-,,,,
NABWOG,26.00,23/09/10,4:1,0.02,0.025,0.021,-3.1,200,,,,
NABWOH,28.00,23/09/10,4:1,0.011,0.014,0.027,-,-,,,,
NABWOA,23.50,25/11/10,4:1,0.255,0.26,0.23,-12.5,329,,,,
NABWOB,25.50,25/11/10,4:1,0.1,0.105,0.11,-6,3560,,,,
NABWOC,27.00,25/11/10,4:1,0.05,0.055,-,-,-,,,,
NABWOJ,28.50,25/11/10,4:1,0.027,0.032,-,-,-,,,,
NABWOK,30.00,25/11/10,4:1,0.016,0.021,-,-,-,,,,
NABWOL,32.00,25/11/10,4:1,0.011,0.016,-,-,-,,,,
NABWSA,0.00,25/03/20,1:1,-,-,23.94,-,-,,,,
Newcrest Min Last Sale Price $35.28,,,,,,,,,,,,
NCMVZI,36.00,23/09/10,4:1,0.2,0.225,0.275,-,60,,,,
NCMWOD,35.00,28/10/10,4:1,0.525,0.585,0.59,-,-,,,,
NCMWOC,39.00,28/10/10,4:1,0.2,0.23,0.21,-4,750,,,,
News Corp Last Sale Price $15.54,,,,,,,,,,,,
NWSUMC,18.00,23/09/10,4:1,0.005,-,0.076,-,-,,,,
NWSUMD,20.00,23/09/10,4:1,0.001,-,0.145,-,-,,,,
NWSVMF,22.00,23/09/10,4:1,0.001,-,-,-,-,,,,
Orica Ltd Last Sale Price $25.04,,,,,,,,,,,,
ORIUMB,24.37,23/09/10,4:1,0.345,0.35,0.59,-,-,,,,
Oil Search Ltd Last Sale Price $5.73,,,,,,,,,,,,
OSHUMB,5.75,23/09/10,1:1,0.175,0.18,-,-,-,,,,
Paladin Energy Last Sale Price $3.71,,,,,,,,,,,,
PDNUMB,4.00,23/09/10,1:1,0.125,0.13,0.22,-19.5,13,,,,
Qantas Airways Last Sale Price $2.48,,,,,,,,,,,,
QANUMD,2.50,23/09/10,1:1,0.1,0.105,0.155,-2,800,,,,
QANUMC,2.75,23/09/10,1:1,0.023,-,0.029,-6.4,70,,,,
QBE Insurance Grp Last Sale Price $16.60,,,,,,,,,,,,
QBEVMF,18.00,23/09/10,4:1,0.029,-,0.036,-1.8,590,,,,
QBEUME,20.00,23/09/10,4:1,0.001,-,0.155,-,-,,,,
QBEUMD,21.00,23/09/10,4:1,0.001,-,0.035,-,-,,,,
QBEWOB,22.50,23/09/10,4:1,0.006,0.01,0.006,-1.7,301,,,,
QBEWOC,24.50,23/09/10,4:1,0.001,-,0.006,-,-,,,,
QBEWOD,18.00,25/11/10,4:1,0.145,0.16,0.15,-0.5,750,,,,
QBEWOE,19.50,25/11/10,4:1,0.068,0.073,0.085,-,-,,,,
QBEWOA,21.50,25/11/10,4:1,0.024,0.029,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $69.30,,,,,,,,,,,,
RIOUMI,63.00,23/09/10,4:1,1.8,1.81,1.79,-86,55,,,,
RIOUMJ,65.00,23/09/10,4:1,1.4,1.41,1.485,-37.5,30,,,,
RIOUMK,68.00,23/09/10,4:1,0.88,0.89,0.82,-92,400,,,,
RIOVMG,70.00,23/09/10,4:1,0.615,0.62,0.605,-41.5,770,,,,
RIOUML,72.00,23/09/10,4:1,0.395,0.405,0.39,-63,100,,,,
RIOVZI,72.00,23/09/10,6:1,0.195,0.26,0.195,-17,353,,,,
RIOVMH,76.00,23/09/10,4:1,0.135,0.145,0.11,-54.5,100,,,,
RIOUMM,80.00,23/09/10,4:1,0.038,0.041,0.053,-6.7,1370,,,,
RIOWMH,95.00,23/09/10,4:1,0.001,-,0.001,-,-,,,,
RIOWMI,100.00,23/09/10,4:1,0.001,-,0.025,-,-,,,,
RIOWOC,71.00,28/10/10,6:1,0.605,0.61,-,-,-,,,,
RIOWOD,75.00,28/10/10,6:1,0.33,0.335,0.30,-21.5,1120,,,,
RIOWOE,80.00,28/10/10,6:1,0.155,0.16,0.15,-10.5,3070,,,,
RIOVMI,65.00,27/01/11,4:1,2.48,2.5,-,-,-,,,,
RIOVMJ,70.00,27/01/11,4:1,1.785,1.79,1.80,-63,14,,,,
RIOVMK,75.00,27/01/11,4:1,1.225,1.235,-,-,-,,,,
RIOVML,80.00,27/01/11,4:1,0.825,0.83,0.935,-,-,,,,
RIOVMM,85.00,27/01/11,4:1,0.525,0.53,0.70,-,-,,,,
Santos Ltd Last Sale Price $14.30,,,,,,,,,,,,
STOUMC,13.00,23/09/10,4:1,0.33,-,0.335,-,-,,,,
STOUMD,14.00,23/09/10,4:1,0.145,0.15,0.26,-,-,,,,
STOWOA,14.00,28/10/10,4:1,0.22,0.225,0.205,-,200,,,,
STOWOB,16.00,28/10/10,4:1,0.067,0.072,-,-,-,,,,
Suncorp-Metway Last Sale Price $8.35,,,,,,,,,,,,
SUNUMC,8.00,23/09/10,4:1,0.105,0.11,0.10,-,1000,,,,
Ten Network Hldgs Last Sale Price $1.38,,,,,,,,,,,,
TENWMH,1.75,23/09/10,1:1,0.001,-,-,-,-,,,,
Telstra Corp Last Sale Price $2.76,,,,,,,,,,,,
TLSUMD,2.92,23/09/10,1:1,0.024,0.04,0.046,-2.8,700,,,,
TLSUMF,3.15,23/09/10,1:1,-,-,-,-,-,,,,
TLSWMH,3.24,23/09/10,1:1,-,-,0.11,-,-,,,,
TLSVMF,3.40,23/09/10,1:1,0.001,-,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.001,-,0.039,-,-,,,,
TLSWOA,3.25,28/10/10,2:1,0.014,0.019,0.019,-,500,,,,
TLSWOB,3.50,28/10/10,2:1,0.011,0.016,-,-,-,,,,
Toll Hldgs Ltd Last Sale Price $5.98,,,,,,,,,,,,
TOLUMC,7.00,23/09/10,1:1,0.013,-,0.13,-,-,,,,
Westpac Banking Last Sale Price $21.75,,,,,,,,,,,,
WBCVMF,20.00,23/09/10,4:1,0.53,0.55,0.425,-16.5,1200,,,,
WBCUMG,22.00,23/09/10,4:1,0.195,0.21,0.26,-14.5,445,,,,
WBCUMH,24.00,23/09/10,4:1,0.042,0.03,0.041,-9.9,2540,,,,
WBCVZH,24.00,23/09/10,4:1,0.02,0.04,-,-,-,,,,
WBCWOH,24.50,23/09/10,4:1,0.025,0.03,0.068,-,-,,,,
WBCUMI,26.00,23/09/10,4:1,0.003,-,0.034,-,-,,,,
WBCWOI,26.00,23/09/10,4:1,0.012,0.017,0.078,-,-,,,,
WBCWOJ,28.00,23/09/10,4:1,0.01,0.015,0.12,-,-,,,,
WBCWMH,29.00,23/09/10,4:1,0.001,-,0.001,-,-,,,,
WBCWMI,31.00,23/09/10,4:1,0.001,-,0.18,-,-,,,,
WBCWOA,23.00,25/11/10,4:1,0.19,0.195,0.16,-17.5,3620,,,,
WBCWOB,25.00,25/11/10,4:1,0.076,0.081,0.07,-6.5,1200,,,,
WBCWOC,26.50,25/11/10,4:1,0.034,0.039,-,-,-,,,,
WBCWOD,28.00,25/11/10,4:1,0.019,0.024,-,-,-,,,,
WBCWOK,29.50,25/11/10,4:1,0.013,0.018,-,-,-,,,,
WBCVMG,21.00,27/01/11,4:1,0.59,0.605,1.01,-,-,,,,
WBCVMH,25.00,27/01/11,4:1,0.19,0.2,0.375,-,-,,,,
WBCVMI,28.00,27/01/11,4:1,0.069,0.072,0.064,-3.5,955,,,,
WBCVMJ,32.00,27/01/11,4:1,0.013,-,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $31.61,,,,,,,,,,,,
WESUMB,28.00,23/09/10,4:1,0.95,0.97,0.815,-,-,,,,
WESUMC,31.00,23/09/10,4:1,0.365,0.38,0.25,-15,600,,,,
WESWOB,31.00,28/10/10,5:1,0.415,0.42,-,-,-,,,,
WESWOD,33.00,28/10/10,5:1,0.21,0.215,-,-,-,,,,
WorleyParsons Ltd Last Sale Price $21.07,,,,,,,,,,,,
WORUMB,26.00,23/09/10,4:1,0.001,-,0.083,-,-,,,,
Woolworths Ltd Last Sale Price $27.85,,,,,,,,,,,,
WOWVMF,24.00,23/09/10,4:1,0.965,-,1.075,30.5,4136,,,,
WOWUMC,27.00,23/09/10,4:1,0.26,0.27,0.155,5.6,50,,,,
WOWUMD,30.00,23/09/10,4:1,0.005,-,-,-,-,,,,
WOWWOA,25.50,28/10/10,4:1,0.555,0.56,-,-,-,,,,
WOWWOC,27.00,28/10/10,4:1,0.29,0.315,0.365,-,100,,,,
Woodside Pet Last Sale Price $42.10,,,,,,,,,,,,
WPLUMC,44.00,23/09/10,4:1,0.175,0.18,0.30,-0.5,40,,,,
WPLVZG,44.00,23/09/10,5:1,0.09,0.115,-,-,-,,,,
WPLWMH,45.00,23/09/10,4:1,0.105,0.11,0.135,-13.5,100,,,,
WPLWOC,42.00,28/10/10,5:1,0.505,0.51,-,-,-,,,,
WPLWOD,45.00,28/10/10,5:1,0.25,0.255,0.23,-8,109,,,,
WPLWOE,47.00,28/10/10,5:1,0.14,0.145,-,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $4.95,,,,,,,,,,,,
AMPWOP,5.50,23/09/10,3:1,0.245,0.25,-,-,-,,,,
AMPWOQ,6.25,23/09/10,3:1,0.49,0.5,0.345,-,-,,,,
AMPWOS,5.00,25/11/10,3:1,0.15,0.155,-,-,-,,,,
AMPWOR,5.75,25/11/10,3:1,0.33,0.335,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.44,,,,,,,,,,,,
ANZVMP,18.00,23/09/10,4:1,0.01,-,0.045,-,-,,,,
ANZVMQ,20.00,23/09/10,4:1,0.045,0.048,-,-,-,,,,
ANZWOV,20.50,23/09/10,4:1,0.053,0.058,0.10,-,-,,,,
ANZVZU,22.00,23/09/10,4:1,0.115,0.145,0.18,-,-,,,,
ANZWMV,22.00,23/09/10,4:1,0.155,0.16,0.17,-,30,,,,
ANZWOW,22.00,23/09/10,4:1,0.145,0.15,0.155,-,-,,,,
ANZVMR,24.00,23/09/10,4:1,0.44,0.445,0.51,-,-,,,,
ANZWOX,24.00,23/09/10,4:1,0.425,0.43,0.48,12,430,,,,
ANZVMS,26.00,23/09/10,4:1,0.88,-,-,-,-,,,,
ANZWOY,19.00,25/11/10,4:1,0.115,0.12,-,-,-,,,,
ANZWOR,21.00,25/11/10,4:1,0.24,0.245,0.20,-3.5,300,,,,
ANZWOQ,23.00,25/11/10,4:1,0.465,0.47,0.41,-,-,,,,
ANZWOP,24.50,25/11/10,4:1,0.715,0.72,-,-,-,,,,
ANZVMT,20.00,27/01/11,4:1,0.29,0.295,0.305,-,-,,,,
ANZVMV,22.00,27/01/11,4:1,0.485,0.49,-,-,-,,,,
ANZVMW,24.00,27/01/11,4:1,0.755,0.76,-,-,-,,,,
ANZVMX,26.00,27/01/11,4:1,1.105,1.11,-,-,-,,,,
ASX Ltd Last Sale Price $30.56,,,,,,,,,,,,
ASXUMP,32.00,23/09/10,4:1,0.555,0.56,0.76,-,-,,,,
BHP Billiton Ltd Last Sale Price $37.30,,,,,,,,,,,,
BHPUMU,34.00,23/09/10,4:1,0.11,0.115,0.12,-,-,,,,
BHPUMW,36.00,23/09/10,4:1,0.24,0.245,0.255,2.5,700,,,,
BHPUMV,38.00,23/09/10,4:1,0.475,0.48,0.455,-,-,,,,
BHPVZU,38.00,23/09/10,4:1,0.465,0.495,0.175,-,-,,,,
BHPWMV,40.00,23/09/10,4:1,0.83,0.835,0.80,8.5,100,,,,
BHPVMP,42.00,23/09/10,4:1,1.275,1.28,0.985,-,-,,,,
BHPVOU,35.00,28/10/10,4:1,0.33,0.335,-,-,-,,,,
BHPWOV,37.00,28/10/10,4:1,0.52,0.525,0.455,-,22,,,,
BHPWOS,39.00,28/10/10,4:1,0.77,0.775,0.48,-,-,,,,
BHPWOQ,41.00,28/10/10,4:1,1.115,1.12,1.03,-,-,,,,
BHPWOP,43.00,28/10/10,4:1,1.53,1.535,-,-,-,,,,
BHPVOX,35.50,23/12/10,4:1,0.53,0.535,-,-,-,,,,
BHPVOW,39.50,23/12/10,4:1,1.025,1.03,-,-,-,,,,
BHPVOV,41.50,23/12/10,4:1,1.34,1.345,-,-,-,,,,
BHPVMQ,40.00,27/01/11,4:1,1.18,1.185,1.20,-,15,,,,
BHPVMR,42.00,27/01/11,4:1,1.51,1.515,-,-,-,,,,
BHPVMS,44.00,27/01/11,4:1,1.875,1.88,-,-,-,,,,
BHPVMT,46.00,27/01/11,4:1,2.27,2.28,-,-,-,,,,
BlueScope Steel Last Sale Price $2.10,,,,,,,,,,,,
BSLUMP,2.00,28/10/10,1:1,0.145,0.15,0.10,-,-,,,,
Brambles Ltd Last Sale Price $5.81,,,,,,,,,,,,
BXBVMS,5.00,23/09/10,1:1,0.045,0.048,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $49.21,,,,,,,,,,,,
CBAUMU,45.00,23/09/10,4:1,0.076,-,0.10,2.6,600,,,,
CBAVZW,48.00,23/09/10,5:1,0.175,0.22,0.275,9,200,,,,
CBAWOV,48.00,23/09/10,5:1,0.22,0.225,0.23,6.5,100,,,,
CBAUMV,50.00,23/09/10,4:1,0.52,0.525,0.98,-,-,,,,
CBAWOW,51.50,23/09/10,5:1,0.595,0.6,0.63,6.5,800,,,,
CBAUMW,52.00,23/09/10,4:1,0.835,0.84,0.915,-,-,,,,
CBAWOX,54.00,23/09/10,5:1,1,1.01,1.16,28.5,600,,,,
CBAWMV,55.00,23/09/10,4:1,1.45,1.455,1.03,-,-,,,,
CBAVMP,57.00,23/09/10,4:1,1.915,-,-,-,-,,,,
CBAWOZ,47.00,25/11/10,5:1,0.39,0.395,0.395,6.5,120,,,,
CBAWOY,49.00,25/11/10,5:1,0.55,0.555,-,-,-,,,,
CBAWOR,51.00,25/11/10,5:1,0.745,0.75,-,-,-,,,,
CBAWOQ,53.00,25/11/10,5:1,0.985,0.99,-,-,-,,,,
CBAWOP,56.00,25/11/10,5:1,1.42,1.425,-,-,-,,,,
CBAVMQ,48.00,27/01/11,4:1,0.815,0.82,-,-,-,,,,
CBAVMR,52.00,27/01/11,4:1,1.305,1.31,1.32,7,100,,,,
CBAVMS,56.00,27/01/11,4:1,1.95,1.955,-,-,-,,,,
CBAVMT,60.00,27/01/11,4:1,2.71,2.72,-,-,-,,,,
Computershare Ltd Last Sale Price $9.42,,,,,,,,,,,,
CPUUMP,11.50,23/09/10,1:1,2.06,2.07,1.97,-,-,,,,
CSL Ltd Last Sale Price $32.00,,,,,,,,,,,,
CSLUMP,34.00,23/09/10,4:1,0.65,0.655,0.665,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.58,,,,,,,,,,,,
FMGUMP,4.50,23/09/10,1:1,0.2,0.205,0.305,3,304,,,,
Incitec Pivot Last Sale Price $3.28,,,,,,,,,,,,
IPLUMP,3.00,23/09/10,1:1,0.044,0.042,0.042,-0.8,600,,,,
Macq Grp Ltd Last Sale Price $36.50,,,,,,,,,,,,
MQGVZP,38.00,23/09/10,5:1,0.445,0.485,0.34,-,62,,,,
MQGWOS,38.00,23/09/10,6:1,0.4,0.41,0.465,13.5,1600,,,,
MQGWOP,42.50,23/09/10,6:1,0.975,0.98,0.89,-,-,,,,
MQGWOU,34.00,25/11/10,6:1,0.325,0.33,-,-,-,,,,
MQGWOT,38.00,25/11/10,6:1,0.635,0.64,-,-,-,,,,
MQGWOQ,42.00,25/11/10,6:1,1.135,1.14,-,-,-,,,,
National Aust Bank Last Sale Price $23.05,,,,,,,,,,,,
NABVZW,23.00,23/09/10,4:1,0.17,0.205,0.155,-,-,,,,
NABWOV,24.00,23/09/10,4:1,0.35,0.355,0.275,-,-,,,,
NABWOW,25.50,23/09/10,4:1,0.635,0.64,0.64,26.5,50,,,,
NABWOX,27.50,23/09/10,4:1,1.11,1.125,1.115,-,-,,,,
NABVOP,18.50,25/11/10,4:1,0.079,0.084,-,-,-,,,,
NABWOZ,20.00,25/11/10,4:1,0.15,0.155,-,-,-,,,,
NABWOY,22.00,25/11/10,4:1,0.315,0.32,0.26,-,150,,,,
NABWOR,24.00,25/11/10,4:1,0.585,0.59,-,-,-,,,,
NABWOQ,26.00,25/11/10,4:1,0.955,0.96,-,-,-,,,,
NABWOP,28.00,25/11/10,4:1,1.4,1.41,-,-,-,,,,
Newcrest Min Last Sale Price $35.28,,,,,,,,,,,,
NCMVZU,32.00,23/09/10,4:1,0.043,0.057,0.071,-,-,,,,
NCMWOS,28.00,28/10/10,4:1,0.038,0.043,0.089,-,-,,,,
NCMWOR,32.00,28/10/10,4:1,0.155,0.18,0.155,-0.5,600,,,,
News Corp Last Sale Price $15.54,,,,,,,,,,,,
NWSUMQ,18.00,23/09/10,4:1,0.615,0.625,0.38,-,-,,,,
NWSVMP,20.00,23/09/10,4:1,1.105,-,-,-,-,,,,
Orica Ltd Last Sale Price $25.04,,,,,,,,,,,,
ORIUMP,23.47,23/09/10,4:1,0.057,0.06,0.13,-,-,,,,
Qantas Airways Last Sale Price $2.48,,,,,,,,,,,,
QANUMP,2.75,23/09/10,1:1,0.295,0.3,0.28,0.5,472,,,,
QBE Insurance Grp Last Sale Price $16.60,,,,,,,,,,,,
QBEUMP,20.00,23/09/10,4:1,0.84,-,0.995,-,-,,,,
QBEWOS,15.00,25/11/10,4:1,0.115,0.12,-,-,-,,,,
QBEWOR,17.50,25/11/10,4:1,0.38,0.385,-,-,-,,,,
QBEWOQ,19.00,25/11/10,4:1,0.65,0.655,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $69.30,,,,,,,,,,,,
RIOUMU,60.00,23/09/10,4:1,0.09,0.093,0.093,-15.7,711,,,,
RIOUMX,63.00,23/09/10,4:1,0.18,0.185,0.20,-270,194,,,,
RIOUMV,65.00,23/09/10,4:1,0.28,0.285,0.31,3,230,,,,
RIOVZP,65.00,23/09/10,6:1,0.17,0.205,0.12,-1.5,100,,,,
RIOUMY,68.00,23/09/10,4:1,0.515,0.52,0.695,-,-,,,,
RIOUMW,70.00,23/09/10,4:1,0.74,0.745,0.82,25.5,1800,,,,
RIOWMV,72.00,23/09/10,4:1,1.025,1.035,0.60,-,-,,,,
RIOVMP,76.00,23/09/10,4:1,1.765,1.775,1.37,-,-,,,,
RIOWOU,64.00,28/10/10,6:1,0.315,0.32,0.32,4,300,,,,
RIOWOT,68.00,28/10/10,6:1,0.54,0.545,0.455,-1.5,50,,,,
RIOWOS,72.00,28/10/10,6:1,0.85,0.855,0.915,22,100,,,,
RIOVMQ,65.00,27/01/11,4:1,1.13,1.14,0.91,-,-,,,,
RIOVMR,70.00,27/01/11,4:1,1.66,1.665,-,-,-,,,,
RIOVMS,75.00,27/01/11,4:1,2.33,2.34,-,-,-,,,,
RIOVMT,80.00,27/01/11,4:1,3.15,3.17,-,-,-,,,,
RIOVMV,85.00,27/01/11,4:1,4.1,4.11,-,-,-,,,,
Santos Ltd Last Sale Price $14.30,,,,,,,,,,,,
STOUMP,13.00,23/09/10,4:1,0.034,0.037,0.26,-,-,,,,
STOWOR,12.00,28/10/10,4:1,0.041,0.046,-,-,-,,,,
STOWOQ,14.50,28/10/10,4:1,0.24,0.25,0.28,-10.5,2200,,,,
Suncorp-Metway Last Sale Price $8.35,,,,,,,,,,,,
SUNUMP,8.00,23/09/10,4:1,0.061,0.064,0.078,-,1400,,,,
Telstra Corp Last Sale Price $2.76,,,,,,,,,,,,
TLSWMV,2.92,23/09/10,1:1,0.17,0.175,0.15,-3,200,,,,
TLSUMP,3.15,23/09/10,1:1,0.37,-,0.345,4.5,53,,,,
TLSVMP,3.24,23/09/10,1:1,0.46,-,-,-,-,,,,
TLSVMQ,3.40,23/09/10,1:1,0.615,-,0.625,0.5,100,,,,
TLSWOQ,3.00,28/10/10,2:1,0.14,0.145,-,-,-,,,,
TLSWOP,3.30,28/10/10,2:1,0.265,0.27,-,-,-,,,,
