Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, October 5, 2012. Processed Saturday at 2012-10-06T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $25.50,
ANZWOA,,24.50,25/10/12,4:1,.35,.355,,,,,
ANZWRB,,24.50,25/10/12,4:1,.295,.295,,,,,
ANZWMC,,26.00,25/10/12,4:1,.053,.076,,,,,
ANZWRA,,26.00,25/10/12,4:1,.067,.067,,,,,
ANZWOB,,26.50,25/10/12,4:1,.08,.085,.074,,70,,
ANZWMD,,28.00,25/10/12,4:1,.001,,.20,,,,
ANZVRN,,23.50,29/11/12,4:1,.41,.41,,,,,
ANZWOC,,24.50,29/11/12,4:1,.345,.35,,,,,
ANZVRM,,25.00,29/11/12,4:1,.16,.165,.08,-.7,100,,
ANZWMF,,25.00,29/11/12,4:1,.16,.185,.155,+5,300,,
ANZWOD,,26.50,29/11/12,4:1,.13,.135,,,,,
ANZWME,,27.00,29/11/12,4:1,.01,,,,,,
ANZVRO,,25.50,20/12/12,4:1,.14,.145,,,,,
ANZVRA,,26.50,20/12/12,4:1,.06,.061,.052,,1000,,
,
BHP Billiton Last Sale Price $33.32,
BHPWOA,,31.00,25/10/12,4:1,.66,.665,,,,,
BHPWMC,,32.00,25/10/12,4:1,.405,.43,.365,,,,
BHPWOB,,33.00,25/10/12,4:1,.315,.32,.30,,200,,
BHPWRB,,33.00,25/10/12,4:1,.23,.24,.23,-44,1700,,
BHPWMD,,34.00,25/10/12,4:1,.12,.145,.135,-1.5,400,,
BHPWRA,,34.00,25/10/12,4:1,.12,.125,.135,+3,1100,,
BHPWOC,,35.00,25/10/12,4:1,.115,.12,,,,,
BHPWOD,,31.00,29/11/12,4:1,.82,.825,,,,,
