FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, September 24, 2010. Processed Saturday at 2010-09-25T23:15:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.63,
AIOWMA,,1.80,27/01/11,1:1,.059,.062,.067,-5.3,2200,,
,
AMP Last Sale Price $5.09,
AMPWOC,,5.75,25/11/10,3:1,.034,.039,,,,,
AMPWOD,,6.25,25/11/10,3:1,.016,.021,,,,,
AMPWOE,,5.00,28/01/11,3:1,.165,.17,,,,,
AMPWOF,,5.50,28/01/11,3:1,.09,.095,,,,,
AMPWOG,,5.75,28/01/11,3:1,.064,.069,,,,,
,
ANZ Banking Grp Last Sale Price $23.60,
ANZVZG,,25.00,28/10/10,4:1,.032,.046,,,,,
ANZWOJ,,22.00,25/11/10,4:1,.47,.475,,,,,
ANZWOK,,23.50,25/11/10,4:1,.255,.26,.32,,400,,
ANZVZH,,25.00,25/11/10,4:1,.04,.054,,,,,
ANZWOL,,25.00,25/11/10,4:1,.125,.13,.13,-2.5,1260,,
ANZWOM,,26.50,25/11/10,4:1,.052,.057,,,,,
ANZVMF,,21.00,27/01/11,4:1,.82,.825,,,,,
ANZVMG,,23.00,27/01/11,4:1,.485,.495,,,,,
ANZVMH,,25.00,27/01/11,4:1,.255,.26,.315,,,,
ANZVMI,,26.00,27/01/11,4:1,.175,.18,.175,,,,
ANZWOA,,23.00,28/01/11,4:1,.485,.49,,,,,
ANZWOB,,25.00,28/01/11,4:1,.25,.255,,,,,
ANZWOC,,27.00,28/01/11,4:1,.095,.10,,,,,
ANZUMA,,22.00,24/03/11,4:1,.75,.76,,,,,
ANZUMB,,24.00,24/03/11,4:1,.475,.48,.485,,,,
,
ASX Last Sale Price $32.71,
ASXUMD,,31.00,24/03/11,4:1,.85,.855,.765,,160,,
,
Alumina Last Sale Price $1.81,
AWCWMA,,1.80,27/01/11,1:1,.235,.24,.315,,,,
,
AWE Last Sale Price $1.59,
AWEWMA,,1.75,24/03/11,1:1,.21,.215,.255,,,,
,
AXA Asia Pacific Last Sale Price $5.24,
AXAWSA,,0.00,25/03/20,1:1,,,5.18,,,,
,
BHP Billiton Last Sale Price $39.04,
BHPWOA,,36.00,28/10/10,4:1,.925,.93,.95,-4.5,17,,
BHPVZI,,38.00,28/10/10,4:1,.435,.475,.45,-2,400,,
BHPWOB,,38.00,28/10/10,4:1,.55,.555,.545,-8,60,,
BHPWOG,,40.00,28/10/10,4:1,.28,.285,.28,-7,1030,,
BHPWOH,,42.00,28/10/10,4:1,.12,.125,.12,-5,2040,,
BHPWOI,,44.00,28/10/10,4:1,.045,.05,.06,,,,
BHPWMC,,38.00,25/11/10,4:1,.67,.68,.66,,400,,
BHPVZJ,,40.00,25/11/10,4:1,.285,.32,.295,,170,,
BHPWOJ,,38.00,23/12/10,4:1,.855,.86,,,,,
BHPVOB,,39.00,23/12/10,4:1,.705,.71,.795,,,,
BHPWOK,,40.00,23/12/10,4:1,.57,.575,,,,,
BHPWOL,,41.00,23/12/10,4:1,.45,.455,,,,,
BHPVOC,,42.00,23/12/10,4:1,.365,.37,.29,,,,
BHPVOF,,46.00,23/12/10,4:1,.12,.125,,,,,
BHPVMI,,39.00,27/01/11,4:1,.81,.815,.795,,,,
BHPVMH,,40.00,27/01/11,4:1,.655,.66,.77,,,,
BHPVMJ,,44.00,27/01/11,4:1,.285,.29,.385,,,,
BHPVMK,,46.00,27/01/11,4:1,.17,.175,.17,-2.5,230,,
BHPWMD,,41.00,24/03/11,4:1,.745,.75,,,,,
BHPWME,,43.00,24/03/11,4:1,.55,.555,,,,,
,
Boart Longyear Last Sale Price $3.16,
BLYWMA,,3.00,27/01/11,1:1,.50,.505,,,,,
,
BlueScope Steel Last Sale Price $2.29,
BSLUMB,,2.50,28/10/10,1:1,.063,.069,.105,,,,
BSLUMC,,2.25,27/01/11,1:1,.30,.315,,,,,
,
Brambles Last Sale Price $6.24,
BXBVMF,,6.00,24/03/11,1:1,.815,.82,,,,,
,
C'wlth Bank of Aust Last Sale Price $51.82,
CBAVZF,,55.00,28/10/10,5:1,.032,.056,.17,,,,
CBAWOA,,48.00,25/11/10,5:1,1.035,1.04,.86,,,,
CBAWOB,,50.50,25/11/10,5:1,.695,.70,.59,,,,
CBAWOC,,52.50,25/11/10,5:1,.47,.475,.505,-12.5,270,,
CBAWOJ,,55.00,25/11/10,5:1,.26,.265,.27,-11,1500,,
CBAVZG,,56.00,25/11/10,5:1,.084,.10,,,,,
CBAWOK,,57.50,25/11/10,5:1,.14,.145,.15,-10,2100,,
CBAVMF,,49.00,27/01/11,4:1,1.49,1.495,,,,,
CBAVMG,,52.00,27/01/11,4:1,1.03,1.035,1.095,,,,
CBAVMH,,53.00,27/01/11,4:1,.91,.915,1.095,,900,,
CBAVMI,,60.00,27/01/11,4:1,.33,.335,.38,-6,1400,,
CBAWOD,,53.00,28/01/11,5:1,.67,.675,,,,,
CBAWOE,,55.00,28/01/11,5:1,.475,.48,,,,,
CBAWOF,,58.00,28/01/11,5:1,.28,.285,,,,,
CBAUMA,,54.00,24/03/11,4:1,.985,.99,,,,,
,
Coca-Cola Amatil Last Sale Price $12.14,
CCLWMA,,12.00,27/01/11,1:1,.945,.955,,,,,
,
Computershare Last Sale Price $9.80,
CPUUMC,,10.00,27/01/11,1:1,.915,.92,,,,,
,
David Jones Last Sale Price $4.94,
DJSWMA,,5.00,27/01/11,1:1,.39,.395,,,,,
,
Fortescue Metals Grp Last Sale Price $5.04,
FMGUMC,,4.50,27/01/11,1:1,.905,.91,,,,,
FMGUMD,,5.00,27/01/11,1:1,.63,.635,,,,,
,
Incitec Pivot Last Sale Price $3.44,
IPLWMA,,3.50,27/01/11,1:1,.30,.305,,,,,
IPLWMB,,4.00,24/03/11,1:1,.195,.20,,,,,
,
JB Hi-Fi Last Sale Price $21.40,
JBHWMA,,22.00,27/01/11,4:1,.51,.515,,,,,
,
James Hardie Ind Last Sale Price $5.69,
JHXWMA,,5.50,24/03/11,1:1,1.035,1.04,.905,,,,
,
Leighton Hldgs Last Sale Price $32.82,
LEIWMA,,32.00,24/03/11,4:1,1.13,1.135,1.325,,,,
,
Macarthur Coal Last Sale Price $11.86,
MCCWMA,,12.00,27/01/11,1:1,1.725,1.73,,,,,
,
Mount Gibson Iron Last Sale Price $1.69,
MGXWMA,,1.80,27/01/11,1:1,.255,.26,.355,,,,
,
Macquarie Grp Last Sale Price $36.35,
MQGVZD,,38.00,28/10/10,5:1,.092,.135,.175,,,,
MQGWOA,,36.00,25/11/10,6:1,.385,.39,.425,+5.5,24,,
MQGVZE,,38.00,25/11/10,5:1,.165,.20,,,,,
MQGWOF,,40.00,25/11/10,6:1,.135,.14,.16,,950,,
MQGWOG,,45.00,25/11/10,6:1,.031,.036,.036,,,,
MQGWOE,,33.00,28/01/11,6:1,.85,.855,,,,,
MQGWOH,,36.00,28/01/11,6:1,.545,.55,,,,,
MQGWOI,,40.00,28/01/11,6:1,.265,.27,,,,,
,
Myer Hldgs Last Sale Price $3.86,
MYRWMA,,4.00,27/01/11,1:1,.24,.25,,,,,
,
National Aust Bank Last Sale Price $25.55,
NABVZG,,27.00,28/10/10,4:1,.039,.063,.10,-20,1000,,
NABWOA,,23.50,25/11/10,4:1,.535,.54,.555,-7,269,,
NABWOB,,25.50,25/11/10,4:1,.23,.235,.235,-7.5,5200,,
NABVZH,,26.00,25/11/10,4:1,.11,.145,,,,,
NABWOC,,27.00,25/11/10,4:1,.12,.125,,,,,
NABWOJ,,28.50,25/11/10,4:1,.053,.058,,,,,
NABWOK,,30.00,25/11/10,4:1,.025,.035,,,,,
NABWOL,,32.00,25/11/10,4:1,.013,.023,,,,,
NABWOD,,24.50,28/01/11,4:1,.54,.545,,,,,
NABWOE,,26.50,28/01/11,4:1,.295,.30,,,,,
NABWOF,,28.00,28/01/11,4:1,.17,.175,.175,,3000,,
NABWSA,,0.00,25/03/20,1:1,,,26.20,+97,1,,
,
Newcrest Min Last Sale Price $39.92,
NCMWOD,,35.00,28/10/10,4:1,1.225,1.235,1.075,,,,
NCMWOC,,39.00,28/10/10,4:1,.47,.515,.515,-25,1880,,
NCMVZJ,,41.00,28/10/10,4:1,.195,.24,.23,,100,,
NCMVZK,,40.00,25/11/10,4:1,.45,.50,,,,,
NCMWOE,,38.00,23/12/10,4:1,.945,.995,,,,,
NCMWOF,,42.00,23/12/10,4:1,.48,.485,.685,,1,,
NCMWOG,,44.00,23/12/10,4:1,.315,.32,,,,,
NCMWMA,,36.00,27/01/11,4:1,1.405,1.41,1.47,,,,
,
News Corp Last Sale Price $16.13,
NWSWMB,,16.00,27/01/11,4:1,.38,.385,.385,,200,,
NWSWMC,,18.00,27/01/11,4:1,.165,.17,,,,,
,
OZ Minerals Last Sale Price $1.41,
OZLWMB,,1.25,27/01/11,1:1,.28,.285,.335,+4,1150,,
OZLWMA,,1.50,27/01/11,1:1,.155,.16,.195,,5000,,
,
Qantas Airways Last Sale Price $2.67,
QANWMA,,2.75,27/01/11,1:1,.235,.24,,,,,
,
QBE Insurance Grp Last Sale Price $17.19,
QBEWOD,,18.00,25/11/10,4:1,.15,.155,.165,-.5,700,,
QBEWOE,,19.50,25/11/10,4:1,.057,.062,.084,-4.1,250,,
QBEWOA,,21.50,25/11/10,4:1,.018,.028,,,,,
QBEWMA,,17.00,27/01/11,4:1,.36,.365,.36,,760,,
QBEWOF,,18.00,28/01/11,4:1,.235,.24,,,,,
QBEWOG,,20.00,28/01/11,4:1,.088,.093,,,,,
,
Rio Tinto Last Sale Price $75.60,
RIOWOC,,71.00,28/10/10,6:1,1.07,1.075,.735,,,,
RIOWOD,,75.00,28/10/10,6:1,.615,.595,.585,-5,1315,,
RIOVZJ,,77.00,28/10/10,6:1,.295,.345,,,,,
RIOWOE,,80.00,28/10/10,6:1,.27,.275,.265,-5,100,,
RIOVZK,,78.00,25/11/10,6:1,.40,.47,,,,,
RIOWOF,,74.00,23/12/10,6:1,1.165,1.17,,,,,
RIOWOH,,78.00,23/12/10,6:1,.79,.795,,,,,
RIOWOI,,82.00,23/12/10,6:1,.50,.505,,,,,
RIOVMI,,65.00,27/01/11,4:1,3.48,3.49,,,,,
RIOVMJ,,70.00,27/01/11,4:1,2.55,2.56,2.31,,,,
RIOVMK,,75.00,27/01/11,4:1,1.81,1.815,1.715,,,,
RIOVML,,80.00,27/01/11,4:1,1.22,1.225,.935,,,,
RIOVMM,,85.00,27/01/11,4:1,.76,.765,.74,+3,400,,
RIOWMC,,80.00,24/03/11,4:1,1.555,1.56,,,,,
,
Santos Last Sale Price $12.83,
STOWOA,,14.00,28/10/10,4:1,.048,.058,.08,,,,
STOWOB,,16.00,28/10/10,4:1,.012,.017,,,,,
STOWOE,,13.00,23/12/10,4:1,.24,.245,.24,,1080,,
STOWOF,,14.00,23/12/10,4:1,.14,.145,,,,,
STOWOG,,15.00,23/12/10,4:1,.075,.08,,,,,
STOWMA,,15.00,27/01/11,4:1,.115,.12,.14,,,,
,
Telstra Corp Last Sale Price $2.67,
TLSWOA,,3.25,28/10/10,2:1,.01,.02,.01,-.9,500,,
TLSWOB,,3.50,28/10/10,2:1,.01,.02,,,,,
TLSWMC,,2.75,27/01/11,1:1,.145,.155,.145,-8.5,4300,,
TLSWMD,,3.00,27/01/11,1:1,.059,.065,.067,-7.8,1040,,
TLSWOC,,2.75,28/01/11,2:1,.09,.095,.10,,1500,,
TLSWOD,,3.00,28/01/11,2:1,.044,.049,.049,,400,,
,
Toll Hldgs Last Sale Price $6.50,
TOLWMA,,6.25,27/01/11,1:1,.625,.63,,,,,
,
UGL Last Sale Price $14.62,
UGLWMA,,15.00,27/01/11,4:1,.295,.30,.425,,,,
,
Westpac Banking Last Sale Price $23.49,
WBCVZI,,25.00,28/10/10,4:1,.029,.053,,,,,
WBCWOA,,23.00,25/11/10,4:1,.30,.305,.325,,,,
WBCVZJ,,24.00,25/11/10,4:1,.095,.125,,,,,
WBCWOB,,25.00,25/11/10,4:1,.105,.11,.105,-1.5,500,,
WBCWOC,,26.50,25/11/10,4:1,.049,.059,,,,,
WBCWOD,,28.00,25/11/10,4:1,.023,.033,,,,,
WBCWOK,,29.50,25/11/10,4:1,.014,.024,,,,,
WBCVMG,,21.00,27/01/11,4:1,.80,.805,.795,-2,80,,
WBCVMJ,,23.00,27/01/11,4:1,.47,.475,,,,,
WBCVMH,,25.00,27/01/11,4:1,.22,.225,.375,,,,
WBCVMI,,28.00,27/01/11,4:1,.062,.065,.069,-1.6,45,,
WBCWOE,,22.00,28/01/11,4:1,.565,.57,,,,,
WBCWOF,,25.00,28/01/11,4:1,.22,.225,,,,,
WBCWOG,,27.00,28/01/11,4:1,.105,.11,,,,,
WBCWMC,,24.00,24/03/11,4:1,.465,.47,,,,,
,
Wesfarmers Last Sale Price $33.75,
WESWOB,,31.00,28/10/10,5:1,.635,.64,.63,-2,300,,
WESWOD,,33.00,28/10/10,5:1,.33,.335,,,,,
WESWMA,,32.00,27/01/11,4:1,.91,.92,,,,,
WESWMB,,34.00,27/01/11,4:1,.615,.62,.67,,,,
,
WorleyParsons Last Sale Price $22.01,
WORWMA,,22.00,27/01/11,4:1,.505,.51,,,,,
,
Woolworths Last Sale Price $28.91,
WOWWOA,,25.50,28/10/10,4:1,.91,.915,,,,,
WOWWOC,,27.00,28/10/10,4:1,.565,.57,.385,,,,
WOWWMA,,29.00,27/01/11,4:1,.385,.39,,,,,
,
Woodside Petroleum Last Sale Price $44.48,
