FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, January 28, 2011. Processed Saturday at 2011-01-29T23:15:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.61,
AIOWMD,,1.60,24/03/11,1:1,.082,.095,,,,,
,
Amcor Last Sale Price $6.99,
AMCWMA,,7.00,24/03/11,1:1,.265,.29,,,,,
AMCTMC,,4.50,23/06/11,1:1,2.49,2.54,2.18,,,,
,
AMP Last Sale Price $5.40,
AMPWOE,,5.00,28/01/11,3:1,.14,,,,,,
AMPWOF,,5.50,28/01/11,3:1,,,,,,,
AMPWOG,,5.75,28/01/11,3:1,.01,,,,,,
AMPTMC,,3.50,23/06/11,1:1,1.90,1.93,,,,,
,
ANZ Banking Grp Last Sale Price $23.63,
ANZWOA,,23.00,28/01/11,4:1,.155,,.16,,,,
ANZWOB,,25.00,28/01/11,4:1,.006,,.008,-14.7,100,,
ANZWOC,,27.00,28/01/11,4:1,.001,,.12,,,,
ANZVZJ,,24.00,24/02/11,4:1,.095,.10,.096,+.1,100,,
ANZUMA,,22.00,24/03/11,4:1,.53,.575,.475,,,,
ANZWOF,,22.00,24/03/11,4:1,.565,.57,,,,,
ANZUMB,,24.00,24/03/11,4:1,.21,.24,.24,+2,67,,
ANZWOD,,24.00,24/03/11,4:1,.265,.27,.29,,320,,
ANZVZK,,25.00,24/03/11,4:1,.074,.083,,,,,
ANZWMA,,26.00,24/03/11,4:1,.051,.065,.088,+1.8,700,,
ANZWOE,,26.00,24/03/11,4:1,.094,.099,.19,,,,
ANZTMA,,17.00,23/06/11,1:1,6.87,,6.47,,,,
ANZTMC,,17.00,23/06/11,1:1,6.75,6.96,,,,,
,
ASX Last Sale Price $37.63,
ASXUMD,,40.00,24/03/11,4:1,.155,.215,1.89,,,,
ASXTMC,,20.50,23/06/11,1:1,16.66,17.41,,,,,
,
Alumina Last Sale Price $2.42,
AWCWMB,,2.75,24/03/11,1:1,.047,.055,,,,,
AWCTMC,,1.00,23/06/11,1:1,1.455,1.485,,,,,
,
AWE Last Sale Price $1.78,
AWEWMA,,1.75,24/03/11,1:1,.165,.175,.185,,,,
,
BHP Billiton Last Sale Price $44.69,
BHPWOC,,40.00,24/02/11,4:1,1.245,1.25,1.41,,,,
BHPWOD,,42.00,24/02/11,4:1,.815,.82,1.33,,,,
BHPWOE,,44.00,24/02/11,4:1,.45,.49,.535,,,,
BHPVZL,,46.00,24/02/11,4:1,.001,1.08,.17,+3,193,,
BHPWOF,,46.00,24/02/11,4:1,.24,.245,.31,+2,20,,
BHPWME,,43.00,24/03/11,4:1,.72,.775,.805,,,,
BHPWMA,,45.00,24/03/11,4:1,.415,.455,,,,,
BHPVZM,,47.00,24/03/11,4:1,.012,.895,.21,-3,180,,
BHPWMD,,48.00,24/03/11,4:1,.16,.18,.17,-3,332,,
BHPWMB,,50.00,24/03/11,4:1,.066,.08,,,,,
BHPWOM,,44.00,28/04/11,4:1,.805,.85,.83,,450,,
BHPWON,,46.00,28/04/11,4:1,.56,.565,.64,+4,220,,
BHPWOO,,48.00,28/04/11,4:1,.375,.38,.45,,73,,
BHPVOA,,50.00,28/04/11,4:1,.235,.24,,,,,
BHPTMC,,25.00,23/06/11,1:1,19.86,20.17,,,,,
BHPTMD,,31.00,23/06/11,1:1,13.98,14.28,,,,,
,
Boart Longyear Last Sale Price $4.32,
BLYWMB,,4.50,24/03/11,1:1,.215,.23,,,,,
BLYTMC,,2.00,23/06/11,1:1,2.33,2.36,2.36,-22,70,,
,
Bank of Qld Last Sale Price $9.95,
BOQTMC,,6.00,23/06/11,1:1,4.00,4.05,,,,,
,
BlueScope Steel Last Sale Price $2.14,
BSLWOA,,2.00,24/02/11,2:1,.105,.11,.195,,,,
BSLWOB,,2.50,24/02/11,2:1,.017,.022,,,,,
BSLWMA,,2.50,24/03/11,1:1,.028,.034,,,,,
BSLWOC,,2.25,28/04/11,2:1,.082,.087,,,,,
BSLWOD,,2.75,28/04/11,2:1,.023,.028,,,,,
BSLTMC,,1.50,23/06/11,1:1,.695,.71,,,,,
,
Brambles Last Sale Price $7.17,
BXBVMF,,7.00,24/03/11,1:1,.45,.485,,,,,
BXBTMC,,4.00,23/06/11,1:1,3.20,3.26,,,,,
,
C'wlth Bank of Aust Last Sale Price $52.40,
CBAWOD,,53.00,28/01/11,5:1,,,.082,,,,
CBAWOE,,55.00,28/01/11,5:1,.01,,.032,,,,
CBAWOF,,58.00,28/01/11,5:1,.001,,.058,,,,
CBAVZI,,52.00,24/02/11,5:1,.105,.135,.15,+5,7000,,
CBAWOL,,47.00,24/03/11,5:1,1.02,1.025,1.06,+6,100,,
CBAWOM,,51.00,24/03/11,5:1,.49,.495,.50,+3.5,2030,,
CBAWMA,,52.00,24/03/11,4:1,.395,.46,.42,,,,
CBAVZJ,,53.00,24/03/11,5:1,.185,.21,.21,+2.5,63,,
CBAUMA,,54.00,24/03/11,4:1,.20,.25,.245,+2,235,,
CBAWON,,55.00,24/03/11,5:1,.18,.185,.185,,,,
CBAWMB,,56.00,24/03/11,4:1,.08,.11,,,,,
CBATME,,34.00,23/06/11,1:1,18.00,,,,,,
CBATMD,,42.00,23/06/11,1:1,10.39,10.84,,,,,
,
Computershare Last Sale Price $10.08,
CPUTMC,,6.50,23/06/11,1:1,3.65,3.74,,,,,
,
CSL Last Sale Price $37.53,
CSLTMC,,21.50,23/06/11,1:1,16.24,16.58,,,,,
,
David Jones Last Sale Price $4.83,
DJSWMB,,5.00,24/03/11,1:1,.165,.175,,,,,
,
Equinox Minerals Last Sale Price $5.94,
EQNWMA,,6.25,24/03/11,1:1,.25,.26,,,,,
EQNTMC,,3.00,23/06/11,1:1,3.06,,,,,,
,
Fortescue Metals Grp Last Sale Price $6.49,
FMGWMA,,7.00,24/03/11,1:1,.23,.24,.245,-2,950,,
FMGWMB,,7.50,24/03/11,1:1,.125,.135,.135,-1.5,395,,
FMGWOA,,7.00,28/04/11,3:1,.15,.155,.195,,,,
FMGWOB,,8.00,28/04/11,3:1,.062,.067,,,,,
FMGTMC,,3.50,23/06/11,1:1,3.09,3.11,3.11,,,,
,
Insurance Aust Grp Last Sale Price $3.80,
IAGTMC,,2.50,23/06/11,1:1,1.31,1.36,,,,,
,
Incitec Pivot Last Sale Price $4.37,
IPLWMB,,4.00,24/03/11,1:1,.49,.52,.265,,,,
IPLWMC,,4.25,24/03/11,1:1,.32,.345,.25,,,,
IPLTMA,,2.50,23/06/11,1:1,1.905,,1.315,,,,
IPLTMC,,2.50,23/06/11,1:1,1.89,1.92,,,,,
,
JB Hi-Fi Last Sale Price $18.81,
JBHWMB,,20.00,24/03/11,4:1,.105,.12,,,,,
JBHTMC,,15.00,23/06/11,1:1,4.10,4.20,,,,,
,
James Hardie Ind Last Sale Price $6.30,
JHXWMA,,6.50,24/03/11,1:1,.345,.385,.445,,,,
JHXTMC,,3.50,23/06/11,1:1,2.83,2.92,,,,,
,
Kingsgate Cons Last Sale Price $9.14,
KCNTMA,,9.00,23/06/11,1:1,1.535,1.55,1.60,-105,20,,
KCNTMC,,9.00,23/06/11,1:1,1.57,,2.49,,,,
,
Leighton Hldgs Last Sale Price $32.09,
LEIWMB,,30.00,24/03/11,4:1,.68,,.605,,,,
LEIWMA,,32.00,24/03/11,4:1,.415,,.415,,,,
LEITMA,,21.50,23/06/11,1:1,10.89,,16.55,,,,
LEITMC,,21.50,23/06/11,1:1,10.86,10.88,10.88,+140,2,,
,
Lend Lease Grp Last Sale Price $8.85,
LLCTMC,,5.00,23/06/11,1:1,3.79,,3.58,,,,
,
Macarthur Coal Last Sale Price $12.80,
MCCWMB,,13.50,24/03/11,1:1,.825,.865,,,,,
,
Mount Gibson Iron Last Sale Price $2.14,
MGXTMC,,1.25,23/06/11,1:1,.96,.98,1.15,,,,
,
Macquarie Grp Last Sale Price $41.29,
MQGWOE,,33.00,28/01/11,6:1,1.375,,.795,,,,
MQGWOH,,36.00,28/01/11,6:1,.87,,.805,,,,
MQGWOI,,40.00,28/01/11,6:1,.20,,.205,+11.5,100,,
MQGVZO,,38.00,24/02/11,5:1,.665,.74,.59,,,,
MQGWOD,,37.00,24/03/11,6:1,.885,.89,.94,,,,
MQGVZM,,39.00,24/03/11,5:1,.60,.69,.635,-3,114,,
MQGWOJ,,40.00,24/03/11,6:1,.545,.55,.435,,,,
MQGWOK,,42.00,24/03/11,6:1,.345,.35,.31,+3,53,,
,
National Aust Bank Last Sale Price $24.44,
NABWOF,,23.00,28/01/11,4:1,.36,,.36,,,,
NABWOD,,24.50,28/01/11,4:1,.001,,.11,,,,
NABWOE,,26.50,28/01/11,4:1,.007,,.022,,,,
NABVZJ,,25.00,24/02/11,4:1,.064,.078,.12,+2.6,87,,
NABWMC,,23.00,24/03/11,4:1,.48,.525,.555,,110,,
NABWMA,,25.00,24/03/11,4:1,.18,.21,.23,+2.5,370,,
NABWOM,,25.00,24/03/11,4:1,.255,.26,.32,,,,
NABVZK,,26.00,24/03/11,4:1,.083,.092,,,,,
NABWMB,,27.00,24/03/11,4:1,.04,.052,,,,,
NABWON,,27.50,24/03/11,4:1,.074,.079,,,,,
NABWOO,,30.00,24/03/11,4:1,.02,.025,,,,,
NABTMA,,19.00,23/06/11,1:1,5.82,,7.21,,,,
NABTMC,,19.00,23/06/11,1:1,5.30,,5.53,+3,18,,
NABWSA,,0.00,25/03/20,1:1,,,26.20,,,,
,
Newcrest Min Last Sale Price $36.80,
NCMWOA,,40.00,24/02/11,4:1,.13,.135,.13,-4,3308,,
NCMVZM,,42.00,24/02/11,4:1,.007,.04,.155,,,,
NCMWOB,,43.00,24/02/11,4:1,.037,.042,.042,-3.2,500,,
NCMWOH,,46.00,24/02/11,4:1,.015,.02,.072,,,,
NCMVZN,,41.00,24/03/11,4:1,.091,.105,.15,+4.5,1000,,
NCMWMB,,43.00,24/03/11,4:1,.07,.085,.23,,,,
NCMWMC,,45.00,24/03/11,4:1,.037,.045,,,,,
NCMWOI,,39.00,28/04/11,4:1,.48,.485,,,,,
NCMWOJ,,42.00,28/04/11,4:1,.245,.26,.34,,,,
NCMWOK,,45.00,28/04/11,4:1,.125,.13,,,,,
NCMTMA,,26.50,23/06/11,1:1,10.91,,14.80,,,,
NCMTMC,,26.50,23/06/11,1:1,10.91,11.81,,,,,
NCMTMD,,32.50,23/06/11,1:1,6.08,6.26,6.06,-15,155,,
NCMTMB,,35.00,23/06/11,1:1,4.43,,8.91,,,,
,
News Corp Last Sale Price $17.14,
NWSWMD,,17.00,24/03/11,4:1,.205,.225,.12,,,,
NWSTMC,,11.00,23/06/11,1:1,6.31,6.41,,,,,
NWSTMB,,13.50,23/06/11,1:1,4.02,,3.81,,,,
NWSTMD,,13.50,23/06/11,1:1,4.03,4.13,,,,,
,
Origin Energy Last Sale Price $16.56,
ORGTMC,,10.50,23/06/11,1:1,6.08,6.36,,,,,
,
Orica Last Sale Price $25.54,
ORITMC,,16.50,23/06/11,1:1,9.13,9.29,,,,,
,
Oil Search Last Sale Price $6.64,
OSHWMA,,7.00,24/03/11,1:1,.20,.22,,,,,
OSHWMB,,7.50,24/03/11,1:1,.085,.099,,,,,
OSHTMC,,4.00,23/06/11,1:1,2.69,2.74,,,,,
,
OneSteel Last Sale Price $2.79,
OSTTMA,,2.00,23/06/11,1:1,.785,,.895,,,,
OSTTMC,,2.00,23/06/11,1:1,.775,.815,.79,,,,
,
OZ Minerals Last Sale Price $1.64,
OZLWOB,,1.70,24/02/11,2:1,.043,.048,,,,,
OZLWOA,,1.90,24/02/11,2:1,.021,.026,,,,,
OZLWMC,,1.75,24/03/11,1:1,.046,.052,.12,,,,
OZLWMD,,2.00,24/03/11,1:1,.01,,,,,,
OZLWOC,,1.70,28/04/11,2:1,.076,.081,,,,,
OZLWOD,,1.90,28/04/11,2:1,.04,.045,,,,,
OZLTMC,,1.00,23/06/11,1:1,.665,,.72,,,,
,
Paladin Energy Last Sale Price $4.83,
PDNTMC,,2.50,23/06/11,1:1,2.42,2.45,,,,,
,
Qantas Airways Last Sale Price $2.42,
QANTMC,,2.00,23/06/11,1:1,.49,.505,.575,,,,
,
QBE Insurance Grp Last Sale Price $17.57,
QBEWOF,,17.00,28/01/11,4:1,.14,,.105,,,,
QBEWOG,,20.00,28/01/11,4:1,.01,,.072,,,,
QBEWOH,,17.00,24/03/11,4:1,.21,.215,.215,-6.5,25,,
QBEWMB,,19.00,24/03/11,4:1,.033,.041,,,,,
QBEWOI,,19.00,24/03/11,4:1,.05,.055,,,,,
QBEWMC,,21.00,24/03/11,4:1,.001,,,,,,
QBETMC,,11.50,23/06/11,1:1,6.11,6.22,,,,,
,
QR National Last Sale Price $2.83,
QRNWMA,,3.00,24/03/11,1:1,.087,.098,,,,,
QRNTMC,,1.50,23/06/11,1:1,1.305,,,,,,
,
Rio Tinto Last Sale Price $85.82,
RIOWOB,,85.00,24/02/11,6:1,.57,.575,.535,,,,
RIOVZM,,87.00,24/02/11,6:1,.215,.29,.24,+3,358,,
RIOWOG,,90.00,24/02/11,6:1,.235,.24,.235,-.5,434,,
RIOWOA,,94.00,24/02/11,6:1,.095,.10,,,,,
RIOWMC,,80.00,24/03/11,4:1,1.95,2.03,2.08,+4,300,,
RIOWMD,,85.00,24/03/11,4:1,1.115,1.185,1.165,+11.5,50,,
RIOVZN,,88.00,24/03/11,6:1,.41,.44,,,,,
RIOWME,,90.00,24/03/11,4:1,.545,.59,,,,,
RIOWMF,,95.00,24/03/11,4:1,.23,.255,.225,,,,
RIOWMG,,100.00,24/03/11,4:1,.088,.105,.235,,,,
RIOWOJ,,84.00,28/04/11,6:1,1.165,1.17,1.185,+8,260,,
RIOWOK,,89.00,28/04/11,6:1,.75,.755,.985,,,,
RIOWOL,,94.00,28/04/11,6:1,.445,.45,.485,+8,240,,
RIOTMC,,48.50,23/06/11,1:1,37.92,38.34,,,,,
RIOTMD,,60.00,23/06/11,1:1,27.08,27.53,,,,,
,
ResMed Inc Last Sale Price $3.19,
RMDTMC,,2.25,23/06/11,1:1,1.005,1.055,,,,,
,
Stockland Last Sale Price $3.62,
SGPTMC,,2.50,23/06/11,1:1,1.23,1.30,,,,,
,
Sonic Healthcare Last Sale Price $12.22,
SHLTMC,,7.00,23/06/11,1:1,5.22,5.30,,,,,
,
Santos Last Sale Price $13.46,
STOWOC,,12.00,24/02/11,4:1,.365,.37,.495,,,,
STOWOD,,13.50,24/02/11,4:1,.115,.12,.215,,,,
STOWMB,,14.00,24/03/11,1:1,.39,.425,,,,,
STOWMC,,15.00,24/03/11,1:1,.14,.155,.19,+6.5,100,,
STOWOH,,13.00,28/04/11,4:1,.30,.305,,,,,
STOWOI,,14.50,28/04/11,4:1,.13,.135,,,,,
STOTMC,,8.50,23/06/11,1:1,5.10,5.18,,,,,
,
Suncorp-Metway Last Sale Price $8.64,
SUNWOA,,9.00,24/03/11,3:1,.092,.097,.10,+1.2,167,,
SUNWOB,,10.00,24/03/11,3:1,.027,.032,,,,,
SUNTMC,,6.00,23/06/11,1:1,2.69,2.74,,,,,
,
Telstra Corp Last Sale Price $2.82,
TLSWOC,,2.75,28/01/11,2:1,.043,,.09,,,,
TLSWOD,,3.00,28/01/11,2:1,.001,,.022,,,,
TLSWOE,,2.50,24/03/11,2:1,.135,.14,,,,,
TLSWOF,,2.75,24/03/11,2:1,.054,.059,.06,,,,
TLSWMA,,2.80,24/03/11,1:1,.067,.074,.08,,,,
TLSWMB,,3.00,24/03/11,1:1,.021,,,,,,
TLSWOG,,3.00,24/03/11,2:1,.02,.025,,,,,
TLSTMA,,1.75,23/06/11,1:1,1.08,,1.17,,,,
TLSTMC,,1.75,23/06/11,1:1,1.05,,,,,,
TLSTMB,,2.25,23/06/11,1:1,.56,,.545,,,,
TLSTMD,,2.25,23/06/11,1:1,.54,,.545,,2500,,
,
Toll Hldgs Last Sale Price $5.91,
TOLWMB,,6.00,24/03/11,1:1,.245,.27,,,,,
TOLTMA,,4.50,23/06/11,1:1,1.485,,1.875,,,,
TOLTMC,,4.50,23/06/11,1:1,1.485,1.53,,,,,
,
Westpac Banking Last Sale Price $22.91,
WBCWOG,,20.00,28/01/11,4:1,.72,,,,,,
WBCWOE,,22.00,28/01/11,4:1,.22,,.43,,,,
WBCWOF,,25.00,28/01/11,4:1,.001,,.082,,,,
WBCVZL,,23.00,24/02/11,4:1,.10,.125,.325,,,,
WBCWOL,,20.00,24/03/11,4:1,.81,.815,.685,,,,
WBCWMD,,22.00,24/03/11,4:1,.37,.41,.36,,,,
WBCVZM,,24.00,24/03/11,4:1,.087,.096,.515,,,,
WBCWMC,,24.00,24/03/11,4:1,.12,.145,,,,,
WBCWOM,,24.00,24/03/11,4:1,.175,.18,.145,,,,
WBCWME,,26.00,24/03/11,4:1,.026,.032,,,,,
WBCWON,,28.00,24/03/11,4:1,.02,.025,,,,,
WBCTMC,,17.50,23/06/11,1:1,5.27,5.46,4.85,,,,
,
Westfield Grp Last Sale Price $9.83,
WDCWMC,,10.50,24/03/11,1:1,.11,.13,,,,,
WDCTMC,,6.28,23/06/11,.78:1,4.46,,,,,,
,
Wesfarmers Last Sale Price $33.75,
WESWMD,,29.00,24/03/11,4:1,1.105,,,,,,
WESWMC,,33.00,24/03/11,4:1,.36,.40,.22,,,,
WESWOA,,33.00,24/03/11,4:1,.43,.435,.53,+11,20,,
WESWOC,,36.00,24/03/11,4:1,.14,.145,.10,,,,
WESTMC,,22.00,23/06/11,1:1,11.73,11.94,,,,,
,
Whitehaven Coal Last Sale Price $7.00,
WHCTMC,,3.50,23/06/11,1:1,3.54,3.58,3.65,+30,178,,
,
WorleyParsons Last Sale Price $27.64,
WORWMB,,28.00,24/03/11,4:1,.27,.295,,,,,
WORWMC,,30.00,24/03/11,4:1,.115,.13,,,,,
WORTMC,,15.00,23/06/11,1:1,12.65,12.80,,,,,
,
Woolworths Last Sale Price $26.90,
WOWWOB,,28.00,24/03/11,4:1,.125,.13,.24,,,,
WOWWMB,,30.00,24/03/11,4:1,.011,,,,,,
WOWWOD,,31.00,24/03/11,4:1,.023,.028,,,,,
WOWTMC,,20.00,23/06/11,1:1,7.10,7.25,7.46,,12,,
,
Woodside Petroleum Last Sale Price $42.13,
WPLVZK,,42.00,24/02/11,5:1,.205,.235,.31,,,,
WPLWOA,,43.00,24/02/11,5:1,.215,.22,.365,,,,
WPLWOB,,46.00,24/02/11,5:1,.06,.065,.18,,,,
WPLWOI,,49.00,24/02/11,5:1,.015,.02,.088,,,,
WPLVZL,,44.00,24/03/11,5:1,.14,.165,,,,,
WPLWMD,,45.00,24/03/11,4:1,.14,.165,,,,,
WPLWME,,49.00,24/03/11,4:1,.023,.03,,,,,
WPLWOJ,,42.00,28/04/11,5:1,.555,.56,,,,,
WPLWOK,,45.00,28/04/11,5:1,.295,.30,,,,,
WPLWOL,,48.00,28/04/11,5:1,.135,.14,,,,,
WPLTMA,,28.50,23/06/11,1:1,13.77,,14.49,+119,12,,
WPLTMC,,28.50,23/06/11,1:1,13.93,14.23,,,,,
WPLTMB,,35.00,23/06/11,1:1,7.95,,9.40,,,,
WPLTMD,,35.00,23/06/11,1:1,7.96,8.16,9.38,,,,
,
Equity Put Warrants,
Asciano Grp Last Sale Price $1.61,
AIOWMP,,1.60,24/03/11,1:1,.066,.076,,,,,
,
AMP Last Sale Price $5.40,
AMPWOV,,4.50,28/01/11,3:1,.01,,,,,,
AMPWOU,,4.75,28/01/11,3:1,.01,,,,,,
AMPWOT,,5.25,28/01/11,3:1,.01,,,,,,
,
ANZ Banking Grp Last Sale Price $23.63,
ANZWOT,,20.50,28/01/11,4:1,,,.072,,,,
ANZWOU,,22.00,28/01/11,4:1,.01,,.155,,,,
ANZWOS,,25.50,28/01/11,4:1,.48,,.60,,,,
ANZVZY,,21.00,24/02/11,4:1,.005,.04,,,,,
ANZWOZ,,21.00,24/03/11,4:1,.074,.079,,,,,
ANZWMP,,21.50,24/03/11,4:1,.079,.092,,,,,
ANZVOQ,,22.00,24/03/11,4:1,.135,.14,.135,-2.5,400,,
ANZUMR,,23.00,24/03/11,4:1,.165,.19,,,,,
ANZVZZ,,23.00,24/03/11,4:1,.11,.135,,,,,
ANZVOP,,24.00,24/03/11,4:1,.32,.325,.60,,,,
,
ASX Last Sale Price $37.63,
