Warrant Market - Weekly,,,,,,,,,,,,
XAO 4651.4 at 16:47 11/12/2009  Report at 19:05 Friday 11/12/2009. Processed 19:04 Sunday 13/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.23,,,,,,,,,,,,
AMPWOF,6.25,17/12/09,3:1,0.027,0.032,0.03,-2.6,200,,,,
AMPWOE,6.75,17/12/09,3:1,0.001,-,0.044,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.15,0.155,0.16,0.5,630,,,,
AMPWOB,6.75,25/02/10,3:1,0.055,0.06,0.063,-,-,,,,
ANZ Banking Grp Last Sale Price $21.30,,,,,,,,,,,,
ANZWOG,17.00,17/12/09,4:1,1.05,1.06,1.50,-,-,,,,
ANZWOI,21.00,17/12/09,4:1,0.11,0.185,0.14,-14.5,2450,,,,
ANZWOH,23.00,17/12/09,4:1,0.001,0.005,0.035,-,-,,,,
ANZWZF,23.00,17/12/09,4:1,0.011,0.04,-,-,-
ANZWZE,24.00,17/12/09,4:1,0.002,0.04,0.41,-,-
ANZWZG,25.00,28/01/10,4:1,0.05,0.059,0.077,-,2578
ANZWZH,22.00,25/02/10,4:1,0.3,0.325,0.33,-17.5,1136
ANZWOK,24.50,25/02/10,4:1,0.084,-,0.11,-3,4279
ANZWOL,26.50,25/02/10,4:1,0.032,0.037,0.042,-3.3,2094
ANZWOJ,28.50,25/02/10,4:1,0.018,0.021,0.024,-1,500
ANZVMA,22.00,25/03/10,3:1,0.525,0.53,0.575,-9.5,1086
ANZVMB,24.00,25/03/10,3:1,0.275,0.28,0.345,-7.5,600
ANZVME,26.00,29/04/10,3:1,0.2,0.21,0.315,-,-
ASX Ltd Last Sale Price $33.75,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.73,0.735,0.71,2.5,50
ASXVMB,35.00,25/03/10,4:1,0.48,0.49,-,-,-
ASXVME,37.00,29/04/10,4:1,0.4,0.405,-,-,-
BHP Billiton Ltd Last Sale Price $40.50,,,,,,,,
