Warrant Market - Weekly,,,,,,,,,,,,
XAO 4475.1 at 16:36 23/7/2010  Report at 19:06 Friday 23/7/2010. Processed 19:17 Saturday 24/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.35,,,,,,,,,,,,
WBCWOW,23.00,23/09/10,4:1,0.325,0.33,-,-,-,,,,
WBCUMT,24.00,23/09/10,4:1,0.46,0.495,0.52,-,-,,,,
WBCWOX,25.00,23/09/10,4:1,0.645,0.65,0.805,-,-,,,,
WBCUMU,26.00,23/09/10,4:1,0.825,0.87,-,-,-,,,,
WBCVMP,21.00,27/01/11,4:1,0.395,0.415,-,-,-,,,,
WBCVMQ,25.00,27/01/11,4:1,0.9,0.93,-,-,-,,,,
WBCVMR,28.00,27/01/11,4:1,1.445,1.49,-,-,-,,,,
WBCVMS,32.00,27/01/11,4:1,2.32,2.37,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $29.14,,,,,,,,,,,,
WESWOP,29.00,26/08/10,5:1,0.27,0.275,0.305,-4,31,,,,
WESUMP,28.00,23/09/10,4:1,0.39,0.405,0.42,-17,230,,,,
WorleyParsons Ltd Last Sale Price $22.49,,,,,,,,,,,,
WORVMP,28.00,23/09/10,4:1,1.455,1.505,1.695,-,80,,,,
Woolworths Ltd Last Sale Price $25.67,,,,,,,,,,,,
WOWWOQ,26.50,26/08/10,4:1,0.28,0.285,0.14,-,-,,,,
WOWVMP,24.00,23/09/10,4:1,0.145,0.16,-,-,-,,,,
WOWUMP,27.00,23/09/10,4:1,0.5,0.53,-,-,-,,,,
WOWVMQ,30.00,23/09/10,4:1,1.16,1.2,-,-,-,,,,
Woodside Pet Last Sale Price $41.92,,,,,,,,,,,,
WPLVZT,42.00,28/07/10,5:1,0.17,0.2,0.28,-,-,,,,
WPLVZU,40.00,25/08/10,5:1,-,-,-,-,-,,,,
WPLWOS,44.00,26/08/10,5:1,0.595,0.6,0.645,-2.5,100,,,,
WPLWMV,40.00,23/09/10,4:1,0.445,0.475,0.46,5,133,,,,
WPLUMP,44.00,23/09/10,4:1,0.91,0.955,-,-,-,,,,
Basket Call Warrants ,,,,,,,,,,,,
Equity Endowment Warrants ,,,,,,,,,,,,
ANZ Banking Grp Last Sale Price $22.41,,,,,,,,,,,,
ANZEEA,5.63,15/02/12,1:1,16.91,-,15.78,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $51.24,,,,,,,,,,,,
CBAEEA,10.45,15/02/12,1:1,40.74,-,37.71,-,-,,,,
National Aust Bank Last Sale Price $24.37,,,,,,,,,,,,
NABEEA,18.98,15/02/12,1:1,5.74,-,5.13,-,-,,,,
Telecom Corp Last Sale Price $1.60,,,,,,,,,,,,
TELEEA,1.49,15/02/12,1:1,0.11,-,0.28,-,-,,,,
Telstra Corp Last Sale Price $3.20,,,,,,,,,,,,
TLSEEA,2.16,02/10/12,1:1,1.1,-,1.27,-,-,,,,
Westpac Banking Last Sale Price $22.73,,,,,,,,,,,,
WBCEEA,4.02,15/02/12,1:1,18.77,-,17.34,-,-,,,,
Equity Installment Warrants ,,,,,,,,,,,,
Alinta Energy Grp Last Sale Price $0.06,,,,,,,,,,,,
AEJSMW,2.09,29/06/12,1:1,0.14,-,-,-,-,,,,
APN European Retail Last Sale Price $0.02,,,,,,,,,,,,
AEZSZC,0.81,30/06/17,1:1,0.125,-,0.022,-,-,,,,
Aust Foundation Last Sale Price $4.78,,,,,,,,,,,,
AFISMW,3.41,29/06/12,1:1,1.645,-,1.80,-,-,,,,
AFISZB,2.55,30/06/16,1:1,2.51,-,3.05,-,-,,,,
AGL Energy Ltd Last Sale Price $14.91,,,,,,,,,,,,
AGKIMF,6.75,17/11/10,1:1,8.4,8.49,8.41,17,40,,,,
AGKIMG,10.00,17/11/10,1:1,5.21,5.3,4.40,-,-,,,,
AGKIMC,8.50,19/05/11,1:1,7.08,7.17,-,-,-,,,,
AGKIMD,11.50,19/05/11,1:1,4.66,4.74,-,-,-,,,,
AGKIZR,7.60,03/06/11,1:1,7.99,8.04,-,-,-,,,,
AGKIZZ,7.60,03/06/11,1:1,7.99,8.04,7.49,-,-,,,,
AGKIOD,10.00,17/06/11,1:1,5.91,5.93,5.90,11,15,,,,
AGKSSR,7.72,30/06/11,1:1,7.88,7.91,7.61,-,-,,,,
AGKIZQ,8.10,02/12/11,1:1,8.05,8.1,-,-,-,,,,
AGKIOO,8.00,15/12/11,1:1,7.9,7.92,7.77,-,-,,,,
AGKSMW,10.66,29/06/12,1:1,5.01,-,5.01,-,-,,,,
AGKSMA,7.36,28/06/13,1:1,8.06,-,6.87,-,-,,,,
AGKSOC,7.40,26/06/14,1:1,8.53,8.55,8.50,-,-,,,,
AGKSMC,8.16,30/06/15,1:1,8.78,8.87,-,-,-,,,,
AGKSWB,0.20,30/06/16,1:1,14.73,-,14.43,-,-,,,,
AGKSZB,3.40,30/06/16,1:1,11.71,-,12.15,-,-,,,,
AGKSZC,7.90,30/06/17,1:1,7.7,-,8.05,-,-,,,,
AGKSMY,11.36,30/06/17,1:1,4.58,-,5.68,-,-,,,,
AGKSZX,8.26,04/02/19,1:1,6.62,6.67,6.55,-,-,,,,
Auckland Airport Last Sale Price $1.58,,,,,,,,,,,,
AIASMV,1.09,30/06/11,1:1,0.57,-,1.37,-,-,,,,
Asciano Grp Last Sale Price $1.70,,,,,,,,,,,,
AIOIOO,1.00,15/12/11,1:1,0.91,0.93,0.925,-,-,,,,
AIOSOA,6.66,28/06/12,1:1,0.265,0.285,0.28,-,-,,,,
AIOSMW,5.34,29/06/12,1:1,0.36,-,0.39,-,-,,,,
AIOSOB,2.38,27/06/13,1:1,0.795,0.815,0.785,-,-,,,,
AIOSMA,3.63,28/06/13,1:1,0.25,-,0.21,-,-,,,,
AIOSSA,5.79,30/06/14,1:1,0.35,-,0.745,-,-,,,,
AIOSSB,3.24,30/06/15,1:1,0.515,-,0.98,-,-,,,,
AIOSZC,8.34,30/06/17,1:1,1.255,-,0.965,-,-,,,,
Aristocrat Leisure Last Sale Price $3.58,,,,,,,,,,,,
ALLIMF,2.50,17/11/10,1:1,1.235,1.29,2.15,-,-,,,,
ALLIMG,3.50,17/11/10,1:1,0.605,-,0.96,-,-,,,,
ALLIOD,2.50,17/06/11,1:1,1.48,1.5,1.845,-,-,,,,
ALLSMV,8.22,30/06/11,1:1,0.555,-,0.12,-,-,,,,
ALLIOO,3.00,15/12/11,1:1,1.365,1.385,-,-,-,,,,
ALLSOA,8.78,28/06/12,1:1,0.785,0.805,0.92,-,-,,,,
ALLSMW,11.85,29/06/12,1:1,0.805,-,0.155,-,-,,,,
ALLSMA,6.22,28/06/13,1:1,0.44,-,-,-,-,,,,
ALLSSA,9.13,30/06/14,1:1,0.335,-,1.085,-,-,,,,
ALLSZC,9.86,30/06/17,1:1,1.56,-,1.43,-,-,,,,
ALLSMY,13.26,30/06/17,1:1,0.895,-,0.93,-,-,,,,
Amcor Ltd Last Sale Price $6.84,,,,,,,,,,,,
AMCIMF,4.25,17/11/10,1:1,2.77,2.82,2.91,34,400,,,,
AMCIMC,3.25,19/05/11,1:1,3.94,3.99,-,-,-,,,,
AMCIZZ,3.10,03/06/11,1:1,3.91,3.96,4.10,43,10,,,,
AMCIOO,3.25,15/12/11,1:1,4.02,4.04,3.97,233,100,,,,
AMCSOA,4.11,28/06/12,1:1,3.24,3.26,0.015,-,-,,,,
AMCSZA,2.59,30/06/15,1:1,4.4,-,2.64,-,-,,,,
AMP Ltd Last Sale Price $5.35,,,,,,,,,,,,
AMPISM,5.61,30/07/10,1:1,0.02,-,0.725,-,-,,,,
AMPIMX,5.00,23/09/10,1:1,0.665,0.72,1.01,-,-,,,,
AMPIOK,5.00,23/09/10,1:1,0.635,0.655,1.085,-,-,,,,
AMPIMF,3.25,17/11/10,1:1,2.2,2.28,2.25,2,100,,,,
AMPIMG,4.50,17/11/10,1:1,1.145,1.21,1.20,-,-,,,,
AMPIOG,5.25,24/03/11,1:1,0.95,0.97,0.965,-2.5,170,,,,
AMPISQ,4.19,31/03/11,1:1,1.825,2.8,2.80,-,-,,,,
AMPIMC,3.50,19/05/11,1:1,2.24,2.32,-,-,-,,,,
AMPIMD,4.75,19/05/11,1:1,1.49,1.545,-,-,-,,,,
AMPIOL,4.00,26/05/11,1:1,1.845,1.865,-,-,-,,,,
AMPIZR,3.20,03/06/11,1:1,2.46,2.51,-,-,-,,,,
AMPIZZ,3.20,03/06/11,1:1,2.46,2.51,2.29,-,-,,,,
AMPIOD,3.50,17/06/11,1:1,2.33,2.35,2.39,-,-,,,,
AMPSSR,2.58,30/06/11,1:1,3.05,3.06,4.21,-,-,,,,
AMPSMV,3.77,30/06/11,1:1,1.855,-,1.895,13.5,30,,,,
AMPIZQ,3.20,02/12/11,1:1,2.58,2.63,-,-,-,,,,
AMPIOO,4.50,15/12/11,1:1,1.99,2.01,2.23,-,-,,,,
AMPIOI,5.00,15/12/11,1:1,1.64,1.66,1.57,-,-,,,,
AMPSOA,6.19,28/06/12,1:1,1.025,1.045,1.80,-,-,,,,
AMPSMW,6.13,29/06/12,1:1,0.535,-,0.52,1.5,4,,,,
AMPSOB,2.77,27/06/13,1:1,2.97,2.99,3.04,-,-,,,,
AMPSMA,5.28,28/06/13,1:1,0.935,-,0.84,-,-,,,,
AMPSOC,2.46,26/06/14,1:1,3.4,3.42,3.66,-,-,,,,
AMPSSA,6.11,30/06/14,1:1,0.775,-,1.44,-,-,,,,
AMPSOD,3.65,26/06/15,1:1,2.84,2.86,-,-,-,,,,
AMPSZA,1.15,30/06/15,1:1,4.26,-,3.54,-,-,,,,
AMPSMC,3.59,30/06/15,1:1,2.79,2.86,-,-,-,,,,
AMPSSB,4.84,30/06/15,1:1,1.43,-,2.89,-,-,,,,
AMPSWB,2.18,30/06/16,1:1,3.33,-,3.60,-,-,,,,
AMPSZB,4.12,30/06/16,1:1,1.865,-,1.885,-53.5,30,,,,
AMPSMX,4.16,30/06/16,1:1,1.605,-,2.71,-,-,,,,
AMPSWC,4.53,30/06/16,1:1,1.62,-,1.89,-,-,,,,
AMPSWD,8.09,30/06/16,1:1,0.96,-,0.92,-13,8,,,,
AMPSMY,6.83,30/06/17,1:1,0.805,-,1.035,-,-,,,,
AMPSZD,3.76,28/06/18,1:1,2.01,-,3.67,-,-,,,,
AMPSMB,5.28,29/06/18,1:1,1.21,-,1.515,-,-,,,,
AMPSZX,2.43,04/02/19,1:1,2.89,2.94,2.92,-,-,,,,
AMPSZW,3.22,04/02/19,1:1,2.1,2.15,1.955,-,-,,,,
ANZ Banking Grp Last Sale Price $22.41,,,,,,,,,,,,
ANZISM,16.53,30/07/10,1:1,5.9,-,5.82,-,-,,,,
ANZIOK,16.00,23/09/10,1:1,6.68,6.7,5.57,-,-,,,,
ANZIMX,17.00,23/09/10,1:1,6.14,6.25,5.91,-17,5,,,,
ANZIMF,12.00,17/11/10,1:1,10.92,11.03,10.97,50,12,,,,
ANZIMG,18.00,17/11/10,1:1,5.48,5.57,5.52,2,6,,,,
ANZIOG,19.00,24/03/11,1:1,5.34,5.36,5.39,23,120,,,,
ANZIMC,14.00,19/05/11,1:1,10.02,10.12,9.74,-,-,,,,
ANZIMD,19.00,19/05/11,1:1,6.58,6.66,6.46,-89,520,,,,
ANZIOL,15.00,26/05/11,1:1,9.04,9.06,7.98,-,-,,,,
ANZISQ,12.16,31/05/11,1:1,11.75,-,11.97,244,6,,,,
ANZIZR,12.40,03/06/11,1:1,11.17,11.22,12.04,-,-,,,,
ANZIZW,12.40,03/06/11,1:1,11.17,11.22,11.43,-,-,,,,
ANZIZZ,12.40,03/06/11,1:1,11.17,11.22,11.41,-,-,,,,
ANZIOD,11.00,17/06/11,1:1,12.48,12.5,12.10,-,-,,,,
ANZSSR,5.75,30/06/11,1:1,17.16,17.18,17.67,-,-,,,,
ANZSSS,12.66,30/06/11,1:1,10.86,10.88,9.67,-,-,,,,
ANZSMV,14.20,30/06/11,1:1,9.25,-,9.28,-15,10,,,,
ANZMMH,19.11,30/06/11,1:1,6.13,-,-,-,-,,,,
ANZMMI,19.11,30/06/11,1:1,4.74,-,0.54,-,-,,,,
ANZIZQ,12.00,02/12/11,1:1,12.11,12.16,12.21,-170,582,,,,
ANZIOO,12.00,15/12/11,1:1,12.1,12.12,12.30,-,-,,,,
ANZIOI,17.50,15/12/11,1:1,8.38,8.4,8.07,-,-,,,,
ANZSOA,17.41,28/06/12,1:1,7.39,7.41,7.17,-52,10,,,,
ANZSMW,17.89,29/06/12,1:1,5.98,-,5.32,-,-,,,,
ANZSOB,9.30,27/06/13,1:1,14.15,14.17,14.51,-,-,,,,
ANZSMZ,12.77,28/06/13,1:1,10.68,-,11.56,-,-,,,,
ANZSMA,15.83,28/06/13,1:1,7.75,-,7.93,-,-,,,,
ANZSOC,6.61,26/06/14,1:1,16.6,16.62,19.67,-,-,,,,
ANZSSA,17.07,30/06/14,1:1,7.32,-,9.12,-,-,,,,
ANZSOD,13.64,26/06/15,1:1,12.3,12.32,13.89,-,-,,,,
ANZSWM,7.03,30/06/15,1:1,15.87,-,16.19,-,-,,,,
ANZSZA,7.97,30/06/15,1:1,14.95,-,14.81,-,-,,,,
ANZSSB,12.33,30/06/15,1:1,11.2,-,12.52,-,-,,,,
ANZSMC,13.59,30/06/15,1:1,12.61,12.7,12.70,63,50,,,,
ANZSWB,10.70,30/06/16,1:1,12.48,-,12.68,-,-,,,,
ANZSZB,14.79,30/06/16,1:1,9.61,-,9.41,91,54,,,,
ANZSWC,15.52,30/06/16,1:1,8.49,-,9.61,-,-,,,,
ANZSMX,15.73,30/06/16,1:1,8.03,-,10.56,-,-,,,,
ANZSWE,19.39,30/06/16,1:1,6.92,-,6.61,-,-,,,,
ANZSWD,21.94,30/06/16,1:1,5.99,-,5.99,-,-,,,,
ANZSMY,20.00,30/06/17,1:1,6.12,-,6.16,-18,35,,,,
ANZSZD,8.25,28/06/18,1:1,14.68,-,16.20,-,-,,,,
ANZSMB,17.11,29/06/18,1:1,7.53,-,7.35,-,-,,,,
ANZSZX,6.25,04/02/19,1:1,16.13,16.18,16.31,-,-,,,,
ANZSZW,10.22,04/02/19,1:1,12.16,12.21,12.18,97,7,,,,
ANZSZV,12.50,04/02/19,1:1,9.88,9.93,9.64,-16,5,,,,
Arrow Energy Last Sale Price $4.68,,,,,,,,,,,,
AOEIOV,2.23,23/09/10,1:1,-,-,2.00,-1,730,,,,
AOEIOH,4.00,23/12/10,1:1,1.11,1.13,-,-,-,,,,
AOEIOO,1.19,15/12/11,1:1,-,-,3.25,-1,300,,,,
AOESZX,1.97,04/02/19,1:1,-,-,2.25,-,-,,,,
Argo Invest Last Sale Price $5.88,,,,,,,,,,,,
ARGSZB,4.14,30/06/16,1:1,2.17,-,3.07,-,-,,,,
ASX Ltd Last Sale Price $28.71,,,,,,,,,,,,
ASXISM,24.79,30/07/10,1:1,3.89,3.93,3.93,-578,10,,,,
ASXIMF,17.50,17/11/10,1:1,11.68,11.85,12.71,-,-,,,,
ASXIMG,28.00,17/11/10,1:1,3.22,3.33,3.56,-,-,,,,
ASXIMC,18.50,19/05/11,1:1,11.92,12.08,11.91,-87,250,,,,
ASXIMD,25.50,19/05/11,1:1,7.06,7.18,-,-,-,,,,
ASXIOL,23.00,26/05/11,1:1,8.2,8.22,10.29,-,-,,,,
ASXSSR,13.16,30/06/11,1:1,16.65,16.71,20.30,-,-,,,,
ASXSMV,19.48,30/06/11,1:1,10.55,-,16.21,-,-,,,,
ASXSM3,28.63,30/06/11,1:1,2.85,-,15.34,-,-,,,,
ASXMMI,30.28,30/06/11,1:1,5.87,-,4.75,-,-,,,,
ASXIZQ,17.30,02/12/11,1:1,14.9,14.95,-,-,-,,,,
ASXIOO,18.00,15/12/11,1:1,13.24,13.26,13.43,-9,54,,,,
ASXIOI,26.50,15/12/11,1:1,8.19,8.21,13.14,-,-,,,,
ASXSOA,29.21,28/06/12,1:1,6.69,6.71,6.63,-24,40,,,,
ASXSMW,27.79,29/06/12,1:1,3.91,-,4.71,-,-,,,,
ASXSOB,13.88,27/06/13,1:1,16.94,16.96,23.09,-,-,,,,
ASXSMZ,18.99,28/06/13,1:1,11.14,-,-,-,-,,,,
ASXSMA,29.29,28/06/13,1:1,3.8,-,9.90,-,-,,,,
ASXSOC,13.81,26/06/14,1:1,16.94,16.96,21.83,-,-,,,,
ASXSSA,32.45,30/06/14,1:1,4.08,-,10.46,-,-,,,,
ASXSZA,3.75,30/06/15,1:1,25.19,-,26.65,-,-,,,,
ASXSMC,18.48,30/06/15,1:1,15.21,15.35,-,-,-,,,,
ASXSSB,22.35,30/06/15,1:1,9.97,-,16.44,-,-,,,,
ASXSWB,16.98,30/06/16,1:1,13.03,-,16.57,-,-,,,,
ASXSZB,17.77,30/06/16,1:1,12.43,-,16.97,-,-,,,,
ASXSZC,27.80,30/06/17,1:1,7.65,-,16.54,-,-,,,,
ASXSMY,30.60,30/06/17,1:1,5.01,-,6.12,-,-,,,,
ASXSZD,17.14,28/06/18,1:1,12.86,-,22.84,-,-,,,,
ASXSMB,30.58,29/06/18,1:1,5.27,-,5.51,-,-,,,,
ASXSZX,12.45,04/02/19,1:1,16.23,16.28,17.12,-,-,,,,
ASXSZW,17.36,04/02/19,1:1,11.32,11.37,12.25,-,-,,,,
AWB Ltd Last Sale Price $1.03,,,,,,,,,,,,
AWBIMF,0.75,17/11/10,1:1,0.34,0.355,0.345,2.5,132,,,,
AWBSMV,2.99,30/06/11,1:1,0.2,-,0.088,-,-,,,,
AWBSMA,1.19,28/06/13,1:1,0.305,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.55,,,,,,,,,,,,
AWCIMF,1.00,17/11/10,1:1,0.625,0.64,0.60,-,-,,,,
AWCIMG,1.50,17/11/10,1:1,0.255,0.265,0.25,1.5,1200,,,,
AWCIMC,1.00,19/05/11,1:1,0.715,0.725,0.68,-,-,,,,
AWCIMD,1.40,19/05/11,1:1,0.5,0.51,0.565,-,-,,,,
AWCIZR,0.90,03/06/11,1:1,0.815,0.84,-,-,-,,,,
AWCIZZ,0.90,03/06/11,1:1,0.815,0.84,-,-,-,,,,
AWCSSR,0.80,30/06/11,1:1,0.82,0.825,0.95,-,-,,,,
AWCSMV,5.19,30/06/11,1:1,0.345,-,0.36,-,-,,,,
AWCIOO,0.90,15/12/11,1:1,0.885,0.905,0.86,-,-,,,,
AWCIOI,1.20,15/12/11,1:1,0.695,0.715,1.01,-,-,,,,
AWCSOA,5.22,28/06/12,1:1,0.29,0.31,0.38,-,-,,,,
AWCSOB,1.97,27/06/13,1:1,0.565,0.585,0.52,-5.5,500,,,,
AWCSMA,3.04,28/06/13,1:1,0.2,-,1.955,-,-,,,,
AWCSSB,3.47,30/06/15,1:1,0.255,-,0.66,-,-,,,,
AWE Ltd Last Sale Price $1.56,,,,,,,,,,,,
AWEIMX,1.50,23/09/10,1:1,0.24,0.265,0.235,-8.5,1440,,,,
AXA Asia Pacific Last Sale Price $5.46,,,,,,,,,,,,
AXAIMC,3.50,19/05/11,1:1,2.37,2.39,2.30,-2,500,,,,
AXAIZZ,2.30,03/06/11,1:1,3.29,-,-,-,-,,,,
AXASSR,2.09,30/06/11,1:1,3.54,3.55,2.43,-,-,,,,
AXASOA,4.57,28/06/12,1:1,1.7,1.72,1.275,-,-,,,,
AXASMW,5.43,29/06/12,1:1,0.9,-,0.815,-86.5,30,,,,
AXASMA,3.89,28/06/13,1:1,1.895,-,3.20,-,-,,,,
AXASSA,4.75,30/06/14,1:1,1.905,-,3.10,-,-,,,,
AXASWB,3.02,30/06/16,1:1,2.86,-,3.00,-,-,,,,
AXASMY,5.79,30/06/17,1:1,1.185,-,4.48,-,-,,,,
AXASZW,2.02,04/02/19,1:1,3.41,3.46,3.42,-,-,,,,
Billabong Intl Last Sale Price $9.13,,,,,,,,,,,,
BBGIMF,6.00,17/11/10,1:1,3.44,3.59,3.58,-,-,,,,
BBGSMA,7.31,28/06/13,1:1,3.16,-,5.27,-,-,,,,
BBGSWB,6.77,30/06/16,1:1,3.6,-,5.10,-,-,,,,
BBGSZB,10.46,30/06/16,1:1,2.54,-,5.33,-,-,,,,
Bendigo & Adelaide Last Sale Price $8.21,,,,,,,,,,,,
BENIZQ,5.00,02/12/11,1:1,4.23,4.28,4.04,-,-,,,,
BENIOO,5.00,15/12/11,1:1,4.11,4.13,4.13,-,-,,,,
BENIOI,7.00,15/12/11,1:1,2.89,2.91,2.90,-,56,,,,
BENSMW,9.03,29/06/12,1:1,1.48,-,5.56,-,-,,,,
BENSMA,7.56,28/06/13,1:1,2.36,-,7.30,-,-,,,,
BENSZA,3.00,30/06/15,1:1,5.39,-,6.95,-,-,,,,
BENSZB,8.52,30/06/16,1:1,2.08,-,3.58,-,-,,,,
BHP Billiton Ltd Last Sale Price $39.68,,,,,,,,,,,,
BHPISM,29.51,30/07/10,1:1,10.23,-,11.95,-,-,,,,
BHPIMX,35.00,23/09/10,1:1,6.17,6.29,6.20,58,187,,,,
BHPIOK,35.00,23/09/10,1:1,5.96,5.98,5.94,103,850,,,,
BHPIMF,18.00,17/11/10,1:1,22.25,22.39,20.93,-,-,,,,
BHPIMG,30.00,17/11/10,1:1,11.2,11.32,10.62,25,25,,,,
BHPIOH,37.00,23/12/10,1:1,6.46,6.48,6.40,70,65,,,,
BHPIOG,30.00,24/03/11,1:1,12.44,12.46,12.43,122,74,,,,
BHPIMC,24.00,19/05/11,1:1,18.41,18.54,16.87,-21,1,,,,
BHPIMD,33.00,19/05/11,1:1,11.99,12.1,11.95,107,50,,,,
BHPIOM,27.50,26/05/11,1:1,15.48,15.5,14.39,-,-,,,,
BHPIOL,34.00,26/05/11,1:1,10.55,10.57,10.14,63,3,,,,
BHPIZR,20.20,03/06/11,1:1,21.27,21.32,21.07,-,-,,,,
BHPIZZ,20.20,03/06/11,1:1,21.27,21.32,20.40,55,30,,,,
BHPIOD,23.00,17/06/11,1:1,19.1,19.12,17.49,-,-,,,,
BHPSSR,16.65,30/06/11,1:1,24.52,24.53,23.88,223,5,,,,
BHPSMV,17.36,30/06/11,1:1,23.57,-,23.46,153,20,,,,
BHPMMH,39.98,30/06/11,1:1,8.24,-,0.345,-,-,,,,
BHPMMI,39.98,30/06/11,1:1,7.42,-,4.81,-,-,,,,
BHPSM3,41.93,30/06/11,1:1,4.45,-,7.33,-,-,,,,
BHPIZQ,20.60,02/12/11,1:1,22,22.05,20.36,89,3,,,,
BHPIOO,22.50,15/12/11,1:1,20.44,20.46,19.84,175,5,,,,
BHPIOI,32.50,15/12/11,1:1,13.67,13.69,13.09,72,40,,,,
BHPSOA,23.17,28/06/12,1:1,19.45,19.47,17.80,-40,4,,,,
BHPSMW,19.21,29/06/12,1:1,21.95,-,21.27,49,1,,,,
BHPSOB,21.41,27/06/13,1:1,22.57,22.59,21.45,-,-,,,,
BHPSMA,22.87,28/06/13,1:1,18.77,-,16.20,-,-,,,,
BHPSMZ,28.42,28/06/13,1:1,13.74,-,11.90,-,-,,,,
BHPSOC,14.83,26/06/14,1:1,28,28.02,28.47,-,-,,,,
BHPSSA,24.91,30/06/14,1:1,18.06,-,18.64,-,-,,,,
BHPSOD,26.78,26/06/15,1:1,21.96,21.98,21.96,-,-,,,,
BHPSZA,6.94,30/06/15,1:1,33.18,-,30.39,-,-,,,,
BHPSMC,23.98,30/06/15,1:1,23.49,23.61,23.44,163,19,,,,
BHPSSB,25.31,30/06/15,1:1,18.5,-,19.71,-,-,,,,
BHPSWB,12.20,30/06/16,1:1,28.46,-,31.87,-,-,,,,
BHPSWC,16.71,30/06/16,1:1,24.4,-,22.92,-,-,,,,
BHPSMX,18.89,30/06/16,1:1,22.24,-,21.00,-,-,,,,
BHPSZB,20.13,30/06/16,1:1,21.92,22.25,21.90,261,37,,,,
BHPSWE,21.83,30/06/16,1:1,20.2,-,20.56,-,-,,,,
BHPSWF,26.12,30/06/16,1:1,17.98,-,16.06,-,-,,,,
BHPSMY,21.32,30/06/17,1:1,19.98,-,16.82,-,-,,,,
BHPSZC,28.88,30/06/17,1:1,17.61,-,16.41,-,-,,,,
BHPSMB,26.73,29/06/18,1:1,16.18,-,14.75,-63,2,,,,
BHPSZX,14.01,04/02/19,1:1,25.64,25.69,24.06,-,-,,,,
BHPSZW,17.53,04/02/19,1:1,22.12,22.17,22.01,123,50,,,,
BHPSZU,18.77,04/02/19,1:1,20.88,20.93,19.11,-,4,,,,
BHPSZV,22.77,04/02/19,1:1,16.88,16.93,16.77,154,72,,,,
Boral Ltd Last Sale Price $4.27,,,,,,,,,,,,
BLDIOG,3.92,24/03/11,1:1,1.08,1.1,-,-,-,,,,
BLDIOD,3.00,17/06/11,1:1,1.755,1.775,3.42,-,-,,,,
BLDSM3,5.26,30/06/11,1:1,0.35,-,2.56,-,-,,,,
BLDIOO,3.50,15/12/11,1:1,1.72,1.74,-,-,-,,,,
BLDSOA,5.00,28/06/12,1:1,1.075,1.095,1.34,-,-,,,,
Boart Longyear Last Sale Price $2.92,,,,,,,,,,,,
BLYSMW,12.53,29/06/12,1:1,0.86,-,0.325,-,-,,,,
BLYSMA,12.61,28/06/13,1:1,0.865,-,0.165,-,-,,,,
BLYSZC,1.66,30/06/17,1:1,1.905,-,0.165,-,-,,,,
Bank of Qld Last Sale Price $10.31,,,,,,,,,,,,
BOQIMF,6.00,17/11/10,1:1,4.62,4.71,5.39,-,-,,,,
BOQIMG,9.50,17/11/10,1:1,1.93,1.995,1.965,-6.5,20,,,,
BOQIZR,6.50,03/06/11,1:1,4.62,4.67,7.05,-,-,,,,
BOQIZZ,6.50,03/06/11,1:1,4.62,4.67,5.32,-,-,,,,
BOQSMV,9.30,30/06/11,1:1,2.22,-,3.07,-,-,,,,
BOQMMI,13.37,30/06/11,1:1,2.35,-,-,-,-,,,,
BOQIZQ,6.30,02/12/11,1:1,5.13,5.18,-,-,-,,,,
BOQIOO,6.50,15/12/11,1:1,4.95,4.97,4.92,-,-,,,,
BOQIOI,9.25,15/12/11,1:1,3.45,3.47,5.26,-,-,,,,
BOQSMW,9.12,29/06/12,1:1,2.78,-,3.55,-,-,,,,
BOQSMA,9.68,28/06/13,1:1,2.91,-,4.03,-,-,,,,
BOQSZA,3.81,30/06/15,1:1,6.74,-,7.40,-,-,,,,
BOQSZB,9.68,30/06/16,1:1,3.33,-,4.30,-,-,,,,
BOQSMY,10.18,30/06/17,1:1,3.74,-,3.73,-,-,,,,
BlueScope Steel Last Sale Price $2.38,,,,,,,,,,,,
BSLIOK,2.50,23/09/10,1:1,0.205,0.215,0.155,-,-,,,,
BSLIMF,1.50,17/11/10,1:1,1.005,1.025,0.86,-,-,,,,
BSLIMG,2.50,17/11/10,1:1,0.265,-,0.80,-,-,,,,
BSLIOG,2.25,24/03/11,1:1,0.53,0.55,0.475,-,-,,,,
BSLIMC,1.75,19/05/11,1:1,0.92,0.935,-,-,-,,,,
BSLIMD,2.25,19/05/11,1:1,0.65,0.665,0.495,-,-,,,,
BSLIOL,2.00,26/05/11,1:1,0.795,0.815,0.825,-,-,,,,
BSLIZR,1.60,03/06/11,1:1,1.01,1.035,0.87,-,-,,,,
BSLIZZ,1.60,03/06/11,1:1,1.01,1.035,-,-,-,,,,
BSLIOD,1.50,17/06/11,1:1,1.11,1.13,1.445,-,-,,,,
BSLSMV,3.13,30/06/11,1:1,0.205,-,0.69,-,-,,,,
BSLIZQ,1.40,02/12/11,1:1,1.255,1.28,-,-,-,,,,
