Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, September 7, 2012. Processed Saturday at 2012-09-08T23:15:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $24.16,
ANZVOD,,22.00,27/09/12,4:1,.615,.62,.545,,,,
ANZWMA,,22.00,27/09/12,4:1,.535,.575,,,,,
ANZWMB,,23.50,27/09/12,4:1,.23,.255,,,,,
ANZVOE,,24.00,27/09/12,4:1,.205,.225,,,,,
ANZWRL,,24.00,27/09/12,4:1,.15,.145,,,,,
ANZWRO,,25.50,27/09/12,4:1,.027,.04,,,,,
ANZVOG,,26.00,27/09/12,4:1,.039,.044,,,,,
ANZWMC,,22.50,25/10/12,4:1,.495,.52,,,,,
ANZWRA,,23.00,25/10/12,4:1,.41,.405,,,,,
ANZWMD,,24.00,25/10/12,4:1,.24,.265,.20,,,,
ANZWOA,,24.50,25/10/12,4:1,.25,.255,,,,,
ANZWRB,,24.50,25/10/12,4:1,.165,.165,,,,,
ANZWOB,,26.50,25/10/12,4:1,.072,.077,,,,,
ANZWME,,23.00,29/11/12,4:1,.345,.37,,,,,
ANZVRN,,23.50,29/11/12,4:1,.26,.26,,,,,
ANZWOC,,24.50,29/11/12,4:1,.26,.265,,,,,
ANZVRM,,25.00,29/11/12,4:1,.105,.105,,,,,
ANZWMF,,25.00,29/11/12,4:1,.105,.13,,,,,
ANZWOD,,26.50,29/11/12,4:1,.105,.11,,,,,
,
BHP Billiton Last Sale Price $31.98,
BHPVOA,,31.00,27/09/12,4:1,.465,.47,.37,-17.5,540,,
BHPWMA,,31.00,27/09/12,4:1,.36,.385,,,,,
BHPVON,,33.00,27/09/12,4:1,.20,.205,.205,,,,
BHPWMB,,33.00,27/09/12,4:1,.10,.125,.205,,,,
BHPWRM,,33.00,27/09/12,4:1,.05,,.059,-13.1,1080,,
BHPVOO,,35.00,27/09/12,4:1,.066,.071,.165,,,,
BHPWRN,,35.00,27/09/12,4:1,.007,,.041,,,,
BHPVOB,,37.00,27/09/12,4:1,.019,.029,.10,,,,
BHPWRB,,30.00,25/10/12,4:1,.675,.67,.67,,250,,
BHPWOA,,31.00,25/10/12,4:1,.605,.61,,,,,
BHPWMC,,32.00,25/10/12,4:1,.35,.375,.435,,,,
BHPWOB,,33.00,25/10/12,4:1,.33,.335,,,,,
BHPWMD,,34.00,25/10/12,4:1,.145,.17,.17,+2.5,310,,
BHPWRA,,34.00,25/10/12,4:1,.125,.125,,,,,
BHPWOC,,35.00,25/10/12,4:1,.155,.16,,,,,
BHPWOD,,31.00,29/11/12,4:1,.75,.755,,,,,
BHPVRM,,32.00,29/11/12,4:1,.455,.45,,,,,
BHPWME,,32.00,29/11/12,4:1,.485,.51,.57,,,,
BHPWOE,,33.00,29/11/12,4:1,.48,.485,.46,,125,,
BHPWMF,,34.00,29/11/12,4:1,.26,.285,,,,,
BHPWOF,,35.00,29/11/12,4:1,.275,.28,,,,,
BHPVRN,,36.00,29/11/12,4:1,.095,.093,.09,,1200,,
,
C'wlth Bank of Aust Last Sale Price $54.60,
CBAVOG,,54.00,27/09/12,5:1,.375,.38,.35,-10.5,1030,,
CBAWMA,,54.00,27/09/12,4:1,.375,.40,,,,,
CBAWRM,,55.00,27/09/12,4:1,.195,.21,,,,,
CBAWMB,,55.50,27/09/12,4:1,.17,.195,.185,-5.5,100,,
CBAVOD,,56.00,27/09/12,5:1,.17,.175,.33,,,,
CBAVOE,,58.00,27/09/12,5:1,.066,.071,.595,,,,
CBAWRN,,60.00,27/09/12,4:1,.005,.04,.076,,,,
CBAWOA,,54.00,25/10/12,5:1,.545,.55,,,,,
CBAWMC,,54.50,25/10/12,4:1,.485,.51,,,,,
CBAWMD,,56.00,25/10/12,4:1,.29,.315,,,,,
CBAWRA,,56.00,25/10/12,4:1,.24,.255,,,,,
CBAWOB,,57.00,25/10/12,5:1,.265,.27,,,,,
CBAWRB,,58.00,25/10/12,4:1,.105,.115,,,,,
CBAVRM,,53.00,29/11/12,4:1,.825,.85,,,,,
CBAWOC,,54.00,29/11/12,5:1,.705,.71,.725,,80,,
CBAWME,,55.00,29/11/12,4:1,.59,.615,,,,,
CBAWMF,,56.50,29/11/12,4:1,.375,.40,.565,,,,
CBAVRN,,57.00,29/11/12,4:1,.295,.305,,,,,
CBAWOD,,57.00,29/11/12,5:1,.415,.42,,,,,
,
Fortescue Metals Grp Last Sale Price $3.31,
FMGWRL,,3.75,27/09/12,2:1,.054,.052,,,,,
FMGVOC,,4.25,27/09/12,3:1,.013,.012,.012,-2.8,2000,,
FMGWRO,,4.25,27/09/12,2:1,.004,,.065,,,,
FMGWMA,,4.50,27/09/12,2:1,.001,,,,,,
FMGVOD,,4.75,27/09/12,3:1,.012,,.035,,,,
