FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, May 13, 2011. Processed Saturday at 2011-05-14T23:15:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.60,
AIOVMA,,1.80,23/06/11,1:1,.014,,.07,,,,
,
Amcor Last Sale Price $6.89,
AMCTMC,,4.50,23/06/11,1:1,2.40,2.44,2.92,,,,
,
AMP Last Sale Price $5.25,
AMPTMC,,3.50,23/06/11,1:1,1.775,1.805,,,,,
,
ANZ Banking Grp Last Sale Price $22.46,
ANZWOG,,23.00,26/05/11,4:1,.062,.067,.066,-7.4,4216,,
ANZVZL,,25.00,26/05/11,4:1,.001,.04,,,,,
ANZWOH,,25.00,26/05/11,4:1,.013,.018,.017,-9.3,300,,
ANZWOI,,27.00,26/05/11,4:1,.01,.02,.015,,,,
ANZTMA,,17.00,23/06/11,1:1,5.57,,8.24,,,,
ANZTMC,,17.00,23/06/11,1:1,5.63,5.68,5.52,-241,4,,
ANZVMA,,23.00,23/06/11,4:1,.14,.15,.36,,,,
ANZVMB,,25.00,23/06/11,4:1,.031,,.055,,,,
ANZVZM,,25.00,23/06/11,4:1,.008,.04,.085,,,,
ANZVZN,,26.00,23/06/11,4:1,.002,.04,.19,,,,
ANZVMC,,27.00,23/06/11,4:1,.002,,.055,,,,
ANZWOJ,,23.00,28/07/11,4:1,.275,.28,.265,-18,200,,
ANZWOK,,25.00,28/07/11,4:1,.11,.115,.11,,456,,
ANZWOL,,27.00,28/07/11,4:1,.036,.041,,,,,
,
ASX Last Sale Price $31.22,
ASXTMC,,20.50,23/06/11,1:1,10.97,11.04,,,,,
,
Alumina Last Sale Price $2.35,
AWCTMC,,1.00,23/06/11,1:1,1.35,,1.46,,,,
AWCVMA,,2.50,23/06/11,1:1,.087,.09,.165,,,,
,
BHP Billiton Last Sale Price $44.32,
BHPVZN,,48.00,26/05/11,4:1,.006,.04,.59,,,,
BHPTMC,,25.00,23/06/11,1:1,19.36,19.54,19.54,-35,200,,
BHPTMD,,31.00,23/06/11,1:1,13.36,13.54,15.93,,,,
BHPVMA,,38.00,23/06/11,4:1,1.67,1.715,,,,,
BHPVMB,,42.00,23/06/11,4:1,.84,.875,.88,-20.5,30,,
BHPWOA,,45.00,23/06/11,4:1,.39,.395,.385,-10.5,6725,,
BHPWOB,,47.00,23/06/11,4:1,.22,.225,.225,-5.5,1050,,
BHPWZB,,47.00,23/06/11,4:1,.135,.145,,,,,
BHPVMC,,48.00,23/06/11,4:1,.12,.135,.115,-5.5,5570,,
BHPWOG,,49.00,23/06/11,4:1,.105,.11,.10,-5,700,,
BHPWZA,,49.00,23/06/11,4:1,.04,.053,.06,-9.5,300,,
BHPVMD,,50.00,23/06/11,4:1,.055,.064,.17,,,,
BHPWOH,,51.00,23/06/11,4:1,.046,.051,.047,-5.8,500,,
BHPVME,,53.00,23/06/11,4:1,.013,,.20,,,,
BHPWOI,,46.00,25/08/11,4:1,.62,.625,.61,-9,280,,
BHPWOJ,,48.00,25/08/11,4:1,.42,.425,,,,,
BHPWOK,,50.00,25/08/11,4:1,.27,.275,.305,-6.5,100,,
BHPWOL,,52.00,25/08/11,4:1,.165,.17,.155,-11.5,230,,
,
Boart Longyear Last Sale Price $4.27,
BLYTMC,,2.00,23/06/11,1:1,2.25,,2.61,,,,
BLYVMA,,4.50,23/06/11,1:1,.16,.19,.23,,50,,
,
Bank of Qld Last Sale Price $9.01,
BOQTMC,,6.00,23/06/11,1:1,3.07,3.10,,,,,
,
BlueScope Steel Last Sale Price $1.54,
BSLTMC,,1.50,23/06/11,1:1,.14,.15,.225,,,,
BSLWOE,,2.25,23/06/11,2:1,.011,,.059,,,,
BSLWOF,,2.75,23/06/11,2:1,.01,.015,,,,,
BSLWOG,,1.90,25/08/11,2:1,.031,.036,.067,,,,
BSLWOH,,2.25,25/08/11,2:1,.016,.021,,,,,
,
Brambles Last Sale Price $7.00,
BXBTMC,,4.00,23/06/11,1:1,3.04,3.07,,,,,
,
C'wlth Bank of Aust Last Sale Price $51.75,
CBAWOA,,51.00,26/05/11,5:1,.29,.295,.61,,,,
CBAWOB,,54.00,26/05/11,5:1,.047,.052,.059,-11.1,2300,,
CBAVZK,,56.00,26/05/11,4:1,.001,.04,.049,,,,
CBAWOC,,57.00,26/05/11,5:1,.013,.018,.205,,,,
CBATME,,34.00,23/06/11,1:1,18.00,18.10,,,,,
