Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, June 7, 2013. Processed Saturday at 2013-06-08T23:15:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $26.70,
ANZVRH,,30.00,27/06/13,4:1,.017,.03,.03,,,,
ANZWMA,,30.00,27/06/13,4:1,.004,,.19,,,,
ANZWOL,,30.00,27/06/13,4:1,.02,.025,.10,,,,
ANZVRJ,,33.00,27/06/13,4:1,.004,.03,,,,,
ANZWOK,,33.00,27/06/13,4:1,.011,.021,,,,,
ANZVRB,,31.00,25/07/13,4:1,.004,,.03,,,,
ANZVRC,,28.00,29/08/13,4:1,.25,.25,.28,-3.5,20,,
ANZWMB,,31.00,26/09/13,4:1,.068,,.14,+3,1300,,
,
BHP Billiton Last Sale Price $33.09,
BHPWOA,,33.00,27/06/13,4:1,.35,.355,.475,-20.5,32,,
BHPVRM,,34.00,27/06/13,4:1,.175,.17,,,,,
BHPWOB,,35.00,27/06/13,4:1,.145,.15,.455,,,,
BHPVRN,,36.00,27/06/13,4:1,.012,,.028,,,,
BHPWOC,,37.00,27/06/13,4:1,.05,.055,.09,+.6,200,,
BHPVRC,,33.00,25/07/13,4:1,.45,.445,.435,,,,
BHPVRB,,35.00,25/07/13,4:1,.20,.215,,,,,
BHPVRD,,35.00,29/08/13,4:1,.33,.325,,,,,
BHPVRE,,38.00,29/08/13,4:1,.12,.12,,,,,
BHPWMB,,39.00,26/09/13,4:1,.08,.105,.16,,,,
,
C'wlth Bank of Aust Last Sale Price $65.02,
CBAVRI,,67.00,27/06/13,4:1,.275,.265,.285,-3,90,,
CBAVRH,,70.00,27/06/13,4:1,.085,.079,,,,,
CBAWMA,,71.00,27/06/13,4:1,.024,.047,.295,,,,
CBAWOL,,72.00,27/06/13,5:1,.049,.054,.175,,,,
CBAWOK,,75.00,27/06/13,5:1,.023,.028,,,,,
CBAVRB,,73.00,25/07/13,4:1,.115,.115,,,,,
CBAVRC,,69.00,29/08/13,4:1,.345,.34,,,,,
CBAWMB,,74.00,26/09/13,4:1,.15,.175,.31,,,,
,
Fortescue Metals Grp Last Sale Price $3.36,
FMGWOL,,3.25,27/06/13,3:1,.105,.11,,,,,
FMGWOK,,3.75,27/06/13,3:1,.036,.041,.16,,,,
FMGVRD,,4.50,27/06/13,2:1,,,.033,,,,
FMGVRH,,5.00,27/06/13,2:1,.001,.03,,,,,
FMGVRE,,4.00,25/07/13,2:1,.027,,.038,+.5,,,
FMGVRF,,3.50,29/08/13,2:1,.165,.17,,,,,
,
Iluka Res Last Sale Price $10.34,
ILUVRC,,9.00,27/06/13,3:1,.495,.50,,,,,
ILUVRG,,10.50,27/06/13,3:1,.145,.15,.38,,,,
ILUVRE,,11.50,25/07/13,3:1,.12,.125,,,,,
ILUVRH,,11.00,29/08/13,3:1,.25,.255,,,,,
,
Macquarie Grp Last Sale Price $40.33,
MQGWOL,,39.00,27/06/13,4:1,.635,.64,,,,,
MQGWOK,,41.00,27/06/13,4:1,.36,.365,,,,,
MQGVRF,,45.00,27/06/13,4:1,.013,,.22,,,,
MQGVRA,,43.00,29/08/13,4:1,.49,.49,,,,,
,
National Aust Bank Last Sale Price $28.35,
NABWOK,,30.00,27/06/13,4:1,.092,.097,.165,-2,750,,
NABVRI,,32.00,27/06/13,4:1,.012,.03,.255,,,,
NABVRH,,33.00,27/06/13,4:1,.007,.03,.225,,,,
NABWMA,,33.00,27/06/13,4:1,.001,,.013,,,,
NABWOL,,34.00,27/06/13,4:1,.011,.021,.065,,,,
NABVRB,,34.00,25/07/13,4:1,.026,.03,.155,,,,
NABVRC,,31.00,29/08/13,4:1,.165,.17,,,,,
NABWMB,,33.00,26/09/13,4:1,.06,.083,.074,+1,1900,,
,
Newcrest Min Last Sale Price $12.35,
NCMVRI,,17.00,27/06/13,4:1,,,.037,-1.2,3200,,
NCMWOL,,18.00,27/06/13,4:1,.006,,.14,,,,
NCMVRD,,19.00,27/06/13,4:1,.001,,.01,,,,
NCMWOK,,22.00,27/06/13,4:1,.007,,.018,,,,
NCMVRF,,18.00,25/07/13,4:1,.005,,.045,-1.7,1910,,
NCMVRE,,20.00,25/07/13,4:1,.001,,.033,,,,
NCMVRJ,,16.00,29/08/13,4:1,.082,.09,.17,,69,,
NCMWMB,,25.00,26/09/13,4:1,.001,,.005,,,,
,
QBE Insurance Grp Last Sale Price $14.69,
QBEWOK,,13.00,27/06/13,4:1,.47,.475,.65,-6,220,,
QBEWOL,,14.00,27/06/13,4:1,.265,.27,.225,,,,
,
Rio Tinto Last Sale Price $53.20,
RIOWOK,,57.00,27/06/13,6:1,.155,.16,.145,-16,400,,
RIOVRD,,60.00,27/06/13,6:1,.008,,.075,,,,
RIOWOL,,61.00,27/06/13,6:1,.048,.053,.455,,,,
