Warrant Market - Weekly,,,,,,,,,,,,
XAO 4574.1 at 16:41 18/6/2010  Report at 19:06 Friday 18/6/2010. Processed 20:25 Friday 18/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
Westpac Banking Last Sale Price $23.56,,,,,,,,,,,,
WBCWOS,22.50,24/06/10,4:1,0.015,0.025,0.032,-2.8,567,,,,
WBCVZT,24.00,24/06/10,4:1,0.17,0.195,0.20,-19.5,900,,,,
WBCWOT,24.50,24/06/10,4:1,0.285,0.295,0.56,-,-,,,,
WBCWOU,26.50,24/06/10,4:1,0.785,0.795,0.78,-,-,,,,
WBCUMP,27.00,24/06/10,4:1,0.82,-,-,-,-,,,,
WBCWMR,29.00,24/06/10,4:1,1.32,-,0.71,-,-,,,,
WBCWMV,20.00,23/09/10,4:1,0.14,0.15,2.01,-,-,,,,
WBCWOV,21.00,23/09/10,4:1,0.22,0.225,0.31,-,-,,,,
WBCUMQ,22.00,23/09/10,4:1,0.25,0.265,-,-,-,,,,
WBCWOW,23.00,23/09/10,4:1,0.34,0.345,-,-,-,,,,
WBCUMT,24.00,23/09/10,4:1,0.435,0.455,-,-,-,,,,
WBCWOX,25.00,23/09/10,4:1,0.605,0.61,0.805,-,-,,,,
WBCUMU,26.00,23/09/10,4:1,0.725,0.75,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $29.24,,,,,,,,,,,,
WESWOP,29.00,26/08/10,5:1,0.345,0.35,0.605,-,-,,,,
WESUMP,28.00,23/09/10,4:1,0.385,0.39,0.485,-,-,,,,
Woolworths Ltd Last Sale Price $27.91,,,,,,,,,,,,
WOWWOQ,26.50,26/08/10,4:1,0.115,0.12,0.335,-,-,,,,
WOWUMP,27.00,23/09/10,4:1,0.24,0.25,-,-,-,,,,
Woodside Pet Last Sale Price $44.71,,,,,,,,,,,,
WPLWOR,41.00,24/06/10,5:1,0.014,0.024,0.105,-,-,,,,
WPLVZS,42.00,24/06/10,5:1,0.031,0.04,-,-,-,,,,
WPLWOU,45.00,24/06/10,5:1,0.19,0.2,0.23,2,300,,,,
WPLWMR,46.00,24/06/10,4:1,0.385,-,0.54,-,-,,,,
WPLWOV,49.00,24/06/10,5:1,0.87,0.88,1.155,-,-,,,,
WPLWOS,44.00,26/08/10,5:1,0.45,0.455,0.63,-,-,,,,
WPLWMV,40.00,23/09/10,4:1,0.41,0.42,-,-,-,,,,
WPLUMP,44.00,23/09/10,4:1,0.735,0.75,-,-,-,,,,
Basket Call Warrants ,,,,,,,,,,,,
Equity Endowment Warrants ,,,,,,,,,,,,
ANZ Banking Grp Last Sale Price $23.14,,,,,,,,,,,,
ANZEEA,5.63,15/02/12,1:1,17.67,-,17.55,91,5,,,,
C'wlth Bank  of Aust  Last Sale Price $52.59,,,,,,,,,,,,
CBAEEA,10.45,15/02/12,1:1,42.22,42.2,42.18,238,6,,,,
National Aust Bank Last Sale Price $25.12,,,,,,,,,,,,
NABEEA,18.98,15/02/12,1:1,6.63,6.44,6.43,105,2,,,,
Telecom Corp Last Sale Price $1.53,,,,,,,,,,,,
TELEEA,1.49,15/02/12,1:1,0.064,-,0.28,-,-,,,,
Telstra Corp Last Sale Price $3.23,,,,,,,,,,,,
TLSEEA,2.16,02/10/12,1:1,1.12,-,1.27,-,-,,,,
Westpac Banking Last Sale Price $23.56,,,,,,,,,,,,
WBCEEA,4.02,15/02/12,1:1,19.59,19.48,19.47,106,3,,,,
Equity Installment Warrants ,,,,,,,,,,,,
Alinta Energy Grp Last Sale Price $0.04,,,,,,,,,,,,
AEJJMG,1.49,30/06/10,1:1,0.001,-,0.006,-,-,,,,
AEJSMW,1.94,29/06/12,1:1,0.002,-,-,-,-,,,,
APN European Retail Last Sale Price $0.03,,,,,,,,,,,,
AEZSZC,0.75,30/06/17,1:1,0.013,-,0.022,-,-,,,,
Aust Foundation Last Sale Price $4.84,,,,,,,,,,,,
AFISMW,3.17,29/06/12,1:1,1.73,-,1.80,-,-,,,,
AFISZB,2.36,30/06/16,1:1,2.61,-,3.05,-,-,,,,
AGL Energy Ltd Last Sale Price $14.83,,,,,,,,,,,,
AGKIOA,7.00,23/06/10,1:1,7.82,-,6.76,-,-,,,,
AGKSSR,7.03,30/06/10,1:1,7.76,7.79,7.98,34,11,,,,
AGKJMG,8.33,30/06/10,1:1,6.5,-,7.00,-,-,,,,
AGKJMH,11.00,30/06/10,1:1,3.84,-,3.88,-,-,,,,
AGKIMF,6.75,17/11/10,1:1,8.37,8.44,7.28,-,-,,,,
AGKIMG,10.00,17/11/10,1:1,5.22,5.29,4.40,-,-,,,,
AGKIMC,8.50,19/05/11,1:1,7.1,7.17,-,-,-,,,,
AGKIMD,11.50,19/05/11,1:1,4.78,4.84,-,-,-,,,,
AGKIZR,7.60,03/06/11,1:1,8,8.06,-,-,-,,,,
AGKIZZ,7.60,03/06/11,1:1,8,8.06,7.49,-,-,,,,
AGKIOD,10.00,17/06/11,1:1,5.94,5.96,5.85,-5,64,,,,
AGKDZQ,8.10,02/12/11,1:1,8.07,8.13,-,-,-,,,,
AGKIOO,8.00,15/12/11,1:1,7.88,7.9,8.13,-,-,,,,
AGKSMW,9.89,29/06/12,1:1,5.01,-,5.84,-,-,,,,
AGKSMA,6.84,28/06/13,1:1,8.03,-,6.87,-,-,,,,
AGKSOC,6.78,26/06/14,1:1,8.64,8.66,8.50,-,-,,,,
AGKSMC,7.50,30/06/15,1:1,8.83,8.89,-,-,-,,,,
AGKSWB,0.18,30/06/16,1:1,14.61,-,14.43,-,-,,,,
AGKSZB,3.15,30/06/16,1:1,11.66,-,12.15,-,-,,,,
AGKSZC,7.31,30/06/17,1:1,8.07,-,8.05,-,-,,,,
AGKSMY,10.54,30/06/17,1:1,4.59,-,5.68,-,-,,,,
AGKSZX,8.19,04/02/19,1:1,6.6,6.66,6.30,-,-,,,,
Auckland Airport Last Sale Price $1.57,,,,,,,,,,,,
AIASMV,1.01,30/06/11,1:1,0.57,-,1.37,-,-,,,,
Asciano Grp Last Sale Price $1.69,,,,,,,,,,,,
AIOJMG,1.00,30/06/10,1:1,0.675,-,0.765,-,-,,,,
AIOJMH,1.30,30/06/10,1:1,0.375,-,0.445,-,-,,,,
AIOIOO,1.00,15/12/11,1:1,0.915,0.935,0.905,-30,200,,,,
AIOSOA,6.10,28/06/12,1:1,0.28,0.3,0.28,-4,44,,,,
AIOSMW,4.95,29/06/12,1:1,0.048,-,0.055,-,-,,,,
AIOSOB,2.18,27/06/13,1:1,0.83,0.85,0.785,-,-,,,,
AIOSMA,3.36,28/06/13,1:1,0.135,-,0.21,-,-,,,,
AIOSSA,5.39,30/06/14,1:1,0.55,-,0.745,-,-,,,,
AIOSSB,3.02,30/06/15,1:1,0.725,-,0.98,-,-,,,,
AIOSZC,7.72,30/06/17,1:1,1.05,-,0.965,-,-,,,,
Aristocrat Leisure Last Sale Price $3.96,,,,,,,,,,,,
ALLIOA,5.00,23/06/10,1:1,0.001,-,0.435,-,-,,,,
ALLJMG,3.00,30/06/10,1:1,0.96,-,4.40,-,-,,,,
ALLJMH,4.25,30/06/10,1:1,0.022,-,0.84,-,-,,,,
ALLMMI,6.48,30/06/10,1:1,0.001,-,-,-,-,,,,
ALLIMF,2.50,17/11/10,1:1,1.65,1.66,2.15,-,-,,,,
ALLIMG,3.50,17/11/10,1:1,0.95,0.96,0.96,-,-,,,,
ALLIOD,2.50,17/06/11,1:1,1.845,1.865,1.845,-,-,,,,
ALLSMV,7.61,30/06/11,1:1,0.084,-,0.12,-,-,,,,
ALLIOO,3.00,15/12/11,1:1,1.695,1.715,-,-,-,,,,
ALLSOA,8.04,28/06/12,1:1,0.905,0.925,0.92,-,120,,,,
ALLSMW,10.98,29/06/12,1:1,0.155,-,0.155,-10,9,,,,
ALLSMA,5.77,28/06/13,1:1,0.61,-,-,-,-,,,,
ALLSSA,8.50,30/06/14,1:1,1.055,-,1.085,-,-,,,,
ALLSZC,9.13,30/06/17,1:1,1.525,-,1.43,-,-,,,,
ALLSMY,12.28,30/06/17,1:1,0.755,-,0.93,-,-,,,,
Amcor Ltd Last Sale Price $6.52,,,,,,,,,,,,
AMCIOA,3.71,23/06/10,1:1,2.81,-,2.67,-,-,,,,
AMCSMU,3.25,30/06/10,1:1,3.27,-,3.27,47,18,,,,
AMCIMF,4.25,17/11/10,1:1,2.49,2.5,2.01,-,-,,,,
AMCIMC,3.25,19/05/11,1:1,3.65,3.66,-,-,-,,,,
AMCIZZ,3.10,03/06/11,1:1,3.62,3.67,3.79,-,-,,,,
AMCIOO,3.25,15/12/11,1:1,3.75,3.77,-,-,-,,,,
AMCSOA,3.76,28/06/12,1:1,3.05,3.07,0.015,-,-,,,,
AMCSZA,2.40,30/06/15,1:1,4.15,-,2.64,-,-,,,,
AMP Ltd Last Sale Price $5.61,,,,,,,,,,,,
AMPIOA,4.50,23/06/10,1:1,1.11,-,1.115,10,92,,,,
AMPSMU,1.88,30/06/10,1:1,3.72,-,3.72,8,86,,,,
AMPSSR,2.35,30/06/10,1:1,3.26,3.27,4.21,-,-,,,,
AMPJMJ,4.03,30/06/10,1:1,1.58,-,1.58,-,-,,,,
AMPJMG,5.95,30/06/10,1:1,0.028,-,1.335,-,-,,,,
AMPMMI,6.66,30/06/10,1:1,0.001,-,-,-,-,,,,
AMPJMH,7.74,30/06/10,1:1,0.007,-,0.895,-,-,,,,
AMPISM,5.58,30/07/10,1:1,0.265,-,0.725,-,-,,,,
AMPIMX,5.00,23/09/10,1:1,0.985,0.995,1.01,-,-,,,,
AMPIOK,5.00,23/09/10,1:1,0.925,0.945,1.085,-,-,,,,
AMPIMF,3.25,17/11/10,1:1,2.52,2.53,2.52,-,-,,,,
AMPIMG,4.50,17/11/10,1:1,1.46,1.47,1.485,-4.5,100,,,,
AMPIOG,5.25,24/03/11,1:1,1.18,1.2,1.15,-,-,,,,
AMPISQ,3.97,31/03/11,1:1,2.21,-,2.80,-,-,,,,
AMPIMC,3.50,19/05/11,1:1,2.55,2.56,-,-,-,,,,
AMPIMD,4.75,19/05/11,1:1,1.77,1.78,-,-,-,,,,
AMPIOL,4.00,26/05/11,1:1,2.12,2.14,-,-,-,,,,
AMPIZR,3.20,03/06/11,1:1,2.74,2.79,-,-,-,,,,
AMPIZZ,3.20,03/06/11,1:1,2.74,2.79,2.77,12,45,,,,
AMPIOD,3.50,17/06/11,1:1,2.61,2.63,2.54,-,-,,,,
AMPSMV,3.50,30/06/11,1:1,2.18,-,2.99,-,-,,,,
AMPDZQ,3.20,02/12/11,1:1,2.85,2.9,-,-,-,,,,
AMPIOO,4.50,15/12/11,1:1,2.25,2.27,2.79,-,-,,,,
AMPIOI,5.00,15/12/11,1:1,1.89,1.91,2.35,-,-,,,,
AMPSOA,5.67,28/06/12,1:1,1.225,1.245,1.80,-,-,,,,
AMPSMW,5.69,29/06/12,1:1,0.7,-,0.71,0.5,68,,,,
AMPSOB,2.53,27/06/13,1:1,3.26,3.28,3.16,-,-,,,,
AMPSMA,4.90,28/06/13,1:1,1.14,-,1.72,-,-,,,,
AMPSOC,2.25,26/06/14,1:1,3.72,3.74,4.45,-,-,,,,
AMPSSA,5.70,30/06/14,1:1,1.7,-,2.60,-,-,,,,
AMPSOD,3.34,26/06/15,1:1,3.09,3.11,-,-,-,,,,
AMPSZA,1.06,30/06/15,1:1,4.53,-,3.54,-,-,,,,
AMPSMC,3.30,30/06/15,1:1,3.09,3.1,-,-,-,,,,
AMPSSB,4.52,30/06/15,1:1,2.32,-,2.89,-,-,,,,
AMPSWB,2.03,30/06/16,1:1,3.58,-,3.60,8,16,,,,
AMPSZB,3.81,30/06/16,1:1,2.43,-,2.42,-,-,,,,
AMPSMX,3.86,30/06/16,1:1,1.845,-,2.71,-,-,,,,
AMPSWC,4.22,30/06/16,1:1,1.85,-,1.89,-,-,,,,
AMPSWD,7.52,30/06/16,1:1,1.11,-,1.11,-,-,,,,
AMPSMY,6.34,30/06/17,1:1,0.955,-,1.035,-,-,,,,
AMPSZD,3.49,28/06/18,1:1,2.5,-,3.67,-,-,,,,
AMPSMB,4.90,29/06/18,1:1,1.41,-,1.515,-,-,,,,
AMPSZX,2.41,04/02/19,1:1,3.17,3.22,3.23,-,-,,,,
AMPSZW,3.19,04/02/19,1:1,2.39,2.44,2.23,-,-,,,,
ANZ Banking Grp Last Sale Price $23.14,,,,,,,,,,,,
ANZIOA,14.00,23/06/10,1:1,9.15,9.18,9.15,70,150,,,,
ANZIOS,20.00,23/06/10,1:1,2.91,3.21,3.22,18,33,,,,
ANZSSR,5.25,30/06/10,1:1,17.96,17.97,17.67,-,-,,,,
ANZSMU,10.92,30/06/10,1:1,12.23,-,12.30,29,42,,,,
ANZSSS,11.48,30/06/10,1:1,11.75,11.76,12.73,-,-,,,,
ANZJMJ,12.90,30/06/10,1:1,10.26,-,10.00,-,-,,,,
ANZJMG,17.86,30/06/10,1:1,5.3,-,5.12,-,-,,,,
ANZMMH,19.11,30/06/10,1:1,3.1,-,-,-,-,,,,
ANZMMI,19.11,30/06/10,1:1,1.895,-,0.54,-,-,,,,
ANZJMH,23.22,30/06/10,1:1,0.44,-,3.13,-,-,,,,
ANZISM,16.43,30/07/10,1:1,6.81,-,9.44,-,-,,,,
ANZIOK,16.00,23/09/10,1:1,7.58,7.6,7.85,46,15,,,,
ANZIMX,17.00,23/09/10,1:1,7.01,7.05,7.12,32,2,,,,
ANZIMF,12.00,17/11/10,1:1,11.75,11.79,10.90,-,-,,,,
ANZIMG,18.00,17/11/10,1:1,6.5,6.53,6.62,25,39,,,,
ANZIOG,19.00,24/03/11,1:1,6.15,6.17,6.04,5,5,,,,
ANZIMC,14.00,19/05/11,1:1,10.95,10.99,11.03,54,20,,,,
ANZIMD,19.00,19/05/11,1:1,7.48,7.51,7.16,-,-,,,,
ANZIOL,15.00,26/05/11,1:1,9.9,9.92,9.17,-,-,,,,
ANZISQ,11.39,31/05/11,1:1,12.88,-,9.53,-,-,,,,
ANZIZR,12.40,03/06/11,1:1,12,12.05,12.04,-152,9,,,,
ANZIZW,12.40,03/06/11,1:1,12,12.05,10.49,-,-,,,,
ANZIZZ,12.40,03/06/11,1:1,12,12.05,11.97,9,5,,,,
ANZIOD,11.00,17/06/11,1:1,13.31,13.33,12.32,-,-,,,,
ANZSMV,13.17,30/06/11,1:1,10.08,-,9.43,-,-,,,,
ANZDZQ,12.00,02/12/11,1:1,12.91,12.96,-,-,-,,,,
ANZIOO,12.00,15/12/11,1:1,12.92,12.94,11.99,-,-,,,,
ANZIOI,17.50,15/12/11,1:1,9.17,9.19,8.59,-,-,,,,
ANZSOA,15.94,28/06/12,1:1,8.18,8.2,7.53,-,-,,,,
ANZSMW,16.59,29/06/12,1:1,6.69,-,6.79,97,28,,,,
ANZSOB,8.51,27/06/13,1:1,15.01,15.03,14.51,-,-,,,,
ANZSMZ,11.85,28/06/13,1:1,11.5,-,11.56,-174,7,,,,
ANZSMA,14.68,28/06/13,1:1,8.59,-,8.54,-,-,,,,
ANZSOC,6.05,26/06/14,1:1,17.44,17.46,19.67,-,-,,,,
ANZSSA,15.93,30/06/14,1:1,9.28,-,9.12,-,-,,,,
ANZSOD,12.48,26/06/15,1:1,13.14,13.16,13.89,-,-,,,,
ANZSWM,6.54,30/06/15,1:1,16.62,-,16.19,-,-,,,,
ANZSZA,7.38,30/06/15,1:1,15.76,-,14.81,-,-,,,,
ANZSSB,11.51,30/06/15,1:1,12.56,-,12.52,80,10,,,,
ANZSMC,12.48,30/06/15,1:1,13.41,13.44,13.30,-,-,,,,
ANZSWB,9.95,30/06/16,1:1,13.24,-,12.24,-,-,,,,
ANZSZB,13.69,30/06/16,1:1,10.08,-,9.34,-,-,,,,
ANZSWC,14.44,30/06/16,1:1,9.26,-,8.39,-,-,,,,
ANZSMX,14.59,30/06/16,1:1,8.69,-,10.56,-,-,,,,
ANZSWE,18.05,30/06/16,1:1,7.64,-,6.61,-,-,,,,
ANZSWD,20.42,30/06/16,1:1,6.66,-,5.99,-,-,,,,
ANZSMY,18.55,30/06/17,1:1,5.89,-,5.56,-,-,,,,
ANZSZD,7.64,28/06/18,1:1,15.5,-,16.20,-,-,,,,
ANZSMB,15.87,29/06/18,1:1,7.46,-,7.35,-,-,,,,
ANZSZX,6.19,04/02/19,1:1,16.92,16.97,16.48,-,-,,,,
ANZSZW,10.14,04/02/19,1:1,12.97,13.02,13.11,110,4,,,,
ANZSZV,12.39,04/02/19,1:1,10.72,10.77,10.67,46,10,,,,
Arrow Energy Last Sale Price $4.92,,,,,,,,,,,,
AOEIOV,3.00,23/09/10,1:1,1.99,2.01,1.845,-,-,,,,
AOEIOH,4.00,23/12/10,1:1,1.38,1.4,-,-,-,,,,
AOEIOO,2.00,15/12/11,1:1,3.24,3.26,3.10,-,-,,,,
AOESZX,1.95,04/02/19,1:1,2.94,2.99,2.25,-,-,,,,
APA Grp Last Sale Price $3.71,,,,,,,,,,,,
APAJMG,2.38,30/06/10,1:1,1.325,-,1.445,-,-,,,,
Argo Invest Last Sale Price $6.05,,,,,,,,,,,,
ARGSZB,3.84,30/06/16,1:1,2.61,-,3.07,-,-,,,,
ASX Ltd Last Sale Price $30.60,,,,,,,,,,,,
ASXIOA,20.00,23/06/10,1:1,10.61,10.78,10.78,70,412,,,,
ASXSMU,5.87,30/06/10,1:1,24.73,-,30.33,-,-,,,,
ASXSSR,12.02,30/06/10,1:1,18.59,18.63,20.30,-,-,,,,
ASXJMJ,24.73,30/06/10,1:1,5.92,-,11.56,-,-,,,,
ASXJMH,28.00,30/06/10,1:1,2.67,2.84,2.82,-218,11,,,,
ASXMMI,30.28,30/06/10,1:1,0.425,-,4.75,-,-,,,,
ASXJMG,34.53,30/06/10,1:1,0.063,-,14.15,-,-,,,,
ASXISM,24.65,30/07/10,1:1,5.99,-,9.71,-,-,,,,
ASXIMF,17.50,17/11/10,1:1,13.78,13.85,13.20,-,-,,,,
ASXIMG,28.00,17/11/10,1:1,5.03,5.08,5.70,-,-,,,,
ASXIMC,18.50,19/05/11,1:1,14.01,14.08,-,-,-,,,,
ASXIMD,25.50,19/05/11,1:1,8.94,8.99,-,-,-,,,,
ASXIOL,23.00,26/05/11,1:1,10.16,10.18,10.29,-,11,,,,
ASXSMV,18.11,30/06/11,1:1,12.64,-,16.21,-,-,,,,
ASXSM3,26.58,30/06/11,1:1,4.4,-,15.34,-,-,,,,
ASXDZQ,17.30,02/12/11,1:1,16.77,16.82,16.80,-,10,,,,
ASXIOO,18.00,15/12/11,1:1,15.27,15.29,15.15,-,-,,,,
ASXIOI,26.50,15/12/11,1:1,10.04,10.06,13.14,-,-,,,,
ASXSOA,26.73,28/06/12,1:1,8.46,8.48,8.05,-,-,,,,
ASXSMW,25.79,29/06/12,1:1,5.37,-,5.43,-65,3,,,,
ASXSOB,12.71,27/06/13,1:1,19,19.02,23.09,-,-,,,,
ASXSMZ,17.65,28/06/13,1:1,13.22,-,-,-,-,,,,
ASXSMA,27.19,28/06/13,1:1,5.08,-,9.90,-,-,,,,
ASXSOC,12.64,26/06/14,1:1,19.01,19.03,21.83,-,-,,,,
ASXSSA,30.29,30/06/14,1:1,8.9,-,10.46,-,-,,,,
ASXSZA,3.47,30/06/15,1:1,27.12,-,26.65,-,-,,,,
ASXSMC,17.00,30/06/15,1:1,17.2,17.26,-,-,-,,,,
ASXSSB,20.88,30/06/15,1:1,14.27,-,16.44,-,-,,,,
ASXSWB,15.80,30/06/16,1:1,14.95,-,16.57,-,-,,,,
ASXSZB,16.45,30/06/16,1:1,15.05,-,16.97,-,-,,,,
ASXSZC,25.74,30/06/17,1:1,11.09,-,16.54,-,-,,,,
ASXSMY,28.40,30/06/17,1:1,6.17,-,6.12,17,1,,,,
ASXSZD,15.87,28/06/18,1:1,15.33,-,22.84,-,-,,,,
ASXSMB,28.38,29/06/18,1:1,6.44,-,6.27,-,-,,,,
ASXSZX,12.34,04/02/19,1:1,18.23,18.28,20.21,-,-,,,,
ASXSZW,17.21,04/02/19,1:1,13.36,13.41,12.24,-,-,,,,
AWB Ltd Last Sale Price $1.03,,,,,,,,,,,,
AWBJMG,1.39,30/06/10,1:1,0.001,-,1.645,-,-,,,,
AWBSMU,2.64,30/06/10,1:1,0.001,-,0.001,-,-,,,,
AWBIMF,0.75,17/11/10,1:1,0.355,0.365,0.36,2,95,,,,
AWBSMV,2.77,30/06/11,1:1,0.012,-,0.088,-,-,,,,
AWBSMA,1.11,28/06/13,1:1,0.325,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.62,,,,,,,,,,,,
AWCIOA,3.28,23/06/10,1:1,0.001,-,0.235,-,-,,,,
AWCSSR,0.73,30/06/10,1:1,0.88,0.885,0.95,-,-,,,,
AWCJMG,1.20,30/06/10,1:1,0.405,-,-,-,-,,,,
AWCJMH,1.60,30/06/10,1:1,0.048,-,-,-,-,,,,
AWCSMU,3.33,30/06/10,1:1,0.001,-,0.012,-,-,,,,
AWCIMF,1.00,17/11/10,1:1,0.685,0.7,0.66,-,-,,,,
AWCIMG,1.50,17/11/10,1:1,0.32,0.335,0.325,-6,187,,,,
AWCIMC,1.00,19/05/11,1:1,0.78,0.79,-,-,-,,,,
AWCIMD,1.40,19/05/11,1:1,0.56,0.575,0.565,2,40,,,,
AWCIZR,0.90,03/06/11,1:1,0.885,0.91,-,-,-,,,,
AWCIZZ,0.90,03/06/11,1:1,0.885,0.91,-,-,-,,,,
AWCSMV,4.81,30/06/11,1:1,0.008,-,0.048,-,-,,,,
AWCIOO,0.90,15/12/11,1:1,0.95,0.97,1.00,-,-,,,,
AWCIOI,1.20,15/12/11,1:1,0.76,0.78,1.01,-,-,,,,
AWCSOA,4.78,28/06/12,1:1,0.315,0.335,0.38,-,-,,,,
AWCSOB,1.80,27/06/13,1:1,0.635,0.655,0.595,-,-,,,,
AWCSMA,2.82,28/06/13,1:1,0.18,-,1.955,-,-,,,,
AWCSSB,3.23,30/06/15,1:1,0.565,-,0.66,-,-,,,,
AWE Ltd Last Sale Price $2.04,,,,,,,,,,,,
AWEIMX,1.50,23/09/10,1:1,0.64,0.65,0.68,-6.5,70,,,,
AXA Asia Pacific Last Sale Price $5.72,,,,,,,,,,,,
AXAIOA,3.50,23/06/10,1:1,2.22,-,3.22,-,-,,,,
AXASSR,1.91,30/06/10,1:1,3.84,3.86,2.43,-,-,,,,
AXASMU,2.22,30/06/10,1:1,3.5,-,4.14,-,-,,,,
AXAIMC,3.50,19/05/11,1:1,2.66,2.68,-,-,-,,,,
AXAIZZ,2.30,03/06/11,1:1,3.57,-,-,-,-,,,,
AXASOA,4.19,28/06/12,1:1,2.06,2.08,1.275,-,-,,,,
AXASMW,5.04,29/06/12,1:1,1.095,-,1.68,-,-,,,,
AXASMA,3.61,28/06/13,1:1,2.18,-,3.20,-,-,,,,
AXASSA,4.43,30/06/14,1:1,2.47,-,3.10,-,-,,,,
AXASSB,3.41,30/06/15,1:1,3,-,2.09,-,-,,,,
AXASWB,2.81,30/06/16,1:1,3.18,-,3.00,-,-,,,,
AXASMY,5.36,30/06/17,1:1,1.355,-,4.48,-,-,,,,
AXASZW,2.00,04/02/19,1:1,3.69,3.74,4.26,-,-,,,,
Billabong Intl Last Sale Price $9.38,,,,,,,,,,,,
BBGIOA,7.30,23/06/10,1:1,2.08,-,3.42,-,-,,,,
BBGSMU,7.36,30/06/10,1:1,2.03,-,2.07,-,-,,,,
BBGJMG,8.00,30/06/10,1:1,1.395,-,3.81,-,-,,,,
BBGIMF,6.00,17/11/10,1:1,3.8,3.83,3.86,-,-,,,,
BBGSMA,6.78,28/06/13,1:1,3.41,-,5.27,-,-,,,,
BBGSWB,6.30,30/06/16,1:1,3.94,-,5.10,-,-,,,,
BBGSZB,9.69,30/06/16,1:1,4.02,-,5.33,-,-,,,,
Bendigo & Adelaide Last Sale Price $8.83,,,,,,,,,,,,
BENJMH,6.00,30/06/10,1:1,2.83,-,4.27,-,-,,,,
BENJMG,8.84,30/06/10,1:1,0.21,-,1.645,-,-,,,,
BENMMI,10.39,30/06/10,1:1,0.001,-,2.05,-,-,,,,
BENDZQ,5.00,02/12/11,1:1,4.83,4.88,-,-,-,,,,
BENIOO,5.00,15/12/11,1:1,4.75,4.77,4.51,-,-,,,,
BENIOI,7.00,15/12/11,1:1,3.46,3.48,3.66,42,16,,,,
BENSMW,8.38,29/06/12,1:1,1.9,-,5.56,-,-,,,,
BENSMA,7.02,28/06/13,1:1,2.85,-,7.30,-,-,,,,
BENSZA,2.78,30/06/15,1:1,6.05,-,6.95,-,-,,,,
BENSZB,7.89,30/06/16,1:1,3.23,-,3.58,-,-,,,,
BHP Billiton Ltd Last Sale Price $39.13,,,,,,,,,,,,
BHPIOA,27.50,23/06/10,1:1,11.64,11.69,11.82,83,170,,,,
BHPIOF,32.00,23/06/10,1:1,7.15,-,6.83,23,263,,,,
BHPSMU,7.70,30/06/10,1:1,31.42,-,31.58,78,876,,,,
BHPSSR,15.16,30/06/10,1:1,24.14,24.17,24.03,234,15,,,,
BHPJMJ,25.81,30/06/10,1:1,13.37,-,16.58,-,-,,,,
BHPJMG,29.77,30/06/10,1:1,9.4,-,8.42,27,21,,,,
BHPJMH,35.72,30/06/10,1:1,3.48,-,4.02,-,-,,,,
BHPMMH,39.98,30/06/10,1:1,0.93,-,0.345,-,-,,,,
BHPMMI,39.98,30/06/10,1:1,0.33,-,4.81,-,-,,,,
BHPISM,29.34,30/07/10,1:1,9.99,-,11.95,-,-,,,,
BHPIMX,35.00,23/09/10,1:1,6.7,6.7,6.70,30,267,,,,
BHPIOK,35.00,23/09/10,1:1,6.31,6.33,6.40,35,404,,,,
BHPIMF,18.00,17/11/10,1:1,21.88,21.93,19.59,-,-,,,,
BHPIMG,30.00,17/11/10,1:1,11.3,11.34,11.35,52,58,,,,
BHPIOH,37.00,23/12/10,1:1,6.71,6.73,5.15,-,-,,,,
BHPIOG,30.00,24/03/11,1:1,12.38,12.4,12.54,99,55,,,,
BHPIMC,24.00,19/05/11,1:1,18.28,18.33,17.98,176,832,,,,
BHPIMD,33.00,19/05/11,1:1,12.22,12.26,10.70,-,-,,,,
BHPIOM,27.50,26/05/11,1:1,15.43,15.45,14.74,-,3,,,,
BHPIOL,34.00,26/05/11,1:1,11.07,11.09,10.70,-,-,,,,
BHPIZR,20.20,03/06/11,1:1,21.01,21.06,21.07,22,11,,,,
BHPIZZ,20.20,03/06/11,1:1,21.01,21.06,21.07,127,27,,,,
BHPIOD,23.00,17/06/11,1:1,18.91,18.93,17.59,-,-,,,,
BHPSMV,16.11,30/06/11,1:1,23.13,-,23.13,159,1,,,,
BHPSM3,38.85,30/06/11,1:1,4.56,-,7.33,-,-,,,,
BHPDZQ,20.60,02/12/11,1:1,21.74,21.79,-,-,-,,,,
BHPIOO,22.50,15/12/11,1:1,20.17,20.19,19.90,31,210,,,,
BHPIOI,32.50,15/12/11,1:1,13.65,13.67,12.58,-,-,,,,
BHPSOA,21.21,28/06/12,1:1,19.25,19.27,18.99,-,-,,,,
BHPSMW,17.82,29/06/12,1:1,21.52,-,21.46,93,2,,,,
BHPSOB,19.60,27/06/13,1:1,22.51,22.53,22.50,-,-,,,,
BHPSMA,21.21,28/06/13,1:1,18.37,-,19.11,-,-,,,,
BHPSMZ,26.35,28/06/13,1:1,13.45,-,11.90,-,-,,,,
BHPSOC,13.57,26/06/14,1:1,27.91,27.93,27.11,-,-,,,,
BHPSSA,23.23,30/06/14,1:1,18.89,-,18.64,-,-,,,,
BHPSOD,24.51,26/06/15,1:1,21.96,21.98,21.96,142,3,,,,
