Warrant Market - Weekly,,,,,,,,,,,,
XAO 4842.6 at 16:47 16/10/2009  Report at 19:05 Friday 16/10/2009. Processed 17:32 Sunday 18/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.65,,,,,,,,,,,,
AMPWMK,5.50,29/10/09,3:1,0.395,-,0.105,-,-,,,,
AMPWML,6.00,29/10/09,3:1,0.215,0.235,0.285,10,60,,,,
AMPWMM,6.50,26/11/09,3:1,0.175,0.19,0.175,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.22,0.225,0.17,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.1,0.105,-,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.34,0.345,0.34,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.195,0.2,0.255,-,200,,,,
ANZ Banking Grp Last Sale Price $24.56,,,,,,,,,,,,
ANZWZA,23.00,29/10/09,4:1,0.43,0.46,0.555,-,-
ANZVZO,24.00,29/10/09,4:1,0.345,0.375,1.335,-,-
ANZWWB,10.55,30/10/09,.96:1,13.91,-,9.14,-,-
ANZWMA,20.00,26/11/09,3:1,1.52,-,1.655,-,-
ANZWMF,22.00,26/11/09,3:1,0.915,0.965,1.09,38,103
ANZWZD,22.00,26/11/09,4:1,0.625,0.65,0.65,-6.5,1059
ANZWZC,25.00,26/11/09,4:1,0.3,0.33,1.50,-,-
ANZWOG,17.00,17/12/09,4:1,1.82,1.84,1.755,-,-
ANZWOI,21.00,17/12/09,4:1,0.865,0.875,0.87,-5.5,412
ANZWOH,23.00,17/12/09,4:1,0.495,0.5,0.47,14.5,1044
ANZWZE,24.00,17/12/09,4:1,0.405,0.43,0.41,10,100
ANZWOK,24.50,25/02/10,4:1,0.505,0.51,0.36,-,-
ANZWOL,26.50,25/02/10,4:1,0.3,0.315,0.30,-6,2350
ANZWOJ,28.50,25/02/10,4:1,0.17,0.175,0.21,-,-
ASX Ltd Last Sale Price $35.65,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.62,0.665,0.485,-,-
ASXWMD,40.00,26/11/09,4:1,0.135,0.155,0.245,-,-
Billabong Intl Last Sale Price $11.61,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.685,0.735,-,-,-
BHP Billiton Ltd Last Sale Price $39.20,,,,,,,,
BHPVZJ,40.00,29/10/09,4:1,0.24,0.27,0.27,5,200
BHPVZI,42.00,29/10/09,4:1,0.095,0.125,0.10,0.3,1555
BHPWMG,37.00,26/11/09,4:1,0.915,0.955,0.815,-,-
BHPVZK,38.00,26/11/09,4:1,0.815,0.845,0.74,-,-
BHPWME,40.00,26/11/09,4:1,0.5,0.53,0.515,9,1620
BHPWMF,42.00,26/11/09,4:1,0.31,0.335,0.275,-,-
BHPVZL,45.00,26/11/09,4:1,0.31,0.34,-,-,-
BHPVZN,34.00,17/12/09,4:1,1.72,1.75,-,-,-
BHPWON,35.00,17/12/09,4:1,1.315,1.32,1.345,22.5,1519
BHPVZM,36.00,17/12/09,4:1,1.405,1.435,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.87,1.1,0.85,13,870
BHPVOA,40.00,17/12/09,4:1,0.535,0.54,0.51,19,1232
BHPVOB,42.50,17/12/09,4:1,0.31,0.315,0.30,3,7588
BHPVZO,44.00,28/01/10,4:1,0.73,0.76,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.245,1.25,1.045,-,-
BHPWOD,39.00,25/02/10,4:1,0.955,0.96,0.83,-,-
BHPWOE,41.00,25/02/10,4:1,0.72,0.725,-,-,-
BHPWOF,43.00,25/02/10,4:1,0.585,0.59,0.485,-,99
BHPVOC,45.00,25/02/10,4:1,0.43,0.435,0.435,13,300
BlueScope Steel Last Sale Price $3.29,,,,,,,,
BSLWMC,3.50,26/11/09,1:1,0.15,0.17,0.14,-,-
BSLWOE,3.00,17/12/09,2:1,0.215,0.22,0.24,-,1700
BSLWOF,3.50,17/12/09,2:1,0.088,0.093,0.063,0.5,1200
Brambles Ltd Last Sale Price $7.11,,,,,,,,
BXBWOC,7.50,29/10/09,3:1,0.041,0.25,0.076,2.4,100
BXBWMA,7.50,26/11/09,2:1,0.18,0.19,0.465,-,-
C'wlth Bank  of Aust  Last Sale Price $55.28,,,,,,,,
CBAVZD,52.00,29/10/09,5:1,0.88,0.91,1.04,-,-
CBAVZE,54.00,29/10/09,5:1,0.605,0.635,0.71,-51,200
CBAWWB,18.00,30/10/09,1:1,37.16,-,29.26,-,-
CBAWMC,46.00,26/11/09,5:1,1.935,2,2.01,-,20
CBAVZF,48.00,26/11/09,5:1,1.59,1.62,0.865,-,-
CBAWMD,48.00,26/11/09,5:1,1.575,1.635,1.595,33,500
CBAVZG,55.00,26/11/09,5:1,0.775,0.805,1.085,-,-
CBAVZH,46.00,17/12/09,5:1,2.09,2.14,-,-,-
CBAWOH,47.50,17/12/09,5:1,1.72,1.73,1.825,40.5,5
CBAWOI,50.00,17/12/09,5:1,1.29,1.3,1.275,29.5,3392
CBAVZI,52.00,17/12/09,5:1,1.275,1.3,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.85,0.855,1.37,-,-
CBAVZJ,50.00,28/01/10,5:1,1.78,1.81,-,-,-
CBAWOK,49.00,25/02/10,5:1,1.58,1.585,-,-,-
CBAWOL,51.00,25/02/10,5:1,1.31,1.315,-,-,-
CBAWOJ,54.00,25/02/10,5:1,0.955,0.96,1.01,-,140
Computershare Ltd Last Sale Price $11.21,,,,,,,,
CPUWMB,10.50,26/11/09,2:1,0.54,0.585,-,-,-
CSL Ltd Last Sale Price $32.10,,,,,,,,
CSLVZN,35.00,29/10/09,4:1,0.003,0.2,0.08,-,-
CSLVZO,34.00,26/11/09,4:1,0.245,0.27,0.615,-,-
CSLWMA,34.00,26/11/09,4:1,0.24,0.26,0.235,-2.5,380
CSLWZA,36.00,17/12/09,4:1,0.1,0.125,0.12,-3.5,3465
Incitec Pivot Last Sale Price $2.85,,,,,,,,
IPLWMB,3.50,26/11/09,2:1,0.039,0.045,0.11,-,-
Lihir Gold Ltd Last Sale Price $3.14,,,,,,,,
LGLWMB,2.75,26/11/09,2:1,0.235,0.245,0.235,-2,61
