Warrant Market - Weekly,,,,,,,,,,,,
XAO 4516.5 at 16:37 11/6/2010  Report at 19:06 Friday 11/6/2010. Processed 19:28 Friday 11/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
TLSWMV,2.92,23/09/10,1:1,0.155,0.165,-,-,-,,,,
TLSUMP,3.15,23/09/10,1:1,0.265,0.275,-,-,-,,,,
Westpac Banking Last Sale Price $23.43,,,,,,,,,,,,
WBCWOS,22.50,24/06/10,4:1,0.046,0.056,0.06,-9.5,478,,,,
WBCVZT,24.00,24/06/10,4:1,0.245,0.27,0.395,1,900,,,,
WBCWOT,24.50,24/06/10,4:1,0.31,0.32,0.56,20.5,100,,,,
WBCWOU,26.50,24/06/10,4:1,0.78,0.79,0.78,-,-,,,,
WBCUMP,27.00,24/06/10,4:1,0.875,-,-,-,-,,,,
WBCWMR,29.00,24/06/10,4:1,1.365,-,0.71,-,-,,,,
WBCWMV,20.00,23/09/10,4:1,0.15,0.155,2.01,-,-,,,,
WBCWOV,21.00,23/09/10,4:1,0.23,0.235,0.31,-,280,,,,
WBCUMQ,22.00,23/09/10,4:1,0.285,0.295,-,-,-,,,,
WBCWOW,23.00,23/09/10,4:1,0.39,0.395,-,-,-,,,,
WBCUMT,24.00,23/09/10,4:1,0.495,0.51,-,-,-,,,,
WBCWOX,25.00,23/09/10,4:1,0.635,0.64,0.805,-,-,,,,
WBCUMU,26.00,23/09/10,4:1,0.8,0.815,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $28.82,,,,,,,,,,,,
WESWOP,29.00,26/08/10,5:1,0.41,0.415,0.605,-,-,,,,
WESUMP,28.00,23/09/10,4:1,0.435,0.45,0.485,-11.5,50,,,,
Woolworths Ltd Last Sale Price $27.64,,,,,,,,,,,,
WOWWOQ,26.50,26/08/10,4:1,0.15,0.155,0.335,-,-,,,,
WOWUMP,27.00,23/09/10,4:1,0.28,0.29,-,-,-,,,,
Woodside Pet Last Sale Price $45.22,,,,,,,,,,,,
WPLWOR,41.00,24/06/10,5:1,0.027,0.032,0.105,-,-,,,,
WPLVZS,42.00,24/06/10,5:1,0.073,0.078,-,-,-,,,,
WPLWOU,45.00,24/06/10,5:1,0.2,0.205,0.21,-15.5,1160,,,,
WPLWMR,46.00,24/06/10,4:1,0.365,-,0.54,-,-,,,,
WPLWOV,49.00,24/06/10,5:1,0.77,0.78,1.155,-,-,,,,
WPLWOS,44.00,26/08/10,5:1,0.415,0.425,0.63,-,-,,,,
WPLWMV,40.00,23/09/10,4:1,0.31,0.325,-,-,-,,,,
WPLUMP,44.00,23/09/10,4:1,0.67,0.695,-,-,-,,,,
Basket Call Warrants ,,,,,,,,,,,,
Equity Endowment Warrants ,,,,,,,,,,,,
ANZ Banking Grp Last Sale Price $23.04,,,,,,,,,,,,
ANZEEA,5.63,15/02/12,1:1,17.31,17.5,16.64,-86,16,,,,
C'wlth Bank  of Aust  Last Sale Price $52.50,,,,,,,,,,,,
CBAEEA,10.45,15/02/12,1:1,41.67,43,39.80,-146,1,,,,
National Aust Bank Last Sale Price $24.71,,,,,,,,,,,,
NABEEA,18.98,15/02/12,1:1,6.16,-,5.38,-123,2,,,,
Telecom Corp Last Sale Price $1.53,,,,,,,,,,,,
TELEEA,1.49,15/02/12,1:1,0.056,-,0.28,-,-,,,,
Telstra Corp Last Sale Price $3.19,,,,,,,,,,,,
TLSEEA,2.16,02/10/12,1:1,1.1,-,1.27,-,-,,,,
Westpac Banking Last Sale Price $23.43,,,,,,,,,,,,
WBCEEA,4.02,15/02/12,1:1,19.09,-,18.41,-76,2,,,,
Equity Installment Warrants ,,,,,,,,,,,,
Alinta Energy Grp Last Sale Price $0.04,,,,,,,,,,,,
AEJJMG,1.49,30/06/10,1:1,0.001,-,0.006,-,-,,,,
AEJSMW,1.94,29/06/12,1:1,0.001,-,-,-,-,,,,
APN European Retail Last Sale Price $0.03,,,,,,,,,,,,
AEZSZC,0.75,30/06/17,1:1,0.013,-,0.022,-,-,,,,
Aust Foundation Last Sale Price $4.82,,,,,,,,,,,,
AFISMW,3.17,29/06/12,1:1,1.705,-,1.80,-,-,,,,
AFISZB,2.36,30/06/16,1:1,2.6,-,3.05,-,-,,,,
AGL Energy Ltd Last Sale Price $14.86,,,,,,,,,,,,
AGKIZQ,8.00,15/06/10,1:1,6.83,6.88,6.50,10,100,,,,
AGKIOA,7.00,23/06/10,1:1,7.89,-,6.76,-,-,,,,
AGKSSR,7.03,30/06/10,1:1,7.79,7.82,7.64,-,-,,,,
AGKJMG,8.33,30/06/10,1:1,6.49,-,7.00,-,-,,,,
AGKJMH,11.00,30/06/10,1:1,3.84,-,3.88,-,-,,,,
AGKIMF,6.75,17/11/10,1:1,8.34,8.44,7.28,-,-,,,,
AGKIMG,10.00,17/11/10,1:1,5.19,5.29,4.40,-,-,,,,
AGKIMC,8.50,19/05/11,1:1,7.08,7.18,-,-,-,,,,
AGKIMD,11.50,19/05/11,1:1,4.77,4.86,-,-,-,,,,
AGKIZR,7.60,03/06/11,1:1,8.06,8.11,-,-,-,,,,
AGKIZZ,7.60,03/06/11,1:1,8.06,8.11,7.49,-,-,,,,
AGKIOD,10.00,17/06/11,1:1,6,6.02,5.90,30,34,,,,
AGKIOO,8.00,15/12/11,1:1,7.93,7.95,8.13,-,-,,,,
AGKSMW,9.89,29/06/12,1:1,4.98,-,5.84,-,-,,,,
AGKSMA,6.84,28/06/13,1:1,8,-,6.87,-,-,,,,
AGKSOC,6.78,26/06/14,1:1,8.69,8.71,8.50,-,-,,,,
AGKSMC,7.50,30/06/15,1:1,8.81,8.9,-,-,-,,,,
AGKSWB,0.18,30/06/16,1:1,14.79,-,14.43,-,-,,,,
AGKSZB,3.15,30/06/16,1:1,11.7,-,12.15,-,-,,,,
AGKSZC,7.31,30/06/17,1:1,8.12,-,8.05,-,-,,,,
AGKSMY,10.54,30/06/17,1:1,4.57,-,5.68,-,-,,,,
AGKSZX,8.18,04/02/19,1:1,6.65,6.7,6.30,-,8,,,,
Auckland Airport Last Sale Price $1.51,,,,,,,,,,,,
AIASMV,1.01,30/06/11,1:1,0.495,-,1.37,-,-,,,,
Asciano Grp Last Sale Price $1.58,,,,,,,,,,,,
AIOJMG,1.00,30/06/10,1:1,0.585,-,0.765,-,-,,,,
AIOJMH,1.30,30/06/10,1:1,0.295,-,0.445,-,-,,,,
AIOIOO,1.00,15/12/11,1:1,0.83,0.85,1.205,-,-,,,,
AIOSOA,6.10,28/06/12,1:1,0.275,0.295,0.32,-,-,,,,
AIOSMW,4.95,29/06/12,1:1,0.055,-,0.055,-,-,,,,
AIOSOB,2.18,27/06/13,1:1,0.77,0.79,0.785,-,-,,,,
AIOSMA,3.36,28/06/13,1:1,0.115,-,0.21,-,-,,,,
AIOSSA,5.39,30/06/14,1:1,0.54,-,0.745,-,-,,,,
AIOSSB,3.02,30/06/15,1:1,0.67,-,0.98,-,-,,,,
AIOSZC,7.72,30/06/17,1:1,1.06,-,0.965,-,-,,,,
Aristocrat Leisure Last Sale Price $4.06,,,,,,,,,,,,
ALLIOA,5.00,23/06/10,1:1,0.001,-,0.435,-,-,,,,
ALLJMG,3.00,30/06/10,1:1,1.05,-,4.40,-,-,,,,
ALLJMH,4.25,30/06/10,1:1,0.073,-,0.84,-,-,,,,
ALLMMI,6.48,30/06/10,1:1,0.001,-,-,-,-,,,,
ALLIMF,2.50,17/11/10,1:1,1.73,1.775,2.15,-,-,,,,
ALLIMG,3.50,17/11/10,1:1,1.02,1.06,0.96,-52,600,,,,
ALLIOD,2.50,17/06/11,1:1,1.94,1.96,1.845,-,-,,,,
ALLSMV,7.61,30/06/11,1:1,0.095,-,0.12,-,-,,,,
ALLIOO,3.00,15/12/11,1:1,1.785,1.805,-,-,-,,,,
ALLSOA,8.04,28/06/12,1:1,0.935,0.955,0.92,-4.5,120,,,,
ALLSMW,10.98,29/06/12,1:1,0.16,-,0.255,-,-,,,,
ALLSMA,5.77,28/06/13,1:1,0.645,-,-,-,-,,,,
ALLSSA,8.50,30/06/14,1:1,1.075,-,1.085,-,-,,,,
ALLSZC,9.13,30/06/17,1:1,1.535,-,1.43,-,-,,,,
ALLSMY,12.28,30/06/17,1:1,0.765,-,0.93,-,-,,,,
Amcor Ltd Last Sale Price $6.31,,,,,,,,,,,,
AMCIOA,3.71,23/06/10,1:1,2.61,-,2.67,-,-,,,,
AMCSMU,3.25,30/06/10,1:1,2.99,-,2.80,-,-,,,,
AMCIMF,4.25,17/11/10,1:1,2.24,2.33,2.01,-,-,,,,
AMCIMC,3.25,19/05/11,1:1,3.38,3.48,-,-,-,,,,
AMCIZZ,3.10,03/06/11,1:1,3.42,3.47,3.79,-,-,,,,
AMCIOO,3.25,15/12/11,1:1,3.55,3.57,-,-,-,,,,
AMCSOA,3.76,28/06/12,1:1,2.88,2.9,0.015,-,-,,,,
AMCSZA,2.40,30/06/15,1:1,3.95,-,2.64,-,-,,,,
AMP Ltd Last Sale Price $5.67,,,,,,,,,,,,
AMPIZQ,3.00,15/06/10,1:1,2.64,2.69,2.65,-4,127,,,,
AMPIOA,4.50,23/06/10,1:1,1.18,-,1.015,-6,210,,,,
AMPSMU,1.88,30/06/10,1:1,3.76,-,3.64,-9,40,,,,
AMPSSR,2.35,30/06/10,1:1,3.3,3.31,4.21,-,-,,,,
AMPJMJ,4.03,30/06/10,1:1,1.65,-,1.58,-97,2,,,,
AMPJMG,5.95,30/06/10,1:1,0.076,-,1.335,-,-,,,,
AMPMMI,6.66,30/06/10,1:1,0.001,-,-,-,-,,,,
AMPJMH,7.74,30/06/10,1:1,0.016,-,0.895,-,-,,,,
AMPISM,5.58,30/07/10,1:1,0.3,-,0.725,-,-,,,,
AMPIMX,5.00,23/09/10,1:1,1.035,1.06,1.01,-,-,,,,
AMPIOK,5.00,23/09/10,1:1,0.99,1.01,1.085,-,-,,,,
AMPIMF,3.25,17/11/10,1:1,2.56,2.59,2.52,-13,55,,,,
AMPIMG,4.50,17/11/10,1:1,1.51,1.54,1.53,1.5,10,,,,
AMPIOG,5.25,24/03/11,1:1,1.235,1.255,1.15,-19.5,30,,,,
AMPISQ,3.97,31/03/11,1:1,2.25,-,2.80,-,-,,,,
AMPIMC,3.50,19/05/11,1:1,2.6,2.63,-,-,-,,,,
AMPIMD,4.75,19/05/11,1:1,1.82,1.84,-,-,-,,,,
AMPIOL,4.00,26/05/11,1:1,2.18,2.2,-,-,-,,,,
AMPIZR,3.20,03/06/11,1:1,2.8,2.85,-,-,-,,,,
AMPIZZ,3.20,03/06/11,1:1,2.8,2.85,2.65,-10,10,,,,
AMPIOD,3.50,17/06/11,1:1,2.67,2.69,2.54,-,-,,,,
AMPSMV,3.50,30/06/11,1:1,2.22,-,2.99,-,-,,,,
AMPIOO,4.50,15/12/11,1:1,2.31,2.33,2.79,-,-,,,,
AMPIOI,5.00,15/12/11,1:1,1.935,1.955,2.35,-,-,,,,
AMPSOA,5.67,28/06/12,1:1,1.265,1.285,1.80,-,-,,,,
AMPSMW,5.69,29/06/12,1:1,0.725,-,0.705,-,-,,,,
AMPSOB,2.53,27/06/13,1:1,3.32,3.34,3.16,-,-,,,,
AMPSMA,4.90,28/06/13,1:1,1.17,-,1.72,-,-,,,,
AMPSOC,2.25,26/06/14,1:1,3.78,3.8,4.45,-,-,,,,
AMPSSA,5.70,30/06/14,1:1,1.72,-,2.60,-,-,,,,
AMPSOD,3.34,26/06/15,1:1,3.15,3.17,-,-,-,,,,
AMPSZA,1.06,30/06/15,1:1,4.59,-,3.54,-,-,,,,
AMPSMC,3.30,30/06/15,1:1,3.13,3.15,-,-,-,,,,
AMPSSB,4.52,30/06/15,1:1,2.35,-,2.89,-,-,,,,
AMPSWB,2.03,30/06/16,1:1,-,-,3.52,-72,3,,,,
AMPSZB,3.81,30/06/16,1:1,2.48,-,2.42,-,-,,,,
AMPSMX,3.86,30/06/16,1:1,1.885,-,2.71,-,-,,,,
AMPSWC,4.22,30/06/16,1:1,1.9,-,1.89,-,-,,,,
AMPSWD,7.52,30/06/16,1:1,1.14,-,1.11,-,-,,,,
AMPSMY,6.34,30/06/17,1:1,0.975,-,1.035,-,-,,,,
AMPSZD,3.49,28/06/18,1:1,2.56,-,3.67,-,-,,,,
AMPSMB,4.90,29/06/18,1:1,1.435,-,1.515,-,-,,,,
AMPSZX,2.41,04/02/19,1:1,3.23,3.28,3.23,-20,68,,,,
AMPSZW,3.19,04/02/19,1:1,2.45,2.5,2.23,-,-,,,,
ANZ Banking Grp Last Sale Price $23.04,,,,,,,,,,,,
ANZIZQ,9.00,15/06/10,1:1,14.02,14.07,13.91,60,46,,,,
ANZIOA,14.00,23/06/10,1:1,9.07,9.1,8.45,-73,31,,,,
ANZIOS,20.00,23/06/10,1:1,3.11,3.14,3.04,-,446,,,,
ANZSSR,5.25,30/06/10,1:1,17.77,17.78,17.67,156,7,,,,
ANZSMU,10.92,30/06/10,1:1,11.97,11.82,12.01,27,72,,,,
ANZSSS,11.48,30/06/10,1:1,11.58,11.59,12.73,-,-,,,,
ANZJMJ,12.90,30/06/10,1:1,10.06,-,10.00,-,-,,,,
ANZJMG,17.86,30/06/10,1:1,5.07,5.12,5.12,-105,40,,,,
ANZMMH,19.11,30/06/10,1:1,2.93,-,-,-,-,,,,
ANZMMI,19.11,30/06/10,1:1,1.765,-,0.54,-,-,,,,
ANZJMH,23.22,30/06/10,1:1,0.52,-,3.13,-,-,,,,
ANZISM,16.43,30/07/10,1:1,6.63,-,9.44,-,-,,,,
ANZIOK,16.00,23/09/10,1:1,7.53,7.55,7.39,99,50,,,,
ANZIMX,17.00,23/09/10,1:1,6.76,7,6.80,36,191,,,,
ANZIMF,12.00,17/11/10,1:1,11.5,11.74,10.90,10,10,,,,
ANZIMG,18.00,17/11/10,1:1,6.34,6.54,6.37,12,9,,,,
ANZIOG,19.00,24/03/11,1:1,6.11,6.13,5.99,14,155,,,,
ANZIMC,14.00,19/05/11,1:1,10.76,10.98,10.49,-,-,,,,
ANZIMD,19.00,19/05/11,1:1,7.35,7.53,7.16,-369,4,,,,
ANZIOL,15.00,26/05/11,1:1,9.85,9.87,9.17,-,-,,,,
ANZISQ,11.39,31/05/11,1:1,12.74,-,9.53,-,-,,,,
ANZIZR,12.40,03/06/11,1:1,11.93,11.98,13.56,-,-,,,,
ANZIZW,12.40,03/06/11,1:1,11.93,11.98,10.49,-,-,,,,
ANZIZZ,12.40,03/06/11,1:1,11.93,11.98,11.88,33,31,,,,
ANZIOD,11.00,17/06/11,1:1,13.24,13.26,12.32,-,-,,,,
ANZSMV,13.17,30/06/11,1:1,9.82,-,9.43,32,4,,,,
ANZIOO,12.00,15/12/11,1:1,12.85,12.87,11.99,30,10,,,,
ANZIOI,17.50,15/12/11,1:1,9.12,9.14,8.59,-17,100,,,,
ANZSOA,15.94,28/06/12,1:1,8.13,8.15,7.53,-,-,,,,
ANZSMW,16.59,29/06/12,1:1,6.44,-,5.82,-,-,,,,
ANZSOB,8.51,27/06/13,1:1,14.93,14.95,14.51,-,-,,,,
ANZSMZ,11.85,28/06/13,1:1,11.24,-,13.30,-,-,,,,
ANZSMA,14.68,28/06/13,1:1,8.34,-,8.54,-,-,,,,
ANZSOC,6.05,26/06/14,1:1,17.36,17.38,19.67,-,-,,,,
ANZSSA,15.93,30/06/14,1:1,9.15,-,9.12,-,-,,,,
ANZSOD,12.48,26/06/15,1:1,13.09,13.11,13.89,-,-,,,,
ANZSWM,6.54,30/06/15,1:1,-,-,16.19,-,-,,,,
ANZSZA,7.38,30/06/15,1:1,15.67,-,14.81,38,5,,,,
ANZSSB,11.51,30/06/15,1:1,12.39,-,11.72,-,-,,,,
ANZSMC,12.48,30/06/15,1:1,13.21,13.42,13.30,27,21,,,,
ANZSWB,9.95,30/06/16,1:1,-,-,12.24,-302,16,,,,
ANZSZB,13.69,30/06/16,1:1,10.01,-,9.34,-,-,,,,
ANZSWC,14.44,30/06/16,1:1,-,-,8.39,-,-,,,,
ANZSMX,14.59,30/06/16,1:1,8.43,-,10.56,-,-,,,,
ANZSWE,18.05,30/06/16,1:1,-,-,6.61,-,-,,,,
ANZSWD,20.42,30/06/16,1:1,6.44,-,5.99,-162,5,,,,
ANZSMY,18.55,30/06/17,1:1,5.8,-,5.56,-,-,,,,
ANZSZD,7.64,28/06/18,1:1,15.41,-,16.20,-,-,,,,
ANZSMB,15.87,29/06/18,1:1,7.29,-,7.35,-,-,,,,
ANZSZX,6.18,04/02/19,1:1,16.83,16.88,16.48,-,-,,,,
ANZSZW,10.12,04/02/19,1:1,12.89,12.94,12.01,-5,20,,,,
ANZSZV,12.37,04/02/19,1:1,10.64,10.69,10.21,8,22,,,,
Arrow Energy Last Sale Price $4.88,,,,,,,,,,,,
AOEIOV,3.00,23/09/10,1:1,1.965,1.985,1.845,-,-,,,,
AOEIOH,4.00,23/12/10,1:1,1.365,1.385,-,-,-,,,,
AOEIOO,2.00,15/12/11,1:1,3.21,3.23,3.10,-,-,,,,
AOESZX,1.95,04/02/19,1:1,2.9,2.95,2.25,-,-,,,,
APA Grp Last Sale Price $3.60,,,,,,,,,,,,
APAJMG,2.38,30/06/10,1:1,1.21,-,1.445,-,-,,,,
Argo Invest Last Sale Price $5.93,,,,,,,,,,,,
ARGSZB,3.84,30/06/16,1:1,2.54,-,3.07,-,-,,,,
ASX Ltd Last Sale Price $30.79,,,,,,,,,,,,
ASXIZQ,17.50,15/06/10,1:1,13.27,13.32,13.10,-12,36,,,,
ASXIOA,20.00,23/06/10,1:1,10.85,-,10.08,-261,20,,,,
ASXSMU,5.87,30/06/10,1:1,24.84,-,30.33,-,-,,,,
ASXSSR,12.02,30/06/10,1:1,18.73,18.75,20.30,-,-,,,,
ASXJMJ,24.73,30/06/10,1:1,6.13,-,11.56,-,-,,,,
ASXJMH,28.00,30/06/10,1:1,2.85,-,5.00,-,-,,,,
ASXMMI,30.28,30/06/10,1:1,0.605,-,4.75,-,-,,,,
ASXJMG,34.53,30/06/10,1:1,0.105,-,14.15,-,-,,,,
ASXISM,24.65,30/07/10,1:1,6.15,-,9.71,-,-,,,,
ASXIMF,17.50,17/11/10,1:1,13.92,14.07,13.20,-88,10,,,,
ASXIMG,28.00,17/11/10,1:1,5.21,5.32,5.70,-,-,,,,
ASXIMC,18.50,19/05/11,1:1,14.18,14.32,-,-,-,,,,
ASXIMD,25.50,19/05/11,1:1,9.11,9.23,-,-,-,,,,
ASXIOL,23.00,26/05/11,1:1,10.37,10.39,-,-,-,,,,
ASXSMV,18.11,30/06/11,1:1,12.77,-,16.21,-,-,,,,
ASXSM3,26.58,30/06/11,1:1,4.56,-,15.34,-,-,,,,
ASXIOO,18.00,15/12/11,1:1,15.47,15.49,15.15,-33,206,,,,
ASXIOI,26.50,15/12/11,1:1,10.21,10.23,13.14,-,-,,,,
ASXSOA,26.73,28/06/12,1:1,8.64,8.66,8.05,-24,10,,,,
ASXSMW,25.79,29/06/12,1:1,5.48,-,6.08,-,-,,,,
ASXSOB,12.71,27/06/13,1:1,19.21,19.23,23.09,-,-,,,,
ASXSMZ,17.65,28/06/13,1:1,13.36,-,-,-,-,,,,
ASXSMA,27.19,28/06/13,1:1,5.17,-,9.90,-,-,,,,
ASXSOC,12.64,26/06/14,1:1,19.21,19.23,21.83,-,-,,,,
ASXSSA,30.29,30/06/14,1:1,9,-,10.46,-,-,,,,
ASXSZA,3.47,30/06/15,1:1,27.31,-,26.65,-438,2,,,,
ASXSMC,17.00,30/06/15,1:1,17.27,17.46,-,-,-,,,,
ASXSSB,20.88,30/06/15,1:1,14.39,-,16.44,-,-,,,,
ASXSWB,15.80,30/06/16,1:1,14.98,-,16.57,-,-,,,,
ASXSZB,16.45,30/06/16,1:1,15.25,-,16.97,-,-,,,,
ASXSZC,25.74,30/06/17,1:1,11.25,-,16.54,-,-,,,,
ASXSMY,28.40,30/06/17,1:1,6.25,-,5.95,-166,3,,,,
ASXSZD,15.87,28/06/18,1:1,15.53,-,22.84,-,-,,,,
ASXSMB,28.38,29/06/18,1:1,6.51,-,6.27,-88,4,,,,
ASXSZX,12.32,04/02/19,1:1,18.44,18.49,20.21,-,-,,,,
ASXSZW,17.18,04/02/19,1:1,13.58,13.63,12.24,-76,20,,,,
AWB Ltd Last Sale Price $1.02,,,,,,,,,,,,
AWBJMG,1.39,30/06/10,1:1,0.001,-,1.645,-,-,,,,
AWBSMU,2.64,30/06/10,1:1,0.001,-,0.001,-,-,,,,
AWBIMF,0.75,17/11/10,1:1,0.35,0.36,0.34,0.5,35,,,,
AWBSMV,2.77,30/06/11,1:1,0.012,-,0.088,-,-,,,,
AWBSMA,1.11,28/06/13,1:1,0.32,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.56,,,,,,,,,,,,
AWCIOA,3.28,23/06/10,1:1,0.001,-,0.235,-,-,,,,
AWCSSR,0.73,30/06/10,1:1,0.825,0.83,0.95,-,-,,,,
AWCJMG,1.20,30/06/10,1:1,0.35,-,-,-,-,,,,
AWCJMH,1.60,30/06/10,1:1,0.031,-,-,-,-,,,,
AWCSMU,3.33,30/06/10,1:1,0.001,-,0.012,-,-,,,,
AWCIMF,1.00,17/11/10,1:1,0.62,0.655,0.66,-,-,,,,
AWCIMG,1.50,17/11/10,1:1,0.285,0.31,0.385,-,-,,,,
AWCIMC,1.00,19/05/11,1:1,0.725,0.755,-,-,-,,,,
AWCIMD,1.40,19/05/11,1:1,0.52,0.545,0.545,-,540,,,,
AWCIZR,0.90,03/06/11,1:1,0.84,0.87,-,-,-,,,,
AWCIZZ,0.90,03/06/11,1:1,0.84,0.87,-,-,-,,,,
AWCSMV,4.81,30/06/11,1:1,0.007,-,0.048,-,-,,,,
AWCIOO,0.90,15/12/11,1:1,0.905,0.925,1.00,-,-,,,,
AWCIOI,1.20,15/12/11,1:1,0.72,0.74,1.01,-,-,,,,
AWCSOA,4.78,28/06/12,1:1,0.315,0.335,0.38,-,-,,,,
AWCSOB,1.80,27/06/13,1:1,0.615,0.635,0.595,-3,200,,,,
AWCSMA,2.82,28/06/13,1:1,0.16,-,1.955,-,-,,,,
AWCSSB,3.23,30/06/15,1:1,0.545,-,0.66,-,-,,,,
AWE Ltd Last Sale Price $2.13,,,,,,,,,,,,
AWEIMX,1.50,23/09/10,1:1,0.735,0.755,0.745,-2,665,,,,
AXA Asia Pacific Last Sale Price $5.70,,,,,,,,,,,,
AXAIOA,3.50,23/06/10,1:1,2.21,-,3.22,-,-,,,,
AXASSR,1.91,30/06/10,1:1,3.76,3.77,2.43,-,-,,,,
AXASMU,2.22,30/06/10,1:1,3.46,-,4.14,-,-,,,,
AXAIMC,3.50,19/05/11,1:1,2.64,2.66,-,-,-,,,,
AXAIZZ,2.30,03/06/11,1:1,3.55,-,-,-,-,,,,
AXASOA,4.19,28/06/12,1:1,2.06,2.08,1.275,-,-,,,,
AXASMW,5.04,29/06/12,1:1,1.075,-,1.68,-,-,,,,
AXASMA,3.61,28/06/13,1:1,2.15,-,3.20,-,-,,,,
AXASSA,4.43,30/06/14,1:1,2.41,-,3.10,-,-,,,,
AXASSB,3.41,30/06/15,1:1,2.94,-,2.09,-,-,,,,
AXASWB,2.81,30/06/16,1:1,3.18,-,3.00,-,-,,,,
AXASMY,5.36,30/06/17,1:1,1.335,-,4.48,-,-,,,,
AXASZW,2.00,04/02/19,1:1,3.66,3.72,4.26,-,-,,,,
Billabong Intl Last Sale Price $9.70,,,,,,,,,,,,
BBGIOA,7.30,23/06/10,1:1,2.42,-,3.42,-,-,,,,
BBGSMU,7.36,30/06/10,1:1,2.31,-,2.07,-43,121,,,,
BBGJMG,8.00,30/06/10,1:1,1.69,-,3.81,-,-,,,,
BBGIMF,6.00,17/11/10,1:1,4.07,4.13,3.86,-28,100,,,,
BBGSMA,6.78,28/06/13,1:1,3.62,-,5.27,-,-,,,,
BBGSWB,6.30,30/06/16,1:1,4.16,-,5.10,-,-,,,,
BBGSZB,9.69,30/06/16,1:1,4.24,-,5.33,-,-,,,,
Bendigo & Adelaide Last Sale Price $8.91,,,,,,,,,,,,
BENIZQ,6.83,15/06/10,1:1,2.07,-,3.55,-,-,,,,
BENJMH,6.00,30/06/10,1:1,2.92,-,4.27,-,-,,,,
BENJMG,8.84,30/06/10,1:1,0.305,-,1.645,-,-,,,,
BENMMI,10.39,30/06/10,1:1,0.001,-,2.05,-,-,,,,
BENIOO,5.00,15/12/11,1:1,4.83,4.85,4.51,-,-,,,,
BENIOI,7.00,15/12/11,1:1,3.53,3.55,3.24,-131,16,,,,
BENSMW,8.38,29/06/12,1:1,1.955,-,5.56,-,-,,,,
BENSMA,7.02,28/06/13,1:1,2.91,-,7.30,-,-,,,,
BENSZA,2.78,30/06/15,1:1,6.13,-,6.95,-,-,,,,
BENSZB,7.89,30/06/16,1:1,3.3,-,3.58,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.58,,,,,,,,,,,,
BHPIZQ,15.00,15/06/10,1:1,23.53,23.61,23.45,-23,61,,,,
BHPIOA,27.50,23/06/10,1:1,11.15,11.2,10.99,31,43,,,,
BHPIOF,32.00,23/06/10,1:1,6.68,6.6,6.60,-25,316,,,,
BHPSMU,7.70,30/06/10,1:1,30.8,30.96,30.80,-33,9,,,,
BHPSSR,15.16,30/06/10,1:1,23.38,23.39,21.69,-122,9,,,,
BHPJMJ,25.81,30/06/10,1:1,12.83,-,16.58,-,-,,,,
BHPJMG,29.77,30/06/10,1:1,8.84,-,8.15,-,-,,,,
BHPJMH,35.72,30/06/10,1:1,3.15,-,4.02,-,-,,,,
BHPMMH,39.98,30/06/10,1:1,0.93,-,0.345,-,-,,,,
BHPMMI,39.98,30/06/10,1:1,0.38,-,4.81,-,-,,,,
BHPISM,29.34,30/07/10,1:1,9.24,-,11.95,-,-,,,,
BHPIMX,35.00,23/09/10,1:1,6.4,6.58,6.40,-31,600,,,,
BHPIOK,35.00,23/09/10,1:1,5.9,6.05,6.05,34,1135,,,,
BHPIMF,18.00,17/11/10,1:1,21.3,21.62,19.59,-,-,,,,
BHPIMG,30.00,17/11/10,1:1,10.88,11.14,10.83,45,191,,,,
BHPIOH,37.00,23/12/10,1:1,6.46,6.5,5.15,-,-,,,,
BHPIOG,30.00,24/03/11,1:1,11.98,12.02,11.55,-,-,,,,
BHPIMC,24.00,19/05/11,1:1,17.79,18.07,16.22,-550,3,,,,
BHPIMD,33.00,19/05/11,1:1,11.87,12.11,10.70,-136,60,,,,
BHPIOM,27.50,26/05/11,1:1,15.01,15.06,-,-,-,,,,
BHPIOL,34.00,26/05/11,1:1,10.75,10.79,10.70,41,214,,,,
BHPIZR,20.20,03/06/11,1:1,20.51,20.59,20.85,-,-,,,,
BHPIZZ,20.20,03/06/11,1:1,20.51,20.59,19.80,-,-,,,,
BHPIOD,23.00,17/06/11,1:1,18.43,18.48,17.59,-,-,,,,
BHPSMV,16.11,30/06/11,1:1,22.51,-,21.54,15,5,,,,
BHPSM3,38.85,30/06/11,1:1,4.51,-,7.33,-,-,,,,
BHPIOO,22.50,15/12/11,1:1,19.67,19.72,19.59,78,110,,,,
BHPIOI,32.50,15/12/11,1:1,13.28,13.32,12.58,-,-,,,,
BHPSOA,21.21,28/06/12,1:1,18.78,18.8,18.99,-,-,,,,
BHPSMW,17.82,29/06/12,1:1,20.9,-,20.53,-,-,,,,
BHPSOB,19.60,27/06/13,1:1,22.05,22.07,22.50,-,-,,,,
BHPSMA,21.21,28/06/13,1:1,17.76,-,19.11,-,-,,,,
BHPSMZ,26.35,28/06/13,1:1,13.13,-,11.90,-,-,,,,
