FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, August 26, 2011. Processed Saturday at 2011-08-27T23:15:12+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $19.85,
ANZVOE,,18.00,29/09/11,4:1,.67,.675,,,,,
ANZVOF,,20.00,29/09/11,4:1,.31,.315,.22,,50,,
ANZWMD,,20.00,29/09/11,4:1,.21,.235,.245,+3,1266,,
ANZVRB,,21.00,29/09/11,4:1,.19,.185,,,,,
ANZVOD,,22.00,29/09/11,4:1,.04,,.083,,,,
ANZVRA,,22.00,29/09/11,4:1,.105,.105,.115,+8.3,1000,,
ANZWMC,,23.00,29/09/11,4:1,.001,,.063,,,,
ANZWOA,,21.00,27/10/11,4:1,.185,,.285,,,,
ANZWOC,,21.00,27/10/11,4:1,,,,,,,
ANZWOB,,23.00,27/10/11,4:1,.081,.086,.073,-2.7,800,,
ANZWMJ,,25.00,27/10/11,4:1,.001,,,,,,
ANZWMK,,30.00,24/01/12,4:1,.001,,,,,,
,
Alumina Last Sale Price $1.72,
AWCWMA,,1.80,29/09/11,1:1,.077,.10,.21,,,,
AWCWMC,,2.00,29/09/11,1:1,.02,.043,,,,,
,
BHP Billiton Last Sale Price $38.64,
BHPVRA,,40.00,29/09/11,4:1,.425,.425,,,,,
BHPWMJ,,40.00,29/09/11,4:1,.285,.31,.335,+6.5,1400,,
BHPVRB,,42.00,29/09/11,4:1,.185,.20,.185,-8,3000,,
BHPVOI,,42.50,29/09/11,4:1,.081,,.085,,,,
BHPVOF,,44.50,29/09/11,4:1,.025,.125,.028,-5.3,500,,
BHPWMH,,46.00,29/09/11,4:1,.001,,.009,-5.1,500,,
BHPVOG,,46.50,29/09/11,4:1,.011,,.016,,,,
BHPVOH,,48.50,29/09/11,4:1,.011,.016,.083,,,,
BHPWMI,,49.00,29/09/11,4:1,.001,,.027,,,,
BHPWMK,,54.00,29/09/11,4:1,.001,,.13,,,,
BHPWOD,,39.00,27/10/11,4:1,.64,.645,.645,+10,1973,,
BHPWOC,,42.00,27/10/11,4:1,.215,,.35,,,,
