Warrant Market - Weekly,,,,,,,,,,,,
XAO 5007.3 at 16:34 16/4/2010  Report at 19:06 Friday 16/4/2010. Processed 19:45 Friday 16/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
BHPVOD,45.00,24/06/10,4:1,0.395,0.4,0.56,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.43,0.435,-,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.22,0.225,0.22,-7,1000,,,,
BHPWOJ,48.50,24/06/10,4:1,0.15,0.155,0.20,-156,400,,,,
BHPWMH,46.00,23/09/10,4:1,0.68,0.685,0.805,5.5,100,,,,
BHPWMI,48.00,23/09/10,4:1,0.495,0.5,0.505,-,-,,,,
BlueScope Steel Last Sale Price $2.86,,,,,,,,,,,,
BSLUMA,3.00,27/05/10,1:1,0.115,0.12,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.245,0.25,0.285,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.094,0.099,-,-,-,,,,
Brambles Ltd Last Sale Price $7.32,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.17,0.175,0.205,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.071,0.076,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $59.83,,,,,,,,,,,,
CBAWOB,55.00,29/04/10,5:1,0.875,1.02,0.95,27,1000,,,,
CBAVME,57.00,29/04/10,5:1,0.62,0.625,0.465,18.5,270,,,,
CBAWOA,57.00,29/04/10,5:1,0.63,0.635,0.345,-95.5,1200,,,,
CBAVZN,58.00,29/04/10,5:1,0.61,0.64,-,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.3,0.305,0.25,13.5,1964,,,,
CBAUMA,55.00,27/05/10,4:1,1.375,1.38,-,-,-,,,,
CBAUMB,57.00,27/05/10,4:1,0.98,0.985,-,-,-,,,,
CBAVZA,58.00,27/05/10,5:1,0.705,0.735,-,-,-,,,,
CBAUMC,59.00,27/05/10,4:1,0.655,0.66,0.44,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,1.215,1.22,1.195,25.5,3410,,,,
CBAWMA,56.00,24/06/10,4:1,1.335,1.34,-,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.805,0.81,0.555,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.99,0.995,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,0.49,0.495,-,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,1.38,1.385,-,-,-,,,,
CBAWMI,60.00,23/09/10,4:1,1.1,1.105,-,-,-,,,,
Computershare Ltd Last Sale Price $12.57,,,,,,,,,,,,
CPUUMA,13.00,27/05/10,1:1,0.305,0.31,-,-,-,,,,
CSL Ltd Last Sale Price $37.05,,,,,,,,,,,,
CSLUMA,37.00,27/05/10,4:1,0.32,0.325,0.275,2.5,35,,,,
Fortescue Metals Grp Last Sale Price $5.34,,,,,,,,,,,,
FMGUMA,5.00,27/05/10,1:1,0.535,0.54,0.57,25,32,,,,
Incitec Pivot Last Sale Price $3.23,,,,,,,,,,,,
IPLUMA,4.00,27/05/10,1:1,0.013,-,-,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.98,,,,,,,,,,,,
LGLUMA,3.50,27/05/10,1:1,0.55,0.555,0.55,-3,10,,,,
LGLWOI,3.50,27/05/10,2:1,0.275,0.28,0.295,1.5,500,,,,
LGLWOG,3.75,27/05/10,2:1,0.18,0.185,0.15,-,-,,,,
LGLWOH,4.00,27/05/10,2:1,0.115,0.12,0.10,-4,150,,,,
Macq Grp Ltd Last Sale Price $51.59,,,,,,,,,,,,
MQGVZJ,55.00,29/04/10,5:1,0.245,0.275,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.041,0.046,0.057,-,-,,,,
MQGVZA,52.00,27/05/10,5:1,0.435,0.465,-,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.49,0.495,0.525,16,500,,,,
MQGWOE,60.00,24/06/10,6:1,0.11,0.115,0.16,-,-,,,,
National Aust Bank Last Sale Price $28.37,,,,,,,,,,,,
NABVME,28.00,29/04/10,4:1,0.175,0.18,0.004,-,-,,,,
NABVZA,28.00,29/04/10,4:1,0.285,0.315,0.31,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.1,0.13,0.13,6,700,,,,
NABWOB,30.50,29/04/10,4:1,0.003,0.013,0.015,-0.5,335,,,,
NABWOC,33.00,29/04/10,4:1,-,0.011,0.005,-,-,,,,
NABVZB,28.50,27/05/10,4:1,0.275,0.305,-,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.3,0.32,0.30,5,2700,,,,
NABWOE,30.00,24/06/10,4:1,0.12,0.125,0.135,3,3446,,,,
NABWOF,32.50,24/06/10,4:1,0.036,0.041,0.051,-,-,,,,
Newcrest Min Last Sale Price $34.61,,,,,,,,,,,,
NCMVZD,35.00,29/04/10,4:1,0.34,0.56,0.445,-27,170,,,,
NCMVME,39.00,29/04/10,4:1,0.016,-,0.066,-,-,,,,
NCMUMA,35.00,27/05/10,4:1,0.42,0.425,-,-,-,,,,
NCMVZE,35.00,27/05/10,4:1,0.37,0.4,0.31,-,180,,,,
NCMWOF,36.00,27/05/10,4:1,0.295,0.3,0.26,3,100,,,,
NCMWOG,39.00,27/05/10,4:1,0.095,0.1,0.105,-7.5,5172,,,,
News Corp Last Sale Price $19.31,,,,,,,,,,,,
NWSVME,19.00,29/04/10,4:1,0.135,0.14,0.375,-,-,,,,
NWSUMA,18.00,27/05/10,4:1,0.4,0.405,0.51,15,30,,,,
NWSWMA,20.00,24/06/10,4:1,0.165,0.17,-,-,-,,,,
Orica Ltd Last Sale Price $27.50,,,,,,,,,,,,
ORIUMA,27.00,27/05/10,4:1,0.41,0.415,-,-,-,,,,
Oil Search Ltd Last Sale Price $5.83,,,,,,,,,,,,
OSHVME,6.00,29/04/10,2:1,0.036,0.039,0.06,-,-,,,,
OSHUMA,6.00,27/05/10,1:1,0.185,0.19,-,-,-,,,,
Paladin Energy Last Sale Price $4.06,,,,,,,,,,,,
PDNVME,5.00,29/04/10,2:1,0.001,-,0.05,-,-,,,,
PDNUMA,4.00,27/05/10,1:1,0.335,0.34,-,-,-,,,,
Qantas Airways Last Sale Price $2.98,,,,,,,,,,,,
QANVME,3.50,29/04/10,2:1,0.001,-,0.048,-,-,,,,
QANUMA,3.00,27/05/10,1:1,0.145,0.15,-,-,-,,,,
QBE Insurance Grp Last Sale Price $22.10,,,,,,,,,,,,
QBEVME,27.00,29/04/10,4:1,0.001,-,0.27,-,-,,,,
QBEUMA,22.00,27/05/10,4:1,0.21,0.215,0.215,9,4340,,,,
QBEWOE,23.50,27/05/10,4:1,0.085,0.09,0.10,4.1,3820,,,,
QBEUMB,24.00,27/05/10,4:1,0.038,0.041,-,-,-,,,,
QBEWOF,26.50,27/05/10,4:1,0.009,0.014,0.023,-,-,,,,
Rio Tinto Ltd Last Sale Price $79.67,,,,,,,,,,,,
RIOWOD,73.00,29/04/10,6:1,1.18,1.185,1.175,-24,130,,,,
RIOVZE,75.00,29/04/10,6:1,1.095,1.125,-,-,-,,,,
RIOVME,80.00,29/04/10,6:1,0.395,0.4,0.505,0.5,103,,,,
RIOWOE,80.00,29/04/10,6:1,0.29,0.32,0.27,-25,1080,,,,
RIOVMF,85.00,29/04/10,6:1,0.1,0.11,0.275,-,-,,,,
RIOWOC,85.00,29/04/10,6:1,0.059,0.064,0.083,-2.7,1000,,,,
RIOUMA,75.00,27/05/10,4:1,1.78,1.785,-,-,-,,,,
RIOUMB,80.00,27/05/10,4:1,1,1.005,0.995,-,100,,,,
RIOVZA,80.00,27/05/10,6:1,0.705,0.735,-,-,-,,,,
RIOUMC,85.00,27/05/10,4:1,0.485,0.495,0.545,-,-,,,,
RIOWOF,72.50,24/06/10,6:1,1.7,1.705,1.345,-,-,,,,
RIOWOJ,79.00,24/06/10,6:1,0.99,0.995,0.785,-,-,,,,
RIOWOK,86.00,24/06/10,6:1,0.5,0.505,0.555,-0.5,2125,,,,
RIOWMA,90.00,24/06/10,4:1,0.45,0.455,0.52,-,30,,,,
RIOWMB,95.00,24/06/10,4:1,0.23,0.235,-,-,-,,,,
RIOWMH,95.00,23/09/10,4:1,0.83,0.835,0.78,-,-,,,,
RIOWMI,100.00,23/09/10,4:1,0.565,0.57,-,-,-,,,,
Santos Ltd Last Sale Price $14.42,,,,,,,,,,,,
STOVME,17.00,29/04/10,3:1,0.001,-,0.052,-,-,,,,
STOUMA,15.00,27/05/10,4:1,0.115,0.12,0.11,-7,600,,,,
Suncorp-Metway Last Sale Price $9.16,,,,,,,,,,,,
SUNUMA,9.00,27/05/10,4:1,0.105,0.11,-,-,-,,,,
Ten Network Hldgs Last Sale Price $1.83,,,,,,,,,,,,
TENUMA,2.00,27/05/10,1:1,0.057,0.06,-,-,-,,,,
TENWMH,2.50,23/09/10,1:1,0.058,0.061,-,-,-,,,,
Telstra Corp Last Sale Price $3.13,,,,,,,,,,,,
TLSVME,3.14,29/04/10,1:1,0.061,0.064,-,-,-,,,,
TLSVZC,3.25,29/04/10,2:1,0.012,0.04,-,-,-,,,,
TLSUMA,3.01,27/05/10,1:1,0.195,0.2,-,-,-,,,,
TLSUMB,3.15,27/05/10,1:1,0.11,0.115,-,-,-,,,,
TLSUMC,3.40,27/05/10,1:1,0.031,-,-,-,-,,,,
TLSWOC,3.00,24/06/10,2:1,0.135,0.14,0.16,3,200,,,,
TLSWMA,3.15,24/06/10,1:1,0.155,0.16,-,-,-,,,,
TLSWMB,3.30,24/06/10,1:1,0.093,0.096,-,-,-,,,,
TLSWOD,3.30,24/06/10,2:1,0.052,0.057,0.055,-,-,,,,
TLSWMH,3.40,23/09/10,1:1,0.13,0.135,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.07,0.073,0.076,-,-,,,,
Toll Hldgs Ltd Last Sale Price $7.43,,,,,,,,,,,,
TOLUMA,8.00,27/05/10,1:1,0.086,0.089,-,-,-,,,,
Westpac Banking Last Sale Price $28.18,,,,,,,,,,,,
WBCWOA,23.50,29/04/10,4:1,1.2,1.21,0.675,-,-,,,,
WBCWOB,25.00,29/04/10,4:1,0.825,0.83,0.805,8.5,1800,,,,
WBCWOC,27.00,29/04/10,4:1,0.345,0.35,0.305,-,-,,,,
WBCVZC,27.50,29/04/10,4:1,0.325,0.355,-,-,-,,,,
WBCVME,32.00,29/04/10,5:1,0.001,-,0.023,-,-,,,,
WBCUMA,26.00,27/05/10,4:1,0.62,0.625,-,-,-,,,,
WBCUMB,28.00,27/05/10,4:1,0.255,0.26,-,-,-,,,,
WBCVZD,29.00,27/05/10,4:1,0.16,0.19,-,-,-,,,,
WBCUMC,30.00,27/05/10,4:1,0.068,0.071,-,-,-,,,,
WBCWOF,26.50,24/06/10,4:1,0.495,0.5,0.475,-2,600,,,,
WBCWMA,27.00,24/06/10,4:1,0.47,0.475,0.48,4,200,,,,
WBCWOG,28.00,24/06/10,4:1,0.26,0.3,0.25,2,3200,,,,
WBCWMB,29.00,24/06/10,4:1,0.195,0.2,-,-,-,,,,
WBCWOE,30.00,24/06/10,4:1,0.1,0.105,0.735,-,-,,,,
WBCWMH,29.00,23/09/10,4:1,0.4,0.405,-,-,-,,,,
WBCWMI,31.00,23/09/10,4:1,0.235,0.24,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $32.39,,,,,,,,,,,,
WESUMA,32.00,27/05/10,4:1,0.425,0.43,0.365,-,-,,,,
WorleyParsons Ltd Last Sale Price $26.83,,,,,,,,,,,,
WORUMA,27.00,27/05/10,4:1,0.24,0.245,-,-,-,,,,
Woolworths Ltd Last Sale Price $27.28,,,,,,,,,,,,
WOWWOA,27.50,27/05/10,4:1,0.16,0.3,0.175,-18.5,3350,,,,
WOWUMA,30.00,27/05/10,4:1,0.013,-,0.075,-,-,,,,
Woodside Pet Last Sale Price $46.72,,,,,,,,,,,,
WPLVZB,45.00,29/04/10,5:1,0.64,0.67,-,-,-,,,,
WPLVME,54.59,29/04/10,5:1,0.001,-,0.048,-,-,,,,
WPLUMA,44.00,27/05/10,4:1,0.87,0.875,-,-,-,,,,
WPLVZC,48.00,27/05/10,5:1,0.335,0.365,0.47,-,-,,,,
WPLWOG,44.00,24/06/10,5:1,0.8,0.805,0.95,-,-,,,,
WPLWMA,46.00,24/06/10,4:1,0.725,0.73,-,-,-,,,,
WPLWOH,47.50,24/06/10,5:1,0.37,0.375,0.40,-,2000,,,,
WPLWOI,51.00,24/06/10,5:1,0.11,0.115,-,-,-,,,,
WPLWMH,48.00,23/09/10,4:1,0.835,0.84,-,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.86,,,,,,,,,,,,
AIOUMR,2.00,27/05/10,1:1,0.175,0.18,-,-,-,,,,
AMP Ltd Last Sale Price $6.46,,,,,,,,,,,,
AMPWOR,5.75,27/05/10,3:1,0.021,0.026,0.086,-,-,,,,
AMPWOS,6.50,27/05/10,3:1,0.09,0.095,-,-,-,,,,
ANZ Banking Grp Last Sale Price $25.69,,,,,,,,,,,,
ANZVZP,20.00,29/04/10,4:1,0.001,0.04,-,-,-,,,,
ANZWOP,21.00,29/04/10,4:1,0.001,0.011,0.011,-,-,,,,
ANZWOQ,23.00,29/04/10,4:1,-,0.011,0.012,-,-,,,,
ANZWOR,25.00,29/04/10,4:1,0.039,0.044,0.04,-6,1270,,,,
ANZVMU,26.00,29/04/10,3:1,0.215,0.22,0.35,-,-,,,,
ANZVZQ,24.50,27/05/10,4:1,0.175,0.205,-,-,-,,,,
ANZUMR,25.00,27/05/10,4:1,0.2,0.205,0.30,-,-,,,,
ANZUMS,27.00,27/05/10,4:1,0.505,0.51,-,-,-,,,,
ANZWOS,20.00,24/06/10,4:1,0.02,0.025,-,-,-,,,,
ANZWOT,22.00,24/06/10,4:1,0.048,0.053,0.075,-,-,,,,
ANZWOU,24.00,24/06/10,4:1,0.145,0.15,0.145,-5,2240,,,,
ANZWMR,26.00,24/06/10,4:1,0.385,0.39,0.325,-,133,,,,
ANZWMV,28.00,23/09/10,4:1,0.83,0.835,-,-,-,,,,
ASX Ltd Last Sale Price $33.70,,,,,,,,,,,,
ASXVMU,35.00,29/04/10,4:1,0.355,0.36,0.35,-,-,,,,
ASXUMR,37.00,27/05/10,4:1,0.825,0.83,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $43.54,,,,,,,,,,,,
BHPWOS,37.50,29/04/10,4:1,-,0.011,0.01,-,-,,,,
BHPVZP,38.00,29/04/10,4:1,0.028,0.042,-,-,-,,,,
BHPVMU,40.00,29/04/10,4:1,0.018,0.05,0.039,-,-,,,,
BHPWOV,40.50,29/04/10,4:1,0.023,0.028,0.034,-,-,,,,
BHPWOP,42.00,29/04/10,4:1,0.085,0.09,0.11,-,-,,,,
BHPWOQ,44.00,29/04/10,4:1,0.28,0.285,0.205,-4.5,600,,,,
BHPVZQ,40.00,27/05/10,4:1,0.145,0.175,-,-,-,,,,
BHPUMR,44.00,27/05/10,4:1,0.43,0.435,0.37,-,2527,,,,
BHPUMS,46.00,27/05/10,4:1,0.74,0.745,0.695,-,-,,,,
BHPWOW,31.00,24/06/10,4:1,0.025,0.03,0.11,-,-,,,,
BHPWOX,34.00,24/06/10,4:1,0.05,0.055,-,-,-,,,,
BHPWOY,37.00,24/06/10,4:1,0.09,0.095,0.165,-,-,,,,
BHPWOZ,40.00,24/06/10,4:1,0.21,0.22,0.195,-3.5,418,,,,
BHPVOP,42.00,24/06/10,4:1,0.33,0.335,0.325,6,100,,,,
BHPVOQ,44.00,24/06/10,4:1,0.54,0.545,0.54,11,10,,,,
BHPWMR,45.00,24/06/10,4:1,0.7,0.705,0.655,-,-,,,,
BHPWMV,48.00,23/09/10,4:1,1.485,1.49,1.375,-6,20,,,,
BlueScope Steel Last Sale Price $2.86,,,,,,,,,,,,
BSLUMR,3.00,27/05/10,1:1,0.25,0.255,0.265,-,1200,,,,
BSLWOS,2.75,24/06/10,2:1,0.09,0.095,0.12,-,-,,,,
Brambles Ltd Last Sale Price $7.32,,,,,,,,,,,,
BXBWOP,6.50,24/06/10,4:1,0.05,0.055,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $59.83,,,,,,,,,,,,
CBAWOP,45.00,29/04/10,5:1,-,0.011,0.038,-,-,,,,
CBAVZR,50.00,29/04/10,5:1,0.005,0.04,-,-,-,,,,
CBAWOR,52.50,29/04/10,5:1,0.005,0.01,0.076,-,-,,,,
CBAWOQ,56.00,29/04/10,5:1,0.015,0.02,0.10,-,-,,,,
CBAVMU,57.00,29/04/10,5:1,0.036,0.039,0.049,-19.1,1500,,,,
CBAVZS,55.00,27/05/10,5:1,0.11,0.14,0.135,-,2000,,,,
CBAUMR,57.00,27/05/10,4:1,0.2,0.205,0.335,-,15,,,,
CBAUMS,59.00,27/05/10,4:1,0.38,0.385,0.395,-,132,,,,
CBAWOS,47.50,24/06/10,5:1,0.034,0.039,-,-,-,,,,
CBAWOT,51.00,24/06/10,5:1,0.069,0.074,0.097,-10.8,150,,,,
CBAWOU,54.00,24/06/10,5:1,0.11,0.115,0.125,-7,1110,,,,
CBAWMR,58.00,24/06/10,4:1,0.415,0.42,0.46,-,120,,,,
CBAWMV,60.00,23/09/10,4:1,1.17,1.175,-,-,-,,,,
Computershare Ltd Last Sale Price $12.57,,,,,,,,,,,,
CPUUMR,13.00,27/05/10,1:1,0.675,0.68,-,-,-,,,,
CSL Ltd Last Sale Price $37.05,,,,,,,,,,,,
CSLUMR,37.00,27/05/10,4:1,0.28,0.285,-,-,-,,,,
Incitec Pivot Last Sale Price $3.23,,,,,,,,,,,,
IPLUMR,4.00,27/05/10,1:1,0.795,0.8,-,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.98,,,,,,,,,,,,
LGLUMR,3.50,27/05/10,1:1,0.044,0.047,0.092,-,-,,,,
LGLWOR,3.50,27/05/10,2:1,0.033,0.038,-,-,-,,,,
LGLWOU,3.75,27/05/10,2:1,0.061,0.066,-,-,-,,,,
Macq Grp Ltd Last Sale Price $51.59,,,,,,,,,,,,
MQGVZV,48.00,29/04/10,5:1,0.195,0.225,-,-,-,,,,
MQGWOQ,48.00,29/04/10,6:1,0.029,0.034,0.043,-31.7,100,,,,
MQGVZW,47.00,27/05/10,5:1,0.22,0.25,-,-,-,,,,
MQGWOR,45.00,24/06/10,6:1,0.185,0.19,0.315,-,-,,,,
National Aust Bank Last Sale Price $28.37,,,,,,,,,,,,
NABVZR,25.00,29/04/10,4:1,0.014,0.04,-,-,-,,,,
NABWOP,25.00,29/04/10,4:1,0.005,0.01,0.105,-,-,,,,
NABWOQ,27.50,29/04/10,4:1,0.045,0.061,0.058,-13.2,350,,,,
NABVMU,28.00,29/04/10,4:1,0.092,0.095,-,-,-,,,,
NABWOR,30.00,29/04/10,4:1,0.385,0.435,0.95,-,-,,,,
NABVZP,26.00,27/05/10,4:1,0.064,0.078,0.13,-,-,,,,
NABWOS,24.00,24/06/10,4:1,0.069,0.074,-,-,-,,,,
NABWOT,26.50,24/06/10,4:1,0.2,0.205,0.185,-35,2340,,,,
NABWOU,29.00,24/06/10,4:1,0.505,0.51,-,-,-,,,,
Newcrest Min Last Sale Price $34.61,,,,,,,,,,,,
NCMVZP,30.00,29/04/10,4:1,0.041,0.055,-,-,-,,,,
NCMVMU,33.00,29/04/10,4:1,0.084,0.089,0.09,-3,130,,,,
NCMWOT,29.00,27/05/10,4:1,0.051,0.056,0.15,-,-,,,,
NCMVZQ,30.00,27/05/10,4:1,0.044,0.058,-,-,-,,,,
NCMWOU,32.50,27/05/10,4:1,0.205,0.21,-,-,-,,,,
NCMUMR,35.00,27/05/10,4:1,0.46,0.465,0.365,-,-,,,,
News Corp Last Sale Price $19.31,,,,,,,,,,,,
NWSVMU,19.00,29/04/10,4:1,0.062,-,0.39,-,-,,,,
NWSUMR,18.00,27/05/10,4:1,0.062,0.065,-,-,-,,,,
NWSWMR,20.00,24/06/10,4:1,0.31,0.315,0.30,-,120,,,,
Orica Ltd Last Sale Price $27.50,,,,,,,,,,,,
ORIUMR,27.00,27/05/10,4:1,0.255,0.26,0.27,-6,400,,,,
Qantas Airways Last Sale Price $2.98,,,,,,,,,,,,
QANUMR,3.00,27/05/10,1:1,0.155,0.16,-,-,-,,,,
QBE Insurance Grp Last Sale Price $22.10,,,,,,,,,,,,
QBEVMU,23.00,29/04/10,4:1,0.24,0.245,0.825,-,-,,,,
QBEWOT,21.00,27/05/10,4:1,0.105,0.11,0.29,-,-,,,,
QBEWOU,23.00,27/05/10,4:1,0.33,0.335,-,-,-,,,,
QBEUMR,24.00,27/05/10,4:1,0.49,0.495,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $79.67,,,,,,,,,,,,
RIOWOT,60.00,29/04/10,6:1,0.001,0.011,0.016,-,-,,,,
RIOVZV,62.00,29/04/10,6:1,0.01,0.04,-,-,-,,,,
RIOWOV,71.00,29/04/10,6:1,0.014,0.019,0.093,-,-,,,,
RIOWOU,75.00,29/04/10,6:1,0.07,0.075,0.48,-,-,,,,
RIOVMU,80.00,29/04/10,6:1,0.4,0.405,0.42,-9.5,800,,,,
RIOVZR,72.00,27/05/10,6:1,0.195,0.225,-,-,-,,,,
RIOUMR,80.00,27/05/10,4:1,0.925,0.93,0.915,-,71,,,,
RIOUMS,85.00,27/05/10,4:1,1.66,1.665,-,-,-,,,,
RIOWOW,62.00,24/06/10,6:1,0.12,0.125,-,-,-,,,,
RIOWOX,65.00,24/06/10,6:1,0.145,0.15,0.335,-,-,,,,
RIOWOY,70.00,24/06/10,6:1,0.3,0.305,0.31,-3,1020,,,,
RIOWMR,90.00,24/06/10,4:1,2.8,2.81,2.76,-8,100,,,,
RIOWMV,95.00,23/09/10,4:1,4.29,4.3,-,-,-,,,,
Santos Ltd Last Sale Price $14.42,,,,,,,,,,,,
STOVMU,16.00,29/04/10,3:1,0.52,0.525,0.465,-,-,,,,
STOUMR,15.00,27/05/10,4:1,0.24,0.245,-,-,-,,,,
Suncorp-Metway Last Sale Price $9.16,,,,,,,,,,,,
SUNUMR,9.00,27/05/10,4:1,0.052,0.055,-,-,-,,,,
Telstra Corp Last Sale Price $3.13,,,,,,,,,,,,
TLSVZR,3.00,29/04/10,2:1,0.009,0.04,-,-,-,,,,
TLSVMU,3.14,29/04/10,1:1,0.056,0.059,0.445,-,-,,,,
TLSUMR,3.01,27/05/10,1:1,0.054,0.057,-,-,-,,,,
TLSUMS,3.15,27/05/10,1:1,0.105,0.11,-,-,-,,,,
TLSWMR,3.01,24/06/10,1:1,0.08,0.083,0.115,-,-,,,,
TLSWOR,3.20,24/06/10,2:1,0.1,0.105,0.185,-,-,,,,
TLSWMS,3.30,24/06/10,1:1,0.23,0.235,0.21,-6,1000,,,,
TLSWMV,2.92,23/09/10,1:1,0.175,0.18,-,-,-,,,,
Toll Hldgs Ltd Last Sale Price $7.43,,,,,,,,,,,,
TOLUMR,8.00,27/05/10,1:1,0.59,0.595,-,-,-,,,,
Westpac Banking Last Sale Price $28.18,,,,,,,,,,,,
WBCWOP,21.00,29/04/10,4:1,-,0.011,0.005,-,-,,,,
WBCWOQ,23.00,29/04/10,4:1,-,0.011,0.008,-,-,,,,
WBCWOR,24.50,29/04/10,4:1,0.002,0.01,0.014,-,-,,,,
WBCVZP,25.00,29/04/10,4:1,0.017,0.04,-,-,-,,,,
WBCVMU,28.00,29/04/10,4:1,0.105,0.11,0.185,-28.5,500,,,,
WBCVZS,25.50,27/05/10,4:1,0.093,0.105,0.14,-,-,,,,
WBCUMR,28.00,27/05/10,4:1,0.29,0.295,0.31,-,180,,,,
WBCUMS,30.00,27/05/10,4:1,0.64,0.645,-,-,-,,,,
WBCWOS,22.50,24/06/10,4:1,0.032,0.037,0.04,-0.8,1000,,,,
