Warrant Market - Weekly,,,,,,,,,,,,
XAO 4929.5 at 16:35 15/1/2010  Report at 19:05 Friday 15/1/2010. Processed 19:37 Friday 15/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
Computershare Ltd Last Sale Price $11.69,,,,,,,,,,,,
CPUVMA,11.00,25/03/10,2:1,0.58,0.605,-,-,-,,,,
CSL Ltd Last Sale Price $31.52,,,,,,,,,,,,
CSLWZB,32.00,28/01/10,4:1,0.115,0.145,0.25,-,-,,,,
CSLWZC,32.00,25/03/10,4:1,0.33,0.36,-,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.245,0.275,0.255,-19.5,250,,,,
Fortescue Metals Grp Last Sale Price $5.38,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.35,0.37,0.365,7.5,35,,,,
Insurance Aust Grp Last Sale Price $3.93,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.077,0.089,0.10,-,-,,,,
Incitec Pivot Last Sale Price $3.66,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.37,0.385,0.325,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.29,,,,,,,,,,,,
LGLWOD,3.25,25/03/10,2:1,0.155,0.16,0.175,-,-,,,,
LGLVMA,3.50,25/03/10,2:1,0.1,0.105,0.105,-3,10300,,,,
LGLWOE,3.75,25/03/10,2:1,0.063,0.068,-,-,-,,,,
LGLWOF,4.00,25/03/10,2:1,0.041,0.046,0.047,-,800,,,,
Macq Grp Ltd Last Sale Price $50.61,,,,,,,,,,,,
MQGVZG,50.00,25/02/10,5:1,0.84,0.87,0.785,-,-,,,,
MQGWOB,50.00,25/02/10,6:1,0.55,0.75,0.50,16,60,,,,
MQGWOC,60.00,25/02/10,6:1,0.077,0.087,0.15,-,-,,,,
MQGVZH,50.00,25/03/10,5:1,1.305,1.335,-,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,1.13,1.16,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.41,0.45,0.40,7,175,,,,
National Aust Bank Last Sale Price $27.30,,,,,,,,,,,,
NABWZH,32.00,28/01/10,4:1,0.004,0.04,-,-,-,,,,
NABWOJ,28.00,25/02/10,4:1,0.175,0.18,0.285,-,-,,,,
NABWZI,28.00,25/02/10,4:1,0.28,0.31,0.285,-10,100,,,,
NABWOK,30.00,25/02/10,4:1,0.064,0.069,0.086,-0.4,2000,,,,
NABWOL,32.00,25/02/10,4:1,0.021,0.026,0.032,-,-,,,,
NABWZJ,28.00,25/03/10,4:1,0.41,0.44,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.195,0.245,0.225,-4,600,,,,
NABWZK,30.00,25/03/10,4:1,0.235,0.265,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.093,0.125,-,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.345,0.35,0.47,-,-,,,,
NABWOB,30.50,29/04/10,4:1,0.195,0.2,0.20,-5,100,,,,
NABVME,33.00,29/04/10,5:1,0.084,0.11,0.13,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.078,0.083,0.086,-1.9,400,,,,
Newcrest Min Last Sale Price $36.17,,,,,,,,,,,,
NCMVMA,35.00,25/03/10,4:1,0.9,0.935,1.005,1,130,,,,
NCMWOC,35.00,25/03/10,4:1,0.815,0.825,0.945,16,12,,,,
NCMVMB,37.00,25/03/10,4:1,0.665,0.695,0.885,-,-,,,,
NCMWOD,37.50,25/03/10,4:1,0.505,0.51,0.55,-3.5,280,,,,
NCMVZC,38.00,25/03/10,4:1,0.69,0.72,-,-,-,,,,
NCMWOE,40.00,25/03/10,4:1,0.315,0.32,0.44,6,150,,,,
NCMVME,39.00,29/04/10,4:1,0.665,0.69,0.65,-,-,,,,
News Corp Last Sale Price $17.20,,,,,,,,,,,,
NWSVMA,16.00,25/03/10,4:1,0.48,0.49,0.385,-,-,,,,
NWSVME,18.00,29/04/10,4:1,0.285,0.3,0.455,-,-,,,,
Oil Search Ltd Last Sale Price $6.03,,,,,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,0.13,0.14,0.15,-5,100,,,,
OSHVME,7.50,29/04/10,2:1,0.064,0.07,0.06,-,-,,,,
OZ Minerals Last Sale Price $1.19,,,,,,,,,,,,
OZLWOA,1.25,25/03/10,2:1,0.052,0.057,-,-,-,,,,
OZLWOB,1.45,25/03/10,2:1,0.025,0.03,-,-,-,,,,
Paladin Energy Last Sale Price $4.12,,,,,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.23,0.245,0.26,-12,43,,,,
PDNVME,5.00,29/04/10,2:1,0.12,0.13,0.16,-,-,,,,
Qantas Airways Last Sale Price $2.94,,,,,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.245,0.255,0.26,-,-,,,,
QANVME,3.50,29/04/10,2:1,0.041,0.046,0.048,-,100,,,,
QBE Insurance Grp Last Sale Price $24.04,,,,,,,,,,,,
QBEVMA,23.00,25/03/10,4:1,0.455,0.51,0.56,-,-,,,,
QBEWOA,23.00,25/03/10,4:1,0.39,0.42,0.385,-18.5,2600,,,,
QBEVMB,25.00,25/03/10,4:1,0.21,0.25,0.26,-21,790,,,,
QBEWOD,26.00,25/03/10,4:1,0.11,0.115,0.21,-,-,,,,
QBEVME,27.00,29/04/10,4:1,0.125,0.15,0.27,-,-,,,,
Rio Tinto Ltd Last Sale Price $78.62,,,,,,,,,,,,
RIOWOA,70.00,25/02/10,6:1,1.595,1.6,1.24,-,-,,,,
RIOWOB,77.00,25/02/10,6:1,0.795,0.8,0.92,-6,33,,,,
RIOVZB,80.00,25/02/10,6:1,0.915,0.945,0.655,-,-,,,,
RIOVMA,65.00,25/03/10,6:1,2.47,2.58,2.47,17,5,,,,
RIOVMB,70.00,25/03/10,6:1,1.805,1.9,1.34,-,-,,,,
RIOVZC,72.00,25/03/10,6:1,1.9,1.93,-,-,-,,,,
RIOVMC,75.00,25/03/10,6:1,1.275,1.36,1.45,-,-,,,,
RIOVZD,75.00,25/03/10,6:1,1.625,1.655,-,-,-,,,,
RIOWOD,73.00,29/04/10,6:1,1.645,1.65,1.715,-,-,,,,
RIOVME,80.00,29/04/10,6:1,1.165,1.235,1.25,-8,25,,,,
RIOWOE,80.00,29/04/10,6:1,0.97,1.045,1.01,-7.5,50,,,,
RIOVMF,85.00,29/04/10,6:1,0.83,0.885,0.895,-4.5,75,,,,
RIOWOC,85.00,29/04/10,6:1,0.73,0.735,2.31,8,74,,,,
Santos Ltd Last Sale Price $13.76,,,,,,,,,,,,
STOVMA,15.00,25/03/10,3:1,0.125,0.14,0.16,-5,2326,,,,
STOVZM,15.00,25/03/10,4:1,0.13,0.16,-,-,-,,,,
STOWOA,15.50,25/03/10,4:1,0.063,0.068,0.084,-5.6,750,,,,
STOWOB,17.00,25/03/10,4:1,0.024,0.029,-,-,-,,,,
STOVME,17.00,29/04/10,3:1,0.055,0.063,0.10,0.8,300,,,,
Telstra Corp Last Sale Price $3.33,,,,,,,,,,,,
TLSWOA,3.25,25/03/10,2:1,0.08,0.085,0.10,-,-,,,,
TLSVMA,3.36,25/03/10,2:1,0.062,0.07,0.07,-1.3,250,,,,
TLSWOB,3.60,25/03/10,2:1,0.02,0.025,-,-,-,,,,
TLSVMB,3.61,25/03/10,2:1,0.027,0.033,0.063,-,-,,,,
TLSVZB,3.75,25/03/10,2:1,0.012,0.04,-,-,-,,,,
TLSVME,3.85,29/04/10,2:1,0.023,-,-,-,-,,,,
Westpac Banking Last Sale Price $25.50,,,,,,,,,,,,
WBCWOK,25.00,25/02/10,4:1,0.305,0.335,0.285,-7.5,400,,,,
WBCWZA,25.00,25/02/10,4:1,0.41,0.44,-,-,-,,,,
WBCWOL,27.00,25/02/10,4:1,0.105,0.125,0.175,-,-,,,,
WBCWOJ,29.00,25/02/10,4:1,0.028,0.033,0.063,-,-,,,,
WBCVZA,24.00,25/03/10,4:1,0.66,0.69,-,-,-,,,,
WBCVZB,25.00,25/03/10,4:1,0.52,0.55,-,-,-,,,,
WBCVMA,26.00,25/03/10,5:1,0.24,0.285,0.30,-,-,,,,
WBCVMB,28.00,25/03/10,5:1,0.105,0.13,0.11,-3.5,930,,,,
WBCVMC,30.00,25/03/10,5:1,0.042,0.057,-,-,-,,,,
WBCWOA,23.50,29/04/10,4:1,0.735,0.74,-,-,-,,,,
WBCWOB,25.00,29/04/10,4:1,0.495,0.5,0.545,-,-,,,,
WBCWOC,27.00,29/04/10,4:1,0.26,0.265,-,-,-,,,,
WBCVME,32.00,29/04/10,5:1,0.032,0.043,0.038,-0.4,1377,,,,
Wesfarmers Ltd Last Sale Price $31.05,,,,,,,,,,,,
WESVMA,30.00,25/03/10,4:1,0.535,0.59,0.58,-6,300,,,,
WESWOB,30.00,25/03/10,4:1,0.475,0.48,0.49,-6.5,1370,,,,
WorleyParsons Ltd Last Sale Price $25.35,,,,,,,,,,,,
WORVMA,30.00,25/03/10,4:1,0.19,0.21,0.20,-,3108,,,,
Woolworths Ltd Last Sale Price $27.94,,,,,,,,,,,,
WOWVMA,28.00,25/03/10,4:1,0.28,0.325,0.34,-1,4500,,,,
WOWVMB,30.00,25/03/10,4:1,0.105,0.13,0.105,-,-,,,,
Woodside Pet Last Sale Price $47.65,,,,,,,,,,,,
WPLWZO,53.00,28/01/10,5:1,0.062,0.076,0.13,-10.5,70,,,,
WPLWOD,47.50,25/03/10,5:1,0.555,0.56,0.57,-15,200,,,,
WPLVMA,49.62,25/03/10,5:1,0.465,0.485,0.59,4,200,,,,
WPLVZA,50.00,25/03/10,5:1,0.58,0.61,-,-,-,,,,
WPLWOE,50.00,25/03/10,5:1,0.345,0.35,-,-,-,,,,
WPLWOF,53.00,25/03/10,5:1,0.175,0.18,0.32,0.5,70,,,,
WPLVME,54.59,29/04/10,5:1,0.33,0.35,0.35,-,230,,,,
Equity Put Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.51,,,,,,,,,,,,
AMPWOP,5.50,25/02/10,3:1,0.03,0.035,-,-,-,,,,
AMPWOQ,6.25,25/02/10,3:1,0.09,0.095,0.185,-,-,,,,
ANZ Banking Grp Last Sale Price $22.43,,,,,,,,,,,,
ANZWZW,25.00,28/01/10,4:1,0.64,0.67,-,-,-,,,,
ANZWOY,20.00,25/02/10,4:1,0.059,0.064,0.079,-,-,,,,
ANZWZX,20.00,25/02/10,4:1,0.052,0.066,0.068,-0.4,1275,,,,
ANZWOZ,22.00,25/02/10,4:1,0.16,0.165,0.185,-6,1100,,,,
ANZVOP,24.00,25/02/10,4:1,0.45,0.455,0.705,-,-,,,,
ANZWZZ,20.00,25/03/10,4:1,0.12,0.15,-,-,-,,,,
ANZWZY,21.00,25/03/10,4:1,0.2,0.23,-,-,-,,,,
ANZVMS,22.00,25/03/10,3:1,0.395,0.45,0.425,-1,2543,,,,
ANZVMT,24.00,25/03/10,3:1,0.77,0.85,-,-,-,,,,
ANZWOP,21.00,29/04/10,4:1,0.215,0.225,-,-,-,,,,
ANZWOQ,23.00,29/04/10,4:1,0.4,0.405,-,-,-,,,,
ANZWOR,25.00,29/04/10,4:1,0.71,0.715,-,-,-,,,,
ANZVMU,26.00,29/04/10,3:1,1.32,1.415,-,-,-,,,,
ASX Ltd Last Sale Price $34.68,,,,,,,,,,,,
ASXVMS,35.00,25/03/10,4:1,0.635,0.675,-,-,-,,,,
ASXVMU,37.00,29/04/10,4:1,1.05,1.095,0.985,-,-,,,,
BHP Billiton Ltd Last Sale Price $43.65,,,,,,,,,,,,
BHPWZT,38.00,28/01/10,4:1,0.015,0.04,0.041,-,-,,,,
BHPWZU,44.00,28/01/10,4:1,0.4,0.43,0.435,-6.5,100,,,,
BHPWOU,36.00,25/02/10,4:1,0.034,0.039,0.22,-,-,,,,
BHPVOV,39.00,25/02/10,4:1,0.085,0.09,0.15,-,-,,,,
BHPWOR,40.50,25/02/10,4:1,0.15,0.155,-,-,-,,,,
BHPWOT,42.50,25/02/10,4:1,0.28,0.285,0.055,-,-,,,,
BHPWZV,46.00,25/02/10,4:1,0.965,0.995,1.10,-,-,,,,
BHPVMS,37.00,25/03/10,4:1,0.185,0.205,0.195,-2,1546,,,,
BHPVMT,39.00,25/03/10,4:1,0.3,0.33,0.32,-8,2022,,,,
BHPWZX,39.00,25/03/10,4:1,0.435,0.465,-,-,-,,,,
BHPWZW,40.00,25/03/10,4:1,0.525,0.555,-,-,-,,,,
BHPWOP,32.00,29/04/10,4:1,0.072,0.077,-,-,-,,,,
BHPWOQ,35.00,29/04/10,4:1,0.14,0.145,0.15,-,50,,,,
BHPWOS,37.50,29/04/10,4:1,0.24,0.245,-,-,-,,,,
BHPVMU,40.00,29/04/10,4:1,0.52,0.555,0.55,-1,1030,,,,
BHPWOV,40.50,29/04/10,4:1,0.39,0.395,0.465,-,10,,,,
BlueScope Steel Last Sale Price $3.03,,,,,,,,,,,,
BSLWOP,2.75,25/03/10,2:1,0.071,0.076,-,-,-,,,,
BSLVMS,3.25,25/03/10,2:1,0.19,0.2,0.17,1.5,176,,,,
BSLWOR,3.25,25/03/10,2:1,0.18,0.185,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $58.10,,,,,,,,,,,,
CBAWZY,55.00,28/01/10,5:1,0.095,0.125,0.20,-9,400,,,,
CBAWOY,41.00,25/02/10,5:1,0.011,0.016,0.046,-,-,,,,
CBAVOP,46.00,25/02/10,5:1,0.033,0.038,0.089,-,-,,,,
CBAWZZ,48.00,25/02/10,5:1,0.037,0.051,0.23,-,-,,,,
CBAWOZ,50.00,25/02/10,5:1,0.11,0.115,0.105,-35.5,250,,,,
CBAVZQ,50.00,25/03/10,5:1,0.22,0.25,-,-,-,,,,
CBAVZP,52.00,25/03/10,5:1,0.33,0.36,-,-,-,,,,
CBAVMS,53.00,25/03/10,5:1,0.365,0.49,0.845,-,-,,,,
CBAVMT,55.00,25/03/10,5:1,0.5,0.655,0.68,-,50,,,,
CBAWOP,45.00,29/04/10,5:1,0.15,0.155,-,-,-,,,,
CBAWOQ,49.00,29/04/10,5:1,0.27,0.275,0.29,-3.5,1350,,,,
CBAWOR,52.50,29/04/10,5:1,0.445,0.45,0.45,-6.5,1650,,,,
CBAVMU,57.00,29/04/10,5:1,0.805,0.985,-,-,-,,,,
Computershare Ltd Last Sale Price $11.69,,,,,,,,,,,,
CPUVMS,11.00,25/03/10,2:1,0.255,0.27,-,-,-,,,,
CSL Ltd Last Sale Price $31.52,,,,,,,,,,,,
CSLVMS,33.00,25/03/10,4:1,0.64,0.68,-,-,-,,,,
Incitec Pivot Last Sale Price $3.66,,,,,,,,,,,,
IPLVMS,3.00,25/03/10,2:1,0.04,0.045,0.071,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.29,,,,,,,,,,,,
LGLWOP,3.00,25/03/10,2:1,0.073,0.078,-,-,-,,,,
LGLVMS,3.50,25/03/10,2:1,0.21,0.215,0.23,-,-,,,,
LGLWOQ,3.50,25/03/10,2:1,0.185,0.19,0.185,-,200,,,,
Macq Grp Ltd Last Sale Price $50.61,,,,,,,,,,,,
MQGVZS,45.00,28/01/10,5:1,0.079,0.093,-,-,-,,,,
MQGWOP,45.00,25/02/10,6:1,0.14,0.15,0.165,-17.5,35,,,,
MQGVZU,45.00,25/03/10,5:1,0.64,0.67,0.81,-,-,,,,
MQGVZT,47.00,25/03/10,5:1,0.81,0.84,1.21,-,-,,,,
MQGWOQ,48.00,29/04/10,6:1,0.49,0.5,-,-,-,,,,
National Aust Bank Last Sale Price $27.30,,,,,,,,,,,,
NABWZT,30.00,28/01/10,4:1,0.685,0.715,1.005,-,-,,,,
NABWOY,24.50,25/02/10,4:1,0.1,0.105,0.14,-,-,,,,
NABWZU,26.00,25/02/10,4:1,0.155,0.185,0.30,-,-,,,,
NABWOZ,26.50,25/02/10,4:1,0.22,0.225,0.255,-,2000,,,,
NABVOP,28.50,25/02/10,4:1,0.495,0.5,0.52,-,-,,,,
NABWZW,25.00,25/03/10,4:1,0.195,0.225,-,-,-,,,,
NABWZV,27.00,25/03/10,4:1,0.395,0.425,-,-,-,,,,
NABVMS,29.00,25/03/10,5:1,0.53,0.61,0.745,-,-,,,,
NABVMT,31.00,25/03/10,5:1,0.815,0.91,-,-,-,,,,
NABWOP,25.00,29/04/10,4:1,0.275,0.28,-,-,-,,,,
NABWOQ,27.50,29/04/10,4:1,0.505,0.51,-,-,-,,,,
NABWOR,30.00,29/04/10,4:1,0.885,0.89,-,-,-,,,,
NABVMU,33.00,29/04/10,5:1,1.175,1.275,-,-,-,,,,
Newcrest Min Last Sale Price $36.17,,,,,,,,,,,,
NCMWOR,30.00,25/03/10,4:1,0.13,0.14,0.25,-,-,,,,
NCMWOS,34.00,25/03/10,4:1,0.365,0.375,0.375,-20,300,,,,
NCMWZY,35.00,25/03/10,4:1,0.665,0.695,-,-,-,,,,
NCMVMS,37.00,25/03/10,4:1,0.825,0.855,0.815,-,-,,,,
NCMVMU,39.00,29/04/10,4:1,1.28,1.315,-,-,-,,,,
News Corp Last Sale Price $17.20,,,,,,,,,,,,
NWSVMS,16.00,25/03/10,4:1,0.165,0.18,0.19,-,-,,,,
NWSVMU,18.00,29/04/10,4:1,0.46,0.47,0.455,4.5,220,,,,
OZ Minerals Last Sale Price $1.19,,,,,,,,,,,,
OZLWOP,1.10,25/03/10,2:1,0.043,0.048,-,-,-,,,,
QBE Insurance Grp Last Sale Price $24.04,,,,,,,,,,,,
QBEWOR,20.00,25/03/10,4:1,0.056,0.061,-,-,-,,,,
QBEWOS,22.50,25/03/10,4:1,0.185,0.19,-,-,-,,,,
QBEVMS,25.00,25/03/10,4:1,0.545,0.59,0.54,6,580,,,,
QBEVMU,27.00,29/04/10,4:1,0.94,1.01,0.825,-,-,,,,
Rio Tinto Ltd Last Sale Price $78.62,,,,,,,,,,,,
RIOWOS,64.00,25/02/10,6:1,0.073,0.078,-,-,-,,,,
RIOVZT,70.00,25/02/10,6:1,0.445,0.475,0.46,-129.5,200,,,,
RIOVZU,68.00,25/03/10,6:1,0.565,0.595,-,-,-,,,,
RIOVMS,70.00,25/03/10,6:1,0.46,0.495,0.455,-3.5,322,,,,
RIOWZV,70.00,25/03/10,6:1,0.685,0.715,-,-,-,,,,
RIOVMT,75.00,25/03/10,6:1,0.705,0.755,0.825,8,120,,,,
RIOWOT,60.00,29/04/10,6:1,0.19,0.195,0.19,-,480,,,,
RIOWOU,66.00,29/04/10,6:1,0.34,0.345,-,-,-,,,,
RIOWOV,71.00,29/04/10,6:1,0.555,0.56,0.55,-5,2505,,,,
RIOVMU,80.00,29/04/10,6:1,1.3,1.36,1.44,13.5,140,,,,
Santos Ltd Last Sale Price $13.76,,,,,,,,,,,,
STOWZQ,13.00,25/03/10,4:1,0.18,0.21,-,-,-,,,,
STOWOR,15.00,25/03/10,4:1,0.415,0.42,-,-,-,,,,
STOVMU,16.00,29/04/10,3:1,0.875,0.92,-,-,-,,,,
Telstra Corp Last Sale Price $3.33,,,,,,,,,,,,
TLSWOP,3.00,25/03/10,2:1,0.049,0.054,-,-,-,,,,
TLSWOQ,3.30,25/03/10,2:1,0.105,0.11,-,-,-,,,,
TLSVZQ,3.50,25/03/10,2:1,0.17,0.2,-,-,-,,,,
TLSVMS,3.61,25/03/10,2:1,0.22,0.23,-,-,-,,,,
TLSVMU,3.85,29/04/10,2:1,0.33,0.34,-,-,-,,,,
Westpac Banking Last Sale Price $25.50,,,,,,,,,,,,
WBCVZY,23.00,25/02/10,4:1,0.095,0.105,0.13,-9,150,,,,
WBCWOZ,23.00,25/02/10,4:1,0.071,0.076,0.11,-,-,,,,
WBCVOP,24.50,25/02/10,4:1,0.145,0.165,0.225,-,-,,,,
WBCWOY,26.00,25/02/10,4:1,0.305,0.335,0.37,-1.5,340,,,,
WBCVZR,21.00,25/03/10,4:1,0.059,0.073,-,-,-,,,,
WBCVZQ,23.00,25/03/10,4:1,0.155,0.185,-,-,-,,,,
WBCVMS,28.00,25/03/10,5:1,0.595,0.66,0.655,-,50,,,,
WBCVMT,30.00,25/03/10,5:1,0.945,1.015,-,-,-,,,,
WBCWOP,21.00,29/04/10,4:1,0.088,0.093,-,-,-,,,,
WBCWOQ,23.00,29/04/10,4:1,0.18,0.185,0.195,-2,650,,,,
WBCWOR,24.50,29/04/10,4:1,0.28,0.285,0.29,-3.5,345,,,,
WBCVMU,32.00,29/04/10,5:1,1.325,1.4,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $31.05,,,,,,,,,,,,
WESWOQ,28.00,25/03/10,4:1,0.175,0.18,-,-,-,,,,
WESVMS,30.00,25/03/10,4:1,0.37,0.41,0.355,0.5,1265,,,,
WorleyParsons Ltd Last Sale Price $25.35,,,,,,,,,,,,
WORVMS,30.00,25/03/10,4:1,1.37,1.465,1.43,68,561,,,,
Woolworths Ltd Last Sale Price $27.94,,,,,,,,,,,,
WOWVMS,30.00,25/03/10,4:1,0.68,0.74,0.71,-,-,,,,
Woodside Pet Last Sale Price $47.65,,,,,,,,,,,,
WPLVZP,50.00,28/01/10,5:1,0.63,0.66,0.545,-2,100,,,,
WPLWOP,45.00,25/03/10,5:1,0.35,0.355,-,-,-,,,,
WPLWOQ,49.00,25/03/10,5:1,0.73,0.735,0.745,-,-,,,,
WPLVMS,49.62,25/03/10,5:1,0.93,0.96,-,-,-,,,,
WPLVMU,54.59,29/04/10,5:1,1.75,1.785,-,-,-,,,,
Basket Call Warrants ,,,,,,,,,,,,
Equity Endowment Warrants ,,,,,,,,,,,,
ANZ Banking Grp Last Sale Price $22.43,,,,,,,,,,,,
ANZEEA,5.95,15/02/12,1:1,16.31,-,16.01,-63,2,,,,
C'wlth Bank  of Aust  Last Sale Price $58.10,,,,,,,,,,,,
CBAEEA,11.31,15/02/12,1:1,44.94,-,44.79,5,2,,,,
National Aust Bank Last Sale Price $27.30,,,,,,,,,,,,
NABEEA,19.02,15/02/12,1:1,7.66,-,7.60,-42,1,,,,
Telecom Corp Last Sale Price $2.01,,,,,,,,,,,,
TELEEA,1.52,15/02/12,1:1,0.465,-,1.50,-,-,,,,
Telstra Corp Last Sale Price $3.33,,,,,,,,,,,,
TLSEEA,2.24,02/10/12,1:1,1.16,-,1.27,-,-,,,,
Westpac Banking Last Sale Price $25.50,,,,,,,,,,,,
WBCEEA,4.51,15/02/12,1:1,20.82,-,20.48,-38,2,,,,
Equity Installment Warrants ,,,,,,,,,,,,
Alinta Energy Grp Last Sale Price $0.09,,,,,,,,,,,,
