Warrant Market - Weekly,,,,,,,,,,,,
XAO 4437.0 at 16:39 16/7/2010  Report at 19:05 Friday 16/7/2010. Processed 12:54 Sunday 18/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
BHPWOC,35.00,26/08/10,4:1,1.01,1.015,0.97,4,3700,,,,
BHPWOD,37.50,26/08/10,4:1,0.575,0.58,0.61,0.5,4690,,,,
BHPWOE,39.50,26/08/10,4:1,0.295,0.305,0.295,-7.5,3730,,,,
BHPWOF,41.00,26/08/10,4:1,0.175,0.185,0.175,-2,850,,,,
BHPWON,43.00,26/08/10,4:1,0.087,0.092,0.13,-,-,,,,
BHPWOO,45.00,26/08/10,4:1,0.042,0.047,0.115,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.019,0.024,0.019,-0.6,100,,,,
BHPUMH,34.00,23/09/10,4:1,1.31,1.315,1.315,-7,240,,,,
BHPUMI,38.00,23/09/10,4:1,0.665,0.67,0.70,-3,210,,,,
BHPVMF,40.00,23/09/10,4:1,0.365,0.37,0.365,-9,1360,,,,
BHPUMJ,42.00,23/09/10,4:1,0.25,0.255,0.235,-6.5,600,,,,
BHPVMG,44.00,23/09/10,4:1,0.105,0.11,0.115,-6.5,1200,,,,
BHPWMH,46.00,23/09/10,4:1,0.077,0.08,0.075,-3,1130,,,,
BHPWMI,48.00,23/09/10,4:1,0.041,0.044,0.038,-1.8,14000,,,,
BHPVMH,40.00,27/01/11,4:1,0.85,0.855,0.85,-,590,,,,
BHPVMI,42.00,27/01/11,4:1,0.65,0.655,-,-,-,,,,
BHPVMJ,44.00,27/01/11,4:1,0.495,0.5,-,-,-,,,,
BHPVMK,46.00,27/01/11,4:1,0.405,0.41,0.425,-,-,,,,
BlueScope Steel Last Sale Price $2.23,,,,,,,,,,,,
BSLWOF,2.25,26/08/10,2:1,0.079,0.084,-,-,-,,,,
BSLWOE,2.65,26/08/10,2:1,0.024,0.029,-,-,-,,,,
BSLUMB,2.50,28/10/10,1:1,0.13,0.135,-,-,-,,,,
Brambles Ltd Last Sale Price $5.59,,,,,,,,,,,,
BXBWOC,7.25,26/08/10,3:1,0.012,0.022,0.036,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.01,0.02,-,-,-,,,,
BXBVME,5.00,23/09/10,1:1,0.81,0.815,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $51.36,,,,,,,,,,,,
CBAVZC,54.00,28/07/10,5:1,0.105,0.135,0.092,-,-,,,,
CBAVZD,52.00,25/08/10,5:1,0.37,0.395,-,-,-,,,,
CBAUMG,50.00,23/09/10,4:1,0.895,0.9,0.885,17.5,670,,,,
CBAUMH,53.00,23/09/10,4:1,0.535,0.54,0.545,10,1040,,,,
CBAWOG,54.00,23/09/10,5:1,0.26,0.265,0.245,4.5,954,,,,
CBAUMI,55.00,23/09/10,4:1,0.375,0.38,0.20,-,-,,,,
CBAWOH,56.50,23/09/10,5:1,0.14,0.145,0.105,-1,300,,,,
CBAWMI,57.00,23/09/10,4:1,0.255,0.26,0.56,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.2,0.205,0.21,10,120,,,,
CBAWOI,59.00,23/09/10,5:1,0.075,0.08,0.06,-,-,,,,
CBAVMF,48.00,27/01/11,4:1,1.74,1.745,-,-,-,,,,
CBAVMG,52.00,27/01/11,4:1,1.235,1.24,-,-,-,,,,
CBAVMH,56.00,27/01/11,4:1,0.855,0.86,-,-,-,,,,
CBAVMI,60.00,27/01/11,4:1,0.575,0.58,-,-,-,,,,
Computershare Ltd Last Sale Price $10.25,,,,,,,,,,,,
CPUUMB,11.50,23/09/10,1:1,0.255,0.26,0.265,-,19,,,,
CSL Ltd Last Sale Price $32.55,,,,,,,,,,,,
CSLUMB,34.00,23/09/10,4:1,0.29,0.295,0.295,-25.5,22,,,,
CSLUMC,37.00,23/09/10,4:1,0.083,0.086,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.04,,,,,,,,,,,,
FMGUMB,4.50,23/09/10,1:1,0.27,0.275,0.27,-19,320,,,,
Incitec Pivot Last Sale Price $3.06,,,,,,,,,,,,
IPLUMC,3.00,23/09/10,1:1,0.27,0.275,0.155,5,125,,,,
Macq Grp Ltd Last Sale Price $39.47,,,,,,,,,,,,
MQGVZM,42.00,28/07/10,5:1,0.1,0.13,-,-,-,,,,
MQGVZB,42.00,25/08/10,5:1,0.32,0.345,-,-,-,,,,
MQGWOB,50.00,23/09/10,6:1,0.062,0.067,0.081,-0.1,2457,,,,
MQGWOC,57.50,23/09/10,6:1,0.015,0.025,0.02,-,-,,,,
National Aust Bank Last Sale Price $24.49,,,,,,,,,,,,
NABVZD,27.00,28/07/10,4:1,0.019,0.04,-,-,-,,,,
NABVZE,26.00,25/08/10,4:1,0.175,0.2,-,-,-,,,,
NABWOI,25.00,23/09/10,4:1,0.285,0.29,-,-,-,,,,
NABWOG,26.00,23/09/10,4:1,0.195,0.2,0.16,-,-,,,,
NABWOH,28.00,23/09/10,4:1,0.079,0.084,0.08,-9,450,,,,
NABWSA,0.00,25/03/20,1:1,-,-,23.94,-,-,,,,
Newcrest Min Last Sale Price $34.30,,,,,,,,,,,,
NCMVZG,36.00,28/07/10,4:1,0.115,0.145,-,-,-,,,,
NCMVZH,36.00,25/08/10,4:1,0.34,0.365,-,-,-,,,,
NCMWOA,34.00,26/08/10,4:1,0.505,0.51,0.68,19.5,300,,,,
NCMWOB,36.50,26/08/10,4:1,0.26,0.265,0.36,8,450,,,,
NCMWOH,40.00,26/08/10,4:1,0.089,0.094,0.195,-,-,,,,
News Corp Last Sale Price $16.77,,,,,,,,,,,,
NWSUMC,18.00,23/09/10,4:1,0.175,0.18,0.19,3.5,737,,,,
NWSUMD,20.00,23/09/10,4:1,0.055,0.058,0.145,-,-,,,,
NWSVMF,22.00,23/09/10,4:1,0.012,-,-,-,-,,,,
Orica Ltd Last Sale Price $24.93,,,,,,,,,,,,
ORIUMB,24.37,23/09/10,4:1,0.53,0.535,0.525,30.5,398,,,,
Oil Search Ltd Last Sale Price $5.87,,,,,,,,,,,,
OSHUMB,5.75,23/09/10,1:1,0.375,0.38,-,-,-,,,,
Paladin Energy Last Sale Price $3.73,,,,,,,,,,,,
PDNUMB,4.00,23/09/10,1:1,0.29,0.295,-,-,-,,,,
Qantas Airways Last Sale Price $2.32,,,,,,,,,,,,
QANUMD,2.50,23/09/10,1:1,0.105,0.11,0.16,-,-,,,,
QANUMC,2.75,23/09/10,1:1,0.039,0.042,0.12,-,-,,,,
QBE Insurance Grp Last Sale Price $18.31,,,,,,,,,,,,
QBEVMF,18.00,23/09/10,4:1,0.29,0.295,0.28,6,372,,,,
QBEUME,20.00,23/09/10,4:1,0.092,0.095,0.155,-,-,,,,
QBEUMD,21.00,23/09/10,4:1,0.046,0.049,0.048,0.6,7500,,,,
QBEWOB,22.50,23/09/10,4:1,0.02,0.025,0.023,-3.5,250,,,,
QBEWOC,24.50,23/09/10,4:1,0.008,0.018,0.018,-,-,,,,
Rio Tinto Ltd Last Sale Price $65.78,,,,,,,,,,,,
RIOVZH,75.00,28/07/10,6:1,0.035,0.049,-,-,-,,,,
RIOVZF,72.00,25/08/10,6:1,0.32,0.345,-,-,-,,,,
RIOWOA,70.00,26/08/10,6:1,0.29,0.295,0.29,-22.5,1690,,,,
RIOWOB,77.50,26/08/10,6:1,0.084,0.086,0.565,-,-,,,,
RIOWOG,82.50,26/08/10,6:1,0.037,0.042,0.18,-,-,,,,
RIOUMI,63.00,23/09/10,4:1,1.63,1.635,1.65,-45,706,,,,
RIOUMJ,65.00,23/09/10,4:1,1.395,1.4,1.51,-7.5,60,,,,
RIOUMK,68.00,23/09/10,4:1,0.98,0.985,1.135,4.5,30,,,,
RIOVMG,70.00,23/09/10,4:1,0.775,0.78,0.97,7,735,,,,
RIOUML,72.00,23/09/10,4:1,0.61,0.615,0.65,-6,150,,,,
RIOVMH,76.00,23/09/10,4:1,0.275,0.28,0.325,-8.5,2482,,,,
RIOUMM,80.00,23/09/10,4:1,0.23,0.235,0.235,-12.5,2300,,,,
RIOWMH,95.00,23/09/10,4:1,0.017,-,0.034,-1.4,3521,,,,
RIOWMI,100.00,23/09/10,4:1,0.007,-,0.025,-,-,,,,
RIOVMI,65.00,27/01/11,4:1,2.17,2.18,-,-,-,,,,
RIOVMJ,70.00,27/01/11,4:1,1.58,1.585,-,-,-,,,,
RIOVMK,75.00,27/01/11,4:1,1.11,1.115,-,-,-,,,,
RIOVML,80.00,27/01/11,4:1,0.765,0.77,-,-,-,,,,
RIOVMM,85.00,27/01/11,4:1,0.655,0.66,0.595,-,-,,,,
Santos Ltd Last Sale Price $13.65,,,,,,,,,,,,
STOWOC,13.50,26/08/10,4:1,0.195,0.2,0.185,-,-,,,,
STOWOD,15.00,26/08/10,4:1,0.074,0.079,0.043,-,-,,,,
STOUMC,13.00,23/09/10,4:1,0.325,0.33,0.355,-,-,,,,
STOUMD,14.00,23/09/10,4:1,0.195,0.2,0.26,0.5,200,,,,
Suncorp-Metway Last Sale Price $8.35,,,,,,,,,,,,
SUNUMC,8.00,23/09/10,4:1,0.17,0.175,-,-,-,,,,
Ten Network Hldgs Last Sale Price $1.63,,,,,,,,,,,,
TENWMH,1.75,23/09/10,1:1,0.1,0.105,-,-,-,,,,
Telstra Corp Last Sale Price $3.27,,,,,,,,,,,,
TLSWOE,3.10,26/08/10,2:1,0.081,0.086,0.08,-,-,,,,
TLSWOF,3.35,26/08/10,2:1,0.034,0.039,-,-,-,,,,
TLSUMD,2.92,23/09/10,1:1,0.38,0.385,0.375,-,-,,,,
TLSUMF,3.15,23/09/10,1:1,0.195,0.2,-,-,-,,,,
TLSWMH,3.24,23/09/10,1:1,0.14,0.145,0.11,-,-,,,,
TLSVMF,3.40,23/09/10,1:1,0.073,0.076,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.045,0.048,0.076,-,-,,,,
Toll Hldgs Ltd Last Sale Price $6.07,,,,,,,,,,,,
TOLUMC,7.00,23/09/10,1:1,0.13,0.135,0.13,-1.5,50,,,,
Westpac Banking Last Sale Price $22.58,,,,,,,,,,,,
WBCVZF,24.00,28/07/10,4:1,0.054,0.068,-,-,-,,,,
WBCVZG,24.00,25/08/10,4:1,0.17,0.195,-,-,-,,,,
WBCVMF,20.00,23/09/10,4:1,0.815,0.82,0.59,-,-,,,,
WBCUMG,22.00,23/09/10,4:1,0.465,0.47,0.485,5.5,732,,,,
WBCUMH,24.00,23/09/10,4:1,0.225,0.23,0.245,5.5,2040,,,,
WBCWOH,24.50,23/09/10,4:1,0.15,0.155,0.14,-,-,,,,
WBCUMI,26.00,23/09/10,4:1,0.091,0.096,0.11,2.3,175,,,,
WBCWOI,26.00,23/09/10,4:1,0.076,0.081,0.092,0.9,1255,,,,
WBCWOJ,28.00,23/09/10,4:1,0.029,0.034,0.12,-,-,,,,
WBCWMH,29.00,23/09/10,4:1,0.018,-,0.058,-,-,,,,
WBCWMI,31.00,23/09/10,4:1,0.004,-,0.18,-,-,,,,
WBCVMG,21.00,27/01/11,4:1,0.825,0.83,0.79,-,30,,,,
WBCVMH,25.00,27/01/11,4:1,0.36,0.365,0.375,-,1315,,,,
WBCVMI,28.00,27/01/11,4:1,0.17,0.175,0.15,-,-,,,,
WBCVMJ,32.00,27/01/11,4:1,0.059,0.062,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $28.23,,,,,,,,,,,,
WESWOC,30.00,26/08/10,5:1,0.082,0.087,0.084,-2.1,90,,,,
WESWOA,32.00,26/08/10,5:1,0.03,0.035,0.046,-,-,,,,
WESUMB,28.00,23/09/10,4:1,0.5,0.505,0.625,22,7,,,,
WESUMC,31.00,23/09/10,4:1,0.17,-,0.11,-,-,,,,
WorleyParsons Ltd Last Sale Price $21.07,,,,,,,,,,,,
WORUMB,26.00,23/09/10,4:1,0.045,0.048,0.18,-,-,,,,
Woolworths Ltd Last Sale Price $26.76,,,,,,,,,,,,
WOWWOB,28.50,26/08/10,4:1,0.055,0.06,0.10,-,-,,,,
WOWVMF,24.00,23/09/10,4:1,0.775,0.78,0.855,-,-,,,,
WOWUMC,27.00,23/09/10,4:1,0.22,0.225,0.28,-17.5,100,,,,
WOWUMD,30.00,23/09/10,4:1,0.025,0.03,-,-,-,,,,
Woodside Pet Last Sale Price $42.54,,,,,,,,,,,,
WPLVZE,48.00,28/07/10,5:1,0.023,0.04,-,-,-,,,,
WPLVZF,44.00,25/08/10,5:1,0.34,0.37,-,-,-,,,,
WPLWOA,46.00,26/08/10,5:1,0.092,0.097,0.105,-2,6800,,,,
WPLWOB,50.00,26/08/10,5:1,0.029,0.034,-,-,-,,,,
WPLUMC,44.00,23/09/10,4:1,0.475,0.485,0.455,-,-,,,,
WPLWMH,45.00,23/09/10,4:1,0.37,0.375,0.37,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.35,,,,,,,,,,,,
AMPWOP,5.50,23/09/10,3:1,0.155,0.16,-,-,-,,,,
AMPWOQ,6.25,23/09/10,3:1,0.35,0.355,0.335,-2.5,2000,,,,
ANZ Banking Grp Last Sale Price $22.54,,,,,,,,,,,,
ANZVZS,22.00,28/07/10,4:1,0.095,0.125,0.17,-,-,,,,
ANZVZT,22.00,25/08/10,4:1,0.215,0.24,-,-,-,,,,
ANZVMP,18.00,23/09/10,4:1,0.058,0.062,-,-,-,,,,
ANZVMQ,20.00,23/09/10,4:1,0.13,0.135,-,-,-,,,,
ANZWOV,20.50,23/09/10,4:1,0.145,0.15,0.155,-4.5,416,,,,
ANZWMV,22.00,23/09/10,4:1,0.275,0.28,-,-,-,,,,
ANZWOW,22.00,23/09/10,4:1,0.25,0.255,0.30,5,17,,,,
ANZVMR,24.00,23/09/10,4:1,0.535,0.54,-,-,-,,,,
ANZWOX,24.00,23/09/10,4:1,0.49,0.495,0.52,-6.5,10,,,,
ANZVMS,26.00,23/09/10,4:1,0.895,0.9,-,-,-,,,,
ANZVMT,20.00,27/01/11,4:1,0.355,0.36,-,-,-,,,,
ANZVMV,22.00,27/01/11,4:1,0.545,0.55,-,-,-,,,,
ANZVMW,24.00,27/01/11,4:1,0.81,0.815,-,-,-,,,,
ANZVMX,26.00,27/01/11,4:1,1.135,1.14,-,-,-,,,,
ASX Ltd Last Sale Price $29.00,,,,,,,,,,,,
ASXUMP,32.00,23/09/10,4:1,0.98,0.985,0.815,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.15,,,,,,,,,,,,
BHPVZS,37.00,28/07/10,4:1,0.165,0.195,0.19,-24,400,,,,
BHPVZT,38.00,25/08/10,4:1,0.505,0.53,-,-,-,,,,
BHPWOR,30.00,26/08/10,4:1,0.029,0.034,0.033,-4.7,300,,,,
BHPWOT,33.00,26/08/10,4:1,0.086,0.091,0.30,-,-,,,,
BHPWOU,36.00,26/08/10,4:1,0.23,0.235,0.245,-1.5,52250,,,,
BHPVOR,39.00,26/08/10,4:1,0.52,0.53,0.525,-11.5,225,,,,
BHPVOS,40.50,26/08/10,4:1,0.735,0.745,0.80,-,-,,,,
BHPVOT,42.00,26/08/10,4:1,1.025,1.035,1.06,-26,2340,,,,
BHPUMU,34.00,23/09/10,4:1,0.26,0.265,0.265,-1,200,,,,
BHPUMW,36.00,23/09/10,4:1,0.405,0.41,0.50,-,-,,,,
BHPUMV,38.00,23/09/10,4:1,0.615,0.62,0.535,-,-,,,,
BHPWMV,40.00,23/09/10,4:1,0.85,0.855,1.11,-,-,,,,
BHPVMP,42.00,23/09/10,4:1,1.2,1.205,-,-,-,,,,
BHPVMQ,40.00,27/01/11,4:1,1.205,1.21,-,-,-,,,,
BHPVMR,42.00,27/01/11,4:1,1.5,1.505,-,-,-,,,,
BHPVMS,44.00,27/01/11,4:1,1.835,1.84,-,-,-,,,,
BHPVMT,46.00,27/01/11,4:1,2.2,2.21,-,-,-,,,,
BlueScope Steel Last Sale Price $2.23,,,,,,,,,,,,
BSLWOQ,2.20,26/08/10,2:1,0.066,0.071,-,-,-,,,,
BSLUMP,2.00,28/10/10,1:1,0.14,0.145,-,-,-,,,,
Brambles Ltd Last Sale Price $5.59,,,,,,,,,,,,
BXBWOQ,7.00,26/08/10,3:1,0.47,0.475,0.475,-,-,,,,
BXBVMS,5.00,23/09/10,1:1,0.245,0.25,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $51.36,,,,,,,,,,,,
CBAVZU,50.00,28/07/10,5:1,0.16,0.19,0.405,-,-,,,,
CBAVZV,48.00,25/08/10,5:1,0.325,0.35,-,-,-,,,,
CBAUMU,45.00,23/09/10,4:1,0.295,0.3,1.23,-,-,,,,
CBAWOV,48.00,23/09/10,5:1,0.395,0.4,0.41,-13.5,91,,,,
CBAUMV,50.00,23/09/10,4:1,0.765,0.77,0.98,-,-,,,,
CBAWOW,51.50,23/09/10,5:1,0.7,0.705,0.735,-41.5,160,,,,
CBAUMW,52.00,23/09/10,4:1,1.045,1.05,1.675,-,-,,,,
CBAWOX,54.00,23/09/10,5:1,0.995,1,1.48,-,-,,,,
CBAWMV,55.00,23/09/10,4:1,1.54,1.545,2.75,-,-,,,,
CBAVMP,57.00,23/09/10,4:1,1.92,1.925,-,-,-,,,,
CBAVMQ,48.00,27/01/11,4:1,0.995,1,-,-,-,,,,
CBAVMR,52.00,27/01/11,4:1,1.47,1.475,-,-,-,,,,
CBAVMS,56.00,27/01/11,4:1,2.07,2.08,-,-,-,,,,
CBAVMT,60.00,27/01/11,4:1,2.77,2.78,-,-,-,,,,
Computershare Ltd Last Sale Price $10.25,,,,,,,,,,,,
CPUUMP,11.50,23/09/10,1:1,1.575,1.58,-,-,-,,,,
CSL Ltd Last Sale Price $32.55,,,,,,,,,,,,
CSLUMP,34.00,23/09/10,4:1,0.665,0.67,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.04,,,,,,,,,,,,
FMGUMP,4.50,23/09/10,1:1,0.695,0.7,0.615,-,83,,,,
Incitec Pivot Last Sale Price $3.06,,,,,,,,,,,,
IPLUMP,3.00,23/09/10,1:1,0.185,0.19,-,-,-,,,,
Macq Grp Ltd Last Sale Price $39.47,,,,,,,,,,,,
MQGVZY,44.00,28/07/10,5:1,0.925,0.975,0.91,-8.5,145,,,,
MQGVZZ,38.00,25/08/10,5:1,0.345,0.37,-,-,-,,,,
MQGWOS,38.00,23/09/10,6:1,0.38,0.385,0.335,-98.5,66,,,,
MQGWOP,42.50,23/09/10,6:1,0.78,0.785,0.76,-15,30,,,,
National Aust Bank Last Sale Price $24.49,,,,,,,,,,,,
NABVZU,24.00,28/07/10,4:1,0.105,0.135,0.38,-,-,,,,
NABVZV,23.00,25/08/10,4:1,0.135,0.16,-,-,-,,,,
NABWOV,24.00,23/09/10,4:1,0.265,0.27,0.26,-9.5,232,,,,
NABWOW,25.50,23/09/10,4:1,0.415,0.42,0.43,-9,100,,,,
NABWOX,27.50,23/09/10,4:1,0.775,0.78,1.115,-,-,,,,
Newcrest Min Last Sale Price $34.30,,,,,,,,,,,,
NCMVZS,32.00,28/07/10,4:1,0.069,0.083,-,-,-,,,,
NCMVZT,32.00,25/08/10,4:1,0.225,0.25,-,-,-,,,,
NCMWOP,30.00,26/08/10,4:1,0.095,0.1,0.21,-,-,,,,
NCMWOQ,33.00,26/08/10,4:1,0.265,0.27,0.205,-9,1060,,,,
News Corp Last Sale Price $16.77,,,,,,,,,,,,
NWSUMQ,18.00,23/09/10,4:1,0.465,0.47,0.515,-,-,,,,
NWSVMP,20.00,23/09/10,4:1,0.84,0.845,-,-,-,,,,
Orica Ltd Last Sale Price $24.93,,,,,,,,,,,,
ORIUMP,23.47,23/09/10,4:1,0.205,0.21,0.22,-21.5,23,,,,
Qantas Airways Last Sale Price $2.32,,,,,,,,,,,,
QANUMP,2.75,23/09/10,1:1,0.445,0.45,0.56,-,-,,,,
QBE Insurance Grp Last Sale Price $18.31,,,,,,,,,,,,
QBEWOP,18.00,26/08/10,4:1,0.23,0.235,-,-,-,,,,
QBEUMP,20.00,23/09/10,4:1,0.625,0.63,0.69,-,-,,,,
Rio Tinto Ltd Last Sale Price $65.78,,,,,,,,,,,,
RIOVZY,68.00,28/07/10,6:1,0.59,0.62,0.485,-2,300,,,,
RIOVZZ,65.00,25/08/10,6:1,0.67,0.695,-,-,-,,,,
RIOWOP,60.00,26/08/10,6:1,0.245,0.25,0.25,-0.5,320,,,,
RIOWOQ,66.00,26/08/10,6:1,0.63,0.635,0.61,-26,100,,,,
RIOWOR,72.50,26/08/10,6:1,1.35,1.355,0.86,-,-,,,,
RIOUMU,60.00,23/09/10,4:1,0.67,0.675,0.615,-,-,,,,
RIOUMX,63.00,23/09/10,4:1,0.845,0.85,2.90,-,-,,,,
RIOUMV,65.00,23/09/10,4:1,1.045,1.05,0.98,-,-,,,,
RIOUMY,68.00,23/09/10,4:1,1.42,1.425,-,-,-,,,,
RIOUMW,70.00,23/09/10,4:1,1.715,1.72,1.84,-,-,,,,
RIOWMV,72.00,23/09/10,4:1,2.04,2.05,1.645,-,-,,,,
RIOVMP,76.00,23/09/10,4:1,2.81,2.82,-,-,-,,,,
RIOVMQ,65.00,27/01/11,4:1,1.725,1.73,-,-,-,,,,
RIOVMR,70.00,27/01/11,4:1,2.36,2.37,-,-,-,,,,
RIOVMS,75.00,27/01/11,4:1,3.12,3.13,-,-,-,,,,
RIOVMT,80.00,27/01/11,4:1,3.99,4,-,-,-,,,,
RIOVMV,85.00,27/01/11,4:1,4.97,4.98,-,-,-,,,,
Santos Ltd Last Sale Price $13.65,,,,,,,,,,,,
STOWOP,13.00,26/08/10,4:1,0.1,0.105,0.38,-,-,,,,
STOUMP,13.00,23/09/10,4:1,0.17,0.175,0.26,-,-,,,,
Suncorp-Metway Last Sale Price $8.35,,,,,,,,,,,,
SUNUMP,8.00,23/09/10,4:1,0.1,0.105,-,-,-,,,,
Telstra Corp Last Sale Price $3.27,,,,,,,,,,,,
TLSWOS,3.00,26/08/10,2:1,0.039,0.044,0.04,-,-,,,,
TLSWMV,2.92,23/09/10,1:1,0.067,0.07,-,-,-,,,,
TLSUMP,3.15,23/09/10,1:1,0.15,0.155,-,-,-,,,,
TLSVMP,3.24,23/09/10,1:1,0.195,0.2,-,-,-,,,,
TLSVMQ,3.40,23/09/10,1:1,0.3,0.305,-,-,-,,,,
Toll Hldgs Ltd Last Sale Price $6.07,,,,,,,,,,,,
TOLVMP,6.00,23/09/10,1:1,0.385,0.39,-,-,-,,,,
Westpac Banking Last Sale Price $22.58,,,,,,,,,,,,
WBCVZU,22.00,28/07/10,4:1,0.09,0.12,0.21,-,-,,,,
WBCVZV,21.00,25/08/10,4:1,0.12,0.145,-,-,-,,,,
WBCWMV,20.00,23/09/10,4:1,0.125,0.13,0.17,-,-,,,,
WBCWOV,21.00,23/09/10,4:1,0.205,0.21,0.295,-,-,,,,
WBCUMQ,22.00,23/09/10,4:1,0.27,0.275,0.52,-,-,,,,
WBCWOW,23.00,23/09/10,4:1,0.365,0.37,-,-,-,,,,
WBCUMT,24.00,23/09/10,4:1,0.53,0.535,0.52,-,400,,,,
WBCWOX,25.00,23/09/10,4:1,0.675,0.68,0.805,-,-,,,,
WBCUMU,26.00,23/09/10,4:1,0.895,0.9,-,-,-,,,,
WBCVMP,21.00,27/01/11,4:1,0.44,0.445,-,-,-,,,,
WBCVMQ,25.00,27/01/11,4:1,0.975,0.98,-,-,-,,,,
WBCVMR,28.00,27/01/11,4:1,1.53,1.535,-,-,-,,,,
WBCVMS,32.00,27/01/11,4:1,2.39,2.4,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $28.23,,,,,,,,,,,,
WESWOP,29.00,26/08/10,5:1,0.4,0.405,0.345,-26,31,,,,
WESUMP,28.00,23/09/10,4:1,0.525,0.53,0.59,-,-,,,,
WorleyParsons Ltd Last Sale Price $21.07,,,,,,,,,,,,
WORVMP,28.00,23/09/10,4:1,1.83,1.835,-,-,-,,,,
Woolworths Ltd Last Sale Price $26.76,,,,,,,,,,,,
WOWWOQ,26.50,26/08/10,4:1,0.145,0.15,0.14,-,-,,,,
WOWVMP,24.00,23/09/10,4:1,0.096,0.099,-,-,-,,,,
WOWUMP,27.00,23/09/10,4:1,0.34,0.345,-,-,-,,,,
WOWVMQ,30.00,23/09/10,4:1,0.92,0.925,-,-,-,,,,
Woodside Pet Last Sale Price $42.54,,,,,,,,,,,,
WPLVZT,42.00,28/07/10,5:1,0.205,0.24,0.28,-,-,,,,
WPLVZU,40.00,25/08/10,5:1,0.285,0.31,-,-,-,,,,
WPLWOS,44.00,26/08/10,5:1,0.56,0.565,0.67,-,-,,,,
WPLWMV,40.00,23/09/10,4:1,0.435,0.44,0.41,-,143,,,,
WPLUMP,44.00,23/09/10,4:1,0.87,0.88,-,-,-,,,,
Basket Call Warrants ,,,,,,,,,,,,
Equity Endowment Warrants ,,,,,,,,,,,,
ANZ Banking Grp Last Sale Price $22.54,,,,,,,,,,,,
ANZEEA,5.63,15/02/12,1:1,17,-,15.78,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $51.36,,,,,,,,,,,,
