FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, April 15, 2011. Processed Saturday at 2011-04-16T23:15:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.65,
AIOVMA,,1.80,23/06/11,1:1,.044,.05,.07,-1,400,,
,
Amcor Last Sale Price $7.13,
AMCTMC,,4.50,23/06/11,1:1,2.68,2.71,2.92,-3,80,,
,
AMP Last Sale Price $5.64,
AMPTMC,,3.50,23/06/11,1:1,2.20,2.26,,,,,
,
ANZ Banking Grp Last Sale Price $23.61,
ANZWOG,,23.00,26/05/11,4:1,.25,.255,.26,-8.5,1596,,
ANZVZL,,25.00,26/05/11,4:1,.022,.028,,,,,
ANZWOH,,25.00,26/05/11,4:1,.078,.083,.11,-2,500,,
ANZWOI,,27.00,26/05/11,4:1,.018,.023,.11,,,,
ANZTMA,,17.00,23/06/11,1:1,6.66,,8.24,,,,
ANZTMC,,17.00,23/06/11,1:1,6.29,,7.93,,,,
ANZVMA,,23.00,23/06/11,4:1,.30,.32,.315,-3.5,165,,
ANZVMB,,25.00,23/06/11,4:1,.092,.105,.155,-2.5,200,,
ANZVZM,,25.00,23/06/11,4:1,.054,.06,.085,,,,
ANZVZN,,26.00,23/06/11,4:1,.03,.036,.19,,,,
ANZVMC,,27.00,23/06/11,4:1,.02,.03,.055,,,,
ANZWOJ,,23.00,28/07/11,4:1,.41,.415,.47,,,,
ANZWOK,,25.00,28/07/11,4:1,.20,.205,,,,,
ANZWOL,,27.00,28/07/11,4:1,.078,.083,,,,,
,
ASX Last Sale Price $32.75,
ASXTMC,,20.50,23/06/11,1:1,12.74,12.80,,,,,
,
Alumina Last Sale Price $2.45,
AWCTMC,,1.00,23/06/11,1:1,1.475,1.495,,,,,
AWCVMA,,2.50,23/06/11,1:1,.175,.19,.22,-8,600,,
,
BHP Billiton Last Sale Price $47.53,
BHPWOM,,44.00,28/04/11,4:1,.92,.925,.92,-4,30,,
BHPWON,,46.00,28/04/11,4:1,.52,.525,.53,-8,3435,,
BHPWOO,,48.00,28/04/11,4:1,.23,.235,.30,,,,
BHPVOA,,50.00,28/04/11,4:1,.075,.08,.22,+8.5,285,,
BHPVZN,,48.00,26/05/11,4:1,.35,.38,.59,,,,
BHPTMC,,25.00,23/06/11,1:1,22.77,22.96,,,,,
BHPTMD,,31.00,23/06/11,1:1,16.71,16.94,18.98,+488,24,,
BHPVMA,,38.00,23/06/11,4:1,2.52,2.56,,,,,
BHPVMB,,42.00,23/06/11,4:1,1.63,1.67,1.53,,,,
BHPWOA,,45.00,23/06/11,4:1,1.06,1.065,1.135,+6.5,2100,,
BHPWOB,,47.00,23/06/11,4:1,.74,.745,.825,+8,350,,
BHPVMC,,48.00,23/06/11,4:1,.58,.61,.60,-2.5,2620,,
BHPWOG,,49.00,23/06/11,4:1,.49,.495,.50,-5,2960,,
BHPWZA,,49.00,23/06/11,4:1,.395,.41,.41,,260,,
BHPVMD,,50.00,23/06/11,4:1,.355,.375,.44,+23,100,,
