Warrant Market - Weekly,,,,,,,,,,,,
XAO 4577.6 at 16:40 3/9/2010  Report at 19:06 Friday 3/9/2010. Processed 12:08 Sunday 5/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
BHPWMC,38.00,25/11/10,4:1,0.62,0.625,-,-,-,,,,
BHPVOB,39.00,23/12/10,4:1,0.63,0.635,0.645,11,310,,,,
BHPVOC,42.00,23/12/10,4:1,0.33,0.335,0.29,3,100,,,,
BHPVOF,46.00,23/12/10,4:1,0.115,0.12,-,-,-,,,,
BHPVMI,39.00,27/01/11,4:1,0.735,0.74,0.755,35,350,,,,
BHPVMH,40.00,27/01/11,4:1,0.625,0.63,0.77,-,-,,,,
BHPVMJ,44.00,27/01/11,4:1,0.305,0.31,0.355,-,-,,,,
BHPVMK,46.00,27/01/11,4:1,0.205,0.21,0.21,4,920,,,,
BHPWMD,41.00,24/03/11,4:1,0.675,0.685,-,-,-,,,,
BHPWME,43.00,24/03/11,4:1,0.505,0.515,-,-,-,,,,
Boart Longyear Last Sale Price $3.10,,,,,,,,,,,,
BLYWMA,3.00,27/01/11,1:1,0.51,0.515,-,-,-,,,,
BlueScope Steel Last Sale Price $2.24,,,,,,,,,,,,
BSLUMB,2.50,28/10/10,1:1,0.067,0.07,0.07,1,200,,,,
BSLUMC,2.25,27/01/11,1:1,0.265,0.27,-,-,-,,,,
Brambles Ltd Last Sale Price $5.96,,,,,,,,,,,,
BXBVME,5.00,23/09/10,1:1,0.955,-,0.67,-,-,,,,
BXBVMF,6.00,24/03/11,1:1,0.675,0.685,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $51.57,,,,,,,,,,,,
CBAUMG,50.00,23/09/10,4:1,0.615,0.62,0.63,21,1970,,,,
CBAVZE,52.00,23/09/10,5:1,0.135,0.18,0.18,12.1,970,,,,
CBAUMH,53.00,23/09/10,4:1,0.215,0.225,0.215,11,1525,,,,
CBAWOG,54.00,23/09/10,5:1,0.11,0.115,0.11,5,2885,,,,
CBAUMI,55.00,23/09/10,4:1,0.083,0.089,0.042,-,-,,,,
CBAWOH,56.50,23/09/10,5:1,0.037,0.047,0.105,-,-,,,,
CBAWMI,57.00,23/09/10,4:1,0.026,0.03,0.56,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.013,-,0.008,-,-,,,,
CBAWOI,59.00,23/09/10,5:1,0.015,0.025,0.012,-,-,,,,
CBAVZF,50.00,28/10/10,5:1,0.58,0.62,-,-,-,,,,
CBAWOA,48.00,25/11/10,5:1,1.11,1.115,0.86,-,-,,,,
CBAWOB,50.50,25/11/10,5:1,0.775,0.78,0.59,-,-,,,,
CBAWOC,52.50,25/11/10,5:1,0.55,0.555,0.585,20.5,156,,,,
CBAWOJ,55.00,25/11/10,5:1,0.335,0.34,0.30,3.5,96,,,,
CBAWOK,57.50,25/11/10,5:1,0.2,0.205,0.20,7.5,1740,,,,
CBAVMF,49.00,27/01/11,4:1,1.535,1.54,-,-,-,,,,
CBAVMG,52.00,27/01/11,4:1,1.115,1.125,1.095,29,100,,,,
CBAVMH,53.00,27/01/11,4:1,0.98,0.985,-,-,-,,,,
CBAVMI,60.00,27/01/11,4:1,0.4,0.405,0.245,-,-,,,,
CBAUMA,54.00,24/03/11,4:1,1.04,1.045,-,-,-,,,,
Coca-Cola Amatil Last Sale Price $11.94,,,,,,,,,,,,
CCLWMA,12.00,27/01/11,1:1,0.9,0.905,-,-,-,,,,
Computershare Ltd Last Sale Price $9.66,,,,,,,,,,,,
CPUUMB,11.50,23/09/10,1:1,0.01,-,0.20,-,-,,,,
CPUUMC,10.00,27/01/11,1:1,0.92,0.93,-,-,-,,,,
CSL Ltd Last Sale Price $33.10,,,,,,,,,,,,
CSLUMB,34.00,23/09/10,4:1,0.084,0.088,0.091,-,-,,,,
CSLUMC,37.00,23/09/10,4:1,0.001,-,-,-,-,,,,
David Jones Ltd Last Sale Price $5.19,,,,,,,,,,,,
DJSWMA,5.00,27/01/11,1:1,0.57,0.575,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.80,,,,,,,,,,,,
FMGUMB,4.50,23/09/10,1:1,0.39,0.405,0.375,12.5,2250,,,,
FMGUMC,4.50,27/01/11,1:1,0.78,0.79,-,-,-,,,,
FMGUMD,5.00,27/01/11,1:1,0.54,0.55,-,-,-,,,,
Incitec Pivot Last Sale Price $3.41,,,,,,,,,,,,
IPLUMC,3.00,23/09/10,1:1,0.42,0.435,0.485,-2,950,,,,
IPLWMA,3.50,27/01/11,1:1,0.315,0.325,-,-,-,,,,
IPLWMB,4.00,24/03/11,1:1,0.205,0.215,-,-,-,,,,
JB Hi-Fi Ltd Last Sale Price $21.43,,,,,,,,,,,,
JBHWMA,22.00,27/01/11,4:1,0.56,0.565,-,-,-,,,,
James Hardie Ind Last Sale Price $5.39,,,,,,,,,,,,
JHXWMA,5.50,24/03/11,1:1,0.885,0.91,0.905,-,400,,,,
Leighton Hldgs Last Sale Price $32.58,,,,,,,,,,,,
LEIWMA,32.00,24/03/11,4:1,0.995,1,-,-,-,,,,
Macarthur Coal Last Sale Price $11.68,,,,,,,,,,,,
MCCWMA,12.00,27/01/11,1:1,1.515,1.52,-,-,-,,,,
Mount Gibson Iron Last Sale Price $1.78,,,,,,,,,,,,
MGXWMA,1.80,27/01/11,1:1,0.325,0.33,-,-,-,,,,
Macq Grp Ltd Last Sale Price $36.99,,,,,,,,,,,,
MQGVZC,42.00,23/09/10,5:1,0.004,0.04,0.425,-,-,,,,
MQGWOB,50.00,23/09/10,6:1,0.01,0.014,0.015,-,-,,,,
MQGWOC,57.50,23/09/10,6:1,0.005,0.015,0.014,-,-,,,,
MQGVZD,38.00,28/10/10,5:1,0.275,0.33,0.36,-,137,,,,
MQGWOA,36.00,25/11/10,6:1,0.505,0.51,0.66,-,-,,,,
MQGWOF,40.00,25/11/10,6:1,0.22,0.225,0.22,0.5,2300,,,,
MQGWOG,45.00,25/11/10,6:1,0.062,0.067,-,-,-,,,,
Myer Hldgs Ltd Last Sale Price $3.86,,,,,,,,,,,,
MYRWMA,4.00,27/01/11,1:1,0.24,0.245,-,-,-,,,,
National Aust Bank Last Sale Price $24.10,,,,,,,,,,,,
NABWOI,25.00,23/09/10,4:1,0.09,0.095,0.092,-6.8,1500,,,,
NABVZF,26.00,23/09/10,4:1,0.01,0.04,-,-,-,,,,
NABWOG,26.00,23/09/10,4:1,0.034,0.044,0.029,0.8,259,,,,
NABWOH,28.00,23/09/10,4:1,0.011,0.021,0.01,-1.7,400,,,,
NABVZG,24.00,28/10/10,4:1,0.255,0.29,-,-,-,,,,
NABWOA,23.50,25/11/10,4:1,0.38,0.385,0.38,15,457,,,,
NABWOB,25.50,25/11/10,4:1,0.155,0.16,0.145,3.5,4800,,,,
NABWOC,27.00,25/11/10,4:1,0.085,0.09,-,-,-,,,,
NABWOJ,28.50,25/11/10,4:1,0.044,0.054,-,-,-,,,,
NABWOK,30.00,25/11/10,4:1,0.023,0.033,-,-,-,,,,
NABWOL,32.00,25/11/10,4:1,0.013,0.023,-,-,-,,,,
NABWSA,0.00,25/03/20,1:1,-,-,23.94,-,-,,,,
Newcrest Min Last Sale Price $38.72,,,,,,,,,,,,
NCMVZI,36.00,23/09/10,4:1,0.735,0.76,0.285,1,60,,,,
NCMWOD,35.00,28/10/10,4:1,1.125,1.13,1.075,48.5,12,,,,
NCMVZJ,36.00,28/10/10,4:1,0.845,0.89,-,-,-,,,,
NCMWOC,39.00,28/10/10,4:1,0.52,0.525,0.42,21,2120,,,,
NCMWMA,36.00,27/01/11,4:1,1.265,1.285,-,-,-,,,,
News Corp Last Sale Price $16.20,,,,,,,,,,,,
NWSUMC,18.00,23/09/10,4:1,0.011,-,0.076,-,-,,,,
NWSUMD,20.00,23/09/10,4:1,0.001,-,0.145,-,-,,,,
NWSVMF,22.00,23/09/10,4:1,0.001,-,-,-,-,,,,
NWSWMB,16.00,27/01/11,4:1,0.445,0.45,-,-,-,,,,
NWSWMC,18.00,27/01/11,4:1,0.22,0.225,-,-,-,,,,
Orica Ltd Last Sale Price $24.91,,,,,,,,,,,,
ORIUMB,24.37,23/09/10,4:1,0.275,0.28,0.59,-,-,,,,
Oil Search Ltd Last Sale Price $5.95,,,,,,,,,,,,
OSHUMB,5.75,23/09/10,1:1,0.26,0.265,-,-,-,,,,
OZ Minerals Last Sale Price $1.36,,,,,,,,,,,,
OZLWMB,1.25,27/01/11,1:1,0.26,0.265,0.275,-,600,,,,
OZLWMA,1.50,27/01/11,1:1,0.145,0.15,-,-,-,,,,
Paladin Energy Last Sale Price $3.87,,,,,,,,,,,,
PDNUMB,4.00,23/09/10,1:1,0.16,0.165,0.22,-,-,,,,
Qantas Airways Last Sale Price $2.53,,,,,,,,,,,,
QANUMD,2.50,23/09/10,1:1,0.115,0.12,0.155,-,-,,,,
QANUMC,2.75,23/09/10,1:1,0.024,-,0.029,-,-,,,,
QANWMA,2.75,27/01/11,1:1,0.19,0.195,-,-,-,,,,
QBE Insurance Grp Last Sale Price $16.88,,,,,,,,,,,,
QBEVMF,18.00,23/09/10,4:1,0.02,-,0.036,-,-,,,,
QBEUME,20.00,23/09/10,4:1,0.001,-,0.155,-,-,,,,
QBEUMD,21.00,23/09/10,4:1,0.001,-,0.035,-,-,,,,
QBEWOB,22.50,23/09/10,4:1,0.006,0.016,0.006,-,450,,,,
QBEWOC,24.50,23/09/10,4:1,0.001,-,0.006,-,-,,,,
QBEWOD,18.00,25/11/10,4:1,0.165,0.17,0.19,4,1750,,,,
QBEWOE,19.50,25/11/10,4:1,0.072,0.077,0.089,0.4,300,,,,
QBEWOA,21.50,25/11/10,4:1,0.025,0.035,-,-,-,,,,
QBEWMA,17.00,27/01/11,4:1,0.34,0.345,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $73.79,,,,,,,,,,,,
RIOUMI,63.00,23/09/10,4:1,2.78,2.8,2.70,91,105,,,,
RIOUMJ,65.00,23/09/10,4:1,2.31,2.33,1.98,49.5,15,,,,
RIOUMK,68.00,23/09/10,4:1,1.635,1.655,0.82,-,-,,,,
RIOVMG,70.00,23/09/10,4:1,1.23,1.245,0.63,2.5,1130,,,,
RIOUML,72.00,23/09/10,4:1,0.87,0.88,0.86,47,253,,,,
RIOVZI,72.00,23/09/10,6:1,0.485,0.55,0.355,16,245,,,,
RIOVMH,76.00,23/09/10,4:1,0.36,0.37,0.11,-,-,,,,
RIOUMM,80.00,23/09/10,4:1,0.115,0.12,0.094,4.1,100,,,,
RIOWMH,95.00,23/09/10,4:1,0.001,-,0.001,-,-,,,,
RIOWMI,100.00,23/09/10,4:1,0.001,-,0.001,-2.4,100,,,,
RIOWOC,71.00,28/10/10,6:1,0.985,0.99,0.735,-,300,,,,
RIOVZJ,72.00,28/10/10,6:1,0.745,0.8,-,-,-,,,,
RIOWOD,75.00,28/10/10,6:1,0.595,0.6,0.565,26.5,970,,,,
RIOWOE,80.00,28/10/10,6:1,0.3,0.305,0.27,12,300,,,,
RIOVMI,65.00,27/01/11,4:1,3.23,3.25,-,-,-,,,,
RIOVMJ,70.00,27/01/11,4:1,2.39,2.41,2.31,51,14,,,,
RIOVMK,75.00,27/01/11,4:1,1.7,1.71,1.375,-,800,,,,
RIOVML,80.00,27/01/11,4:1,1.16,1.17,0.935,-,-,,,,
RIOVMM,85.00,27/01/11,4:1,0.765,0.775,0.745,4.5,200,,,,
RIOWMC,80.00,24/03/11,4:1,1.49,1.5,-,-,-,,,,
Santos Ltd Last Sale Price $13.92,,,,,,,,,,,,
STOUMC,13.00,23/09/10,4:1,0.26,-,0.335,-,-,,,,
STOUMD,14.00,23/09/10,4:1,0.105,0.11,0.26,-,-,,,,
STOWOA,14.00,28/10/10,4:1,0.185,0.19,0.26,5.5,200,,,,
STOWOB,16.00,28/10/10,4:1,0.049,0.054,-,-,-,,,,
STOWMA,15.00,27/01/11,4:1,0.235,0.24,-,-,-,,,,
Suncorp-Metway Last Sale Price $8.61,,,,,,,,,,,,
SUNUMC,8.00,23/09/10,4:1,0.165,-,0.10,-,-,,,,
Ten Network Hldgs Last Sale Price $1.43,,,,,,,,,,,,
TENWMH,1.75,23/09/10,1:1,0.001,-,-,-,-,,,,
Telstra Corp Last Sale Price $2.82,,,,,,,,,,,,
TLSUMD,2.92,23/09/10,1:1,0.022,-,0.046,-,-,,,,
TLSUMF,3.15,23/09/10,1:1,0.001,-,-,-,-,,,,
TLSWMH,3.24,23/09/10,1:1,0.001,-,0.11,-,-,,,,
TLSVMF,3.40,23/09/10,1:1,0.001,-,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.001,-,0.039,-,-,,,,
TLSWOA,3.25,28/10/10,2:1,0.015,0.025,0.019,-,-,,,,
TLSWOB,3.50,28/10/10,2:1,0.011,0.021,-,-,-,,,,
TLSWMC,2.75,27/01/11,1:1,0.245,0.25,-,-,-,,,,
TLSWMD,3.00,27/01/11,1:1,0.12,0.13,-,-,-,,,,
Toll Hldgs Ltd Last Sale Price $6.32,,,,,,,,,,,,
TOLUMC,7.00,23/09/10,1:1,0.03,-,0.13,-,-,,,,
TOLWMA,6.25,27/01/11,1:1,0.615,0.63,-,-,-,,,,
UGL Ltd Last Sale Price $14.90,,,,,,,,,,,,
UGLWMA,15.00,27/01/11,4:1,0.42,0.425,-,-,-,,,,
Westpac Banking Last Sale Price $22.50,,,,,,,,,,,,
WBCVMF,20.00,23/09/10,4:1,0.645,-,0.705,28,562,,,,
WBCUMG,22.00,23/09/10,4:1,0.25,0.255,0.21,-5,165,,,,
WBCUMH,24.00,23/09/10,4:1,0.033,-,0.058,1.7,320,,,,
WBCVZH,24.00,23/09/10,4:1,0.023,0.04,-,-,-,,,,
WBCWOH,24.50,23/09/10,4:1,0.031,0.036,0.068,-,-,,,,
WBCUMI,26.00,23/09/10,4:1,0.001,-,0.034,-,-,,,,
WBCWOI,26.00,23/09/10,4:1,0.012,0.022,0.078,-,-,,,,
WBCWOJ,28.00,23/09/10,4:1,0.01,0.02,0.12,-,-,,,,
WBCWMH,29.00,23/09/10,4:1,0.001,-,0.001,-,-,,,,
WBCWMI,31.00,23/09/10,4:1,0.001,-,0.001,-17.9,700,,,,
WBCVZI,22.00,28/10/10,4:1,0.32,0.36,-,-,-,,,,
WBCWOA,23.00,25/11/10,4:1,0.245,0.25,0.235,7.5,510,,,,
WBCWOB,25.00,25/11/10,4:1,0.091,0.095,0.091,2.1,1080,,,,
WBCWOC,26.50,25/11/10,4:1,0.044,0.054,-,-,-,,,,
WBCWOD,28.00,25/11/10,4:1,0.022,0.032,-,-,-,,,,
WBCWOK,29.50,25/11/10,4:1,0.015,0.025,-,-,-,,,,
WBCVMG,21.00,27/01/11,4:1,0.655,0.665,0.71,-30,1400,,,,
WBCVMJ,23.00,27/01/11,4:1,0.39,0.395,-,-,-,,,,
WBCVMH,25.00,27/01/11,4:1,0.215,0.22,0.375,-,-,,,,
WBCVMI,28.00,27/01/11,4:1,0.067,0.07,0.072,0.8,900,,,,
WBCWMC,24.00,24/03/11,4:1,0.375,0.385,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $33.60,,,,,,,,,,,,
WESUMB,28.00,23/09/10,4:1,1.415,1.42,1.42,60.5,298,,,,
WESUMC,31.00,23/09/10,4:1,0.705,0.71,0.25,-,-,,,,
WESWOB,31.00,28/10/10,5:1,0.665,0.67,-,-,-,,,,
WESWOD,33.00,28/10/10,5:1,0.385,0.39,-,-,-,,,,
WESWMA,32.00,27/01/11,4:1,0.935,0.94,-,-,-,,,,
WESWMB,34.00,27/01/11,4:1,0.645,0.65,0.67,-,12,,,,
WorleyParsons Ltd Last Sale Price $21.90,,,,,,,,,,,,
WORUMB,26.00,23/09/10,4:1,0.001,-,0.083,-,-,,,,
WORWMA,22.00,27/01/11,4:1,0.54,0.545,-,-,-,,,,
Woolworths Ltd Last Sale Price $28.38,,,,,,,,,,,,
WOWVMF,24.00,23/09/10,4:1,1.1,-,1.075,-,-,,,,
WOWUMC,27.00,23/09/10,4:1,0.36,0.45,0.31,15.5,25,,,,
WOWUMD,30.00,23/09/10,4:1,0.004,-,-,-,-,,,,
WOWWOA,25.50,28/10/10,4:1,0.695,0.7,-,-,-,,,,
WOWWOC,27.00,28/10/10,4:1,0.41,0.415,0.385,2,400,,,,
WOWWMA,29.00,27/01/11,4:1,0.28,0.285,-,-,-,,,,
Woodside Pet Last Sale Price $43.38,,,,,,,,,,,,
WPLUMC,44.00,23/09/10,4:1,0.235,0.24,0.30,-,-,,,,
WPLVZG,44.00,23/09/10,5:1,0.14,0.165,-,-,-,,,,
WPLWMH,45.00,23/09/10,4:1,0.14,0.145,0.165,3,360,,,,
WPLWOC,42.00,28/10/10,5:1,0.635,0.685,-,-,-,,,,
WPLVZH,44.00,28/10/10,5:1,0.295,0.335,-,-,-,,,,
WPLWOD,45.00,28/10/10,5:1,0.325,0.36,0.33,10,109,,,,
WPLWOE,47.00,28/10/10,5:1,0.185,0.21,-,-,-,,,,
WPLWMC,44.00,27/01/11,4:1,0.885,0.89,-,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.21,,,,,,,,,,,,
AMPWOP,5.50,23/09/10,3:1,0.165,0.17,-,-,-,,,,
AMPWOQ,6.25,23/09/10,3:1,0.405,0.415,0.345,-,-,,,,
AMPWOS,5.00,25/11/10,3:1,0.105,0.11,-,-,-,,,,
AMPWOR,5.75,25/11/10,3:1,0.255,0.26,-,-,-,,,,
ANZ Banking Grp Last Sale Price $23.29,,,,,,,,,,,,
ANZVMP,18.00,23/09/10,4:1,0.001,-,0.045,-,-,,,,
ANZVMQ,20.00,23/09/10,4:1,0.013,-,-,-,-,,,,
ANZWOV,20.50,23/09/10,4:1,0.019,0.024,0.10,-,-,,,,
ANZVZU,22.00,23/09/10,4:1,0.039,0.053,0.18,-,-,,,,
ANZWMV,22.00,23/09/10,4:1,0.063,0.066,0.072,-9.8,600,,,,
ANZWOW,22.00,23/09/10,4:1,0.057,0.062,0.155,-,-,,,,
ANZVMR,24.00,23/09/10,4:1,0.255,0.26,0.51,-,-,,,,
ANZWOX,24.00,23/09/10,4:1,0.245,0.25,0.48,-,-,,,,
ANZVMS,26.00,23/09/10,4:1,0.665,-,-,-,-,,,,
ANZVZV,21.00,28/10/10,4:1,0.051,0.07,0.094,-,100,,,,
ANZWOY,19.00,25/11/10,4:1,0.071,0.076,-,-,-,,,,
ANZWOR,21.00,25/11/10,4:1,0.155,0.16,0.20,-,-,,,,
ANZWOQ,23.00,25/11/10,4:1,0.33,0.335,0.41,-,-,,,,
ANZWOP,24.50,25/11/10,4:1,0.545,0.55,-,-,-,,,,
ANZVMX,18.00,27/01/11,4:1,0.12,0.125,-,-,-,,,,
ANZVMT,21.00,27/01/11,4:1,0.28,0.285,0.305,-,-,,,,
ANZVMV,23.00,27/01/11,4:1,0.475,0.48,-,-,-,,,,
ANZVMW,25.00,27/01/11,4:1,0.755,0.76,-,-,-,,,,
ANZUMR,23.00,24/03/11,4:1,0.545,0.55,-,-,-,,,,
ASX Ltd Last Sale Price $29.36,,,,,,,,,,,,
ASXUMP,32.00,23/09/10,4:1,0.65,-,0.76,-,-,,,,
ASXUMQ,29.00,24/03/11,4:1,0.57,0.575,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.33,,,,,,,,,,,,
BHPUMU,34.00,23/09/10,4:1,0.04,0.043,0.12,-,-,,,,
BHPUMW,36.00,23/09/10,4:1,0.11,0.115,0.105,-15,2000,,,,
BHPUMV,38.00,23/09/10,4:1,0.28,0.29,0.455,-,-,,,,
BHPVZU,38.00,23/09/10,4:1,0.2,0.245,0.40,22.5,120,,,,
BHPWMV,40.00,23/09/10,4:1,0.6,0.61,0.615,-18.5,400,,,,
BHPVMP,42.00,23/09/10,4:1,1.035,1.04,0.985,-,-,,,,
BHPVOU,35.00,28/10/10,4:1,0.23,0.235,-,-,-,,,,
BHPVZV,36.00,28/10/10,4:1,0.18,0.215,0.30,-,48,,,,
BHPWOV,37.00,28/10/10,4:1,0.39,0.395,0.385,-7,200,,,,
BHPWOS,39.00,28/10/10,4:1,0.605,0.61,0.48,-,-,,,,
BHPWOQ,41.00,28/10/10,4:1,0.92,0.925,1.03,-,-,,,,
BHPWOP,43.00,28/10/10,4:1,1.31,1.315,-,-,-,,,,
BHPVOX,35.50,23/12/10,4:1,0.43,0.435,-,-,-,,,,
BHPVOW,39.50,23/12/10,4:1,0.875,0.88,-,-,-,,,,
BHPVOV,41.50,23/12/10,4:1,1.16,1.165,-,-,-,,,,
BHPVMR,36.00,27/01/11,4:1,0.535,0.545,-,-,-,,,,
BHPVMS,38.00,27/01/11,4:1,0.745,0.75,-,-,-,,,,
BHPVMQ,40.00,27/01/11,4:1,1,1.01,1.00,-20,15,,,,
BHPVMT,42.00,27/01/11,4:1,1.31,1.315,-,-,-,,,,
BHPWMP,42.00,24/03/11,4:1,1.505,1.515,-,-,-,,,,
BHPWMQ,44.00,24/03/11,4:1,1.85,1.855,-,-,-,,,,
Boral Ltd Last Sale Price $4.65,,,,,,,,,,,,
BLDWMP,4.25,24/03/11,1:1,0.44,0.445,-,-,-,,,,
BlueScope Steel Last Sale Price $2.24,,,,,,,,,,,,
BSLUMP,2.00,28/10/10,1:1,0.088,0.091,0.10,-,-,,,,
Brambles Ltd Last Sale Price $5.96,,,,,,,,,,,,
BXBVMS,5.00,23/09/10,1:1,0.015,-,-,-,-,,,,
BXBVMT,5.50,24/03/11,1:1,0.555,0.565,0.565,-,3050,,,,
C'wlth Bank  of Aust  Last Sale Price $51.57,,,,,,,,,,,,
CBAUMU,45.00,23/09/10,4:1,0.01,-,0.10,-,-,,,,
CBAVZW,48.00,23/09/10,5:1,0.038,0.077,0.12,-15.5,100,,,,
CBAWOV,48.00,23/09/10,5:1,0.061,0.066,0.082,-14.8,1320,,,,
CBAUMV,50.00,23/09/10,4:1,0.19,0.2,0.35,-63,400,,,,
CBAWOW,51.50,23/09/10,5:1,0.255,0.26,0.27,-36,402,,,,
CBAUMW,52.00,23/09/10,4:1,0.395,0.4,0.44,-47.5,800,,,,
CBAWOX,54.00,23/09/10,5:1,0.56,0.57,1.16,-,-,,,,
CBAWMV,55.00,23/09/10,4:1,0.905,0.915,1.03,-,-,,,,
CBAVMP,57.00,23/09/10,4:1,1.345,-,-,-,-,,,,
CBAVZX,46.00,28/10/10,5:1,0.087,0.115,0.066,-,100,,,,
CBAWOZ,47.00,25/11/10,5:1,0.23,0.235,0.395,-,-,,,,
CBAWOY,49.00,25/11/10,5:1,0.34,0.345,-,-,-,,,,
CBAWOR,51.00,25/11/10,5:1,0.485,0.49,-,-,-,,,,
CBAWOQ,53.00,25/11/10,5:1,0.67,0.675,-,-,-,,,,
CBAWOP,56.00,25/11/10,5:1,1.03,1.035,1.06,-,30,,,,
CBAVMQ,47.00,27/01/11,4:1,0.5,0.51,0.49,-,12,,,,
