FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, April 8, 2011. Processed Saturday at 2011-04-09T23:15:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.72,
AIOVMA,,1.80,23/06/11,1:1,.077,.084,.08,,400,,
,
Amcor Last Sale Price $7.38,
AMCTMC,,4.50,23/06/11,1:1,2.92,2.97,2.95,+32,1030,,
,
AMP Last Sale Price $5.69,
AMPTMC,,3.50,23/06/11,1:1,2.26,2.31,,,,,
,
ANZ Banking Grp Last Sale Price $24.15,
ANZWOG,,23.00,26/05/11,4:1,.335,.34,.345,+3,95,,
ANZVZL,,25.00,26/05/11,4:1,.053,.062,,,,,
ANZWOH,,25.00,26/05/11,4:1,.125,.13,.13,-.5,1025,,
ANZWOI,,27.00,26/05/11,4:1,.031,.036,.11,,,,
ANZTMA,,17.00,23/06/11,1:1,7.16,,8.24,,,,
ANZTMC,,17.00,23/06/11,1:1,6.79,,7.93,,,,
ANZVMA,,23.00,23/06/11,4:1,.38,.405,.35,,,,
ANZVZN,,24.00,23/06/11,4:1,.19,.215,.19,,200,,
ANZVMB,,25.00,23/06/11,4:1,.135,.155,.18,,,,
ANZVZM,,25.00,23/06/11,4:1,.095,.10,.085,-1.5,200,,
ANZVMC,,27.00,23/06/11,4:1,.036,.043,.055,,,,
ANZWOJ,,23.00,28/07/11,4:1,.49,.495,.47,,401,,
ANZWOK,,25.00,28/07/11,4:1,.255,.26,,,,,
ANZWOL,,27.00,28/07/11,4:1,.11,.115,,,,,
,
ASX Last Sale Price $33.33,
ASXTMC,,20.50,23/06/11,1:1,13.19,13.38,,,,,
,
Alumina Last Sale Price $2.70,
AWCTMC,,1.00,23/06/11,1:1,1.705,1.735,,,,,
AWCVMA,,2.50,23/06/11,1:1,.33,.345,.30,+12,200,,
,
BHP Billiton Last Sale Price $47.76,
BHPWOM,,44.00,28/04/11,4:1,1.00,1.005,.96,+9.5,2000,,
BHPWON,,46.00,28/04/11,4:1,.625,.63,.61,+7.5,2215,,
BHPWOO,,48.00,28/04/11,4:1,.325,.33,.30,+2.5,100,,
BHPVOA,,50.00,28/04/11,4:1,.145,.15,.135,+4.5,490,,
BHPVZN,,48.00,26/05/11,4:1,.415,.455,.59,,,,
BHPTMC,,25.00,23/06/11,1:1,23.05,23.20,,,,,
BHPTMD,,31.00,23/06/11,1:1,17.02,17.16,14.10,,,,
BHPVMA,,38.00,23/06/11,4:1,2.57,2.61,,,,,
BHPVMB,,42.00,23/06/11,4:1,1.69,1.72,1.53,+39.5,47,,
BHPWOA,,45.00,23/06/11,4:1,1.13,1.135,1.07,+4.5,1025,,
BHPWZB,,45.00,23/06/11,4:1,.995,1.02,,,,,
BHPWZA,,46.50,23/06/11,4:1,.765,.79,,,,,
BHPWOB,,47.00,23/06/11,4:1,.805,.81,.745,+4.5,30,,
BHPVMC,,48.00,23/06/11,4:1,.63,.645,.625,+31.5,160,,
BHPWOG,,49.00,23/06/11,4:1,.545,.55,.55,,200,,
BHPVMD,,50.00,23/06/11,4:1,.395,.41,.21,,,,
BHPWOH,,51.00,23/06/11,4:1,.35,.355,.345,+5.5,350,,
BHPVME,,53.00,23/06/11,4:1,.145,,.115,,,,
,
Boart Longyear Last Sale Price $4.78,
BLYTMC,,2.00,23/06/11,1:1,2.79,2.82,2.61,,,,
BLYVMA,,4.50,23/06/11,1:1,.56,.58,,,,,
,
Bank of Qld Last Sale Price $9.99,
BOQTMC,,6.00,23/06/11,1:1,3.84,,,,,,
,
BlueScope Steel Last Sale Price $1.98,
BSLWOC,,2.25,28/04/11,2:1,.017,.022,,,,,
BSLWOD,,2.75,28/04/11,2:1,.011,.016,,,,,
BSLTMC,,1.50,23/06/11,1:1,.515,.535,,,,,
BSLWOE,,2.25,23/06/11,2:1,.045,.05,.059,,,,
BSLWOF,,2.75,23/06/11,2:1,.014,.019,,,,,
,
Brambles Last Sale Price $7.35,
BXBTMC,,4.00,23/06/11,1:1,3.41,3.47,,,,,
,
C'wlth Bank of Aust Last Sale Price $53.10,
CBAWOA,,51.00,26/05/11,5:1,.68,.685,.64,,,,
CBAWOB,,54.00,26/05/11,5:1,.335,.34,.34,-2,1660,,
CBAVZK,,56.00,26/05/11,4:1,.096,.11,.115,,,,
CBAWOC,,57.00,26/05/11,5:1,.13,.135,.205,,,,
CBATME,,34.00,23/06/11,1:1,19.53,19.72,,,,,
CBATMD,,42.00,23/06/11,1:1,11.57,11.75,,,,,
CBAVMA,,48.00,23/06/11,4:1,1.54,1.585,,,,,
CBAVMB,,51.00,23/06/11,4:1,.97,1.005,,,,,
CBAVMC,,53.00,23/06/11,4:1,.65,.68,,,,,
CBAVZM,,53.00,23/06/11,4:1,.54,.565,,,,,
