FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, August 5, 2011. Processed Saturday at 2011-08-06T23:15:12+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $19.10,
ANZVOA,,21.50,25/08/11,4:1,.013,.016,.13,-6,14,,
ANZVZC,,22.00,25/08/11,4:1,.001,.04,.072,+1.2,2000,,
ANZVZD,,23.00,25/08/11,4:1,.001,,,,,,
ANZVOB,,23.50,25/08/11,4:1,.006,.011,.115,,,,
ANZWMB,,24.00,25/08/11,4:1,.001,,.061,,,,
ANZVOC,,25.50,25/08/11,4:1,,,,,,,
ANZVRB,,21.00,29/09/11,4:1,.015,,,,,,
ANZVOD,,22.00,29/09/11,4:1,.041,.043,.042,-19.3,2650,,
ANZVRA,,22.00,29/09/11,4:1,.034,.04,.032,,400,,
ANZWMC,,23.00,29/09/11,4:1,.001,.04,.045,-6.5,630,,
ANZVOE,,24.00,29/09/11,4:1,.009,.014,,,,,
ANZWMD,,25.00,29/09/11,4:1,.001,,,,,,
ANZVOF,,26.00,29/09/11,4:1,.006,.011,,,,,
ANZWOA,,21.00,27/10/11,4:1,.145,.15,.15,-26.5,687,,
ANZWOB,,23.00,27/10/11,4:1,.04,.045,.097,-5.3,267,,
ANZWOC,,25.00,27/10/11,4:1,.01,.015,,,,,
,
Alumina Last Sale Price $1.83,
AWCWMA,,2.25,29/09/11,1:1,.003,.03,,,,,
AWCWMC,,2.50,29/09/11,1:1,.001,,,,,,
,
BHP Billiton Last Sale Price $38.12,
BHPWZE,,43.00,25/08/11,4:1,.009,.07,.074,+4,280,,
BHPWMG,,45.00,25/08/11,4:1,.001,.04,.057,,,,
BHPWZF,,45.00,25/08/11,4:1,.002,,,,,,
BHPWOI,,46.00,25/08/11,4:1,.006,.016,.06,,1290,,
BHPWOJ,,48.00,25/08/11,4:1,.011,.016,.067,,,,
BHPWOK,,50.00,25/08/11,4:1,.005,.015,.115,,,,
BHPWOL,,52.00,25/08/11,4:1,.005,.015,.048,,,,
BHPVRA,,40.00,29/09/11,4:1,.036,,,,,,
BHPVRB,,42.00,29/09/11,4:1,.024,,,,,,
BHPVOI,,42.50,29/09/11,4:1,.135,.14,.14,,600,,
BHPVOF,,44.50,29/09/11,4:1,.054,.059,.06,,,,
BHPWMH,,46.00,29/09/11,4:1,.006,.03,.06,+4,140,,
BHPVOG,,46.50,29/09/11,4:1,.024,.027,.115,,,,
BHPVOH,,48.50,29/09/11,4:1,.01,.015,.083,,,,
BHPWMI,,49.00,29/09/11,4:1,.001,,.031,,,,
BHPWMJ,,51.00,29/09/11,4:1,.001,,.032,,,,
BHPWMK,,54.00,29/09/11,4:1,.001,,.13,,,,
BHPWOC,,42.00,27/10/11,4:1,.25,.255,.25,,415,,
BHPWOD,,44.00,27/10/11,4:1,.14,.145,,,,,
BHPWOE,,46.00,27/10/11,4:1,.07,.075,.074,,,,
BHPWOF,,48.00,27/10/11,4:1,.034,.039,.088,,,,
,
BlueScope Steel Last Sale Price $0.96,
BSLVZC,,1.20,25/08/11,2:1,.001,.04,.04,,,,
BSLWOG,,1.90,25/08/11,2:1,.001,.011,.021,,,,
BSLWOH,,2.25,25/08/11,2:1,.01,.015,,,,,
BSLVRA,,1.10,29/09/11,2:1,.005,,,,,,
,
C'wlth Bank of Aust Last Sale Price $46.26,
CBAVOA,,50.00,25/08/11,5:1,.008,.017,.016,-.5,1400,,
CBAWZA,,51.50,25/08/11,4:1,.001,.04,.13,,,,
CBAWZB,,52.50,25/08/11,4:1,.001,,,,,,
CBAVOB,,53.00,25/08/11,5:1,.001,.011,.027,,,,
CBAWMF,,54.00,25/08/11,4:1,.001,,.12,,,,
CBAVOC,,56.00,25/08/11,5:1,.006,.011,,,,,
CBAVRA,,48.00,29/09/11,4:1,.095,,,,,,
CBAVOD,,50.00,29/09/11,5:1,.074,.09,.09,-1,2360,,
CBAVRB,,50.00,29/09/11,4:1,.068,,,,,,
CBAWMD,,52.00,29/09/11,4:1,.075,.10,.175,,,,
CBAVOE,,53.00,29/09/11,5:1,.026,.03,.125,,,,
CBAWMC,,54.00,29/09/11,4:1,.001,.03,.03,-.5,950,,
CBAVOF,,56.00,29/09/11,5:1,.009,.014,,,,,
CBAWOD,,49.00,27/10/11,5:1,.235,.24,.25,,15,,
CBAWOE,,52.00,27/10/11,5:1,.10,.105,.155,,900,,
CBAWOF,,55.00,27/10/11,5:1,.037,.042,,,,,
,
Fortescue Metals Grp Last Sale Price $5.74,
FMGVZI,,6.25,25/08/11,2:1,.023,,,,,,
FMGVZJ,,6.50,25/08/11,2:1,.009,.04,.13,,,,
FMGWMF,,6.50,25/08/11,1:1,.023,.048,,,,,
FMGWOE,,6.50,25/08/11,3:1,.02,.025,,,,,
FMGVZK,,6.75,25/08/11,2:1,.003,,,,,,
FMGWOF,,7.50,25/08/11,3:1,.011,.016,.059,,,,
FMGVOC,,6.00,29/09/11,3:1,.10,.105,,,,,
FMGVRA,,6.00,29/09/11,2:1,.023,,,,,,
FMGVRB,,6.25,29/09/11,2:1,.013,,,,,,
FMGVRC,,6.50,29/09/11,2:1,.007,,,,,,
FMGWMC,,6.75,29/09/11,1:1,.071,.096,.445,,,,
FMGVOD,,7.00,29/09/11,3:1,.021,.026,.16,,,,
FMGWMD,,7.00,29/09/11,1:1,.036,.061,,,,,
FMGWOA,,6.00,27/10/11,3:1,.135,.14,,,,,
FMGWOB,,7.50,27/10/11,3:1,.02,.025,,,,,
,
Incitec Pivot Last Sale Price $3.50,
IPLWMA,,4.00,29/09/11,1:1,.059,.084,,,,,
IPLWMD,,4.25,29/09/11,1:1,.008,.04,.03,,,,
,
Macquarie Grp Last Sale Price $23.25,
MQGVZG,,32.00,25/08/11,4:1,.001,,.048,,,,
MQGVZH,,33.00,25/08/11,4:1,.001,,,,,,
MQGVOA,,33.50,25/08/11,4:1,.001,,.019,,,,
MQGVOB,,36.50,25/08/11,4:1,.001,,,,,,
MQGVOC,,39.50,25/08/11,4:1,.001,,.074,,,,
MQGVRA,,25.00,29/09/11,4:1,.024,,,,,,
MQGVRB,,26.00,29/09/11,4:1,.015,,,,,,
MQGVOD,,33.50,29/09/11,4:1,.008,.013,.08,,,,
MQGVOE,,36.50,29/09/11,4:1,.006,.011,.27,,,,
MQGVOF,,39.50,29/09/11,4:1,.005,.01,,,,,
MQGWOD,,28.50,27/10/11,4:1,.13,.135,.13,,4896,,
MQGWOE,,31.50,27/10/11,4:1,.041,.046,.125,-13,300,,
MQGWOH,,34.50,27/10/11,4:1,.013,.018,,,,,
,
National Aust Bank Last Sale Price $21.77,
NABVOA,,26.00,25/08/11,4:1,.001,.011,.205,,,,
NABWMF,,26.00,25/08/11,4:1,.001,,.14,,,,
NABWZC,,26.00,25/08/11,4:1,.002,.04,.062,,,,
NABWZD,,27.00,25/08/11,4:1,.002,,,,,,
NABVOB,,28.00,25/08/11,4:1,.005,.01,.063,,,,
NABVOC,,30.00,25/08/11,4:1,,,,,,,
NABVRB,,23.00,29/09/11,4:1,.023,,,,,,
NABVRA,,25.00,29/09/11,4:1,.047,.04,.049,,200,,
NABVOD,,26.00,29/09/11,4:1,.024,.028,.023,-10,2300,,
NABWMG,,27.00,29/09/11,4:1,.001,,.086,,,,
NABVOE,,28.00,29/09/11,4:1,.007,.012,,,,,
NABWMD,,29.00,29/09/11,4:1,.001,,,,,,
NABVOF,,30.00,29/09/11,4:1,.004,.01,.019,,,,
NABWOD,,24.50,27/10/11,4:1,.13,.135,.35,,15,,
NABWOE,,26.50,27/10/11,4:1,.041,.046,,,,,
NABWOF,,28.50,27/10/11,4:1,.013,.018,,,,,
NABWSA,,0.00,25/03/20,1:1,21.00,,26.20,,,,
,
Newcrest Min Last Sale Price $39.20,
NCMWZG,,38.00,25/08/11,4:1,.495,,,,,,
NCMWOE,,39.00,25/08/11,4:1,.375,.425,.68,+9,500,,
NCMWZH,,39.00,25/08/11,4:1,.35,,,,,,
NCMWZI,,41.00,25/08/11,4:1,.13,.135,.135,-7.5,490,,
NCMWOF,,42.00,25/08/11,4:1,.11,.135,.395,,,,
NCMWME,,43.00,25/08/11,4:1,.06,.085,.235,,,,
NCMWOG,,45.00,25/08/11,4:1,.02,.034,.13,,,,
NCMVOD,,37.00,29/09/11,4:1,.88,.885,1.20,,,,
NCMVOE,,40.00,29/09/11,4:1,.475,.48,.51,,,,
NCMVRC,,40.00,29/09/11,4:1,.115,,,,,,
NCMVRA,,42.00,29/09/11,4:1,.27,,,,,,
NCMWMD,,42.00,29/09/11,4:1,.27,.295,,,,,
NCMVOF,,43.00,29/09/11,4:1,.22,.32,.365,,,,
NCMVRB,,43.00,29/09/11,4:1,.205,,,,,,
NCMWMF,,44.00,29/09/11,4:1,.15,.175,.21,,600,,
NCMWOA,,38.50,27/10/11,4:1,.765,.77,,,,,
NCMWOB,,41.50,27/10/11,4:1,.435,.44,.49,,250,,
NCMWOH,,44.50,27/10/11,4:1,.23,.235,,,,,
,
News Corp Last Sale Price $14.07,
NWSVZF,,16.50,25/08/11,4:1,.005,,.10,,,,
NWSVZG,,17.50,25/08/11,4:1,.001,.04,.092,,,,
NWSVRA,,15.00,29/09/11,4:1,.071,,,,,,
NWSVRB,,16.00,29/09/11,4:1,.035,,,,,,
NWSWMA,,17.00,29/09/11,1:1,.175,.20,.49,,,,
NWSWMB,,19.00,29/09/11,1:1,.034,.057,.085,,,,
,
OZ Minerals Last Sale Price $12.08,
OZLWOG,,15.00,25/08/11,2:1,.016,.023,,,,,
OZLWOH,,17.00,25/08/11,2:1,.011,.016,,,,,
,
Qantas Airways Last Sale Price $1.69,
QANWZA,,1.90,25/08/11,2:1,.003,,,,,,
QANVRA,,1.75,29/09/11,2:1,.014,,,,,,
QANWMB,,2.00,29/09/11,1:1,.02,.03,,,,,
QANWMA,,2.25,29/09/11,1:1,.001,,,,,,
,
QBE Insurance Grp Last Sale Price $14.66,
QBEVOA,,17.00,25/08/11,4:1,.087,.092,.28,,,,
QBEVOB,,19.50,25/08/11,4:1,.015,.02,,,,,
QBEVOD,,17.00,29/09/11,4:1,.02,.025,.135,-.5,700,,
QBEVOE,,19.50,29/09/11,4:1,.006,.011,.075,,,,
QBEWOE,,16.50,27/10/11,4:1,.062,.067,.165,,500,,
QBEWOF,,18.50,27/10/11,4:1,.014,.019,,,,,
,
Rio Tinto Last Sale Price $72.00,
RIOWZG,,80.00,25/08/11,6:1,.011,.04,.36,,250,,
RIOWOF,,81.00,25/08/11,6:1,.024,.046,.175,-23.5,300,,
RIOWZH,,82.00,25/08/11,6:1,.003,,.105,,270,,
RIOWMB,,84.00,25/08/11,4:1,.001,.03,.17,,150,,
RIOWZI,,85.00,25/08/11,6:1,.001,,,,,,
RIOWOH,,86.00,25/08/11,6:1,.006,.017,.17,,,,
RIOWOI,,91.00,25/08/11,6:1,,,.195,,,,
RIOVRA,,74.00,29/09/11,6:1,.059,,,,,,
RIOVRB,,75.00,29/09/11,6:1,.048,,,,,,
RIOVOD,,77.00,29/09/11,6:1,.31,.315,.31,-77.5,294,,
RIOVRC,,77.00,29/09/11,6:1,.03,,,,,,
RIOVOE,,82.00,29/09/11,6:1,.115,.12,.145,,515,,
RIOWMH,,82.00,29/09/11,4:1,.135,,.525,-35.5,1282,,
RIOWMI,,84.00,29/09/11,4:1,.16,.185,,,,,
RIOWMJ,,86.00,29/09/11,4:1,.065,.087,.68,,,,
RIOVOF,,87.00,29/09/11,6:1,.032,.037,,,,,
RIOWOA,,80.00,27/10/11,6:1,.31,.315,.33,,220,,
RIOWOB,,85.00,27/10/11,6:1,.14,.145,.145,,466,,
RIOWOG,,90.00,27/10/11,6:1,.054,.059,,,,,
,
Santos Last Sale Price $11.52,
STOWOE,,15.00,25/08/11,4:1,.001,.011,.02,,,,
STOWOF,,16.50,25/08/11,4:1,.01,.015,,,,,
,
Telstra Corp Last Sale Price $2.89,
TLSVOA,,3.00,25/08/11,2:1,.01,.014,,,,,
TLSWMF,,3.00,25/08/11,1:1,.001,,.052,,,,
TLSVOB,,3.25,25/08/11,2:1,.006,,,,,,
TLSVOC,,3.00,29/09/11,2:1,.024,.029,.054,,,,
TLSWMC,,3.00,29/09/11,1:1,.029,.052,.06,-4.5,1000,,
TLSVOD,,3.25,29/09/11,2:1,.01,.015,,,,,
TLSWMD,,3.25,29/09/11,1:1,.001,,.024,,,,
TLSWOC,,3.00,27/10/11,2:1,.035,.04,,,,,
TLSWOD,,3.25,27/10/11,2:1,.016,.021,,,,,
,
Westpac Banking Last Sale Price $19.27,
WBCVOA,,21.50,25/08/11,4:1,.014,.019,.165,,,,
WBCWZE,,22.00,25/08/11,4:1,.002,.04,.048,,,,
WBCWMB,,23.00,25/08/11,4:1,.001,,.05,,,,
WBCVOB,,23.50,25/08/11,4:1,.006,,,,,,
WBCWZF,,24.00,25/08/11,4:1,.001,,,,,,
WBCVOC,,25.50,25/08/11,4:1,.001,.011,.03,,,,
WBCVRA,,20.00,29/09/11,4:1,.045,,,,,,
WBCVRB,,21.00,29/09/11,4:1,.021,,,,,,
WBCVOD,,22.00,29/09/11,4:1,.049,.047,.047,-10.8,2625,,
WBCVOE,,24.00,29/09/11,4:1,.01,.014,.125,,,,
WBCWMF,,24.00,29/09/11,4:1,.004,,.048,,,,
WBCVOF,,26.00,29/09/11,4:1,.006,.011,,,,,
WBCWMG,,26.00,29/09/11,4:1,.001,,,,,,
WBCWOD,,21.00,27/10/11,4:1,.165,.17,.29,,20,,
WBCWOE,,23.00,27/10/11,4:1,.047,.052,.13,,,,
WBCWOF,,25.00,27/10/11,4:1,.012,.017,,,,,
,
Wesfarmers Last Sale Price $28.00,
WESVOA,,32.00,29/09/11,4:1,.041,.046,.04,-6.5,2100,,
WESVOB,,35.00,29/09/11,4:1,.009,.014,.028,,,,
WESWOA,,30.00,27/10/11,4:1,.20,.205,,,,,
WESWOC,,33.00,27/10/11,4:1,.057,.062,,,,,
,
Woolworths Last Sale Price $25.49,
WOWVOA,,27.00,29/09/11,4:1,.067,.072,.078,,3250,,
