FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, August 12, 2011. Processed Saturday at 2011-08-13T23:15:12+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $19.92,
ANZVZD,,20.00,25/08/11,4:1,.20,.22,,,,,
ANZVOA,,21.50,25/08/11,4:1,.042,,.008,,,,
ANZVZC,,22.00,25/08/11,4:1,.001,,.072,,,,
ANZVOB,,23.50,25/08/11,4:1,.007,,.006,,,,
ANZWMB,,24.00,25/08/11,4:1,.001,,.061,,,,
ANZVOC,,25.50,25/08/11,4:1,.006,,.005,,,,
ANZVOE,,18.00,29/09/11,4:1,.66,.665,,,,,
ANZVOF,,20.00,29/09/11,4:1,.325,.33,,,,,
ANZWMD,,20.00,29/09/11,4:1,.30,.325,,,,,
ANZVRB,,21.00,29/09/11,4:1,.235,.25,,,,,
ANZVOD,,22.00,29/09/11,4:1,.063,.09,.09,+4.8,2650,,
ANZVRA,,22.00,29/09/11,4:1,.145,.155,.032,,,,
ANZWMC,,23.00,29/09/11,4:1,.034,.057,.043,-.2,983,,
ANZWOA,,21.00,27/10/11,4:1,.215,,.215,+6.5,800,,
ANZWOC,,21.00,27/10/11,4:1,,,,,,,
ANZWOB,,23.00,27/10/11,4:1,.073,,.097,,,,
,
Alumina Last Sale Price $1.82,
AWCWMA,,1.80,29/09/11,1:1,.185,.21,.21,,284,,
AWCWMC,,2.00,29/09/11,1:1,.11,.135,,,,,
,
BHP Billiton Last Sale Price $38.21,
BHPWZF,,40.00,25/08/11,4:1,.21,.23,,,,,
BHPWZE,,43.00,25/08/11,4:1,.007,.045,.074,,,,
BHPWMG,,45.00,25/08/11,4:1,.001,,.057,,,,
BHPWOI,,46.00,25/08/11,4:1,.006,,.06,,,,
BHPWOJ,,48.00,25/08/11,4:1,.011,,.067,,,,
BHPWOK,,50.00,25/08/11,4:1,.005,,.115,,,,
BHPWOL,,52.00,25/08/11,4:1,.004,,.048,,,,
BHPVRA,,40.00,29/09/11,4:1,.475,,,,,,
BHPWMJ,,40.00,29/09/11,4:1,.41,.435,.415,+38.3,50,,
BHPVRB,,42.00,29/09/11,4:1,.235,.255,.265,,400,,
BHPVOI,,42.50,29/09/11,4:1,.13,.15,.13,-1,6299,,
BHPVOF,,44.50,29/09/11,4:1,.039,.06,.037,-2.3,1000,,
BHPWMH,,46.00,29/09/11,4:1,.001,,.06,,,,
BHPVOG,,46.50,29/09/11,4:1,.019,,.016,-9.9,826,,
BHPVOH,,48.50,29/09/11,4:1,.018,,.083,,,,
BHPWMI,,49.00,29/09/11,4:1,.018,,.027,-.4,500,,
BHPWMK,,54.00,29/09/11,4:1,.001,,.13,,,,
BHPWOD,,39.00,27/10/11,4:1,.625,.63,,,,,
BHPWOC,,42.00,27/10/11,4:1,.23,,.255,+.5,1730,,
BHPWOE,,46.00,27/10/11,4:1,.091,,.105,+3.1,100,,
BHPWOF,,48.00,27/10/11,4:1,.052,,.042,-4.6,1200,,
,
BlueScope Steel Last Sale Price $0.91,
BSLWOH,,1.00,25/08/11,2:1,.016,,,,,,
BSLVZC,,1.20,25/08/11,2:1,.001,,.04,,,,
BSLWOG,,1.90,25/08/11,2:1,.001,,.001,-2,1300,,
BSLVRA,,1.10,29/09/11,2:1,.045,,,,,,
,
C'wlth Bank of Aust Last Sale Price $48.56,
CBAWZB,,49.00,25/08/11,4:1,.195,.22,,,,,
CBAVOA,,50.00,25/08/11,5:1,.012,,.041,+2.5,1150,,
CBAWZA,,51.50,25/08/11,4:1,.001,,.13,,,,
CBAVOB,,53.00,25/08/11,5:1,.001,,.027,,,,
CBAWMF,,54.00,25/08/11,4:1,.001,,.053,-6.7,435,,
CBAVOC,,56.00,25/08/11,5:1,.006,,,,,,
CBAVOF,,45.00,29/09/11,5:1,.825,.83,.88,,20,,
CBAVRA,,48.00,29/09/11,4:1,.67,.70,,,,,
CBAVOD,,50.00,29/09/11,5:1,.135,.14,.14,+5,1820,,
CBAVRB,,50.00,29/09/11,4:1,.45,.48,,,,,
CBAWMD,,52.00,29/09/11,4:1,.19,.215,.17,-.5,600,,
CBAVOE,,53.00,29/09/11,5:1,.10,.105,.12,-.5,147,,
CBAWMC,,54.00,29/09/11,4:1,.001,,.017,-1.3,5290,,
CBAWOF,,47.00,27/10/11,5:1,.655,.66,,,,,
CBAWOD,,49.00,27/10/11,5:1,.39,,.37,+12,5680,,
CBAWOE,,52.00,27/10/11,5:1,.16,,.195,+4,200,,
,
Fortescue Metals Grp Last Sale Price $5.94,
FMGVZI,,5.75,25/08/11,2:1,.205,.21,,,,,
FMGVZJ,,6.00,25/08/11,2:1,.125,.135,.13,,,,
FMGVZK,,6.25,25/08/11,2:1,.076,.079,,,,,
FMGWMF,,6.50,25/08/11,1:1,.067,.09,,,,,
FMGWOE,,6.50,25/08/11,3:1,.021,,,,,,
FMGWOF,,7.50,25/08/11,3:1,.011,,.059,,,,
FMGWMC,,5.50,29/09/11,1:1,.72,.745,.445,,,,
FMGVOC,,6.00,29/09/11,3:1,.145,.15,,,,,
FMGVRA,,6.00,29/09/11,2:1,.235,.245,,,,,
FMGWMD,,6.00,29/09/11,1:1,.435,.46,.455,,150,,
FMGVRB,,6.25,29/09/11,2:1,.18,.185,,,,,
FMGVOD,,6.50,29/09/11,3:1,.078,.083,.16,,,,
FMGVRC,,6.50,29/09/11,2:1,.135,.14,,,,,
FMGWOA,,5.50,27/10/11,3:1,.285,.29,,,,,
FMGWOB,,7.00,27/10/11,3:1,.071,.076,,,,,
,
Incitec Pivot Last Sale Price $3.67,
IPLWMA,,3.50,29/09/11,1:1,.315,.34,,,,,
IPLWMD,,4.25,29/09/11,1:1,.029,,.03,,,,
,
Macquarie Grp Last Sale Price $23.58,
MQGVZH,,24.00,25/08/11,4:1,.315,.32,,,,,
MQGVZG,,32.00,25/08/11,4:1,.001,,.048,,,,
MQGVOA,,33.50,25/08/11,4:1,,,.019,,,,
MQGVOB,,36.50,25/08/11,4:1,.001,,,,,,
MQGVOC,,39.50,25/08/11,4:1,.001,,.074,,,,
MQGVOE,,20.00,29/09/11,4:1,1.085,,.27,,,,
MQGVOF,,25.00,29/09/11,4:1,.365,,,,,,
MQGVRA,,25.00,29/09/11,4:1,.44,.445,,,,,
MQGVRB,,26.00,29/09/11,4:1,.34,.345,,,,,
MQGVOD,,33.50,29/09/11,4:1,.009,.012,.012,-6.8,200,,
MQGWOH,,28.00,27/10/11,4:1,.22,.225,,,,,
MQGWOD,,28.50,27/10/11,4:1,.12,,.14,+1,1580,,
MQGWOE,,31.50,27/10/11,4:1,.054,,.08,-4.5,100,,
,
National Aust Bank Last Sale Price $22.96,
NABWZC,,23.00,25/08/11,4:1,.23,.255,.062,,,,
NABWZD,,25.00,25/08/11,4:1,.047,.052,,,,,
NABVOA,,26.00,25/08/11,4:1,.01,,.205,,,,
NABWMF,,26.00,25/08/11,4:1,.004,,.14,,,,
NABVOB,,28.00,25/08/11,4:1,.006,,.063,,,,
NABVOC,,30.00,25/08/11,4:1,.005,,,,,,
NABVOE,,22.00,29/09/11,4:1,.52,.53,,,,,
NABWMD,,22.00,29/09/11,4:1,.53,.555,.55,,24,,
NABVRB,,23.00,29/09/11,4:1,.43,.45,,,,,
