Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, March 21, 2014. Processed Saturday at 2014-03-22T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $32.25,
ANZVRD,,32.00,27/03/14,4:1,.19,.195,.205,,,,
ANZWOC,,31.00,23/04/14,4:1,.475,.48,.47,+2.5,1750,,
ANZVMH,,32.00,23/04/14,4:1,.24,.265,.335,,,,
ANZWOD,,33.00,23/04/14,4:1,.195,.20,.185,,,,
ANZVRB,,33.00,29/05/14,4:1,.325,.33,,,,,
ANZVRE,,32.00,26/06/14,4:1,.54,.545,,,,,
ANZVRF,,34.00,24/07/14,4:1,.415,.42,,,,,
,
BHP Billiton Last Sale Price $35.58,
BHPVRD,,38.00,27/03/14,4:1,.004,.03,.003,-49.7,1400,,
BHPWOJ,,36.00,23/04/14,4:1,.30,.305,.68,,,,
BHPWOK,,38.00,23/04/14,4:1,.125,.13,.125,-5.5,7900,,
BHPVMH,,39.00,23/04/14,4:1,.036,.059,.072,-4.3,200,,
BHPWOL,,40.00,23/04/14,4:1,.047,.052,.20,,,,
BHPVRB,,38.00,29/05/14,4:1,.385,.39,,,,,
BHPVRE,,40.00,26/06/14,4:1,.23,.235,.345,,,,
BHPVRF,,40.00,24/07/14,4:1,.44,.445,,,,,
,
C'wlth Bank of Aust Last Sale Price $75.66,
CBAVRD,,78.00,27/03/14,4:1,.046,.047,.079,-6.1,240,,
CBAWOC,,76.00,23/04/14,5:1,.49,.495,.575,,,,
CBAVMH,,76.50,23/04/14,4:1,.33,.355,,,,,
CBAWOD,,79.00,23/04/14,5:1,.255,.26,.35,,,,
CBAVRB,,77.00,29/05/14,4:1,.95,.955,,,,,
CBAVRE,,80.00,26/06/14,4:1,.86,.865,.84,+7.5,300,,
CBAVRF,,80.00,24/07/14,4:1,1.065,1.07,,,,,
,
Fortescue Metals Grp Last Sale Price $4.98,
FMGVRC,,6.25,27/03/14,2:1,.001,,.015,,,,
FMGWOC,,5.25,23/04/14,3:1,.095,.10,.10,-2,1850,,
FMGWOD,,5.75,23/04/14,3:1,.048,.053,.055,-8,1000,,
FMGVRD,,5.00,29/05/14,2:1,.26,.27,,,,,
