Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, May 30, 2014. Processed Saturday at 2014-05-31T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $33.49,
ANZVRE,,32.00,26/06/14,4:1,.565,.575,.565,,,,
ANZVRF,,34.00,24/07/14,4:1,.395,.405,,,,,
ANZWOE,,34.00,25/09/14,4:1,.465,.47,.47,-4,1600,,
ANZWOF,,36.00,25/09/14,4:1,.26,.265,.28,-2,2100,,
,
BHP Billiton Last Sale Price $37.01,
BHPVRE,,40.00,26/06/14,4:1,.015,,.03,-2.5,2721,,
BHPVRF,,40.00,24/07/14,4:1,.235,.245,,,,,
BHPWOA,,37.00,25/09/14,4:1,.615,.62,.84,,,,
BHPWOB,,39.00,25/09/14,4:1,.405,.41,,,,,
BHPWOC,,41.00,25/09/14,4:1,.25,.255,.28,,,,
,
C'wlth Bank of Aust Last Sale Price $81.59,
CBAVRE,,80.00,26/06/14,4:1,.945,.95,.84,,,,
CBAVRF,,80.00,24/07/14,4:1,1.255,1.26,,,,,
CBAWOE,,77.00,25/09/14,5:1,1.295,1.30,1.06,,,,
CBAWOF,,80.00,25/09/14,5:1,.97,.975,,,,,
,
Fortescue Metals Grp Last Sale Price $4.41,
FMGVRA,,6.00,26/06/14,2:1,.001,.03,.03,,,,
FMGVRF,,6.00,24/07/14,2:1,.023,.03,,,,,
FMGWOE,,5.25,25/09/14,3:1,.095,.10,.14,,,,
FMGWOF,,5.75,25/09/14,3:1,.059,.064,.07,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,,0.01,17/06/16,1:1,36.96,36.97,37.02,+140.5,368,,
FX1WUA,,0.01,10/03/22,1:1,36.96,36.97,36.945,+133,257,,
,
Fox Inc Nasdaq ClassA,
FX2WUA,,0.01,10/03/22,1:1,38.04,38.05,,,,,
,
Macquarie Grp Last Sale Price $60.03,
MQGWOE,,57.00,25/09/14,4:1,1.57,1.575,,,,,
MQGWOF,,60.00,25/09/14,4:1,1.165,1.17,1.225,+19.5,100,,
,
National Aust Bank Last Sale Price $33.49,
NABVRE,,36.00,26/06/14,4:1,.082,.087,.085,,2500,,
NABVRF,,38.00,24/07/14,4:1,.081,.085,,,,,
NABWOE,,35.00,25/09/14,4:1,.395,.40,.48,,,,
NABWOF,,37.00,25/09/14,4:1,.23,.235,.23,-1.5,100,,
,
Newcrest Min Last Sale Price $9.74,
