Warrant Market - Weekly,,,,,,,,,,,,
XAO 4606.1 at 16:47 2/10/2009  Report at 19:05 Friday 2/10/2009. Processed 18:56 Sunday 4/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.15,,,,,,,,,,,,
AMPWMK,5.50,29/10/09,3:1,0.26,-,0.105,-,-,,,,
AMPWML,6.00,29/10/09,3:1,0.115,0.125,0.125,-1.5,680,,,,
AMPWMM,6.50,26/11/09,3:1,0.12,0.13,0.15,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.15,0.155,0.17,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.1,0.105,-,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.26,0.265,0.34,-,200,,,,
AMPWOB,6.75,25/02/10,3:1,0.14,0.145,-,-,-,,,,
ANZ Banking Grp Last Sale Price $23.61,,,,,,,,,,,,
ANZVZO,20.00,29/10/09,4:1,0.945,1.365,1.335,-,-
ANZWZA,23.00,29/10/09,4:1,0.33,0.36,0.505,19,203
ANZWWB,10.55,30/10/09,.96:1,13.03,-,9.14,-,-
ANZWZC,19.00,26/11/09,4:1,1.105,1.525,1.50,-,-
ANZWMA,20.00,26/11/09,3:1,1.23,-,1.655,55,300
ANZWMF,22.00,26/11/09,3:1,0.735,0.79,0.71,-13.5,800
ANZWZD,22.00,26/11/09,4:1,0.505,0.53,0.535,-4,576
ANZWOG,17.00,17/12/09,4:1,1.62,1.64,1.755,31,2
ANZWOI,21.00,17/12/09,4:1,0.72,0.73,0.735,-0.5,2755
ANZWOH,23.00,17/12/09,4:1,0.41,0.415,0.395,-2.5,300
ANZWZE,24.00,17/12/09,4:1,0.35,0.375,0.43,4.5,75
ANZWOK,24.50,25/02/10,4:1,0.43,0.435,0.415,-,-
ANZWOL,26.50,25/02/10,4:1,0.255,0.26,0.23,-,900
ANZWOJ,28.50,25/02/10,4:1,0.155,0.16,0.21,-,160
ASX Ltd Last Sale Price $34.19,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.52,0.55,0.485,-,-
ASXWMD,40.00,26/11/09,4:1,0.12,0.135,0.245,-,-
Billabong Intl Last Sale Price $11.37,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.71,0.76,-,-,-
BHP Billiton Ltd Last Sale Price $36.20,,,,,,,,
BHPVZJ,40.00,29/10/09,4:1,0.13,0.16,0.27,-33.5,200
BHPVZI,42.00,29/10/09,4:1,0.071,0.085,0.12,-8.5,3315
BHPWMG,37.00,26/11/09,4:1,0.585,0.61,0.795,-15.5,50
BHPVZK,38.00,26/11/09,4:1,0.535,0.565,0.80,-10.5,9
BHPWME,40.00,26/11/09,4:1,0.3,0.32,0.315,-14.5,100
BHPWMF,42.00,26/11/09,4:1,0.18,0.195,0.19,-8,3431
BHPVZL,45.00,26/11/09,4:1,0.22,0.25,-,-,-
BHPVZN,34.00,17/12/09,4:1,1.275,1.305,-,-,-
BHPWON,35.00,17/12/09,4:1,0.87,0.875,1.18,4.5,1260
BHPVZM,36.00,17/12/09,4:1,1.025,1.055,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.55,0.555,0.545,-25.5,530
BHPVOA,40.00,17/12/09,4:1,0.325,0.33,0.32,-14.5,377
BHPVOB,42.50,17/12/09,4:1,0.205,0.21,0.21,-9,3810
BHPVZO,44.00,28/01/10,4:1,0.52,0.55,-,-,-
BHPWOC,37.00,25/02/10,4:1,0.87,0.875,0.97,-,-
BHPWOD,39.00,25/02/10,4:1,0.66,0.665,0.865,-,80
BHPWOE,41.00,25/02/10,4:1,0.5,0.505,-,-,-
BHPWOF,43.00,25/02/10,4:1,0.37,0.375,-,-,-
BHPVOC,45.00,25/02/10,4:1,0.28,0.285,0.275,-11,430
BlueScope Steel Last Sale Price $2.88,,,,,,,,
BSLWMC,3.50,26/11/09,1:1,0.06,0.069,0.14,-,-
BSLWOE,3.00,17/12/09,2:1,0.125,0.13,-,-,-
BSLWOF,3.50,17/12/09,2:1,0.051,0.056,0.058,-,1200
Brambles Ltd Last Sale Price $7.78,,,,,,,,
BXBWOC,7.50,29/10/09,3:1,0.195,0.2,0.23,-1,100
BXBWMA,7.50,26/11/09,2:1,0.385,0.425,0.465,-,-
C'wlth Bank  of Aust  Last Sale Price $50.00,,,,,,,,
CBAVZD,42.00,29/10/09,5:1,1.665,1.695,1.04,-,-
CBAVZE,44.00,29/10/09,5:1,1.325,1.355,1.22,-,-
CBAWWB,18.00,30/10/09,1:1,32.15,-,29.26,-,-
CBAVZG,45.00,26/11/09,5:1,1.36,1.39,1.085,-,-
CBAWMC,46.00,26/11/09,5:1,1.13,1.21,-,-,-
CBAVZF,48.00,26/11/09,5:1,0.845,0.875,0.745,-,-
CBAWMD,48.00,26/11/09,5:1,0.85,0.92,0.845,-3,700
CBAVZH,46.00,17/12/09,5:1,1.36,1.39,-,-,-
CBAWOH,47.50,17/12/09,5:1,0.965,0.975,0.92,-22,1350
CBAWOI,50.00,17/12/09,5:1,0.665,0.67,0.635,-63,1765
CBAVZI,52.00,17/12/09,5:1,0.76,0.785,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.39,0.395,1.37,16.5,540
CBAVZJ,50.00,28/01/10,5:1,1.17,1.2,-,-,-
CBAWOK,49.00,25/02/10,5:1,0.9,0.965,-,-,-
CBAWOL,51.00,25/02/10,5:1,0.76,0.765,-,-,-
CBAWOJ,54.00,25/02/10,5:1,0.515,0.52,-,-,-
Computershare Ltd Last Sale Price $10.86,,,,,,,,
CPUWMB,10.50,26/11/09,2:1,0.48,0.525,-,-,-
CSL Ltd Last Sale Price $33.20,,,,,,,,
CSLVZN,35.00,29/10/09,4:1,0.044,0.063,0.08,-4.5,250
CSLVZO,34.00,26/11/09,4:1,0.435,0.46,0.615,-,-
CSLWMA,34.00,26/11/09,4:1,0.435,0.455,0.43,-15,850
CSLWZA,36.00,17/12/09,4:1,0.335,0.36,0.355,-,421
Incitec Pivot Last Sale Price $2.72,,,,,,,,
IPLWMB,3.50,26/11/09,2:1,0.042,0.048,0.11,-,-
Lihir Gold Ltd Last Sale Price $2.85,,,,,,,,
LGLWMB,2.75,26/11/09,2:1,0.145,0.15,0.165,-5,2370
LGLWOA,2.75,17/12/09,2:1,0.17,0.175,0.17,-,500
LGLWOB,3.25,17/12/09,2:1,0.068,0.073,-,-,-
LGLWOC,3.75,17/12/09,2:1,0.039,0.044,-,-,-
Macq Grp Ltd Last Sale Price $54.80,,,,,,,,
MQGVZC,45.00,29/10/09,5:1,2.11,2.16,-,-,-
MQGVZD,60.00,26/11/09,5:1,0.75,0.78,0.81,-,-
MQGVZE,55.00,17/12/09,5:1,1.265,1.295,1.58,-,-
MQGVZF,65.00,17/12/09,5:1,0.665,0.695,0.715,-,25
MQGWOB,50.00,25/02/10,6:1,1.545,1.555,1.54,-37,10
MQGWOC,60.00,25/02/10,6:1,0.76,0.79,0.80,-13.5,70
National Aust Bank Last Sale Price $29.85,,,,,,,,
NABWZB,27.00,29/10/09,4:1,0.845,0.875,0.975,-,80
NABWZA,32.00,29/10/09,4:1,0.15,0.18,0.165,-10,2000
NABWWB,19.50,30/10/09,1:1,10.39,-,11.47,-,-
NABWMD,26.00,26/11/09,5:1,0.855,0.895,-,-,-
NABWZE,26.00,26/11/09,4:1,1.025,1.05,0.84,-,-
NABWME,28.00,26/11/09,5:1,0.545,0.585,-,-,-
NABWZC,28.00,26/11/09,4:1,0.715,0.74,-,-,-
NABWMF,30.00,26/11/09,5:1,0.31,0.335,0.475,16.5,825
NABWOH,26.00,17/12/09,4:1,0.95,1.02,1.16,-4,380
NABWOI,30.00,17/12/09,4:1,0.355,0.36,0.345,-12.5,2325
NABWZF,30.00,17/12/09,4:1,0.585,0.61,-,-,-
NABWOG,32.50,17/12/09,4:1,0.165,0.17,1.42,-,-
NABWZG,34.00,17/12/09,4:1,0.27,0.295,-,-,-
NABWOJ,28.00,25/02/10,4:1,0.875,0.88,-,-,-
NABWOK,30.00,25/02/10,4:1,0.615,0.62,-,-,-
NABWOL,32.00,25/02/10,4:1,0.425,0.43,-,-,-
Newcrest Min Last Sale Price $31.62,,,,,,,,
NCMWMA,32.00,26/11/09,4:1,0.495,0.515,0.67,-8,660
NCMVZA,35.00,26/11/09,4:1,0.485,0.51,-,-,-
NCMWOA,33.00,17/12/09,4:1,0.53,0.535,-,-,-
NCMWOB,37.00,17/12/09,4:1,0.245,0.25,-,-,-
NCMVZB,40.00,17/12/09,4:1,0.32,0.35,-,-,-
News Corp Last Sale Price $15.40,,,,,,,,
NWSWZA,16.50,29/10/09,4:1,0.16,0.185,-,-,-
NWSWMA,15.00,26/11/09,4:1,0.345,0.37,0.435,-14,1000
Origin Energy Last Sale Price $16.00,,,,,,,,
ORGWMA,16.00,26/11/09,4:1,0.215,0.24,0.16,-,-
Oil Search Ltd Last Sale Price $6.30,,,,,,,,
OSHWMA,6.00,26/11/09,2:1,0.33,0.365,0.42,-,-
Paladin Energy Last Sale Price $4.34,,,,,,,,
PDNWMA,4.50,26/11/09,1:1,0.495,0.535,0.65,-3.5,64
Qantas Airways Last Sale Price $2.84,,,,,,,,
QANWMB,3.00,26/11/09,1:1,0.15,0.165,0.165,5.5,680
QBE Insurance Grp Last Sale Price $23.50,,,,,,,,
QBEVZM,22.00,29/10/09,4:1,0.585,0.61,0.75,-,-
QBEWMC,22.00,26/11/09,4:1,0.575,0.64,0.575,-8,80
QBEVZN,24.00,26/11/09,4:1,0.475,0.5,0.51,-,-
QBEWMD,24.00,26/11/09,4:1,0.31,0.36,0.34,5.5,230
QBEWOB,23.00,17/12/09,4:1,0.52,0.525,0.47,-17,1400
QBEWOC,26.00,17/12/09,4:1,0.18,0.185,0.19,-,264
Rio Tinto Ltd Last Sale Price $57.19,,,,,,,,
RIOWZL,55.20,29/10/09,5:1,0.86,-,1.23,-,-
RIOWMA,55.00,26/11/09,6:1,1.095,1.125,1.395,-20.5,50
RIOWZO,60.00,26/11/09,6:1,0.845,0.875,1.12,-,40
RIOWMB,65.00,26/11/09,6:1,0.39,0.405,0.40,-20.5,321
