FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, October 28, 2011. Processed Saturday at 2011-10-29T23:15:13+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $22.08,
ANZWOD,,19.00,24/11/11,4:1,.685,.69,.70,+6.5,80,,
ANZVRE,,21.00,24/11/11,4:1,.21,.22,,,,,
ANZWOE,,21.00,24/11/11,4:1,.295,,.155,,,,
ANZVRF,,22.50,24/11/11,4:1,.035,.04,,,,,
ANZWOF,,23.00,24/11/11,4:1,.105,.11,.14,+3.5,800,,
ANZVRH,,21.00,22/12/11,4:1,.305,,,,,,
ANZVRG,,22.50,22/12/11,4:1,.11,,,,,,
ANZWOG,,18.00,24/01/12,4:1,1.02,1.025,,,,,
ANZWOH,,21.00,24/01/12,4:1,.48,.485,.495,+6.5,420,,
ANZWOI,,24.00,24/01/12,4:1,.16,.165,.15,,,,
ANZWMK,,25.00,24/01/12,4:1,.029,.052,.03,-.8,800,,
ANZWOJ,,27.00,24/01/12,4:1,.045,.05,,,,,
,
BHP Billiton Last Sale Price $38.69,
BHPWOA,,37.00,24/11/11,4:1,.74,.745,.76,+36,18050,,
BHPVRE,,38.00,24/11/11,4:1,.405,.415,,,,,
BHPWOB,,39.00,24/11/11,4:1,.47,.475,.49,+4,540,,
BHPVRF,,40.00,24/11/11,4:1,.13,.14,.066,-.4,150,,
BHPWOG,,41.00,24/11/11,4:1,.245,.25,.18,,,,
BHPWOH,,43.00,24/11/11,4:1,.11,.115,.072,,186,,
BHPWML,,45.00,24/11/11,4:1,.001,,.001,-2.9,400,,
BHPVRG,,38.00,22/12/11,4:1,.57,,,,,,
BHPVRH,,40.00,22/12/11,4:1,.285,,,,,,
BHPVOA,,33.00,24/01/12,4:1,1.85,1.855,1.47,,200,,
BHPVOB,,36.00,24/01/12,4:1,1.295,1.30,,,,,
BHPVOC,,39.00,24/01/12,4:1,.835,.84,.855,,15,,
BHPVOD,,42.00,24/01/12,4:1,.485,.49,.535,+26,910,,
BHPWMM,,46.00,24/01/12,4:1,.062,.085,.09,+4,874,,
,
C'wlth Bank of Aust Last Sale Price $49.96,
CBAWOA,,45.00,24/11/11,5:1,1.145,1.15,1.175,+30.5,250,,
CBAVRE,,48.00,24/11/11,4:1,.655,.705,,,,,
CBAWOB,,48.00,24/11/11,5:1,.665,.67,.47,,,,
CBAVRF,,50.00,24/11/11,4:1,.285,.32,.31,,643,,
CBAWOC,,51.00,24/11/11,5:1,.335,.34,.36,+10,300,,
CBAVRG,,48.00,22/12/11,4:1,.84,,,,,,
CBAVRH,,50.00,22/12/11,4:1,.50,,,,,,
CBAWOG,,42.00,24/01/12,5:1,1.875,1.88,,,,,
CBAWOH,,46.00,24/01/12,5:1,1.25,1.255,,,,,
CBAWOI,,50.00,24/01/12,5:1,.745,.75,,,,,
CBAWMK,,54.00,24/01/12,4:1,.27,.295,.265,,222,,
CBAWOJ,,54.00,24/01/12,5:1,.385,.39,,,,,
,
Fortescue Metals Grp Last Sale Price $5.00,
FMGVRG,,4.75,24/11/11,2:1,.215,.23,,,,,
FMGVRH,,5.00,24/11/11,2:1,.14,.15,,,,,
FMGWOC,,6.00,24/11/11,3:1,.02,.04,.016,+.1,500,,
FMGWOD,,6.50,24/11/11,3:1,.02,.025,,,,,
FMGVRI,,4.75,22/12/11,2:1,.28,,,,,,
FMGVRJ,,5.00,22/12/11,2:1,.205,,,,,,
FMGWOG,,4.50,24/01/12,3:1,.315,.32,.30,+3.5,259,,
FMGWOH,,5.50,24/01/12,3:1,.145,.15,.082,,,,
FMGWMJ,,6.25,24/01/12,1:1,.033,,.145,,,,
FMGWOI,,6.50,24/01/12,3:1,.065,.07,,,,,
,
Macquarie Grp Last Sale Price $25.15,
