Warrant Market - Weekly,,,,,,,,,,,,
XAO 4414.5 at 16:35 9/7/2010  Report at 19:06 Friday 9/7/2010. Processed 18:29 Sunday 11/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
C'wlth Bank  of Aust  Last Sale Price $49.80,,,,,,,,,,,,
CBAVZC,54.00,28/07/10,5:1,0.09,0.12,0.092,-,-,,,,
CBAUMG,50.00,23/09/10,4:1,0.72,0.725,0.71,19,3750,,,,
CBAUMH,53.00,23/09/10,4:1,0.43,0.435,0.445,12.5,1440,,,,
CBAWOG,54.00,23/09/10,5:1,0.195,0.2,0.20,5.5,1466,,,,
CBAUMI,55.00,23/09/10,4:1,0.29,0.295,0.20,-,-,,,,
CBAWOH,56.50,23/09/10,5:1,0.105,0.11,0.115,5,600,,,,
CBAWMI,57.00,23/09/10,4:1,0.195,0.2,0.56,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.15,-,0.11,-,-,,,,
CBAWOI,59.00,23/09/10,5:1,0.057,0.062,0.06,1.1,600,,,,
CBAVMF,48.00,27/01/11,4:1,1.51,1.515,-,-,-,,,,
CBAVMG,52.00,27/01/11,4:1,1.05,1.055,-,-,-,,,,
CBAVMH,56.00,27/01/11,4:1,0.72,0.725,-,-,-,,,,
CBAVMI,60.00,27/01/11,4:1,0.475,0.48,-,-,-,,,,
Computershare Ltd Last Sale Price $10.67,,,,,,,,,,,,
CPUUMB,11.50,23/09/10,1:1,0.425,0.43,-,-,-,,,,
CSL Ltd Last Sale Price $33.61,,,,,,,,,,,,
CSLUMB,34.00,23/09/10,4:1,0.43,0.435,0.55,-,-,,,,
CSLUMC,37.00,23/09/10,4:1,0.15,0.155,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.43,,,,,,,,,,,,
FMGUMB,4.50,23/09/10,1:1,0.48,0.485,0.46,13.5,100,,,,
Incitec Pivot Last Sale Price $2.72,,,,,,,,,,,,
IPLUMC,3.00,23/09/10,1:1,0.12,0.125,0.105,-1.5,325,,,,
Macq Grp Ltd Last Sale Price $39.65,,,,,,,,,,,,
MQGVZM,48.00,28/07/10,5:1,0.013,0.04,-,-,-,,,,
MQGWOB,50.00,23/09/10,6:1,0.068,0.092,0.082,2.9,2560,,,,
MQGWOC,57.50,23/09/10,6:1,0.019,0.029,0.02,-,-,,,,
National Aust Bank Last Sale Price $24.04,,,,,,,,,,,,
NABVZD,27.00,28/07/10,4:1,0.028,0.042,-,-,-,,,,
NABWOG,26.00,23/09/10,4:1,0.18,0.185,0.16,4,2070,,,,
NABWOH,28.00,23/09/10,4:1,0.076,0.081,0.17,-,-,,,,
NABWOI,30.50,23/09/10,4:1,0.026,0.031,-,-,-,,,,
NABWSA,0.00,25/03/20,1:1,-,-,23.94,-,-,,,,
Newcrest Min Last Sale Price $34.31,,,,,,,,,,,,
NCMVZG,36.00,28/07/10,4:1,0.185,0.215,-,-,-,,,,
NCMWOA,34.00,26/08/10,4:1,0.565,0.57,0.485,-29.5,300,,,,
NCMWOB,36.50,26/08/10,4:1,0.315,0.32,0.28,-3.5,1330,,,,
NCMWOH,40.00,26/08/10,4:1,0.12,0.125,0.195,-,-,,,,
News Corp Last Sale Price $16.36,,,,,,,,,,,,
NWSUMC,18.00,23/09/10,4:1,0.16,0.165,0.155,1,500,,,,
NWSUMD,20.00,23/09/10,4:1,0.051,0.054,0.145,-,-,,,,
NWSVMF,22.00,23/09/10,4:1,0.012,-,-,-,-,,,,
Orica Ltd Last Sale Price $25.68,,,,,,,,,,,,
ORIUMB,27.00,23/09/10,4:1,0.275,0.28,0.22,-,-,,,,
Oil Search Ltd Last Sale Price $5.79,,,,,,,,,,,,
OSHUMB,5.75,23/09/10,1:1,0.345,0.35,-,-,-,,,,
Paladin Energy Last Sale Price $3.66,,,,,,,,,,,,
PDNUMB,4.00,23/09/10,1:1,0.255,0.26,-,-,-,,,,
Qantas Airways Last Sale Price $2.30,,,,,,,,,,,,
QANUMD,2.50,23/09/10,1:1,0.105,0.11,0.16,-,-,,,,
QANUMC,2.75,23/09/10,1:1,0.042,-,0.12,-,-,,,,
QBE Insurance Grp Last Sale Price $17.78,,,,,,,,,,,,
QBEVMF,18.00,23/09/10,4:1,0.24,0.245,0.22,-,32,,,,
QBEUME,20.00,23/09/10,4:1,0.074,0.077,0.155,-,-,,,,
QBEUMD,21.00,23/09/10,4:1,0.036,0.039,0.042,0.3,6550,,,,
QBEWOB,22.50,23/09/10,4:1,0.019,0.024,0.058,-,-,,,,
QBEWOC,24.50,23/09/10,4:1,0.01,0.02,0.018,-,-,,,,
Rio Tinto Ltd Last Sale Price $68.10,,,,,,,,,,,,
RIOVZH,75.00,28/07/10,6:1,0.145,0.175,-,-,-,,,,
RIOWOA,70.00,26/08/10,6:1,0.525,0.53,0.515,13.5,835,,,,
RIOWOB,77.50,26/08/10,6:1,0.185,0.19,0.565,-,-,,,,
RIOWOG,82.50,26/08/10,6:1,0.086,0.091,0.18,-,-,,,,
RIOUMI,63.00,23/09/10,4:1,2.08,2.09,2.10,42,429,,,,
RIOUMJ,65.00,23/09/10,4:1,1.825,1.83,1.585,-,-,,,,
RIOUMK,68.00,23/09/10,4:1,1.35,1.355,1.09,-12.5,35,,,,
RIOVMG,70.00,23/09/10,4:1,1.1,1.105,0.90,-7,600,,,,
RIOUML,72.00,23/09/10,4:1,0.895,0.9,0.71,-,-,,,,
RIOVMH,76.00,23/09/10,4:1,0.595,0.6,0.41,-,-,,,,
RIOUMM,80.00,23/09/10,4:1,0.395,0.4,0.36,2.5,2350,,,,
RIOWMH,95.00,23/09/10,4:1,0.047,0.048,0.048,1.8,1770,,,,
RIOWMI,100.00,23/09/10,4:1,0.025,0.025,0.025,-2.6,600,,,,
RIOVMI,65.00,27/01/11,4:1,2.72,2.73,-,-,-,,,,
RIOVMJ,70.00,27/01/11,4:1,2.1,2.11,-,-,-,,,,
RIOVMK,75.00,27/01/11,4:1,1.58,1.585,-,-,-,,,,
RIOVML,80.00,27/01/11,4:1,1.185,1.19,-,-,-,,,,
RIOVMM,85.00,27/01/11,4:1,0.865,0.87,0.595,-,50,,,,
Santos Ltd Last Sale Price $14.00,,,,,,,,,,,,
STOWOC,13.50,26/08/10,4:1,0.27,0.275,0.185,-,-,,,,
STOWOD,15.00,26/08/10,4:1,0.125,0.13,0.043,-0.1,850,,,,
STOUMC,13.00,23/09/10,4:1,0.395,0.405,0.355,10.5,1000,,,,
STOUMD,14.00,23/09/10,4:1,0.25,0.255,0.255,-,5200,,,,
Suncorp-Metway Last Sale Price $8.24,,,,,,,,,,,,
SUNUMC,8.00,23/09/10,4:1,0.165,0.17,-,-,-,,,,
Ten Network Hldgs Last Sale Price $1.63,,,,,,,,,,,,
TENWMH,1.75,23/09/10,1:1,0.105,0.11,-,-,-,,,,
Telstra Corp Last Sale Price $3.23,,,,,,,,,,,,
TLSWOE,3.10,26/08/10,2:1,0.075,0.08,0.08,-,-,,,,
TLSWOF,3.35,26/08/10,2:1,0.031,0.036,-,-,-,,,,
TLSUMD,2.92,23/09/10,1:1,0.345,0.35,0.375,-,-,,,,
TLSUMF,3.15,23/09/10,1:1,0.175,0.18,-,-,-,,,,
TLSWMH,3.24,23/09/10,1:1,0.125,0.13,0.11,-,-,,,,
TLSVMF,3.40,23/09/10,1:1,0.065,0.068,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.044,0.047,0.076,-,-,,,,
Toll Hldgs Ltd Last Sale Price $5.94,,,,,,,,,,,,
TOLUMC,7.00,23/09/10,1:1,0.105,-,0.145,-,-,,,,
Westpac Banking Last Sale Price $22.20,,,,,,,,,,,,
WBCVZF,25.00,28/07/10,4:1,0.027,0.041,-,-,-,,,,
WBCVMF,20.00,23/09/10,4:1,0.755,0.76,0.59,2,300,,,,
WBCUMG,22.00,23/09/10,4:1,0.425,0.43,0.43,14,1520,,,,
WBCUMH,24.00,23/09/10,4:1,0.205,0.21,0.19,-,-,,,,
WBCWOH,24.50,23/09/10,4:1,0.155,0.16,0.14,4,403,,,,
WBCUMI,26.00,23/09/10,4:1,0.085,0.088,0.087,3.4,300,,,,
WBCWOI,26.00,23/09/10,4:1,0.079,0.084,0.083,-0.7,500,,,,
WBCWOJ,28.00,23/09/10,4:1,0.034,0.039,0.12,-,-,,,,
WBCWMH,29.00,23/09/10,4:1,0.017,-,0.058,-,-,,,,
WBCWMI,31.00,23/09/10,4:1,0.004,-,0.18,-,-,,,,
WBCVMG,21.00,27/01/11,4:1,0.77,0.775,-,-,-,,,,
WBCVMH,25.00,27/01/11,4:1,0.335,0.34,-,-,-,,,,
WBCVMI,28.00,27/01/11,4:1,0.16,0.165,0.15,-,258,,,,
WBCVMJ,32.00,27/01/11,4:1,0.056,0.059,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $28.46,,,,,,,,,,,,
WESWOC,30.00,26/08/10,5:1,0.12,0.125,0.105,-,560,,,,
WESWOA,32.00,26/08/10,5:1,0.047,0.052,0.046,-,-,,,,
WESUMB,28.00,23/09/10,4:1,0.565,0.57,0.405,-21.5,16,,,,
WESUMC,31.00,23/09/10,4:1,0.175,-,0.11,-6,750,,,,
WorleyParsons Ltd Last Sale Price $21.52,,,,,,,,,,,,
WORUMB,26.00,23/09/10,4:1,0.072,0.075,0.18,-,-,,,,
Woolworths Ltd Last Sale Price $27.11,,,,,,,,,,,,
WOWWOB,28.50,26/08/10,4:1,0.1,0.105,0.10,-8,110,,,,
WOWVMF,24.00,23/09/10,4:1,0.875,0.88,0.855,6,10,,,,
WOWUMC,27.00,23/09/10,4:1,0.29,0.295,0.455,-,-,,,,
WOWUMD,30.00,23/09/10,4:1,0.038,-,-,-,-,,,,
Woodside Pet Last Sale Price $42.53,,,,,,,,,,,,
WPLVZE,48.00,28/07/10,5:1,0.056,0.07,-,-,-,,,,
WPLWOA,46.00,26/08/10,5:1,0.12,0.125,0.125,4.4,3900,,,,
WPLWOB,50.00,26/08/10,5:1,0.038,0.043,-,-,-,,,,
WPLUMC,44.00,23/09/10,4:1,0.5,0.505,0.455,7.5,20,,,,
WPLWMH,45.00,23/09/10,4:1,0.39,0.395,0.37,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.31,,,,,,,,,,,,
AMPWOP,5.75,23/09/10,3:1,0.22,0.225,-,-,-,,,,
AMPWOQ,6.25,23/09/10,3:1,0.355,0.36,0.36,-7,10310,,,,
ANZ Banking Grp Last Sale Price $22.39,,,,,,,,,,,,
ANZVZS,22.00,28/07/10,4:1,0.15,0.18,0.17,-18.5,1900,,,,
ANZVMP,18.00,23/09/10,4:1,0.075,0.078,-,-,-,,,,
ANZVMQ,20.00,23/09/10,4:1,0.155,0.16,-,-,-,,,,
ANZWOV,20.50,23/09/10,4:1,0.18,0.185,0.20,-11,470,,,,
ANZWMV,22.00,23/09/10,4:1,0.315,0.32,-,-,-,,,,
ANZWOW,22.00,23/09/10,4:1,0.29,0.295,0.25,-,-,,,,
ANZVMR,24.00,23/09/10,4:1,0.58,0.585,-,-,-,,,,
ANZWOX,24.00,23/09/10,4:1,0.55,0.555,0.585,-,-,,,,
ANZVMS,26.00,23/09/10,4:1,0.94,0.945,-,-,-,,,,
ANZVMT,20.00,27/01/11,4:1,0.38,0.385,-,-,-,,,,
ANZVMV,22.00,27/01/11,4:1,0.575,0.58,-,-,-,,,,
ANZVMW,24.00,27/01/11,4:1,0.85,0.855,-,-,-,,,,
ANZVMX,26.00,27/01/11,4:1,1.175,1.18,-,-,-,,,,
ASX Ltd Last Sale Price $29.03,,,,,,,,,,,,
ASXUMP,32.00,23/09/10,4:1,0.975,0.98,0.815,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.43,,,,,,,,,,,,
BHPVZS,37.00,28/07/10,4:1,0.215,0.245,0.43,-,-,,,,
BHPWOR,30.00,26/08/10,4:1,0.037,0.042,0.08,-,-,,,,
BHPWOT,33.00,26/08/10,4:1,0.105,0.11,0.30,-,-,,,,
BHPWOU,36.00,26/08/10,4:1,0.25,0.26,0.26,-17,10008,,,,
BHPVOR,39.00,26/08/10,4:1,0.53,0.535,0.64,-14,30,,,,
BHPVOS,40.50,26/08/10,4:1,0.745,0.75,0.80,14,500,,,,
BHPVOT,42.00,26/08/10,4:1,1.015,1.02,1.32,-,-,,,,
BHPUMU,34.00,23/09/10,4:1,0.265,0.275,0.275,-1,200,,,,
BHPUMW,36.00,23/09/10,4:1,0.405,0.41,0.50,-5,86,,,,
BHPUMV,38.00,23/09/10,4:1,0.62,0.625,0.535,-,-,,,,
BHPWMV,40.00,23/09/10,4:1,0.885,0.89,1.11,-,-,,,,
BHPVMP,42.00,23/09/10,4:1,1.215,1.225,-,-,-,,,,
BHPVMQ,40.00,27/01/11,4:1,1.22,1.225,-,-,-,,,,
BHPVMR,42.00,27/01/11,4:1,1.505,1.51,-,-,-,,,,
BHPVMS,44.00,27/01/11,4:1,1.84,1.85,-,-,-,,,,
BHPVMT,46.00,27/01/11,4:1,2.19,2.2,-,-,-,,,,
BlueScope Steel Last Sale Price $2.19,,,,,,,,,,,,
BSLWOQ,2.75,26/08/10,2:1,0.29,0.295,-,-,-,,,,
BSLUMP,2.00,28/10/10,1:1,0.155,0.165,-,-,-,,,,
Brambles Ltd Last Sale Price $5.56,,,,,,,,,,,,
BXBWOQ,7.00,26/08/10,3:1,0.485,0.49,0.475,6.5,400,,,,
BXBVMS,5.00,23/09/10,1:1,0.28,0.285,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $49.80,,,,,,,,,,,,
CBAVZU,50.00,28/07/10,5:1,0.36,0.39,0.405,-19.5,1304,,,,
CBAUMU,45.00,23/09/10,4:1,0.44,0.445,1.23,-,-,,,,
CBAWOV,48.00,23/09/10,5:1,0.555,0.56,0.545,-,-,,,,
CBAUMV,50.00,23/09/10,4:1,1.01,1.015,0.98,20,26,,,,
CBAWOW,51.50,23/09/10,5:1,0.915,0.92,1.15,15,590,,,,
CBAUMW,52.00,23/09/10,4:1,1.33,1.335,1.675,-,-,,,,
CBAWOX,54.00,23/09/10,5:1,1.25,1.26,1.48,20,1364,,,,
CBAWMV,55.00,23/09/10,4:1,1.87,1.875,2.75,-,-,,,,
CBAVMP,57.00,23/09/10,4:1,2.27,2.28,-,-,-,,,,
CBAVMQ,48.00,27/01/11,4:1,1.175,1.18,-,-,-,,,,
CBAVMR,52.00,27/01/11,4:1,1.7,1.705,-,-,-,,,,
CBAVMS,56.00,27/01/11,4:1,2.34,2.35,-,-,-,,,,
CBAVMT,60.00,27/01/11,4:1,3.08,3.09,-,-,-,,,,
Computershare Ltd Last Sale Price $10.67,,,,,,,,,,,,
CPUUMP,11.50,23/09/10,1:1,1.295,1.3,-,-,-,,,,
CSL Ltd Last Sale Price $33.61,,,,,,,,,,,,
CSLUMP,34.00,23/09/10,4:1,0.55,0.555,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.43,,,,,,,,,,,,
FMGUMP,4.50,23/09/10,1:1,0.51,0.515,-,-,-,,,,
Incitec Pivot Last Sale Price $2.72,,,,,,,,,,,,
IPLUMP,3.00,23/09/10,1:1,0.375,0.38,-,-,-,,,,
Macq Grp Ltd Last Sale Price $39.65,,,,,,,,,,,,
MQGVZY,44.00,28/07/10,5:1,0.935,0.985,0.995,-49.5,75,,,,
MQGWOP,42.50,23/09/10,6:1,0.8,0.805,0.91,26,15,,,,
MQGWOS,48.00,23/09/10,6:1,1.465,1.47,1.32,-,-,,,,
National Aust Bank Last Sale Price $24.04,,,,,,,,,,,,
NABVZU,24.00,28/07/10,4:1,0.195,0.225,0.38,-,-,,,,
NABWOV,24.00,23/09/10,4:1,0.33,0.335,0.355,-13.5,3612,,,,
NABWOW,25.50,23/09/10,4:1,0.51,0.515,0.52,-21,2050,,,,
NABWOX,27.50,23/09/10,4:1,0.88,0.885,1.115,-,-,,,,
Newcrest Min Last Sale Price $34.31,,,,,,,,,,,,
NCMVZS,32.00,28/07/10,4:1,0.11,0.14,-,-,-,,,,
NCMWOP,30.00,26/08/10,4:1,0.115,0.12,0.21,-,-,,,,
NCMWOQ,33.00,26/08/10,4:1,0.29,0.295,0.295,-8,2540,,,,
News Corp Last Sale Price $16.36,,,,,,,,,,,,
NWSUMQ,18.00,23/09/10,4:1,0.53,0.535,0.515,-,-,,,,
NWSVMP,20.00,23/09/10,4:1,0.915,0.92,-,-,-,,,,
Orica Ltd Last Sale Price $25.68,,,,,,,,,,,,
ORIUMP,26.00,23/09/10,4:1,0.415,0.42,0.435,-1,200,,,,
Qantas Airways Last Sale Price $2.30,,,,,,,,,,,,
QANUMP,2.75,23/09/10,1:1,0.465,0.47,0.56,-,-,,,,
QBE Insurance Grp Last Sale Price $17.78,,,,,,,,,,,,
QBEWOP,21.00,26/08/10,4:1,0.955,0.96,-,-,-,,,,
QBEUMP,20.00,23/09/10,4:1,0.725,0.73,0.69,-,-,,,,
Rio Tinto Ltd Last Sale Price $68.10,,,,,,,,,,,,
RIOVZY,68.00,28/07/10,6:1,0.485,0.515,0.505,-26.5,800,,,,
RIOWOP,60.00,26/08/10,6:1,0.205,0.21,0.255,-8,100,,,,
RIOWOQ,66.00,26/08/10,6:1,0.505,0.51,0.87,-,-,,,,
RIOWOR,72.50,26/08/10,6:1,1.09,1.095,0.86,-,-,,,,
RIOUMU,60.00,23/09/10,4:1,0.57,0.575,0.615,-21,20,,,,
RIOUMX,63.00,23/09/10,4:1,0.79,0.795,2.90,-,-,,,,
RIOUMV,65.00,23/09/10,4:1,0.965,0.97,0.98,-,10,,,,
RIOUMY,68.00,23/09/10,4:1,1.315,1.32,-,-,-,,,,
RIOUMW,70.00,23/09/10,4:1,1.565,1.57,1.84,38.5,4,,,,
RIOWMV,72.00,23/09/10,4:1,1.86,1.865,1.645,-,-,,,,
RIOVMP,76.00,23/09/10,4:1,2.53,2.54,-,-,-,,,,
RIOVMQ,65.00,27/01/11,4:1,1.685,1.69,-,-,-,,,,
RIOVMR,70.00,27/01/11,4:1,2.29,2.3,-,-,-,,,,
RIOVMS,75.00,27/01/11,4:1,2.99,3,-,-,-,,,,
RIOVMT,80.00,27/01/11,4:1,3.82,3.83,-,-,-,,,,
RIOVMV,85.00,27/01/11,4:1,4.72,4.73,-,-,-,,,,
Santos Ltd Last Sale Price $14.00,,,,,,,,,,,,
STOWOP,13.00,26/08/10,4:1,0.085,0.09,0.38,-,-,,,,
STOUMP,13.00,23/09/10,4:1,0.15,0.16,0.26,-,-,,,,
Suncorp-Metway Last Sale Price $8.24,,,,,,,,,,,,
SUNUMP,8.00,23/09/10,4:1,0.115,0.12,-,-,-,,,,
Telstra Corp Last Sale Price $3.23,,,,,,,,,,,,
TLSWOS,3.00,26/08/10,2:1,0.052,0.057,0.04,-,-,,,,
TLSWMV,2.92,23/09/10,1:1,0.088,0.091,-,-,-,,,,
TLSUMP,3.15,23/09/10,1:1,0.18,0.185,-,-,-,,,,
TLSVMP,3.24,23/09/10,1:1,0.235,0.24,-,-,-,,,,
TLSVMQ,3.40,23/09/10,1:1,0.34,0.345,-,-,-,,,,
Toll Hldgs Ltd Last Sale Price $5.94,,,,,,,,,,,,
TOLVMP,6.00,23/09/10,1:1,0.47,0.48,-,-,-,,,,
Westpac Banking Last Sale Price $22.20,,,,,,,,,,,,
WBCVZU,22.00,28/07/10,4:1,0.17,0.2,0.21,-14.5,900,,,,
WBCWMV,20.00,23/09/10,4:1,0.165,0.17,0.17,-9,100,,,,
WBCWOV,21.00,23/09/10,4:1,0.255,0.26,0.295,-1.5,50,,,,
WBCUMQ,22.00,23/09/10,4:1,0.33,0.335,0.52,-,-,,,,
WBCWOW,23.00,23/09/10,4:1,0.43,0.435,-,-,-,,,,
WBCUMT,24.00,23/09/10,4:1,0.605,0.61,-,-,-,,,,
WBCWOX,25.00,23/09/10,4:1,0.755,0.76,0.805,-,-,,,,
WBCUMU,26.00,23/09/10,4:1,0.98,0.985,-,-,-,,,,
WBCVMP,21.00,27/01/11,4:1,0.49,0.495,-,-,-,,,,
WBCVMQ,25.00,27/01/11,4:1,1.05,1.055,-,-,-,,,,
WBCVMR,28.00,27/01/11,4:1,1.615,1.62,-,-,-,,,,
WBCVMS,32.00,27/01/11,4:1,2.48,2.49,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $28.46,,,,,,,,,,,,
WESWOP,29.00,26/08/10,5:1,0.385,0.39,0.605,-,-,,,,
WESUMP,28.00,23/09/10,4:1,0.52,0.525,0.59,9,23,,,,
WorleyParsons Ltd Last Sale Price $21.52,,,,,,,,,,,,
WORVMP,28.00,23/09/10,4:1,1.725,1.735,-,-,-,,,,
Woolworths Ltd Last Sale Price $27.11,,,,,,,,,,,,
WOWWOQ,26.50,26/08/10,4:1,0.125,0.13,0.14,-,-,,,,
WOWVMP,24.00,23/09/10,4:1,0.088,0.091,-,-,-,,,,
WOWUMP,27.00,23/09/10,4:1,0.3,0.305,-,-,-,,,,
WOWVMQ,30.00,23/09/10,4:1,0.835,0.84,-,-,-,,,,
Woodside Pet Last Sale Price $42.53,,,,,,,,,,,,
WPLVZT,42.00,28/07/10,5:1,0.275,0.305,0.28,-20,1000,,,,
WPLWOS,44.00,26/08/10,5:1,0.59,0.595,0.67,-7,800,,,,
WPLWMV,40.00,23/09/10,4:1,0.48,0.485,-,-,-,,,,
WPLUMP,44.00,23/09/10,4:1,0.925,0.93,-,-,-,,,,
Basket Call Warrants ,,,,,,,,,,,,
Equity Endowment Warrants ,,,,,,,,,,,,
ANZ Banking Grp Last Sale Price $22.39,,,,,,,,,,,,
ANZEEA,5.63,15/02/12,1:1,16.72,-,15.78,-177,4,,,,
C'wlth Bank  of Aust  Last Sale Price $49.80,,,,,,,,,,,,
CBAEEA,10.45,15/02/12,1:1,39.1,-,37.71,-447,3,,,,
National Aust Bank Last Sale Price $24.04,,,,,,,,,,,,
NABEEA,18.98,15/02/12,1:1,5.31,-,5.13,-130,3,,,,
Telecom Corp Last Sale Price $1.54,,,,,,,,,,,,
TELEEA,1.49,15/02/12,1:1,0.043,-,0.28,-,-,,,,
Telstra Corp Last Sale Price $3.23,,,,,,,,,,,,
TLSEEA,2.16,02/10/12,1:1,1.13,-,1.27,-,-,,,,
Westpac Banking Last Sale Price $22.20,,,,,,,,,,,,
WBCEEA,4.02,15/02/12,1:1,18.16,-,17.34,-213,6,,,,
Equity Installment Warrants ,,,,,,,,,,,,
Alinta Energy Grp Last Sale Price $0.05,,,,,,,,,,,,
AEJSMW,2.09,29/06/12,1:1,0.145,-,-,-,-,,,,
APN European Retail Last Sale Price $0.03,,,,,,,,,,,,
AEZSZC,0.81,30/06/17,1:1,0.135,-,0.022,-,-,,,,
Aust Foundation Last Sale Price $4.77,,,,,,,,,,,,
AFISMW,3.41,29/06/12,1:1,1.645,-,1.80,-,-,,,,
AFISZB,2.55,30/06/16,1:1,2.5,-,3.05,-,-,,,,
AGL Energy Ltd Last Sale Price $14.88,,,,,,,,,,,,
AGKIMF,6.75,17/11/10,1:1,8.4,8.45,7.28,-,-,,,,
AGKIMG,10.00,17/11/10,1:1,5.23,5.28,4.40,-,-,,,,
AGKIMC,8.50,19/05/11,1:1,7.09,7.14,-,-,-,,,,
