Warrant Market - Weekly,,,,,,,,,,,,
XAO 4462.1 at 16:37 20/8/2010  Report at 19:06 Friday 20/8/2010. Processed 18:39 Sunday 22/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
BHPWOG,40.00,28/10/10,4:1,0.28,0.285,0.395,-,120,,,,
BHPWOH,42.00,28/10/10,4:1,0.145,0.15,0.145,-,230,,,,
BHPWOI,44.00,28/10/10,4:1,0.072,0.077,0.11,-22,560,,,,
BHPVOB,39.00,23/12/10,4:1,0.615,0.62,0.65,-33.5,60,,,,
BHPVOC,42.00,23/12/10,4:1,0.33,0.335,-,-,-,,,,
BHPVOF,46.00,23/12/10,4:1,0.12,0.125,-,-,-,,,,
BHPVMH,40.00,27/01/11,4:1,0.645,0.66,0.77,-8,400,,,,
BHPVMI,42.00,27/01/11,4:1,0.46,0.475,0.48,-,200,,,,
BHPVMJ,44.00,27/01/11,4:1,0.325,0.335,0.355,-23.5,762,,,,
BHPVMK,46.00,27/01/11,4:1,0.185,0.195,0.225,-11,3640,,,,
BlueScope Steel Last Sale Price $2.24,,,,,,,,,,,,
BSLWOF,2.25,26/08/10,2:1,0.033,0.043,0.046,-7.9,1890,,,,
BSLWOE,2.65,26/08/10,2:1,0.01,0.015,-,-,-,,,,
BSLUMB,2.50,28/10/10,1:1,0.085,0.09,0.155,-,-,,,,
Brambles Ltd Last Sale Price $5.65,,,,,,,,,,,,
BXBWOC,7.25,26/08/10,3:1,-,0.016,0.036,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.001,0.016,-,-,-,,,,
BXBVME,5.00,23/09/10,1:1,0.725,0.73,0.67,10,1200,,,,
C'wlth Bank  of Aust  Last Sale Price $49.50,,,,,,,,,,,,
CBAVZD,52.00,25/08/10,5:1,0.036,0.05,0.29,-,-,,,,
CBAUMG,50.00,23/09/10,4:1,0.41,0.46,0.395,-11,3350,,,,
CBAVZE,52.00,23/09/10,5:1,0.089,0.098,0.15,-4,100,,,,
CBAUMH,53.00,23/09/10,4:1,0.15,0.155,0.15,-3.5,2365,,,,
CBAWOG,54.00,23/09/10,5:1,0.1,0.105,0.125,-,793,,,,
CBAUMI,55.00,23/09/10,4:1,0.062,0.065,0.195,-,-,,,,
CBAWOH,56.50,23/09/10,5:1,0.04,0.045,0.105,-,-,,,,
CBAWMI,57.00,23/09/10,4:1,0.021,0.03,0.56,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.011,-,0.18,-,-,,,,
CBAWOI,59.00,23/09/10,5:1,0.019,0.024,0.066,-,-,,,,
CBAWOA,48.00,25/11/10,5:1,0.92,0.925,0.86,-,-,,,,
CBAWOB,50.50,25/11/10,5:1,0.63,0.635,0.635,2.5,434,,,,
CBAWOC,52.50,25/11/10,5:1,0.44,0.445,0.505,4.5,650,,,,
CBAWOJ,55.00,25/11/10,5:1,0.265,0.27,0.265,-,96,,,,
CBAWOK,57.50,25/11/10,5:1,0.16,0.165,0.155,-1.5,1620,,,,
CBAVMF,48.00,27/01/11,4:1,1.39,1.395,-,-,-,,,,
CBAVMG,52.00,27/01/11,4:1,0.885,0.89,0.935,-,-,,,,
CBAVMH,56.00,27/01/11,4:1,0.53,0.535,-,-,-,,,,
CBAVMI,60.00,27/01/11,4:1,0.29,0.295,-,-,-,,,,
Computershare Ltd Last Sale Price $9.48,,,,,,,,,,,,
CPUUMB,11.50,23/09/10,1:1,0.026,-,0.20,-,-,,,,
CSL Ltd Last Sale Price $31.50,,,,,,,,,,,,
CSLUMB,34.00,23/09/10,4:1,0.058,0.067,0.091,-6.9,1823,,,,
CSLUMC,37.00,23/09/10,4:1,0.003,-,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.64,,,,,,,,,,,,
FMGUMB,4.50,23/09/10,1:1,0.38,0.39,0.345,3,80,,,,
Incitec Pivot Last Sale Price $3.30,,,,,,,,,,,,
IPLUMC,3.00,23/09/10,1:1,0.365,0.37,0.505,7.5,982,,,,
Macq Grp Ltd Last Sale Price $38.14,,,,,,,,,,,,
MQGVZB,42.00,25/08/10,5:1,0.011,0.04,0.165,-,-,,,,
MQGVZC,42.00,23/09/10,5:1,0.085,0.094,0.425,-,-,,,,
MQGWOB,50.00,23/09/10,6:1,0.012,0.017,0.015,-2.1,100,,,,
MQGWOC,57.50,23/09/10,6:1,0.005,0.01,0.014,-,-,,,,
MQGWOA,36.00,25/11/10,6:1,0.655,0.66,0.76,9,50,,,,
MQGWOF,40.00,25/11/10,6:1,0.325,0.33,-,-,-,,,,
MQGWOG,45.00,25/11/10,6:1,0.11,0.115,-,-,-,,,,
National Aust Bank Last Sale Price $23.88,,,,,,,,,,,,
NABVZE,26.00,25/08/10,4:1,0.005,0.04,-,-,-,,,,
NABWOI,25.00,23/09/10,4:1,0.13,0.135,0.16,4.5,140,,,,
NABVZF,26.00,23/09/10,4:1,0.023,0.04,-,-,-,,,,
NABWOG,26.00,23/09/10,4:1,0.064,0.069,0.052,-1.1,1659,,,,
NABWOH,28.00,23/09/10,4:1,0.018,0.023,0.027,-6.4,300,,,,
NABWOA,23.50,25/11/10,4:1,0.405,0.41,0.355,-,200,,,,
NABWOB,25.50,25/11/10,4:1,0.185,0.19,0.17,-2,5110,,,,
NABWOC,27.00,25/11/10,4:1,0.1,0.105,-,-,-,,,,
NABWOJ,28.50,25/11/10,4:1,0.054,0.059,-,-,-,,,,
NABWOK,30.00,25/11/10,4:1,0.029,0.034,-,-,-,,,,
NABWOL,32.00,25/11/10,4:1,0.015,0.02,-,-,-,,,,
NABWSA,0.00,25/03/20,1:1,-,-,23.94,-,-,,,,
Newcrest Min Last Sale Price $35.78,,,,,,,,,,,,
NCMVZH,36.00,25/08/10,4:1,0.155,0.185,-,-,-,,,,
NCMWOA,34.00,26/08/10,4:1,0.51,0.52,0.68,-,-,,,,
NCMWOB,36.50,26/08/10,4:1,0.115,0.12,0.11,0.5,900,,,,
NCMWOH,40.00,26/08/10,4:1,0.011,0.021,0.195,-,-,,,,
NCMVZI,36.00,23/09/10,4:1,0.275,0.3,-,-,-,,,,
NCMWOD,35.00,28/10/10,4:1,0.655,0.66,0.59,-,12,,,,
NCMWOC,39.00,28/10/10,4:1,0.275,0.28,0.25,-,20,,,,
News Corp Last Sale Price $15.97,,,,,,,,,,,,
NWSUMC,18.00,23/09/10,4:1,0.021,0.03,0.076,-,-,,,,
NWSUMD,20.00,23/09/10,4:1,0.001,-,0.145,-,-,,,,
NWSVMF,22.00,23/09/10,4:1,0.001,-,-,-,-,,,,
Orica Ltd Last Sale Price $25.21,,,,,,,,,,,,
ORIUMB,24.37,23/09/10,4:1,0.395,0.4,0.59,-,-,,,,
Oil Search Ltd Last Sale Price $5.88,,,,,,,,,,,,
OSHUMB,5.75,23/09/10,1:1,0.28,0.285,-,-,-,,,,
Paladin Energy Last Sale Price $3.87,,,,,,,,,,,,
PDNUMB,4.00,23/09/10,1:1,0.23,0.235,0.415,-,-,,,,
Qantas Airways Last Sale Price $2.60,,,,,,,,,,,,
QANUMD,2.50,23/09/10,1:1,0.19,0.195,0.175,-,800,,,,
QANUMC,2.75,23/09/10,1:1,0.071,0.074,0.093,-,-,,,,
QBE Insurance Grp Last Sale Price $16.91,,,,,,,,,,,,
QBEVMF,18.00,23/09/10,4:1,0.027,0.031,0.054,0.6,3396,,,,
QBEUME,20.00,23/09/10,4:1,0.001,-,0.155,-,-,,,,
QBEUMD,21.00,23/09/10,4:1,0.001,-,0.035,-,-,,,,
QBEWOB,22.50,23/09/10,4:1,0.006,0.011,0.023,-,-,,,,
QBEWOC,24.50,23/09/10,4:1,0.001,-,0.006,-,-,,,,
QBEWOD,18.00,25/11/10,4:1,0.135,0.14,0.155,-5,250,,,,
QBEWOE,19.50,25/11/10,4:1,0.06,0.065,0.085,-,140,,,,
QBEWOA,21.50,25/11/10,4:1,0.023,0.028,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $71.58,,,,,,,,,,,,
RIOVZF,72.00,25/08/10,6:1,0.24,0.27,0.435,-,-,,,,
RIOWOA,70.00,26/08/10,6:1,0.34,0.35,0.355,-7,2800,,,,
RIOWOB,77.50,26/08/10,6:1,0.017,0.022,0.071,-,-,,,,
RIOWOG,82.50,26/08/10,6:1,0.01,0.015,0.18,-,-,,,,
RIOUMI,63.00,23/09/10,4:1,2.36,2.38,2.65,-,-,,,,
RIOUMJ,65.00,23/09/10,4:1,1.935,1.95,1.86,-,-,,,,
RIOUMK,68.00,23/09/10,4:1,1.355,1.37,1.74,-,-,,,,
RIOVMG,70.00,23/09/10,4:1,1.03,1.04,1.02,4.5,400,,,,
RIOUML,72.00,23/09/10,4:1,0.745,0.755,1.02,-7.5,100,,,,
RIOVZI,72.00,23/09/10,6:1,0.37,0.415,0.365,-5.5,2671,,,,
RIOVMH,76.00,23/09/10,4:1,0.345,0.35,0.655,-,-,,,,
RIOUMM,80.00,23/09/10,4:1,0.135,0.14,0.12,-5.5,2040,,,,
RIOWMH,95.00,23/09/10,4:1,0.001,0.001,0.001,-2,1793,,,,
RIOWMI,100.00,23/09/10,4:1,0.001,-,0.025,-,-,,,,
RIOWOC,71.00,28/10/10,6:1,0.795,0.8,-,-,-,,,,
RIOWOD,75.00,28/10/10,6:1,0.47,0.475,0.515,-,-,,,,
RIOWOE,80.00,28/10/10,6:1,0.245,0.25,0.255,-,250,,,,
RIOVMI,65.00,27/01/11,4:1,2.94,2.95,-,-,-,,,,
RIOVMJ,70.00,27/01/11,4:1,2.17,2.19,2.43,-,700,,,,
RIOVMK,75.00,27/01/11,4:1,1.55,1.56,-,-,-,,,,
RIOVML,80.00,27/01/11,4:1,1.08,1.09,0.935,-,-,,,,
RIOVMM,85.00,27/01/11,4:1,0.72,0.73,0.70,-,-,,,,
Santos Ltd Last Sale Price $14.08,,,,,,,,,,,,
STOWOC,13.50,26/08/10,4:1,0.15,0.155,0.165,-,-,,,,
STOWOD,15.00,26/08/10,4:1,0.016,0.021,0.043,-,-,,,,
STOUMC,13.00,23/09/10,4:1,0.295,0.3,0.335,8.5,120,,,,
STOUMD,14.00,23/09/10,4:1,0.14,0.145,0.26,-,-,,,,
STOWOA,14.00,28/10/10,4:1,0.19,0.195,-,-,-,,,,
STOWOB,16.00,28/10/10,4:1,0.058,0.063,-,-,-,,,,
Suncorp-Metway Last Sale Price $7.87,,,,,,,,,,,,
SUNUMC,8.00,23/09/10,4:1,0.058,0.061,-,-,-,,,,
Ten Network Hldgs Last Sale Price $1.61,,,,,,,,,,,,
TENWMH,1.75,23/09/10,1:1,0.046,0.05,-,-,-,,,,
Telstra Corp Last Sale Price $2.96,,,,,,,,,,,,
TLSWOE,3.10,26/08/10,2:1,0.003,0.013,0.08,-,-,,,,
TLSWOF,3.35,26/08/10,2:1,0.001,0.011,-,-,-,,,,
TLSUMD,2.92,23/09/10,1:1,0.058,0.068,0.074,0.3,11350,,,,
TLSUMF,3.15,23/09/10,1:1,0.006,-,-,-,-,,,,
TLSWMH,3.24,23/09/10,1:1,0.001,-,0.11,-,-,,,,
TLSVMF,3.40,23/09/10,1:1,0.001,-,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.001,-,0.039,-,-,,,,
TLSWOA,3.25,28/10/10,2:1,0.018,0.023,-,-,-,,,,
TLSWOB,3.50,28/10/10,2:1,0.012,0.017,-,-,-,,,,
Toll Hldgs Ltd Last Sale Price $5.85,,,,,,,,,,,,
TOLUMC,7.00,23/09/10,1:1,0.015,-,0.13,-,-,,,,
Westpac Banking Last Sale Price $22.65,,,,,,,,,,,,
WBCVZG,24.00,25/08/10,4:1,0.015,0.04,-,-,-,,,,
WBCVMF,20.00,23/09/10,4:1,0.735,0.74,0.59,-,-,,,,
WBCUMG,22.00,23/09/10,4:1,0.35,0.355,0.405,5,1700,,,,
WBCUMH,24.00,23/09/10,4:1,0.11,0.115,0.14,1.5,620,,,,
WBCVZH,24.00,23/09/10,4:1,0.06,0.069,-,-,-,,,,
WBCWOH,24.50,23/09/10,4:1,0.062,0.067,0.068,-,-,,,,
WBCUMI,26.00,23/09/10,4:1,0.022,0.03,0.034,-0.6,200,,,,
WBCWOI,26.00,23/09/10,4:1,0.022,0.027,0.078,-,-,,,,
WBCWOJ,28.00,23/09/10,4:1,0.011,0.016,0.12,-,-,,,,
WBCWMH,29.00,23/09/10,4:1,0.001,-,0.001,-1.5,510,,,,
WBCWMI,31.00,23/09/10,4:1,0.001,-,0.18,-,-,,,,
WBCWOA,23.00,25/11/10,4:1,0.28,0.285,0.335,9,222,,,,
WBCWOB,25.00,25/11/10,4:1,0.125,0.13,0.135,-8.5,1205,,,,
WBCWOC,26.50,25/11/10,4:1,0.058,0.063,-,-,-,,,,
WBCWOD,28.00,25/11/10,4:1,0.03,0.035,-,-,-,,,,
WBCWOK,29.50,25/11/10,4:1,0.018,0.023,-,-,-,,,,
WBCVMG,21.00,27/01/11,4:1,0.755,0.76,1.01,-,-,,,,
WBCVMH,25.00,27/01/11,4:1,0.275,0.28,0.375,-,-,,,,
WBCVMI,28.00,27/01/11,4:1,0.11,0.115,0.099,-,-,,,,
WBCVMJ,32.00,27/01/11,4:1,0.025,0.03,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $31.98,,,,,,,,,,,,
WESWOC,30.00,26/08/10,5:1,0.295,0.305,0.225,-,-,,,,
WESWOA,32.00,26/08/10,5:1,0.047,0.057,0.057,3.4,2940,,,,
WESUMB,28.00,23/09/10,4:1,0.99,0.995,0.815,-,-,,,,
WESUMC,31.00,23/09/10,4:1,0.36,0.365,0.40,19.5,1800,,,,
WESWOB,31.00,28/10/10,5:1,0.39,0.395,-,-,-,,,,
WESWOD,33.00,28/10/10,5:1,0.2,0.205,-,-,-,,,,
WorleyParsons Ltd Last Sale Price $22.64,,,,,,,,,,,,
WORUMB,26.00,23/09/10,4:1,0.016,-,0.083,-,-,,,,
Woolworths Ltd Last Sale Price $27.09,,,,,,,,,,,,
WOWWOB,28.50,26/08/10,4:1,0.006,0.011,0.10,-,-,,,,
WOWVMF,24.00,23/09/10,4:1,0.785,0.8,0.77,12.5,1420,,,,
WOWUMC,27.00,23/09/10,4:1,0.15,0.16,0.099,-2.1,100,,,,
WOWUMD,30.00,23/09/10,4:1,0.001,-,-,-,-,,,,
WOWWOA,25.50,28/10/10,4:1,0.425,0.43,-,-,-,,,,
WOWWOC,27.00,28/10/10,4:1,0.225,0.23,-,-,-,,,,
Woodside Pet Last Sale Price $43.22,,,,,,,,,,,,
WPLVZF,44.00,25/08/10,5:1,0.105,0.135,0.14,-,-,,,,
WPLWOA,46.00,26/08/10,5:1,0.007,0.012,0.011,-1.3,700,,,,
WPLWOB,50.00,26/08/10,5:1,-,0.011,-,-,-,,,,
WPLUMC,44.00,23/09/10,4:1,0.265,0.275,0.305,20,6293,,,,
WPLVZG,44.00,23/09/10,5:1,0.2,0.225,-,-,-,,,,
WPLWMH,45.00,23/09/10,4:1,0.18,0.19,0.27,-,-,,,,
WPLWOC,42.00,28/10/10,5:1,0.585,0.59,-,-,-,,,,
WPLWOD,45.00,28/10/10,5:1,0.31,0.315,0.31,-,-,,,,
WPLWOE,47.00,28/10/10,5:1,0.185,0.19,-,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $4.95,,,,,,,,,,,,
AMPWOP,5.50,23/09/10,3:1,0.24,0.245,-,-,-,,,,
AMPWOQ,6.25,23/09/10,3:1,0.485,0.495,0.345,-,-,,,,
AMPWOS,5.00,25/11/10,3:1,0.15,0.155,-,-,-,,,,
AMPWOR,5.75,25/11/10,3:1,0.325,0.33,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.78,,,,,,,,,,,,
ANZVZT,22.00,25/08/10,4:1,0.035,0.049,-,-,-,,,,
ANZVMP,18.00,23/09/10,4:1,0.015,-,0.045,-,-,,,,
ANZVMQ,20.00,23/09/10,4:1,0.05,0.053,-,-,-,,,,
ANZWOV,20.50,23/09/10,4:1,0.044,0.049,0.10,-,-,,,,
ANZVZU,22.00,23/09/10,4:1,0.093,0.105,0.18,-1,202,,,,
ANZWMV,22.00,23/09/10,4:1,0.15,0.155,-,-,-,,,,
ANZWOW,22.00,23/09/10,4:1,0.11,0.115,0.155,-,-,,,,
ANZVMR,24.00,23/09/10,4:1,0.4,0.41,0.51,-,-,,,,
ANZWOX,24.00,23/09/10,4:1,0.355,0.36,0.36,-14,150,,,,
ANZVMS,26.00,23/09/10,4:1,0.805,-,-,-,-,,,,
ANZWOY,19.00,25/11/10,4:1,0.1,0.105,-,-,-,,,,
ANZWOR,21.00,25/11/10,4:1,0.21,0.215,0.235,-,33,,,,
ANZWOQ,23.00,25/11/10,4:1,0.41,0.415,0.41,-,-,,,,
ANZWOP,24.50,25/11/10,4:1,0.635,0.64,-,-,-,,,,
ANZVMT,20.00,27/01/11,4:1,0.27,0.28,0.305,-,-,,,,
ANZVMV,22.00,27/01/11,4:1,0.45,0.455,-,-,-,,,,
ANZVMW,24.00,27/01/11,4:1,0.705,0.71,-,-,-,,,,
ANZVMX,26.00,27/01/11,4:1,1.04,1.045,-,-,-,,,,
ASX Ltd Last Sale Price $30.49,,,,,,,,,,,,
ASXUMP,32.00,23/09/10,4:1,0.585,0.6,0.76,-5.5,600,,,,
BHP Billiton Ltd Last Sale Price $37.90,,,,,,,,,,,,
BHPVZT,38.00,25/08/10,4:1,0.2,0.23,-,-,-,,,,
BHPWOR,30.00,26/08/10,4:1,-,0.041,0.033,-,-,,,,
BHPWOT,33.00,26/08/10,4:1,-,0.041,0.06,-,-,,,,
BHPWOU,36.00,26/08/10,4:1,0.033,0.053,0.034,-,-,,,,
BHPVOR,39.00,26/08/10,4:1,0.345,0.355,0.335,24,3183,,,,
BHPVOS,40.50,26/08/10,4:1,0.675,0.685,0.23,-5,800,,,,
BHPVOT,42.00,26/08/10,4:1,1.045,1.055,0.52,-,-,,,,
BHPUMU,34.00,23/09/10,4:1,0.11,0.12,0.12,5.9,694,,,,
BHPUMW,36.00,23/09/10,4:1,0.225,0.235,0.23,6.5,500,,,,
BHPUMV,38.00,23/09/10,4:1,0.425,0.445,0.455,14.5,773,,,,
BHPVZU,38.00,23/09/10,4:1,0.41,0.44,0.175,-6,140,,,,
BHPWMV,40.00,23/09/10,4:1,0.735,0.755,0.715,25,1420,,,,
BHPVMP,42.00,23/09/10,4:1,1.14,1.165,0.985,36.5,300,,,,
BHPVOU,35.00,28/10/10,4:1,0.315,0.32,-,-,-,,,,
BHPWOV,37.00,28/10/10,4:1,0.495,0.5,-,-,-,,,,
BHPWOS,39.00,28/10/10,4:1,0.72,0.725,0.48,-,-,,,,
BHPWOQ,41.00,28/10/10,4:1,1.04,1.045,1.03,36,40,,,,
BHPWOP,43.00,28/10/10,4:1,1.43,1.435,-,-,-,,,,
BHPVOX,35.50,23/12/10,4:1,0.505,0.51,-,-,-,,,,
BHPVOW,39.50,23/12/10,4:1,0.975,0.98,-,-,-,,,,
BHPVOV,41.50,23/12/10,4:1,1.27,1.275,-,-,-,,,,
BHPVMQ,40.00,27/01/11,4:1,1.11,1.125,-,-,-,,,,
BHPVMR,42.00,27/01/11,4:1,1.42,1.44,-,-,-,,,,
BHPVMS,44.00,27/01/11,4:1,1.77,1.79,-,-,-,,,,
BHPVMT,46.00,27/01/11,4:1,2.15,2.18,-,-,-,,,,
BlueScope Steel Last Sale Price $2.24,,,,,,,,,,,,
BSLWOQ,2.20,26/08/10,2:1,0.028,0.033,-,-,-,,,,
BSLUMP,2.00,28/10/10,1:1,0.105,0.11,0.10,1.2,68,,,,
Brambles Ltd Last Sale Price $5.65,,,,,,,,,,,,
BXBWOQ,7.00,26/08/10,3:1,0.445,0.46,0.475,-,-,,,,
BXBVMS,5.00,23/09/10,1:1,0.09,0.095,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $49.50,,,,,,,,,,,,
CBAVZV,48.00,25/08/10,5:1,0.065,0.079,-,-,-,,,,
CBAUMU,45.00,23/09/10,4:1,0.095,0.098,0.074,-6.6,100,,,,
CBAVZW,48.00,23/09/10,5:1,0.15,0.19,0.185,-,-,,,,
CBAWOV,48.00,23/09/10,5:1,0.195,0.2,0.165,-12,1000,,,,
CBAUMV,50.00,23/09/10,4:1,0.49,0.495,0.98,-,-,,,,
CBAWOW,51.50,23/09/10,5:1,0.52,0.525,0.565,-3,580,,,,
CBAUMW,52.00,23/09/10,4:1,0.79,0.795,0.915,-,-,,,,
CBAWOX,54.00,23/09/10,5:1,0.88,0.885,0.875,-,-,,,,
CBAWMV,55.00,23/09/10,4:1,1.385,1.39,1.03,-,-,,,,
CBAVMP,57.00,23/09/10,4:1,1.845,-,-,-,-,,,,
CBAWOZ,47.00,25/11/10,5:1,0.36,0.365,0.33,-,1805,,,,
CBAWOY,49.00,25/11/10,5:1,0.5,0.505,-,-,-,,,,
CBAWOR,51.00,25/11/10,5:1,0.68,0.685,-,-,-,,,,
CBAWOQ,53.00,25/11/10,5:1,0.9,0.905,-,-,-,,,,
CBAWOP,56.00,25/11/10,5:1,1.305,1.31,-,-,-,,,,
CBAVMQ,48.00,27/01/11,4:1,0.79,0.795,-,-,-,,,,
CBAVMR,52.00,27/01/11,4:1,1.275,1.28,1.25,-,-,,,,
CBAVMS,56.00,27/01/11,4:1,1.9,1.905,-,-,-,,,,
CBAVMT,60.00,27/01/11,4:1,2.65,2.66,-,-,-,,,,
Computershare Ltd Last Sale Price $9.48,,,,,,,,,,,,
CPUUMP,11.50,23/09/10,1:1,2,2.01,1.97,-57,740,,,,
CSL Ltd Last Sale Price $31.50,,,,,,,,,,,,
CSLUMP,34.00,23/09/10,4:1,0.735,0.765,0.665,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.64,,,,,,,,,,,,
FMGUMP,4.50,23/09/10,1:1,0.235,0.245,0.275,-16,6515,,,,
Incitec Pivot Last Sale Price $3.30,,,,,,,,,,,,
IPLUMP,3.00,23/09/10,1:1,0.053,0.056,0.05,-,-,,,,
Macq Grp Ltd Last Sale Price $38.14,,,,,,,,,,,,
MQGVZZ,38.00,25/08/10,5:1,0.15,0.18,0.225,-,-,,,,
MQGVZP,38.00,23/09/10,5:1,0.28,0.31,-,-,-,,,,
MQGWOS,38.00,23/09/10,6:1,0.325,0.33,0.33,-6.5,400,,,,
MQGWOP,42.50,23/09/10,6:1,0.815,0.82,0.89,-,-,,,,
MQGWOU,34.00,25/11/10,6:1,0.27,0.275,-,-,-,,,,
MQGWOT,38.00,25/11/10,6:1,0.535,0.54,-,-,-,,,,
MQGWOQ,42.00,25/11/10,6:1,0.935,0.94,-,-,-,,,,
National Aust Bank Last Sale Price $23.88,,,,,,,,,,,,
NABVZV,23.00,25/08/10,4:1,0.029,0.043,-,-,-,,,,
NABVZW,23.00,23/09/10,4:1,0.09,0.125,0.155,0.5,297,,,,
NABWOV,24.00,23/09/10,4:1,0.21,0.215,0.275,-3.5,360,,,,
NABWOW,25.50,23/09/10,4:1,0.415,0.42,0.375,-10.5,50,,,,
NABWOX,27.50,23/09/10,4:1,0.845,0.85,1.115,-,-,,,,
NABVOP,18.50,25/11/10,4:1,0.057,0.062,-,-,-,,,,
NABWOZ,20.00,25/11/10,4:1,0.11,0.115,-,-,-,,,,
NABWOY,22.00,25/11/10,4:1,0.225,0.23,-,-,-,,,,
