FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, January 7, 2011. Processed Saturday at 2011-01-08T23:15:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.58,
AIOWMA,,1.65,27/01/11,1:1,.021,,.076,,,,
AIOWMD,,1.60,24/03/11,1:1,.089,.098,,,,,
,
Amcor Last Sale Price $6.67,
AMCWMA,,7.00,24/03/11,1:1,.20,.22,,,,,
AMCTMC,,4.50,23/06/11,1:1,2.21,2.26,2.18,,,,
,
AMP Last Sale Price $5.23,
AMPWOE,,5.00,28/01/11,3:1,.115,.12,,,,,
AMPWOF,,5.50,28/01/11,3:1,.031,.036,,,,,
AMPWOG,,5.75,28/01/11,3:1,.017,.022,,,,,
AMPTMC,,3.50,23/06/11,1:1,1.79,1.835,,,,,
,
ANZ Banking Grp Last Sale Price $22.92,
ANZVMF,,21.00,27/01/11,4:1,.51,.535,.62,,,,
ANZVMG,,23.00,27/01/11,4:1,.13,.15,,,,,
ANZVMH,,25.00,27/01/11,4:1,.008,,.31,,,,
ANZVMI,,26.00,27/01/11,4:1,.001,,.05,,,,
ANZWOA,,23.00,28/01/11,4:1,.18,.185,.325,,,,
ANZWOB,,25.00,28/01/11,4:1,.029,.034,.155,,,,
ANZWOC,,27.00,28/01/11,4:1,.011,,.12,,,,
ANZVZJ,,24.00,24/02/11,4:1,.076,.086,.16,,,,
ANZUMA,,22.00,24/03/11,4:1,.47,.495,.485,-28,630,,
ANZUMB,,24.00,24/03/11,4:1,.20,.215,.22,-26.5,67,,
ANZWOD,,24.00,24/03/11,4:1,.245,.25,,,,,
ANZVZK,,25.00,24/03/11,4:1,.52,.55,,,,,
ANZWMA,,26.00,24/03/11,4:1,.065,.073,,,,,
ANZWOE,,26.00,24/03/11,4:1,.093,.098,.19,,,,
ANZWOF,,28.00,24/03/11,4:1,.03,.035,,,,,
ANZTMA,,17.00,23/06/11,1:1,6.38,,6.47,,,,
ANZTMC,,17.00,23/06/11,1:1,6.31,6.41,,,,,
,
ASX Last Sale Price $37.85,
ASXUMD,,40.00,24/03/11,4:1,.295,.30,1.89,,,,
ASXTMC,,20.50,23/06/11,1:1,17.63,17.68,,,,,
,
Alumina Last Sale Price $2.57,
AWCWMA,,1.80,27/01/11,1:1,.765,,.77,,1000,,
AWCWMB,,2.75,24/03/11,1:1,.125,.135,,,,,
AWCTMC,,1.00,23/06/11,1:1,1.625,1.645,,,,,
,
AWE Last Sale Price $1.76,
AWEWMA,,1.75,24/03/11,1:1,.185,.20,.14,,,,
,
BHP Billiton Last Sale Price $44.62,
BHPVMI,,39.00,27/01/11,4:1,1.47,1.475,.86,,,,
BHPVMH,,40.00,27/01/11,4:1,1.19,1.195,1.13,,,,
BHPVMJ,,44.00,27/01/11,4:1,.375,.38,.445,-23.5,20,,
BHPVMK,,46.00,27/01/11,4:1,.145,.15,.20,-5,1250,,
BHPWOC,,40.00,24/02/11,4:1,1.35,1.355,1.41,-34.5,20,,
BHPWOD,,42.00,24/02/11,4:1,.945,.95,1.33,,,,
BHPWOE,,44.00,24/02/11,4:1,.625,.63,,,,,
