Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, January 31, 2014. Processed Saturday at 2014-02-01T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $30.13,
ANZVMC,,33.00,27/02/14,4:1,.001,,.03,-1.7,585,,
ANZVRA,,33.00,27/02/14,4:1,.052,.058,,,,,
ANZVRD,,32.00,27/03/14,4:1,.185,.20,,,,,
ANZWOC,,31.00,23/04/14,4:1,.315,.32,,,,,
ANZWOD,,33.00,23/04/14,4:1,.15,.155,.155,-5.5,550,,
,
BHP Billiton Last Sale Price $36.57,
BHPVRA,,38.00,27/02/14,4:1,.185,.175,,,,,
BHPVMC,,38.50,27/02/14,4:1,.085,.11,.10,-8,1440,,
BHPVRD,,38.00,27/03/14,4:1,.265,.26,,,,,
BHPWOJ,,36.00,23/04/14,4:1,.545,.55,,,,,
BHPWOK,,38.00,23/04/14,4:1,.325,.33,,,,,
BHPWOL,,40.00,23/04/14,4:1,.18,.185,,,,,
,
C'wlth Bank of Aust Last Sale Price $74.23,
CBAVRA,,77.00,27/02/14,4:1,.135,.17,.155,-14.5,140,,
CBAVMC,,79.00,27/02/14,4:1,.024,.057,.035,-3.4,700,,
CBAVRD,,78.00,27/03/14,4:1,.34,.41,,,,,
CBAWOC,,76.00,23/04/14,5:1,.495,.50,.51,-11,557,,
CBAWOD,,79.00,23/04/14,5:1,.315,.32,.315,-13,700,,
,
Fortescue Metals Grp Last Sale Price $5.33,
FMGVRB,,6.50,27/02/14,2:1,.025,.03,,,,,
FMGVRC,,6.25,27/03/14,2:1,.073,.076,,,,,
FMGWOC,,5.25,23/04/14,3:1,.215,.22,,,,,
FMGWOD,,5.75,23/04/14,3:1,.145,.15,.15,+.5,350,,
,
Macquarie Grp Last Sale Price $54.09,
MQGWOC,,53.00,23/04/14,4:1,1.085,1.09,1.03,,,,
MQGWOD,,56.00,23/04/14,4:1,.71,.715,.75,-21,770,,
,
National Aust Bank Last Sale Price $33.25,
NABVRA,,36.00,27/02/14,4:1,.048,.052,.073,-4.2,50,,
NABVMC,,37.00,27/02/14,4:1,.001,,.065,,,,
NABVRD,,35.00,27/03/14,4:1,.225,.235,,,,,
NABWOC,,34.00,23/04/14,4:1,.365,.37,.40,-4.5,400,,
NABWOD,,36.00,23/04/14,4:1,.185,.19,.205,-7.5,100,,
,
Newcrest Min Last Sale Price $9.65,
NCMVRF,,9.00,27/02/14,4:1,.23,.25,.245,+5.5,38,,
NCMVMC,,10.50,27/02/14,4:1,.057,.089,.076,-1.5,796,,
NCMVRB,,8.00,27/03/14,4:1,.49,.49,,,,,
NCMVRC,,9.00,27/03/14,4:1,.32,.32,.345,,,,
NCMWOC,,9.00,23/04/14,4:1,.385,.39,,,,,
NCMWOD,,10.00,23/04/14,4:1,.27,.275,.275,,,,
,
QBE Insurance Grp Last Sale Price $11.49,
QBEWOC,,12.00,23/04/14,4:1,.175,.18,,,,,
QBEWOD,,13.00,23/04/14,4:1,.093,.098,,,,,
,
Rio Tinto Last Sale Price $65.64,
RIOVMC,,66.00,27/02/14,4:1,.505,.54,.56,-16,157,,
RIOVRB,,70.00,27/02/14,6:1,.105,.115,.155,,,,
RIOVRC,,70.00,27/03/14,6:1,.27,.285,,,,,
RIOWOC,,63.00,23/04/14,6:1,.865,.87,1.005,,,,
RIOWOD,,67.00,23/04/14,6:1,.52,.525,.505,,,,
,
Telstra Corp Last Sale Price $5.14,
TLSVMC,,5.25,27/02/14,2:1,.004,,,,,,
TLSWOC,,5.25,23/04/14,2:1,.086,.091,,,,,
TLSWOD,,5.50,23/04/14,2:1,.052,.057,,,,,
,
Westpac Banking Last Sale Price $30.87,
WBCVRA,,33.00,27/02/14,4:1,.077,.076,,,,,
WBCVMC,,34.90,27/02/14,4:1,.001,,.32,,,,
WBCVRE,,33.00,27/03/14,4:1,.17,.17,,,,,
WBCWOC,,32.00,23/04/14,4:1,.27,.275,.28,,1700,,
WBCWOD,,34.00,23/04/14,4:1,.115,.12,.18,,,,
,
Wesfarmers Last Sale Price $42.00,
WESWOC,,43.00,23/04/14,4:1,.39,.395,,,,,
WESWOD,,46.00,23/04/14,4:1,.175,.18,,,,,
,
Woodside Petroleum Last Sale Price $37.38,
WPLWOC,,37.00,23/04/14,5:1,.395,.40,,,,,
WPLWOD,,40.00,23/04/14,5:1,.17,.175,,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $30.13,
ANZVMR,,30.00,27/02/14,4:1,.175,.20,.185,+4,36,,
ANZVRR,,31.00,27/02/14,4:1,.385,.375,.34,+5.5,100,,
ANZVRS,,30.00,27/03/14,4:1,.355,.35,,,,,
ANZWOQ,,29.00,23/04/14,4:1,.275,.28,.275,+4,238,,
ANZWOP,,31.00,23/04/14,4:1,.505,.51,.445,,,,
,
BHP Billiton Last Sale Price $36.57,
BHPVMR,,33.00,27/02/14,4:1,.046,.069,.06,,,,
BHPVRU,,37.00,27/02/14,4:1,.325,.355,.32,-.5,190,,
BHPVRR,,35.00,27/03/14,4:1,.355,.375,,,,,
BHPWOU,,33.00,23/04/14,4:1,.245,.25,,,,,
