Warrant Market - Weekly,,,,,,,,,,,,
XAO 4507.4 at 16:37 7/5/2010  Report at 19:06 Friday 7/5/2010. Processed 15:05 Sunday 9/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
ALLSMY,12.28,30/06/17,1:1,0.83,-,0.93,-,-,,,,
Amcor Ltd Last Sale Price $6.48,,,,,,,,,,,,
AMCIOA,3.71,23/06/10,1:1,2.81,2.83,2.67,-,-,,,,
AMCSMU,3.25,30/06/10,1:1,3.28,-,2.80,-,-,,,,
AMCIMF,4.25,17/11/10,1:1,2.55,2.56,2.51,-,-,,,,
AMCIZZ,3.10,03/06/11,1:1,3.64,3.69,3.79,-,-,,,,
AMCIOO,3.25,15/12/11,1:1,3.75,3.77,-,-,-,,,,
AMCSOA,3.76,28/06/12,1:1,3.07,3.09,0.015,-,-,,,,
AMCSZA,2.40,30/06/15,1:1,4.18,-,2.64,-,-,,,,
AMP Ltd Last Sale Price $5.76,,,,,,,,,,,,
AMPIMC,2.50,19/05/10,1:1,3.25,-,3.82,-,-,,,,
AMPIMD,3.75,19/05/10,1:1,2,-,2.57,-,-,,,,
AMPIZQ,3.00,15/06/10,1:1,2.75,2.8,3.46,-,-,,,,
AMPIOA,4.50,23/06/10,1:1,1.315,1.335,1.89,-,-,,,,
AMPSMU,1.88,30/06/10,1:1,3.89,-,4.66,-,-,,,,
AMPSSR,2.35,30/06/10,1:1,3.43,3.44,4.21,-,-,,,,
AMPJMJ,4.03,30/06/10,1:1,1.96,1.97,2.55,-,-,,,,
AMPJMG,5.95,30/06/10,1:1,0.32,-,1.335,-,-,,,,
AMPMMI,6.66,30/06/10,1:1,0.025,-,-,-,-,,,,
AMPJMH,7.74,30/06/10,1:1,0.064,-,0.895,-,-,,,,
AMPISM,5.58,30/07/10,1:1,0.47,-,0.725,-,-,,,,
AMPIMX,5.00,23/09/10,1:1,1.165,1.175,1.905,-,-,,,,
AMPIOK,5.00,23/09/10,1:1,1.145,1.165,1.185,-36.5,80,,,,
AMPIMF,3.25,17/11/10,1:1,2.69,2.7,2.77,-49,591,,,,
AMPIMG,4.50,17/11/10,1:1,1.64,1.65,1.915,-17.5,10,,,,
AMPIOG,5.25,24/03/11,1:1,1.365,1.385,1.41,-29.5,50,,,,
AMPISQ,3.97,31/03/11,1:1,2.41,-,2.80,-,-,,,,
AMPIZR,3.20,03/06/11,1:1,2.98,3.03,-,-,-,,,,
AMPIZZ,3.20,03/06/11,1:1,2.98,3.03,3.82,-,-,,,,
AMPIOD,3.50,17/06/11,1:1,2.8,2.82,2.87,-24,300,,,,
AMPSMV,3.50,30/06/11,1:1,2.35,-,2.99,-,-,,,,
AMPIOO,4.50,15/12/11,1:1,2.43,2.45,2.79,-,-,,,,
AMPIOI,5.00,15/12/11,1:1,2.05,2.07,2.35,-13,3,,,,
AMPSOA,5.67,28/06/12,1:1,1.365,1.385,1.80,-,-,,,,
AMPSMW,5.69,29/06/12,1:1,0.735,-,1.15,-,-,,,,
AMPSOB,2.53,27/06/13,1:1,3.44,3.46,3.99,-,-,,,,
AMPSMA,4.90,28/06/13,1:1,1.23,-,1.72,-,-,,,,
AMPSOC,2.25,26/06/14,1:1,3.9,3.92,4.45,-,-,,,,
AMPSSA,5.70,30/06/14,1:1,1.805,-,2.60,-,-,,,,
AMPSOD,3.34,26/06/15,1:1,3.26,3.28,-,-,-,,,,
AMPSZA,1.06,30/06/15,1:1,4.69,-,3.54,-,-,,,,
AMPSMC,3.30,30/06/15,1:1,3.31,3.32,-,-,-,,,,
AMPSSB,4.52,30/06/15,1:1,2.45,-,2.89,-,-,,,,
AMPSWB,2.03,30/06/16,1:1,3.72,-,4.24,-,-,,,,
AMPSZB,3.81,30/06/16,1:1,2.79,-,3.30,-,-,,,,
AMPSMX,3.86,30/06/16,1:1,2.01,-,2.71,-,-,,,,
AMPSWC,4.22,30/06/16,1:1,2.02,-,2.62,-,-,,,,
AMPSWD,7.52,30/06/16,1:1,1.22,-,1.355,-11.5,50,,,,
AMPSMY,6.34,30/06/17,1:1,1.1,-,1.425,-,-,,,,
AMPSZD,3.49,28/06/18,1:1,2.93,-,3.67,-,-,,,,
AMPSMB,4.90,29/06/18,1:1,1.595,-,2.23,-,-,,,,
AMPSZX,2.39,04/02/19,1:1,3.34,3.39,3.43,-55,30,,,,
AMPSZW,3.16,04/02/19,1:1,2.57,2.62,3.18,-,-,,,,
ANZ Banking Grp Last Sale Price $21.90,,,,,,,,,,,,
ANZIYH,23.00,14/05/10,1:1,0.27,0.35,0.23,-123,205,,,,
ANZIMC,8.50,19/05/10,1:1,13.4,-,16.71,-,-,,,,
ANZIMD,12.00,19/05/10,1:1,9.91,-,12.75,61,30,,,,
ANZISI,9.00,25/05/10,1:1,12.91,-,-,-,-,,,,
ANZIZQ,9.00,15/06/10,1:1,12.94,12.99,16.28,-,-,,,,
ANZIOA,14.00,23/06/10,1:1,8.04,10.41,10.18,-52,50,,,,
ANZIOS,20.00,23/06/10,1:1,2.49,2.53,2.44,-205,961,,,,
ANZSSR,5.25,30/06/10,1:1,16.69,16.7,16.90,-253,9,,,,
ANZSMU,10.92,30/06/10,1:1,11.1,-,13.01,-90,15,,,,
ANZSSS,11.48,30/06/10,1:1,10.55,10.56,12.73,-,-,,,,
ANZJMJ,12.90,30/06/10,1:1,9.64,9.65,10.00,-340,90,,,,
ANZJMG,17.86,30/06/10,1:1,4.37,-,6.17,-,-,,,,
ANZMMH,19.11,30/06/10,1:1,2.55,-,-,-,-,,,,
ANZMMI,19.11,30/06/10,1:1,1.605,-,0.54,-,-,,,,
ANZJMH,23.22,30/06/10,1:1,0.65,-,3.13,-,-,,,,
ANZISM,16.43,30/07/10,1:1,5.66,-,9.44,-,-,,,,
ANZIOK,16.00,23/09/10,1:1,6.61,6.63,6.60,-230,137,,,,
ANZIMX,17.00,23/09/10,1:1,5.93,5.94,6.15,-271,11,,,,
ANZIMF,12.00,17/11/10,1:1,10.62,10.63,10.85,-214,207,,,,
ANZIMG,18.00,17/11/10,1:1,5.64,5.65,5.62,-183,809,,,,
ANZIOG,19.00,24/03/11,1:1,5.48,5.5,5.97,-136,311,,,,
ANZISQ,11.39,31/05/11,1:1,11.97,-,9.53,-,-,,,,
ANZIZR,12.40,03/06/11,1:1,11.26,11.31,13.56,-,-,,,,
ANZIZW,12.40,03/06/11,1:1,11.26,11.31,13.11,-,-,,,,
ANZIZZ,12.40,03/06/11,1:1,11.26,11.31,11.47,-203,61,,,,
ANZIOD,11.00,17/06/11,1:1,12.3,12.32,16.16,-,-,,,,
ANZSMV,13.17,30/06/11,1:1,8.94,-,11.09,-62,8,,,,
ANZIOO,12.00,15/12/11,1:1,11.94,11.96,12.48,-180,63,,,,
ANZIOI,17.50,15/12/11,1:1,8.45,8.47,8.19,-225,20,,,,
ANZSOA,15.94,28/06/12,1:1,7.36,7.38,7.25,-187,30,,,,
ANZSMW,16.59,29/06/12,1:1,5.57,-,8.61,-,-,,,,
ANZSOB,8.51,27/06/13,1:1,13.94,13.96,16.34,37,20,,,,
ANZSMZ,11.85,28/06/13,1:1,10.35,-,13.30,-,-,,,,
ANZSMA,14.68,28/06/13,1:1,7.46,9.81,9.81,-69,5,,,,
ANZSOC,6.05,26/06/14,1:1,16.33,16.35,19.67,-,-,,,,
ANZSSA,15.93,30/06/14,1:1,8.43,-,9.12,-85,1,,,,
ANZSOD,12.48,26/06/15,1:1,12.31,12.33,13.89,-,-,,,,
ANZSWM,6.54,30/06/15,1:1,15.35,-,17.08,-,-,,,,
ANZSZA,7.38,30/06/15,1:1,14.59,-,17.74,-,-,,,,
ANZSSB,11.51,30/06/15,1:1,11.5,-,12.20,-,-,,,,
ANZSMC,12.48,30/06/15,1:1,12.37,12.38,12.26,-190,57,,,,
ANZSWB,9.95,30/06/16,1:1,11.97,-,15.26,-,-,,,,
ANZSZB,13.69,30/06/16,1:1,9.52,-,10.30,-188,94,,,,
ANZSWC,14.44,30/06/16,1:1,8.13,-,9.88,-,-,,,,
ANZSMX,14.59,30/06/16,1:1,7.55,-,10.56,-,-,,,,
ANZSWE,18.05,30/06/16,1:1,6.63,-,7.45,-209,27,,,,
ANZSWD,20.42,30/06/16,1:1,5.74,-,7.61,-,-,,,,
ANZSMY,18.55,30/06/17,1:1,5.07,-,6.87,-,-,,,,
ANZSZD,7.64,28/06/18,1:1,14.32,-,16.20,-,-,,,,
ANZSMB,15.87,29/06/18,1:1,6.48,-,9.09,-,-,,,,
ANZSZX,6.13,04/02/19,1:1,15.74,15.79,17.55,-,-,,,,
ANZSZW,10.03,04/02/19,1:1,11.84,11.89,12.05,-159,159,,,,
ANZSZV,12.27,04/02/19,1:1,9.6,9.65,9.60,-186,72,,,,
Arrow Energy Last Sale Price $4.81,,,,,,,,,,,,
AOEIOV,3.00,23/09/10,1:1,1.94,1.96,2.18,-12,130,,,,
AOEIOH,4.00,23/12/10,1:1,1.295,1.315,-,-,-,,,,
AOEIOO,2.00,15/12/11,1:1,3.17,3.19,3.52,-,-,,,,
AOESZX,1.93,04/02/19,1:1,2.85,2.9,2.25,-,-,,,,
APA Grp Last Sale Price $3.54,,,,,,,,,,,,
APAJMG,2.38,30/06/10,1:1,1.365,-,1.445,-,-,,,,
Argo Invest Last Sale Price $5.99,,,,,,,,,,,,
ARGSZB,3.84,30/06/16,1:1,2.71,-,3.07,-,-,,,,
ASX Ltd Last Sale Price $31.60,,,,,,,,,,,,
ASXIYH,35.80,14/05/10,1:1,-,0.33,0.60,-,-,,,,
ASXIMC,15.50,19/05/10,1:1,16.12,-,18.79,-,-,,,,
ASXIMD,22.00,19/05/10,1:1,9.64,-,10.35,-50,33,,,,
ASXIZQ,17.50,15/06/10,1:1,14.2,14.25,16.30,-,-,,,,
ASXIOA,20.00,23/06/10,1:1,11.83,11.88,11.50,-176,15,,,,
ASXSMU,5.87,30/06/10,1:1,25.77,-,30.33,-,-,,,,
ASXSSR,12.02,30/06/10,1:1,19.66,19.71,24.06,-,-,,,,
ASXJMJ,24.73,30/06/10,1:1,7.66,7.67,11.56,-,-,,,,
ASXJMH,28.00,30/06/10,1:1,4.43,4.44,4.12,-171,4,,,,
ASXMMI,30.28,30/06/10,1:1,1.55,-,4.75,-,-,,,,
ASXJMG,34.53,30/06/10,1:1,1.045,-,14.15,-,-,,,,
ASXISM,24.65,30/07/10,1:1,7.17,-,9.71,-,-,,,,
ASXIMF,17.50,17/11/10,1:1,14.95,14.96,15.70,-80,4,,,,
ASXIMG,28.00,17/11/10,1:1,6.46,6.47,7.43,-,-,,,,
ASXSMV,18.11,30/06/11,1:1,13.77,-,16.21,-,-,,,,
ASXSM3,26.58,30/06/11,1:1,5.56,-,15.34,-,-,,,,
ASXIOO,18.00,15/12/11,1:1,16.43,16.48,20.00,-,-,,,,
ASXIOI,26.50,15/12/11,1:1,11.06,11.1,13.14,-,-,,,,
ASXSOA,26.73,28/06/12,1:1,9.44,9.46,10.33,-51,18,,,,
ASXSMW,25.79,29/06/12,1:1,6.23,-,10.47,-,-,,,,
ASXSOB,12.71,27/06/13,1:1,20.11,20.13,23.09,-,-,,,,
ASXSMZ,17.65,28/06/13,1:1,14.36,-,-,-,-,,,,
ASXSMA,27.19,28/06/13,1:1,5.65,-,9.90,-,-,,,,
ASXSOC,12.64,26/06/14,1:1,20.11,20.13,21.83,-,-,,,,
ASXSSA,30.29,30/06/14,1:1,9.69,-,10.46,-,-,,,,
ASXSZA,3.47,30/06/15,1:1,28.14,-,31.03,-,-,,,,
ASXSMC,17.00,30/06/15,1:1,18.11,18.12,-,-,-,,,,
ASXSSB,20.88,30/06/15,1:1,15.23,-,16.44,-,-,,,,
ASXSWB,15.80,30/06/16,1:1,16.11,-,16.57,-,-,,,,
ASXSZB,16.45,30/06/16,1:1,16.67,-,17.67,-326,2,,,,
ASXSZC,25.74,30/06/17,1:1,13.23,-,16.54,-,-,,,,
ASXSMY,28.40,30/06/17,1:1,6.28,-,7.61,-,-,,,,
ASXSZD,15.87,28/06/18,1:1,17.25,-,22.84,-,-,,,,
ASXSMB,28.38,29/06/18,1:1,6.51,-,10.46,-,-,,,,
ASXSZX,12.22,04/02/19,1:1,19.35,19.51,21.86,-,-,,,,
ASXSZW,17.03,04/02/19,1:1,14.54,14.7,19.19,-,-,,,,
AWB Ltd Last Sale Price $0.96,,,,,,,,,,,,
AWBJMG,1.39,30/06/10,1:1,0.024,-,1.645,-,-,,,,
AWBSMU,2.64,30/06/10,1:1,0.015,-,0.001,-,-,,,,
AWBIMF,0.75,17/11/10,1:1,0.33,0.34,0.34,-8.5,90,,,,
AWBSMV,2.77,30/06/11,1:1,0.017,-,0.088,-,-,,,,
AWBSMA,1.11,28/06/13,1:1,0.275,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.58,,,,,,,,,,,,
AWCIMC,0.80,19/05/10,1:1,0.775,-,1.00,-,-,,,,
AWCIMD,1.00,19/05/10,1:1,0.575,-,0.595,2.5,80,,,,
AWCIOA,3.28,23/06/10,1:1,0.001,0.021,0.235,-,-,,,,
AWCSSR,0.73,30/06/10,1:1,0.86,0.865,0.95,-,-,,,,
AWCJMG,1.20,30/06/10,1:1,0.485,0.495,-,-,-,,,,
AWCJMH,1.60,30/06/10,1:1,0.185,0.195,-,-,-,,,,
AWCSMU,3.33,30/06/10,1:1,0.022,-,0.135,-,-,,,,
AWCIMF,1.00,17/11/10,1:1,0.67,0.68,0.655,-2.5,20,,,,
AWCIMG,1.50,17/11/10,1:1,0.38,0.39,0.39,-1.5,450,,,,
AWCIZR,0.90,03/06/11,1:1,0.895,0.92,-,-,-,,,,
AWCIZZ,0.90,03/06/11,1:1,0.895,0.92,-,-,-,,,,
AWCSMV,4.81,30/06/11,1:1,0.036,-,0.048,-,-,,,,
AWCIOO,0.90,15/12/11,1:1,0.94,0.96,0.945,1,460,,,,
AWCIOI,1.20,15/12/11,1:1,0.755,0.775,1.01,-,-,,,,
AWCSOA,4.78,28/06/12,1:1,0.335,0.355,0.38,-,-,,,,
AWCSOB,1.80,27/06/13,1:1,0.64,0.66,0.625,-5.5,170,,,,
AWCSMA,2.82,28/06/13,1:1,0.16,-,1.955,-,-,,,,
AWCSSB,3.23,30/06/15,1:1,0.57,-,0.66,-,-,,,,
AWE Ltd Last Sale Price $2.31,,,,,,,,,,,,
AWEIMX,1.50,23/09/10,1:1,0.915,0.925,1.08,-,-,,,,
AXA Asia Pacific Last Sale Price $5.93,,,,,,,,,,,,
AXAIYH,5.70,14/05/10,1:1,0.21,0.465,0.485,-,-,,,,
AXAIMC,2.00,19/05/10,1:1,3.93,-,2.90,-,-,,,,
AXAIOA,3.50,23/06/10,1:1,2.49,2.51,3.22,-,-,,,,
AXASSR,1.91,30/06/10,1:1,4.06,4.07,2.43,-,-,,,,
AXASMU,2.22,30/06/10,1:1,3.74,-,4.14,-,-,,,,
AXAIZZ,2.30,03/06/11,1:1,3.81,-,-,-,-,,,,
AXASOA,4.19,28/06/12,1:1,2.29,2.31,1.275,-,-,,,,
AXASMW,5.04,29/06/12,1:1,1.01,-,1.68,-,-,,,,
AXASMA,3.61,28/06/13,1:1,2.43,-,3.20,-,-,,,,
AXASSA,4.43,30/06/14,1:1,2.66,-,3.10,-,-,,,,
AXASSB,3.41,30/06/15,1:1,3.2,-,2.09,-,-,,,,
AXASWB,2.81,30/06/16,1:1,3.39,-,3.00,-,-,,,,
AXASMY,5.36,30/06/17,1:1,0.75,-,4.48,-,-,,,,
AXASZW,1.98,04/02/19,1:1,3.92,3.97,4.26,-,-,,,,
Billabong Intl Last Sale Price $11.00,,,,,,,,,,,,
BBGIOA,7.30,23/06/10,1:1,3.79,3.81,3.42,-,-,,,,
BBGSMU,7.36,30/06/10,1:1,3.83,-,3.97,-,-,,,,
BBGJMG,8.00,30/06/10,1:1,3.29,3.3,3.81,-,-,,,,
BBGIMF,6.00,17/11/10,1:1,5.5,5.51,5.89,-,-,,,,
BBGSMA,6.78,28/06/13,1:1,4.83,-,5.27,-,-,,,,
BBGSWB,6.30,30/06/16,1:1,5.35,-,5.10,-,-,,,,
BBGSZB,9.69,30/06/16,1:1,5.62,-,5.33,-,-,,,,
Bendigo & Adelaide Last Sale Price $9.21,,,,,,,,,,,,
BENIZQ,6.83,15/06/10,1:1,2.02,-,3.55,-,-,,,,
BENJMH,6.00,30/06/10,1:1,3.37,3.38,4.27,-,-,,,,
BENJMG,8.84,30/06/10,1:1,0.73,-,1.645,-,-,,,,
BENMMI,10.39,30/06/10,1:1,0.065,-,2.05,-,-,,,,
BENIOO,5.00,15/12/11,1:1,5.16,5.18,5.99,-,-,,,,
BENIOI,7.00,15/12/11,1:1,3.84,3.86,4.55,-,-,,,,
BENSMW,8.38,29/06/12,1:1,2.22,-,5.56,-,-,,,,
BENSMA,7.02,28/06/13,1:1,3.2,-,7.30,-,-,,,,
BENSZA,2.78,30/06/15,1:1,6.47,-,6.95,-,-,,,,
BENSZB,7.89,30/06/16,1:1,3.88,-,3.58,-,-,,,,
BHP Billiton Ltd Last Sale Price $37.50,,,,,,,,,,,,
BHPIYH,24.10,14/05/10,1:1,13.73,14.04,13.27,-347,32,,,,
BHPIMC,17.00,19/05/10,1:1,20.51,-,23.80,-,-,,,,
BHPIMD,24.00,19/05/10,1:1,13.53,-,14.69,-227,25,,,,
BHPISI,20.00,25/05/10,1:1,17.65,-,24.75,-,-,,,,
BHPIZQ,15.00,14/06/10,1:1,22.58,22.63,21.99,-517,70,,,,
BHPIOA,27.50,23/06/10,1:1,10.32,10.34,10.53,-283,1437,,,,
BHPIOF,32.00,23/06/10,1:1,6.14,6.1,6.14,-302,3665,,,,
BHPSMU,7.70,30/06/10,1:1,29.86,-,33.30,-,-,,,,
BHPSSR,15.16,30/06/10,1:1,22.64,22.65,22.62,-571,5,,,,
BHPJMJ,25.81,30/06/10,1:1,12.49,-,16.58,-,-,,,,
BHPJMG,29.77,30/06/10,1:1,8.39,-,14.59,-,-,,,,
BHPJMH,35.72,30/06/10,1:1,3.8,-,4.86,-487,2,,,,
BHPMMH,39.98,30/06/10,1:1,1.395,-,0.345,-,-,,,,
BHPMMI,39.98,30/06/10,1:1,0.815,-,4.81,-,-,,,,
BHPISM,29.34,30/07/10,1:1,8.65,-,11.95,-,-,,,,
BHPIMX,35.00,23/09/10,1:1,6.12,6.13,5.85,-271,66,,,,
BHPIOK,35.00,23/09/10,1:1,5.98,6,6.06,-253,706,,,,
BHPIMF,18.00,17/11/10,1:1,20.48,20.49,20.94,-274,53,,,,
BHPIMG,30.00,17/11/10,1:1,10.38,10.39,10.44,-266,570,,,,
BHPIOH,37.00,23/12/10,1:1,6.37,6.39,6.10,-265,60,,,,
BHPIOG,30.00,24/03/11,1:1,11.55,11.57,11.29,-303,15,,,,
BHPIZR,20.20,03/06/11,1:1,20.13,20.18,20.91,-456,1,,,,
BHPIZZ,20.20,03/06/11,1:1,20.13,20.18,20.27,-308,43,,,,
BHPIOD,23.00,17/06/11,1:1,17.81,17.83,22.86,-,-,,,,
BHPSMV,16.11,30/06/11,1:1,21.61,-,27.06,-,-,,,,
BHPSM3,38.85,30/06/11,1:1,3.64,-,7.33,-,-,,,,
BHPIOO,22.50,15/12/11,1:1,19.01,19.03,20.08,-186,10,,,,
BHPIOI,32.50,15/12/11,1:1,12.89,12.91,12.54,-285,36,,,,
BHPSOA,21.21,28/06/12,1:1,18.1,18.12,17.67,-471,111,,,,
BHPSMW,17.82,29/06/12,1:1,20.02,-,22.25,-228,4,,,,
BHPSOB,19.60,27/06/13,1:1,21.41,21.43,28.10,-,-,,,,
BHPSMA,21.21,28/06/13,1:1,17.05,-,19.11,-125,5,,,,
BHPSMZ,26.35,28/06/13,1:1,12.11,-,23.23,-,-,,,,
BHPSOC,13.57,26/06/14,1:1,26.65,26.67,31.00,-,-,,,,
BHPSSA,23.23,30/06/14,1:1,17.75,-,22.50,-,-,,,,
BHPSOD,24.51,26/06/15,1:1,21.06,21.08,22.64,-89,5,,,,
BHPSZA,6.42,30/06/15,1:1,31.12,32,37.22,-,-,,,,
BHPSMC,22.00,30/06/15,1:1,22.74,22.75,22.69,-337,23,,,,
BHPSSB,23.61,30/06/15,1:1,19.04,-,19.05,-,-,,,,
BHPSWB,11.35,30/06/16,1:1,26.3,-,31.87,-,-,,,,
BHPSWC,15.55,30/06/16,1:1,22.64,-,26.10,-,-,,,,
BHPSMX,17.53,30/06/16,1:1,20.31,-,24.74,-,-,,,,
BHPSZB,18.64,30/06/16,1:1,20.68,-,26.41,-,-,,,,
BHPSWE,20.31,30/06/16,1:1,18.67,-,24.57,-,-,,,,
BHPSWF,24.30,30/06/16,1:1,16.62,-,22.38,-,-,,,,
BHPSMY,19.78,30/06/17,1:1,18.08,-,24.79,-,-,,,,
BHPSZC,26.74,30/06/17,1:1,17.23,-,16.41,-,-,,,,
BHPSMB,24.78,29/06/18,1:1,15.24,-,20.46,-,-,,,,
BHPSZX,13.75,04/02/19,1:1,23.72,23.77,24.06,-311,15,,,,
BHPSZW,17.20,04/02/19,1:1,20.27,20.32,19.62,-372,228,,,,
BHPSZV,22.34,04/02/19,1:1,15.13,15.18,15.25,-324,242,,,,
Boral Ltd Last Sale Price $5.65,,,,,,,,,,,,
BLDIYH,6.50,14/05/10,1:1,-,0.11,0.975,-,-,,,,
BLDIOA,3.50,23/06/10,1:1,2.19,2.21,-,-,-,,,,
BLDIOG,4.00,24/03/11,1:1,2.22,2.24,-,-,-,,,,
BLDIOD,3.00,17/06/11,1:1,3.08,3.1,3.42,-,-,,,,
BLDSM3,4.94,30/06/11,1:1,1.085,-,2.56,-,-,,,,
BLDIOO,3.50,15/12/11,1:1,2.96,2.98,-,-,-,,,,
BLDSOA,4.64,28/06/12,1:1,2.04,2.06,1.34,-,-,,,,
Boart Longyear Last Sale Price $0.32,,,,,,,,,,,,
BLYJMG,1.10,30/06/10,1:1,0.001,-,0.665,-,-,,,,
BLYJMH,1.70,30/06/10,1:1,0.006,-,0.012,-101.3,81,,,,
BLYSMW,1.16,29/06/12,1:1,0.034,-,0.053,-,-,,,,
BLYSMA,1.17,28/06/13,1:1,0.066,-,0.165,-,-,,,,
BLYSZC,1.54,30/06/17,1:1,0.325,-,0.165,-,-,,,,
Bank of Qld Last Sale Price $11.58,,,,,,,,,,,,
BOQIZQ,7.00,14/06/10,1:1,4.6,4.65,5.36,-,1,,,,
BOQSMU,5.21,30/06/10,1:1,6.39,-,12.82,-,-,,,,
BOQJMG,7.00,30/06/10,1:1,4.73,4.74,5.55,-,-,,,,
BOQJMH,9.00,30/06/10,1:1,2.81,2.82,2.83,-,-,,,,
BOQMMI,13.37,30/06/10,1:1,0.053,-,-,-,-,,,,
BOQIMF,6.00,17/11/10,1:1,6.01,6.02,6.67,-4,24,,,,
BOQIMG,9.50,17/11/10,1:1,3.27,3.28,4.04,-,-,,,,
BOQIZR,6.50,03/06/11,1:1,6.06,6.11,7.05,-,-,,,,
BOQIZZ,6.50,03/06/11,1:1,6.06,6.11,6.20,-,-,,,,
BOQSMV,8.62,30/06/11,1:1,3.4,-,3.07,-,-,,,,
BOQIOO,6.50,15/12/11,1:1,6.27,6.29,6.74,-68,76,,,,
BOQIOI,9.25,15/12/11,1:1,4.63,4.65,5.26,7,4,,,,
BOQSMW,8.46,29/06/12,1:1,3.89,-,4.13,-,-,,,,
BOQSMA,8.98,28/06/13,1:1,3.96,-,4.03,-,-,,,,
BOQSZA,3.53,30/06/15,1:1,8.12,-,11.81,-,-,,,,
BOQSZB,8.96,30/06/16,1:1,5.08,6,4.30,-,-,,,,
BOQSMY,9.44,30/06/17,1:1,4.75,-,10.11,-,-,,,,
BlueScope Steel Last Sale Price $2.47,,,,,,,,,,,,
BSLIYH,8.13,14/05/10,1:1,-,0.05,0.005,-,-,,,,
BSLIMC,1.50,19/05/10,1:1,0.965,-,1.115,-9,8,,,,
BSLIMD,2.00,19/05/10,1:1,0.465,-,0.525,-15.5,75,,,,
BSLIZQ,2.14,14/06/10,1:1,0.395,0.42,0.55,-34,400,,,,
BSLIOA,7.00,23/06/10,1:1,0.001,0.021,0.505,-,-,,,,
BSLJMH,2.25,30/06/10,1:1,0.39,0.4,1.09,-,-,,,,
BSLSMU,4.34,30/06/10,1:1,0.032,-,0.001,-10.9,-,,,,
BSLJMG,6.32,30/06/10,1:1,0.051,-,0.001,-,-,,,,
BSLIOK,2.50,23/09/10,1:1,0.37,0.39,0.425,-8,260,,,,
BSLIMF,1.50,17/11/10,1:1,1.13,1.14,1.70,-,-,,,,
BSLIMG,2.50,17/11/10,1:1,0.425,0.435,0.80,-,-,,,,
BSLIOG,2.25,24/03/11,1:1,0.665,0.685,1.00,-,-,,,,
BSLIZR,1.60,03/06/11,1:1,1.17,1.195,-,-,-,,,,
BSLIZZ,1.60,03/06/11,1:1,1.17,1.195,-,-,-,,,,
BSLIOD,1.50,17/06/11,1:1,1.245,1.265,1.445,-,-,,,,
BSLSMV,2.90,30/06/11,1:1,0.245,-,0.69,-,-,,,,
BSLIOO,1.75,15/12/11,1:1,1.215,1.235,1.225,-16,400,,,,
BSLIOI,2.50,15/12/11,1:1,0.87,0.89,1.15,-,-,,,,
BSLSOA,6.33,28/06/12,1:1,0.7,0.72,0.84,-,-,,,,
BSLSMW,4.77,29/06/12,1:1,0.14,-,0.17,-,-,,,,
BSLSMA,5.09,28/06/13,1:1,0.21,-,4.77,-,-,,,,
BSLSSA,5.00,30/06/14,1:1,0.885,-,-,-,-,,,,
BSLSZA,2.53,30/06/15,1:1,0.935,-,1.21,-,-,,,,
BSLSWB,2.11,30/06/16,1:1,0.88,-,0.90,-,-,,,,
BSLSMX,3.26,30/06/16,1:1,0.63,-,4.60,-,-,,,,
BSLSZB,4.15,30/06/16,1:1,0.935,-,1.11,-,-,,,,
BSLSMY,5.43,30/06/17,1:1,0.495,-,6.47,-,-,,,,
BSLSMB,5.68,29/06/18,1:1,0.55,-,4.80,-,-,,,,
BSLSZX,1.16,04/02/19,1:1,1.295,-,1.71,-,-,,,,
BSLSZV,1.42,04/02/19,1:1,1.035,1.065,-,-,-,,,,
BSLSZW,1.86,04/02/19,1:1,0.595,-,0.87,-,-,,,,
Brambles Ltd Last Sale Price $6.88,,,,,,,,,,,,
BXBIYH,10.00,14/05/10,1:1,-,0.115,1.155,-,-,,,,
BXBIMC,2.50,19/05/10,1:1,4.37,-,5.07,58,5,,,,
BXBIMD,3.75,19/05/10,1:1,3.12,-,3.13,-,-,,,,
BXBIZQ,4.50,14/06/10,1:1,2.39,2.44,2.37,-,-,,,,
BXBIOA,6.00,23/06/10,1:1,1.045,1.065,1.625,16.5,20,,,,
BXBSMU,3.54,30/06/10,1:1,3.38,-,3.22,-,-,,,,
BXBSSR,3.56,30/06/10,1:1,3.35,3.36,3.89,-,-,,,,
BXBJMJ,4.30,30/06/10,1:1,2.8,2.81,-,-,-,,,,
BXBJMH,4.76,30/06/10,1:1,2.39,-,4.58,-,-,,,,
BXBJMG,7.14,30/06/10,1:1,0.375,-,0.755,-222.5,20,,,,
BXBMMH,7.74,30/06/10,1:1,0.12,-,-,-,-,,,,
BXBMMI,7.74,30/06/10,1:1,0.047,-,1.25,-,-,,,,
BXBIOK,6.50,23/09/10,1:1,1.105,1.125,1.65,-,-,,,,
BXBIMF,4.25,17/11/10,1:1,2.88,2.89,3.58,-,-,,,,
BXBIMG,5.50,17/11/10,1:1,1.865,1.875,2.23,-,-,,,,
BXBIOG,5.00,24/03/11,1:1,2.47,2.49,-,-,-,,,,
BXBIZR,3.90,03/06/11,1:1,3.49,3.54,3.37,-,-,,,,
