Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, December 14, 2012. Processed Saturday at 2012-12-15T23:15:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $24.65,
ANZWOE,,25.00,20/12/12,4:1,.06,.065,.062,,,,
ANZVRO,,25.50,20/12/12,4:1,.006,.04,,,,,
ANZVRA,,26.50,20/12/12,4:1,.001,.04,.04,,,,
ANZWOF,,27.00,20/12/12,4:1,.011,.021,,,,,
ANZVMB,,24.50,24/01/13,4:1,.185,.21,.21,-1.5,50,,
ANZVMA,,25.50,24/01/13,4:1,.065,.088,.058,,,,
ANZVRB,,26.00,24/01/13,4:1,.043,.044,,,,,
ANZVRC,,24.00,21/02/13,4:1,.315,.32,,,,,
ANZVRD,,25.00,21/02/13,4:1,.17,.175,,,,,
ANZWOG,,25.00,21/02/13,4:1,.285,.29,.25,,,,
ANZWOH,,27.00,21/02/13,4:1,.11,.115,.14,,,,
ANZVMC,,25.00,27/03/13,4:1,.24,.265,,,,,
,
BHP Billiton Last Sale Price $36.07,
BHPWOG,,33.00,20/12/12,4:1,.785,.79,,,,,
BHPVRO,,35.00,20/12/12,4:1,.285,.295,.11,+6,380,,
BHPWOH,,35.00,20/12/12,4:1,.325,.33,.195,,,,
BHPVRA,,37.00,20/12/12,4:1,.008,,.07,,,,
BHPWOI,,37.00,20/12/12,4:1,.059,.064,,,,,
BHPVMA,,34.00,24/01/13,4:1,.62,.645,.395,,,,
BHPVMB,,36.00,24/01/13,4:1,.29,.315,.31,+10.5,362,,
BHPVRB,,36.00,24/01/13,4:1,.265,.27,,,,,
BHPVRC,,38.00,24/01/13,4:1,.083,.086,,,,,
BHPWOK,,33.00,21/02/13,4:1,1.02,1.025,.715,,,,
BHPVRD,,34.00,21/02/13,4:1,.715,.725,,,,,
BHPVRE,,35.00,21/02/13,4:1,.535,.545,,,,,
BHPWOL,,35.00,21/02/13,4:1,.685,.69,,,,,
BHPWOJ,,37.00,21/02/13,4:1,.425,.43,,,,,
BHPVMC,,34.50,27/03/13,4:1,.675,.70,.475,,,,
,
Brambles Last Sale Price $7.35,
BXBVMA,,7.00,24/01/13,2:1,.24,.265,,,,,
BXBVMB,,7.50,27/03/13,2:1,.16,.185,,,,,
,
C'wlth Bank of Aust Last Sale Price $61.66,
CBAWOE,,56.00,20/12/12,5:1,1.17,1.175,,,,,
CBAVRA,,59.00,20/12/12,4:1,.695,.685,.56,,,,
CBAWOF,,59.00,20/12/12,5:1,.575,.58,.275,,,,
CBAVRO,,60.00,20/12/12,4:1,.465,.455,.33,-1.5,40,,
CBAVMB,,58.00,24/01/13,4:1,1.035,1.065,,,,,
CBAVMA,,59.50,24/01/13,4:1,.75,.775,.675,,,,
CBAVRB,,60.00,24/01/13,4:1,.565,,.49,-1,750,,
CBAWOG,,56.00,21/02/13,5:1,1.085,1.09,,,,,
CBAWOH,,59.00,21/02/13,5:1,.685,.69,,,,,
CBAVRD,,61.00,21/02/13,4:1,.41,.41,,,,,
CBAVRC,,62.00,21/02/13,4:1,.305,.30,,,,,
CBAWCA,,58.00,27/03/13,4:1,.92,.93,,,,,
CBAVMC,,59.00,27/03/13,4:1,.87,.895,,,,,
CBAWCB,,60.00,27/03/13,4:1,.675,.685,.645,,,,
CBAWCC,,62.00,27/03/13,4:1,.435,.445,,,,,
,
Fortescue Metals Grp Last Sale Price $4.31,
FMGWOE,,3.50,20/12/12,3:1,.29,.295,.155,+1.5,143,,
FMGVRB,,3.75,20/12/12,2:1,.28,.285,,,,,
FMGVRC,,4.25,20/12/12,2:1,.052,,.064,-1.3,345,,
FMGWOF,,4.50,20/12/12,3:1,.034,.039,,,,,
FMGVMA,,4.00,24/01/13,2:1,.225,.25,.165,+7,92,,
FMGVRD,,4.50,24/01/13,2:1,.074,.075,.07,+3.9,525,,
FMGVRF,,3.50,21/02/13,2:1,.45,.455,,,,,
FMGWOG,,3.50,21/02/13,3:1,.335,.34,.20,,,,
FMGVRE,,4.00,21/02/13,2:1,.26,.265,,,,,
FMGWOH,,4.50,21/02/13,3:1,.14,.145,.135,,300,,
FMGVMB,,4.40,27/03/13,2:1,.205,.23,.215,,70,,
,
Iluka Res Last Sale Price $7.96,
ILUVRB,,10.00,20/12/12,3:1,,.04,,,,,
ILUVRA,,11.00,20/12/12,3:1,.001,.04,,,,,
ILUVRC,,10.50,24/01/13,3:1,.002,,.037,,,,
ILUVRE,,9.00,21/02/13,3:1,.115,.12,.24,,22,,
,
Macquarie Grp Last Sale Price $33.33,
MQGWOE,,31.00,20/12/12,4:1,.59,.595,,,,,
MQGWOF,,33.00,20/12/12,4:1,.185,.19,.18,,,,
MQGVRO,,34.00,20/12/12,4:1,.032,.04,.055,-44,120,,
MQGVRA,,32.00,24/01/13,4:1,.455,.475,.44,,,,
MQGWOG,,31.00,21/02/13,4:1,.88,.885,,,,,
MQGVRB,,33.00,21/02/13,4:1,.39,.405,,,,,
MQGWOH,,33.00,21/02/13,4:1,.585,.59,,,,,
,
National Aust Bank Last Sale Price $24.60,
NABWOE,,25.00,20/12/12,4:1,.058,.063,.062,,,,
NABVRO,,26.00,20/12/12,4:1,.001,.04,,,,,
NABVRA,,27.00,20/12/12,4:1,.001,,.049,,,,
NABWOF,,27.00,20/12/12,4:1,.011,.021,,,,,
NABVRB,,23.00,24/01/13,4:1,.46,.455,,,,,
NABVMB,,24.00,24/01/13,4:1,.255,.28,,,,,
NABVMA,,26.00,24/01/13,4:1,.03,.055,.059,-2,200,,
NABVRC,,24.00,21/02/13,4:1,.315,.315,,,,,
NABVRD,,25.00,21/02/13,4:1,.17,.17,,,,,
NABWOG,,25.00,21/02/13,4:1,.285,.29,.295,+2,250,,
NABWOH,,27.00,21/02/13,4:1,.105,.13,.115,,,,
NABVMC,,25.00,27/03/13,4:1,.25,.27,.089,,,,
NABWSA,,0.00,25/03/20,1:1,24.63,,26.20,,,,
,
Newcrest Min Last Sale Price $23.85,
NCMWOE,,26.00,20/12/12,4:1,.017,.027,.018,-6.5,265,,
NCMVRC,,27.00,20/12/12,4:1,,,.067,,,,
NCMVRB,,29.00,20/12/12,4:1,,,.07,,,,
NCMWOF,,29.00,20/12/12,4:1,.01,.02,.091,,,,
NCMVRD,,26.00,24/01/13,4:1,.057,.096,.062,-6.6,1138,,
NCMVMA,,27.00,24/01/13,4:1,.046,.069,.06,-5,200,,
NCMVMB,,28.00,24/01/13,4:1,.01,,.275,,,,
NCMVRE,,28.00,24/01/13,4:1,.006,,.055,,,,
NCMVRF,,25.00,21/02/13,4:1,.235,.235,,,,,
NCMWOG,,26.00,21/02/13,4:1,.26,.265,.30,-5.5,258,,
NCMWOH,,29.00,21/02/13,4:1,.105,.11,.12,-12,300,,
NCMVMC,,26.50,30/05/13,4:1,.345,.37,.445,,,,
,
Origin Energy Last Sale Price $11.26,
ORGVMA,,11.00,24/01/13,2:1,.29,.315,,,,,
