Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, January 24, 2014. Processed Saturday at 2014-01-25T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $30.65,
ANZWOA,,30.00,30/01/14,4:1,.225,.23,.475,,,,
ANZWOB,,32.00,30/01/14,4:1,.028,.033,.495,,,,
ANZVRC,,35.00,30/01/14,4:1,.001,.03,,,,,
ANZVMC,,33.00,27/02/14,4:1,.023,.056,.047,-1.2,2180,,
ANZVRA,,33.00,27/02/14,4:1,.076,.081,,,,,
ANZVRD,,32.00,27/03/14,4:1,.245,.255,,,,,
ANZWOC,,31.00,23/04/14,4:1,.405,.41,,,,,
ANZWOD,,33.00,23/04/14,4:1,.205,.21,.21,,,,
,
BHP Billiton Last Sale Price $37.04,
BHPWOG,,36.00,30/01/14,4:1,.34,.345,.275,,,,
BHPWOH,,38.00,30/01/14,4:1,.082,.087,.225,-26.5,500,,
BHPVRC,,40.00,30/01/14,4:1,.001,.03,.029,,,,
BHPWOI,,40.00,30/01/14,4:1,.02,.025,.083,,,,
BHPVRA,,38.00,27/02/14,4:1,.265,.285,,,,,
BHPVMC,,38.50,27/02/14,4:1,.14,.195,.18,+1.5,660,,
BHPVRD,,38.00,27/03/14,4:1,.33,.35,,,,,
BHPWOJ,,36.00,23/04/14,4:1,.635,.64,,,,,
BHPWOK,,38.00,23/04/14,4:1,.395,.40,,,,,
BHPWOL,,40.00,23/04/14,4:1,.23,.235,,,,,
,
C'wlth Bank of Aust Last Sale Price $74.74,
CBAWOA,,74.00,30/01/14,5:1,.31,.315,.81,,,,
CBAWOB,,77.00,30/01/14,5:1,.081,.086,.39,,,,
CBAVRC,,80.00,30/01/14,4:1,.003,.03,.055,,,,
CBAVRA,,77.00,27/02/14,4:1,.24,.255,.30,-18,90,,
CBAVMC,,79.00,27/02/14,4:1,.054,.072,.069,-8.1,1840,,
CBAVRD,,78.00,27/03/14,4:1,.43,.445,,,,,
CBAWOC,,76.00,23/04/14,5:1,.575,.58,.62,,416,,
CBAWOD,,79.00,23/04/14,5:1,.375,.38,.445,,470,,
,
Fortescue Metals Grp Last Sale Price $5.23,
FMGWOA,,4.50,30/01/14,3:1,.265,.27,.475,,,,
FMGWOB,,5.00,30/01/14,3:1,.115,.12,.37,,,,
FMGVRE,,6.00,30/01/14,2:1,.007,.03,,,,,
FMGVRB,,6.50,27/02/14,2:1,.014,.03,,,,,
FMGVRC,,6.25,27/03/14,2:1,.072,.074,,,,,
FMGWOC,,5.25,23/04/14,3:1,.205,.21,,,,,
FMGWOD,,5.75,23/04/14,3:1,.14,.145,.145,,350,,
,
Macquarie Grp Last Sale Price $55.88,
MQGWOA,,49.00,30/01/14,4:1,1.715,1.72,1.145,,,,
MQGWOB,,50.97,30/01/14,4:1,1.255,1.26,1.31,+56,10,,
