FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, December 10, 2010. Processed Saturday at 2010-12-11T23:15:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.64,
AIOWMA,,1.65,27/01/11,1:1,.063,.076,.076,-2.4,1000,,
,
Amcor Last Sale Price $6.51,
AMCTMC,,4.50,23/06/11,1:1,2.10,2.15,2.07,,30,,
,
AMP Last Sale Price $5.28,
AMPWOE,,5.00,28/01/11,3:1,.15,.155,,,,,
AMPWOF,,5.50,28/01/11,3:1,.06,.065,,,,,
AMPWOG,,5.75,28/01/11,3:1,.036,.041,,,,,
AMPTMC,,3.50,23/06/11,1:1,1.855,1.865,,,,,
,
ANZ Banking Grp Last Sale Price $23.83,
ANZVZI,,25.00,23/12/10,4:1,.008,.04,.078,,,,
ANZVMF,,21.00,27/01/11,4:1,.76,.785,.62,,,,
ANZVMG,,23.00,27/01/11,4:1,.365,.38,,,,,
ANZVMH,,25.00,27/01/11,4:1,.11,.12,.31,,,,
ANZVMI,,26.00,27/01/11,4:1,.05,,.057,,,,
ANZWOA,,23.00,28/01/11,4:1,.415,.42,.36,,400,,
ANZWOB,,25.00,28/01/11,4:1,.16,.165,.145,+1.5,700,,
ANZWOC,,27.00,28/01/11,4:1,.04,.045,.12,,,,
ANZVZJ,,24.00,24/02/11,4:1,.215,.24,.235,+4,140,,
ANZUMA,,22.00,24/03/11,4:1,.705,.73,.66,,,,
ANZUMB,,24.00,24/03/11,4:1,.395,.41,.485,,,,
ANZWOD,,24.00,24/03/11,4:1,.415,.42,,,,,
ANZWOE,,26.00,24/03/11,4:1,.205,.21,,,,,
ANZWOF,,28.00,24/03/11,4:1,.082,.087,,,,,
ANZTMA,,17.00,23/06/11,1:1,7.37,,6.47,,,,
ANZTMC,,17.00,23/06/11,1:1,7.32,7.39,,,,,
,
ASX Last Sale Price $38.41,
ASXUMD,,40.00,24/03/11,4:1,.425,.455,1.89,,,,
ASXTMC,,20.50,23/06/11,1:1,18.29,18.55,,,,,
,
Alumina Last Sale Price $2.20,
AWCWMA,,1.80,27/01/11,1:1,.42,.43,.42,+14,1050,,
AWCTMC,,1.00,23/06/11,1:1,1.27,1.28,,,,,
,
AWE Last Sale Price $1.79,
AWEWMA,,1.75,24/03/11,1:1,.24,.255,.14,,,,
,
AXA Asia Pacific Last Sale Price $6.24,
AXAWSA,,0.00,25/03/20,1:1,,,5.19,,,,
,
BHP Billiton Last Sale Price $45.44,
BHPWOJ,,41.00,23/12/10,4:1,1.105,1.11,,,,,
BHPVOC,,42.00,23/12/10,4:1,.87,.875,.805,,,,
BHPVOB,,42.50,23/12/10,4:1,.765,.77,.795,,,,
BHPWOK,,43.00,23/12/10,4:1,.66,.665,,,,,
BHPVZK,,44.00,23/12/10,4:1,.39,.445,.235,,,,
BHPWOL,,45.00,23/12/10,4:1,.31,.315,1.05,,,,
BHPVOF,,46.00,23/12/10,4:1,.18,.185,.18,+.5,5570,,
BHPVMI,,39.00,27/01/11,4:1,1.735,1.75,.86,,,,
