FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, July 22, 2011. Processed Saturday at 2011-07-23T23:15:11+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $21.73,
ANZVZB,,22.00,28/07/11,4:1,.065,,,,,,
ANZVZA,,22.50,28/07/11,4:1,.027,,,,,,
ANZWOJ,,23.00,28/07/11,4:1,.007,.017,.008,-6.9,400,,
ANZWME,,24.00,28/07/11,4:1,.001,,,,,,
ANZWOK,,25.00,28/07/11,4:1,.002,.012,.015,,,,
ANZWOL,,27.00,28/07/11,4:1,.002,.012,,,,,
ANZVOA,,21.50,25/08/11,4:1,.265,.27,.255,+6.5,31,,
ANZVZC,,22.00,25/08/11,4:1,.15,.15,.145,,2000,,
ANZVZD,,23.00,25/08/11,4:1,.067,.063,,,,,
ANZVOB,,23.50,25/08/11,4:1,.058,.063,.115,,,,
ANZWMB,,24.00,25/08/11,4:1,.026,,.061,,,,
ANZVOC,,25.50,25/08/11,4:1,.009,.014,,,,,
ANZVOD,,22.00,29/09/11,4:1,.295,.30,.30,+.5,1200,,
ANZWMC,,23.00,29/09/11,4:1,.145,.17,.155,+7.2,994,,
ANZVOE,,24.00,29/09/11,4:1,.10,.105,,,,,
ANZWMD,,25.00,29/09/11,4:1,.037,.06,,,,,
ANZVOF,,26.00,29/09/11,4:1,.024,.029,,,,,
,
Alumina Last Sale Price $2.28,
AWCWMA,,2.25,29/09/11,1:1,.15,.175,,,,,
AWCWMC,,2.50,29/09/11,1:1,.055,.078,,,,,
,
BHP Billiton Last Sale Price $43.43,
BHPVOB,,42.50,28/07/11,4:1,.315,.325,.425,,,,
BHPWZD,,43.00,28/07/11,4:1,.185,,.195,+1,700,,
BHPVOC,,44.50,28/07/11,4:1,.066,.076,.175,,,,
BHPWZC,,45.00,28/07/11,4:1,.038,,.205,,,,
BHPVOD,,46.50,28/07/11,4:1,.004,.014,.105,,,,
BHPWMF,,48.00,28/07/11,4:1,.001,,.047,,,,
BHPVOE,,48.50,28/07/11,4:1,.006,.016,,,,,
BHPWZE,,43.00,25/08/11,4:1,.44,.455,,,,,
BHPWMG,,45.00,25/08/11,4:1,.225,.25,.057,-11.3,250,,
BHPWZF,,45.00,25/08/11,4:1,.22,.235,,,,,
BHPWOI,,46.00,25/08/11,4:1,.16,.165,.16,-1,11060,,
BHPWOJ,,48.00,25/08/11,4:1,.082,.087,.067,-2.1,500,,
BHPWOK,,50.00,25/08/11,4:1,.032,.037,.115,,,,
BHPWOL,,52.00,25/08/11,4:1,.013,.018,.048,,,,
BHPVOI,,42.50,29/09/11,4:1,.72,.725,.77,+9,220,,
BHPVOF,,44.50,29/09/11,4:1,.45,.455,.405,-10.5,70,,
BHPWMH,,46.00,29/09/11,4:1,.27,.295,.285,-12,300,,
BHPVOG,,46.50,29/09/11,4:1,.265,.27,,,,,
BHPVOH,,48.50,29/09/11,4:1,.145,.15,,,,,
BHPWMI,,49.00,29/09/11,4:1,.095,.12,.11,+1.8,1050,,
BHPWMJ,,51.00,29/09/11,4:1,.042,.065,.056,,1389,,
BHPWMK,,54.00,29/09/11,4:1,.008,,.13,,,,
,
BlueScope Steel Last Sale Price $1.29,
BSLVZA,,1.20,28/07/11,2:1,.045,,,,,,
BSLVZB,,1.30,28/07/11,2:1,.015,,,,,,
BSLVZC,,1.20,25/08/11,2:1,.069,.073,.057,-3,400,,
BSLWOG,,1.90,25/08/11,2:1,.005,.01,.021,,,,
BSLWOH,,2.25,25/08/11,2:1,.01,.015,,,,,
,
C'wlth Bank of Aust Last Sale Price $50.52,
