Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, August 21, 2015. Processed Saturday at 2015-08-22T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $28.34,
ANZWOI,,35.50,24/09/15,4:1,.006,,.088,,,,
ANZWOJ,,37.50,24/09/15,4:1,.001,,.001,-2.5,310,,
ANZWOA,,30.00,17/12/15,4:1,.235,.24,.225,,920,,
ANZWOB,,32.00,17/12/15,4:1,.115,.12,.12,,770,,
,
BHP Billiton Last Sale Price $24.10,
BHPWOG,,33.00,24/09/15,4:1,.001,,.002,-3.8,400,,
BHPWOH,,33.67,24/09/15,4:1,.003,,.033,,,,
BHPWOI,,36.48,24/09/15,4:1,.002,,.092,,,,
BHPWOA,,26.00,17/12/15,4:1,.275,.28,,,,,
BHPWOB,,29.00,17/12/15,4:1,.105,.11,,,,,
,
C'wlth Bank of Aust Last Sale Price $75.59,
CBAWOI,,91.63,24/09/15,5:1,.008,,.05,,,,
CBAWOJ,,95.62,24/09/15,5:1,.002,,.12,,,,
CBAWOA,,80.00,17/12/15,5:1,.615,.62,.54,,170,,
CBAWOB,,85.00,17/12/15,5:1,.32,.325,,,,,
,
Fortescue Metals Grp Last Sale Price $1.92,
FMGWOI,,2.50,24/09/15,3:1,.012,,,,,,
FMGWOJ,,3.00,24/09/15,3:1,.002,,,,,,
FMGWOA,,2.00,17/12/15,2:1,.165,.17,,,,,
FMGWOB,,2.25,17/12/15,2:1,.12,.125,,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,,0.01,17/06/16,1:1,39.01,39.06,,,,,
FX1WUA,,0.01,10/03/22,1:1,38.96,38.97,40.855,+75,1842,,
,
Fox Inc Nasdaq ClassA,
FX2WUA,,0.01,10/03/22,1:1,39.08,39.09,,,,,
,
Macquarie Grp Last Sale Price $74.68,
MQGWOI,,74.00,24/09/15,4:1,.945,,,,,,
MQGWOJ,,78.00,24/09/15,4:1,.53,,,,,,
MQGWOA,,81.00,17/12/15,4:1,.57,.575,.55,,100,,
MQGWOB,,86.00,17/12/15,4:1,.30,.305,,,,,
,
National Aust Bank Last Sale Price $31.16,
NABWOI,,37.56,24/09/15,4:1,.008,,.013,-1.1,100,,
NABWOJ,,39.54,24/09/15,4:1,.003,,.005,-4,44,,
NABWOA,,32.50,17/12/15,4:1,.29,.295,.275,,190,,
NABWOB,,34.50,17/12/15,4:1,.155,.16,,,,,
,
Newcrest Min Last Sale Price $11.84,
NCMWOJ,,14.00,24/09/15,4:1,.077,,,,,,
NCMWOI,,15.00,24/09/15,4:1,.041,,,,,,
NCMWOA,,11.50,17/12/15,4:1,.47,.475,,,,,
NCMWOB,,12.50,17/12/15,4:1,.365,.37,,,,,
,
Rio Tinto Last Sale Price $49.52,
RIOWOI,,62.00,24/09/15,6:1,.015,,,,,,
RIOWOJ,,66.00,24/09/15,6:1,.007,,,,,,
RIOWOA,,52.00,17/12/15,5:1,.705,.71,,,,,
RIOWOB,,57.00,17/12/15,5:1,.355,.36,.38,,27,,
,
Telstra Corp Last Sale Price $6.07,
TLSWOI,,6.30,24/09/15,2:1,.03,,,,,,
TLSWOJ,,6.60,24/09/15,2:1,.008,,,,,,
TLSWOA,,6.25,17/12/15,2:1,.10,.105,,,,,
TLSWOB,,6.50,17/12/15,2:1,.063,.068,,,,,
,
Westpac Banking Last Sale Price $31.37,
WBCWOI,,38.00,24/09/15,4:1,.007,,,,,,
WBCWOJ,,40.00,24/09/15,4:1,.001,,,,,,
WBCWOA,,32.50,17/12/15,4:1,.315,.32,,,,,
WBCWOB,,34.50,17/12/15,4:1,.16,.165,,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $28.34,
ANZWOW,,33.00,24/09/15,4:1,1.165,,.465,,,,
ANZWOV,,35.00,24/09/15,4:1,1.655,,.595,,,,
ANZWOQ,,27.00,17/12/15,4:1,.43,.435,.43,,30,,
