Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, April 4, 2014. Processed Saturday at 2014-04-05T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $33.37,
ANZWOC,,31.00,23/04/14,4:1,.65,.655,.505,,,,
ANZVMH,,32.00,23/04/14,4:1,.38,.405,.235,,,,
ANZWOD,,33.00,23/04/14,4:1,.27,.275,.275,+9,1300,,
ANZVRB,,33.00,29/05/14,4:1,.37,.38,.375,,160,,
ANZVRE,,32.00,26/06/14,4:1,.625,.635,,,,,
ANZVRF,,34.00,24/07/14,4:1,.495,.505,,,,,
,
BHP Billiton Last Sale Price $37.75,
BHPWOJ,,36.00,23/04/14,4:1,.555,.56,.52,+21,60,,
BHPWOK,,38.00,23/04/14,4:1,.245,.25,.22,+10,1870,,
BHPVMH,,39.00,23/04/14,4:1,.074,.081,.081,+4.3,350,,
BHPWOL,,40.00,23/04/14,4:1,.08,.085,.065,+1.9,1500,,
BHPVRB,,38.00,29/05/14,4:1,.53,.555,,,,,
BHPVRE,,40.00,26/06/14,4:1,.32,.34,.32,+10.5,6445,,
BHPVRF,,40.00,24/07/14,4:1,.595,.615,,,,,
,
C'wlth Bank of Aust Last Sale Price $76.98,
CBAWOC,,76.00,23/04/14,5:1,.51,.515,.505,-7,1650,,
CBAVMH,,76.50,23/04/14,4:1,.355,.38,,,,,
CBAWOD,,79.00,23/04/14,5:1,.235,.24,.35,,,,
CBAVRB,,77.00,29/05/14,4:1,.96,.98,,,,,
CBAVRE,,80.00,26/06/14,4:1,.895,.91,.84,,,,
CBAVRF,,80.00,24/07/14,4:1,1.115,1.135,,,,,
,
Fortescue Metals Grp Last Sale Price $5.45,
FMGWOC,,5.25,23/04/14,3:1,.15,.155,.145,-1,4700,,
FMGWOD,,5.75,23/04/14,3:1,.069,.074,.062,,,,
FMGVRD,,5.00,29/05/14,2:1,.375,.38,,,,,
FMGVRA,,6.00,26/06/14,2:1,.16,.17,.16,+.5,6000,,
FMGVRF,,6.00,24/07/14,2:1,.245,.25,,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,,0.01,17/06/16,1:1,35.49,35.61,,,,,
FX1WUA,,0.01,10/03/22,1:1,35.49,35.60,,,,,
,
Fox Inc Nasdaq ClassA,
FX2WUA,,0.01,10/03/22,1:1,36.44,36.64,,,,,
,
Macquarie Grp Last Sale Price $57.96,
MQGWOC,,53.00,23/04/14,4:1,1.345,1.35,1.35,,,,
MQGWOD,,56.00,23/04/14,4:1,.755,.76,.76,-3.5,2390,,
,
National Aust Bank Last Sale Price $35.38,
NABWOC,,34.00,23/04/14,4:1,.45,.455,.435,+.5,1600,,
NABVMH,,35.00,23/04/14,4:1,.18,.21,.255,+3.5,300,,
NABWOD,,36.00,23/04/14,4:1,.16,.165,.165,,,,
