FR INV WARRANTS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, March 18, 2011. Processed Saturday at 2011-03-19T23:15:10+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.62,
AIOWMD,,1.60,24/03/11,1:1,.023,,,,,,
AIOVMA,,1.80,23/06/11,1:1,.052,.059,,,,,
,
Amcor Last Sale Price $6.97,
AMCWMA,,7.00,24/03/11,1:1,.04,,,,,,
AMCTMC,,4.50,23/06/11,1:1,2.50,,2.61,,,,
,
AMP Last Sale Price $5.28,
AMPTMC,,3.50,23/06/11,1:1,1.895,,,,,,
,
ANZ Banking Grp Last Sale Price $22.70,
ANZUMA,,22.00,24/03/11,4:1,.175,,.23,-25.5,100,,
ANZWOF,,22.00,24/03/11,4:1,.19,,.345,,,,
ANZUMB,,24.00,24/03/11,4:1,.001,,.019,-2.6,140,,
ANZWOD,,24.00,24/03/11,4:1,.016,,.355,,,,
ANZVZK,,25.00,24/03/11,4:1,.001,,.001,-7.9,2170,,
ANZWMA,,26.00,24/03/11,4:1,.001,,.088,,,,
ANZWOE,,26.00,24/03/11,4:1,.01,,.19,,,,
ANZWOG,,23.00,26/05/11,4:1,.21,.215,.22,-7,1580,,
ANZVZL,,25.00,26/05/11,4:1,.036,.045,,,,,
ANZWOH,,25.00,26/05/11,4:1,.076,.081,.082,-9.8,180,,
ANZWOI,,27.00,26/05/11,4:1,.025,.03,.11,,,,
ANZTMA,,17.00,23/06/11,1:1,5.78,,8.24,,,,
ANZTMC,,17.00,23/06/11,1:1,5.60,5.71,7.93,,,,
ANZVMA,,23.00,23/06/11,4:1,.305,.325,.325,,350,,
ANZVMB,,25.00,23/06/11,4:1,.135,.15,.125,-10.5,509,,
ANZVMC,,27.00,23/06/11,4:1,.057,.064,.055,-1.5,2000,,
,
ASX Last Sale Price $34.82,
ASXUMD,,40.00,24/03/11,4:1,.001,,1.89,,,,
ASXTMC,,20.50,23/06/11,1:1,14.91,15.02,,,,,
,
Alumina Last Sale Price $2.23,
AWCWMB,,2.75,24/03/11,1:1,.001,,,,,,
AWCTMC,,1.00,23/06/11,1:1,1.25,1.275,,,,,
AWCVMA,,2.50,23/06/11,1:1,.11,.125,,,,,
,
AWE Last Sale Price $1.56,
AWEWMA,,1.75,24/03/11,1:1,.001,.005,.185,,,,
,
BHP Billiton Last Sale Price $44.56,
BHPWME,,43.00,24/03/11,4:1,.37,,.99,,,,
BHPWMA,,45.00,24/03/11,4:1,.076,,.085,-42.5,30,,
BHPVZM,,47.00,24/03/11,4:1,.001,,.001,-3.9,500,,
BHPWMD,,48.00,24/03/11,4:1,.001,,.135,,,,
BHPWMB,,50.00,24/03/11,4:1,.001,.03,.035,,,,
BHPWOM,,44.00,28/04/11,4:1,.565,.57,.595,+3,3353,,
BHPWON,,46.00,28/04/11,4:1,.345,.35,.35,-8,400,,
BHPWOO,,48.00,28/04/11,4:1,.185,.19,.17,-30,1000,,
BHPVOA,,50.00,28/04/11,4:1,.089,.094,.099,-1.1,1290,,
BHPVZN,,46.00,26/05/11,4:1,.39,.42,.39,,200,,
BHPTMC,,25.00,23/06/11,1:1,19.77,20.33,,,,,
BHPTMD,,31.00,23/06/11,1:1,13.82,14.07,13.09,,10,,
BHPVMA,,38.00,23/06/11,4:1,1.87,1.99,,,,,
BHPVMB,,42.00,23/06/11,4:1,1.12,1.22,1.135,,,,
BHPWOA,,45.00,23/06/11,4:1,.745,.75,.75,+2,790,,
BHPWOB,,47.00,23/06/11,4:1,.52,.525,,,,,
BHPVMC,,48.00,23/06/11,4:1,.365,.395,.31,,100,,
BHPWOG,,49.00,23/06/11,4:1,.34,.345,,,,,
BHPVMD,,50.00,23/06/11,4:1,.23,.27,.26,,200,,
BHPWOH,,51.00,23/06/11,4:1,.21,.215,.19,,290,,
BHPVME,,53.00,23/06/11,4:1,.105,.13,.125,,,,
,
Boart Longyear Last Sale Price $4.28,
BLYWMB,,4.50,24/03/11,1:1,.015,,,,,,
BLYTMC,,2.00,23/06/11,1:1,2.29,2.34,2.61,,,,
BLYVMA,,4.50,23/06/11,1:1,.32,.345,,,,,
,
Bank of Qld Last Sale Price $9.56,
BOQTMC,,6.00,23/06/11,1:1,3.47,,,,,,
,
BlueScope Steel Last Sale Price $1.95,
BSLWMA,,2.50,24/03/11,1:1,.001,,,,,,
BSLWOC,,2.25,28/04/11,2:1,.029,.034,,,,,
BSLWOD,,2.75,28/04/11,2:1,,,,,,,
BSLTMC,,1.50,23/06/11,1:1,.50,.52,,,,,
BSLWOE,,2.25,23/06/11,2:1,.052,.057,.059,+.9,1250,,
BSLWOF,,2.75,23/06/11,2:1,.017,.022,,,,,
,
Brambles Last Sale Price $6.84,
BXBVMF,,7.00,24/03/11,1:1,.039,,,,,,
BXBTMC,,4.00,23/06/11,1:1,2.93,2.96,,,,,
,
C'wlth Bank of Aust Last Sale Price $50.32,
CBAWOL,,47.00,24/03/11,5:1,.665,,.74,-9,500,,
CBAWOM,,51.00,24/03/11,5:1,.079,,.235,,,,
CBAWMA,,52.00,24/03/11,4:1,.008,,.30,,,,
CBAVZJ,,53.00,24/03/11,5:1,.001,,.023,-1.9,100,,
CBAUMA,,54.00,24/03/11,4:1,.001,,.49,,,,
CBAWON,,55.00,24/03/11,5:1,.005,,.125,,,,
CBAWMB,,56.00,24/03/11,4:1,.001,,,,,,
CBAWOA,,51.00,26/05/11,5:1,.46,.465,.45,-21.5,342,,
CBAWOB,,54.00,26/05/11,5:1,.22,.225,.235,-19,2610,,
CBAVZK,,56.00,26/05/11,4:1,.047,.061,.085,,,,
CBAWOC,,57.00,26/05/11,5:1,.091,.096,.205,,,,
CBATME,,34.00,23/06/11,1:1,16.49,17.49,,,,,
CBATMD,,42.00,23/06/11,1:1,8.90,9.80,,,,,
CBAVMA,,48.00,23/06/11,4:1,1.105,1.195,,,,,
CBAVMB,,51.00,23/06/11,4:1,.69,.765,,,,,
CBAVMC,,53.00,23/06/11,4:1,.475,.535,,,,,
CBAVME,,54.00,23/06/11,4:1,.39,.44,,,,,
CBAVMD,,56.00,23/06/11,4:1,.25,.285,,,,,
,
Computershare Last Sale Price $9.13,
CPUTMC,,6.50,23/06/11,1:1,2.75,2.81,,,,,
,
CSL Last Sale Price $33.85,
CSLTMC,,21.50,23/06/11,1:1,12.72,13.29,,,,,
,
David Jones Last Sale Price $4.55,
DJSWMB,,5.00,24/03/11,1:1,.001,,,,,,
,
Equinox Minerals Last Sale Price $5.31,
EQNWMA,,6.25,24/03/11,1:1,.001,,,,,,
EQNTMC,,3.00,23/06/11,1:1,2.33,2.59,2.15,-14,100,,
EQNVMA,,6.00,23/06/11,1:1,.275,.38,,,,,
,
Fortescue Metals Grp Last Sale Price $5.94,
FMGWMA,,7.00,24/03/11,1:1,.001,,.135,,,,
FMGWMB,,7.50,24/03/11,1:1,.001,,.001,-3.1,1000,,
FMGWOA,,7.00,28/04/11,3:1,.039,.044,.16,,,,
FMGWOB,,8.00,28/04/11,3:1,.014,.019,,,,,
FMGVZA,,6.50,26/05/11,2:1,.095,.135,,,,,
FMGTMC,,3.50,23/06/11,1:1,2.50,2.55,3.04,,,,
FMGWOC,,6.00,23/06/11,3:1,.20,.205,.165,,1680,,
FMGVMA,,7.00,23/06/11,1:1,.185,.20,.195,,1150,,
FMGVMB,,7.50,23/06/11,1:1,.105,.12,.115,+1.5,11300,,
FMGWOD,,7.50,23/06/11,3:1,.051,.056,.135,,,,
,
Insurance Aust Grp Last Sale Price $3.36,
IAGTMC,,2.50,23/06/11,1:1,.875,.905,,,,,
,
Incitec Pivot Last Sale Price $4.24,
IPLWMB,,4.00,24/03/11,1:1,.195,,.265,,,,
IPLWMC,,4.25,24/03/11,1:1,.054,,.36,,,,
