Weekly Roundup - Overseas Indices ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-07-11T13:30:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Overseas Market Movements,
,Jul 6,Jul 7,Jul 8,Jul 9,Jul 10,,
New York:,,
,
DJ Indust,"17,683.58","17,776.91","17,515.42","17,548.62","17,760.41",,
DJ Opening,"17,728.08","17,684.92","17,759.01","17,530.38","17,561.12",,
Day's High,"17,734.36","17,793.45","17,759.01","17,764.85","17,797.49",,
Day's low,"17,564.36","17,465.68","17,496.22","17,530.38","17,561.12",,
Nasdaq Comp,4991.94,4997.46,4909.76,4922.40,4997.70,,
S&P 500 Index,2068.76,2081.34,2046.68,2051.31,2076.62,,
Wilshire 5000,"21,869.98","21,994.39","21,628.94","21,686.66","21,954.36",,
NYSE volume ('000),725162,725162,991931,444050,n/a,,
NYSE rises,n/a,n/a,n/a,n/a,n/a,,
NYSE falls,n/a,n/a,n/a,n/a,n/a,,
Transport,8078.53,8179.02,8002.54,8052.83,8201.65,,
NYSE Comp,"10,782.68","10,829.32","10,636.80","10,689.51","10,853.92",,
AMEX Index,2337.67,2340.32,2315.66,2315.29,2367.26,,
Canada:,,
,
DJ S&P TSX Index,"14,593.57","14,624.50","14,412.07","14,278.49","14,411.07",,
London:,,
,
FTSE 100 Index,6535.68,6432.21,6490.70,6581.63,6673.38,,
Europe:,,
,
EURO STOXX 50 Index,3365.20,3294.19,3327.50,3420.03,3528.81,,
Germany:,,
,
German Xetra Dax,"10,890.63","10,676.78","10,747.30","10,996.41","11,315.63",,
France:,,
,
CAC Index,4711.54,4604.64,4639.02,4757.22,4903.07,,
Switzerland:,,
,
Swiss Market Index,8862.78,8764.11,8852.43,8985.08,9134.18,,
Johannesburg:,,
,
FTSE JSE All Share Index,"51,381.22","49,997.79","50,235.76","51,452.36","51,800.70",,
JSE Africa Gold Index,1025.43,1020.52,1006.48,978.48,977.66,,
Italy:,,
,
FTSE Italia All Share Index,"23,099.41","22,439.83","22,970.76","23,759.68","24,443.16",,
Spain:,,
,
IBEX 35,"10,540.1","10,346.0","10,430.3","10,706.4","11,036.1",,
New Zealand:,,
,
NZ Top 50 Capital,5776.62,5803.18,5767.70,5737.44,5725.34,,
NZ Top 10 Capital,1196.29,1200.30,1192.20,1185.16,1180.21,,
Tokyo:,,
,
Nikkei 225 Index,"20,112.12","20,376.59","19,737.64","19,855.50","19,779.83",,
Nikkei high,"20,310.72","20,428.00","20,310.89","19,855.50","19,978.24",,
Nikkei low,"20,012.23","20,337.18","19,737.64","19,115.20","19,720.15",,
Nikkei 300 Index,328.45,331.73,320.75,320.60,321.34,,
Topix Index,1620.36,1637.23,1582.48,1579.89,1583.55,,
Hong Kong:,,
,
Hang Seng Index,"25,236.28","24,975.31","23,516.56","24,392.79","24,901.28",,
China:,,
,
Shanghai A Index,3956.00,3905.94,3675.64,3887.31,4063.43,,
Korea:,,
,
Seoul KOSPI,2053.93,2040.29,2016.21,2027.81,2031.17,,
Taiwan:,,
,
TAIEX Index,9255.96,9250.16,8976.11,8914.13,8914.13,,
Singapore:,,
,
Straits Times Index,3332.94,3340.93,3284.99,3267.40,3279.88,,
Malaysia:,,
,
FTSE Bursa Malaysia KLCI,1717.05,1712.30,1695.83,1701.54,1715.58,,
Indonesia:,,
,
JSX Composite Index,4916.74,4906.05,4871.57,4838.28,4859.03,,
India:,,
,
BSE Sensex Index,"28,208.76","28,171.69","27,687.72","27,573.66","27,661.40",,
Thailand:,,
,
FTSE SET Index,1473.23,1483.77,1470.25,1472.57,1484.90,,
Philippines:,,
,
Manila PSE Index,7455.15,7442.65,7363.43,7377.69,7392.59,,
World:,,
,
MSCI World,1729.50,1724.95,1706.87,1717.47,1743.32,,
Comm Research Index,218.43,216.09,215.82,218.15,218.81,,
Moody's Comm Index,5355.24,5303.02,5290.14,5354.94,5354.94,,
LME Index,2558.3,2455.4,2519.8,2575.9,2559.8,,
,
Source: Thomson Reuters,
