Weekly Roundup - Overseas Indices ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-11-08T14:15:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Overseas Market Movements,
,Nov 3,Nov 4,Nov 5,Nov 6,Nov 7,,
New York:,,
,
DJ Indust,"17,366.24","17,383.84","17,484.53","17,554.47","17,573.93",,
DJ Opening,"17,390.90","17,368.81","17,385.76","17,491.66","17,558.58",,
Day's High,"17,410.65","17,397.23","17,486.59","17,560.31","17,575.33",,
Day's low,"17,339.85","17,278.36","17,385.76","17,440.35","17,493.37",,
Nasdaq Comp,4638.91,4623.64,4620.72,4638.47,4632.53,,
S&P 500 Index,2017.81,2012.10,2023.57,2031.21,2031.92,,
Wilshire 5000,"21,260.26","21,147.03","21,269.72","21,359.81","21,381.83",,
NYSE volume ('000),799075,832253,795563,751049,n/a,,
NYSE rises,n/a,n/a,n/a,n/a,n/a,,
NYSE falls,n/a,n/a,n/a,n/a,n/a,,
Transport,8767.83,8798.91,8839.91,8952.91,8949.11,,
NYSE Comp,"10,808.67","10,758.08","10,824.07","10,843.54","10,864.58",,
AMEX Index,2554.73,2542.84,2559.88,2561.69,2584.65,,
Canada:,,
,
DJ S&P TSX Index,"14,537.62","14,390.43","14,548.26","14,563.38","14,690.83",,
London:,,
,
FTSE 100 Index,6487.97,6453.97,6539.14,6551.15,6567.24,,
Europe:,,
,
DJ Euro Stoxx 50 Index,3082.32,3034.24,3091.54,3102.07,3064.92,,
Germany:,,
,
German Xetra Dax,9251.70,9166.47,9315.48,9377.41,9291.83,,
France:,,
,
CAC Index,4194.03,4130.19,4208.42,4227.68,4189.89,,
Switzerland:,,
,
Swiss Market Index,8751.67,8718.02,8843.17,8863.88,8816.92,,
Johannesburg:,,
,
FTSE JSE All Share Index,"50,022.64","49,788.32","49,717.07","49,587.24","50,079.44",,
JSE Africa Gold Index,1001.34,1008.47,968.97,981.98,1019.22,,
Italy:,,
,
FTSE Italia All Share Index,"20,455.71","20,019.01","20,497.72","20,362.32","20,163.32",,
Spain:,,
,
IBEX 35,"10,374.4","10,154.4","10,276.9","10,261.8","10,126.3",,
New Zealand:,,
,
NZ Top 50 Capital,5418.22,5423.26,5402.15,5403.61,5418.99,,
NZ Top 10 Capital,1168.14,1171.60,1161.46,1158.04,1156.70,,
Tokyo:,,
,
Nikkei 225 Index,Closed,"16,862.47","16,937.32","16,792.48","16,880.38",,
Nikkei high,Closed,"17,127.66","16,995.02","17,045.94","16,938.20",,
Nikkei low,Closed,"16,720.99","16,778.28","16,725.45","16,824.08",,
Nikkei 300 Index,Closed,276.67,277.32,274.31,275.73,,
Topix Index,Closed,1368.65,1371.76,1356.35,1363.67,,
Hong Kong:,,
,
Hang Seng Index,"23,915.97","23,845.66","23,695.62","23,649.31","23,550.24",,
China:,,
,
Shanghai A Index,2544.32,2545.04,2533.11,2540.09,2532.03,,
Korea:,,
,
Seoul KOSPI,1952.97,1935.19,1931.43,1936.48,1939.87,,
Taiwan:,,
,
TAIEX Index,9004.86,8989.18,8962.60,8891.02,8912.62,,
Singapore:,,
,
Straits Times Index,3290.84,3281.57,3287.54,3290.96,3286.39,,
Malaysia:,,
,
FTSE Bursa Malaysia KLCI,1853.34,1847.36,1839.29,1831.98,1824.19,,
Indonesia:,,
,
JSX Composite Index,5085.51,5070.94,5066.83,5034.23,4987.42,,
India:,,
,
BSE Sensex Index,"27,860.38",Closed,"27,915.88",Closed,"27,868.63",,
Thailand:,,
,
FTSE SET Index,1579.18,1585.15,1577.40,1580.77,1578.37,,
Philippines:,,
,
Manila PSE Index,7312.85,7222.01,7208.81,7236.63,7205.72,,
World:,,
,
MSCI World,1699.09,1698.22,1706.51,1707.53,1707.01,,
Comm Research Index,271.12,268.13,268.92,269.79,271.31,,
Moody's Comm Index,5667.24,5628.40,5592.25,5593.41,5593.41,,
LME Index,3135.7,3098.1,3093.7,3112.5,3123.1,,
,
Source: Thomson Reuters,
