Weekly Roundup - Overseas Indices ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2014-09-06T13:45:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Overseas Market Movements,
,Sep 1,Sep 2,Sep 3,Sep 4,Sep 5,,
New York:,,
,
DJ Indust,Closed,"17,067.56","17,078.28","17,069.58","17,137.36",,
DJ Opening,Closed,"17,097.42","17,067.24","17,083.61","17,065.89",,
Day's High,Closed,"17,113.51","17,151.89","17,161.55","17,137.36",,
Day's low,Closed,"17,009.07","17,060.21","17,030.12","17,009.62",,
Nasdaq Comp,Closed,4598.19,4572.57,4562.29,4582.90,,
S&P 500 Index,Closed,2002.28,2000.72,1997.65,2007.71,,
Wilshire 5000,Closed,"21,244.43","21,213.18","21,169.98","21,270.32",,
NYSE volume ('000),Closed,592846,617320,626856,n/a,,
NYSE rises,Closed,n/a,n/a,n/a,n/a,,
NYSE falls,Closed,n/a,n/a,n/a,n/a,,
Transport,Closed,8516.25,8496.93,8549.79,8601.80,,
NYSE Comp,Closed,"11,038.12","11,063.55","11,030.40","11,073.40",,
AMEX Index,Closed,2766.94,2771.47,2752.48,n/a,,
Canada:,,
,
DJ S&P TSX Index,Closed,"15,619.08","15,657.63","15,576.79","15,569.92",,
London:,,
,
FTSE 100 Index,6825.31,6829.17,6873.58,6877.97,6855.10,,
Europe:,,
,
DJ Euro Stoxx 50 Index,3175.05,3180.29,3218.84,3277.25,3275.25,,
Germany:,,
,
German Xetra Dax,9479.03,9507.02,9626.49,9724.26,9747.02,,
France:,,
,
CAC Index,4379.73,4378.33,4421.87,4494.94,4486.49,,
Switzerland:,,
,
Swiss Market Index,8746.97,8757.32,8803.57,8834.75,8788.77,,
Johannesburg:,,
,
FTSE JSE All Share Index,"51,113.87","51,462.57","51,793.65","52,081.22","51,789.40",,
JSE Africa Gold Index,1542.90,1538.07,1508.63,1490.00,1427.22,,
Italy:,,
,
FTSE Italia All Share Index,"21,607.96","21,701.06","22,072.18","22,652.89","22,643.52",,
Spain:,,
,
IBEX 35,"10,746.5","10,755.0","10,886.8","11,100.1","11,148.9",,
New Zealand:,,
,
NZ Top 50 Capital,5215.40,5221.77,5224.40,5228.55,5253.87,,
NZ Top 10 Capital,1165.04,1166.86,1165.15,1164.83,1169.09,,
Tokyo:,,
,
Nikkei 225 Index,"15,476.60","15,668.60","15,728.35","15,676.18","15,668.68",,
Nikkei high,"15,478.77","15,737.36","15,829.38","15,732.76","15,792.64",,
Nikkei low,"15,440.99","15,516.50","15,723.54","15,663.59","15,641.37",,
Nikkei 300 Index,257.93,260.92,261.68,260.82,260.26,,
Topix Index,1283.06,1297.00,1301.52,1296.39,1293.21,,
Hong Kong:,,
,
Hang Seng Index,"24,752.09","24,749.02","25,317.95","25,297.92","25,240.15",,
China:,,
,
Shanghai A Index,2340.12,2372.20,2395.89,2415.05,2435.57,,
Korea:,,
,
Seoul KOSPI,2067.86,2051.58,2051.20,2056.26,2049.41,,
Taiwan:,,
,
TAIEX Index,9513.06,9399.72,9450.35,9428.89,9407.94,,
Singapore:,,
,
Straits Times Index,3314.13,3328.30,3348.77,3346.34,3341.73,,
Malaysia:,,
,
FTSE Bursa Malaysia KLCI,Closed,1867.69,1864.87,1869.21,1868.46,,
Indonesia:,,
,
JSX Composite Index,5177.62,5201.59,5224.14,5205.32,5217.34,,
India:,,
,
BSE Sensex Index,"26,867.55","27,019.39","27,139.94","27,085.93","27,026.70",,
Thailand:,,
,
FTSE SET Index,1565.35,1568.60,1583.27,1579.73,1584.32,,
Philippines:,,
,
Manila PSE Index,7083.49,7106.56,7206.02,7204.11,7263.58,,
World:,,
,
MSCI World,1748.31,1747.20,1751.97,1748.59,1750.61,,
Comm Research Index,Closed,289.97,290.99,289.32,288.71,,
Moody's Comm Index,Closed,6028.07,6005.61,5996.22,5996.22,,
LME Index,3266.8,3274.7,3253.4,3279.3,3285.2,,
,
Source: Thomson Reuters,
