Weekly Roundup - Overseas Indices ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-11-07T13:45:01+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Overseas Market Movements,
,Nov 2,Nov 3,Nov 4,Nov 5,Nov 6,,
New York:,,
,
DJ Indust,"17,828.76","17,918.15","17,867.58","17,863.43","17,910.33",,
DJ Opening,"17,672.62","17,819.74","17,929.58","17,871.25","17,855.22",,
Day's High,"17,845.90","17,977.85","17,964.12","17,929.51","17,912.04",,
Day's low,"17,655.02","17,796.02","17,828.83","17,779.19","17,768.60",,
Nasdaq Comp,5127.15,5145.13,5142.48,5127.74,5147.12,,
S&P 500 Index,2104.05,2109.79,2102.31,2099.93,2099.20,,
Wilshire 5000,"21,897.79","21,961.26","21,885.96","21,866.46","21,865.12",,
NYSE volume ('000),1140876,868207,936502,934493,n/a,,
NYSE rises,n/a,n/a,n/a,n/a,n/a,,
NYSE falls,n/a,n/a,n/a,n/a,n/a,,
Transport,8242.95,8206.71,8153.29,8180.15,8241.43,,
NYSE Comp,"10,579.87","10,609.92","10,563.96","10,548.36","10,513.36",,
NYSE AMEX Comp Idx,2302.40,2320.96,2311.70,2294.21,2253.70,,
Canada:,,
,
DJ S&P TSX Index,"13,623.01","13,710.31","13,661.82","13,558.78","13,553.30",,
London:,,
,
FTSE 100 Index,6361.80,6383.61,6412.88,6364.90,6353.83,,
Europe:,,
,
EURO STOXX 50 Index,3434.50,3442.68,3439.16,3447.49,3468.21,,
Germany:,,
,
German Xetra Dax,"10,950.67","10,951.15","10,845.24","10,887.74","10,988.03",,
France:,,
,
CAC Index,4916.21,4936.18,4948.29,4980.04,4984.15,,
Switzerland:,,
,
Swiss Market Index,8936.08,8935.50,8951.76,8990.16,8970.27,,
Johannesburg:,,
,
FTSE JSE All Share Index,"53,860.26","54,076.07","54,609.01","54,073.01","52,964.07",,
JSE Africa Gold Index,1039.54,1046.76,1045.39,984.80,910.50,,
Italy:,,
,
FTSE Italia All Share Index,"24,172.90","24,143.43","24,009.84","23,919.23","24,237.57",,
Spain:,,
,
IBEX 35,"10,418.2","10,465.2","10,473.5","10,431.2","10,453.2",,
New Zealand:,,
,
NZ Top 50 Capital,5983.84,6021.97,6071.21,6073.63,6069.74,,
NZ Top 10 Capital,1204.53,1216.01,1225.86,1225.28,1221.45,,
Tokyo:,,
,
Nikkei 225 Index,"18,683.24",Closed,"18,926.91","19,116.41","19,265.60",,
Nikkei high,"18,861.11",–,"19,151.89","19,167.09","19,294.15",,
Nikkei low,"18,641.22",–,"18,926.91","18,995.96","19,164.86",,
Nikkei 300 Index,308.70,–,311.75,314.78,316.19,,
Topix Index,1526.97,–,1540.43,1555.10,1563.59,,
Hong Kong:,,
,
Hang Seng Index,"22,370.04","22,568.43","23,053.57","23,051.04","22,867.33",,
China:,,
,
Shanghai A Index,3481.94,3473.12,3622.98,3689.38,3759.86,,
Korea:,,
,
Seoul KOSPI,2035.24,2048.40,2052.77,2049.41,2041.07,,
Taiwan:,,
,
TAIEX Index,8614.77,8713.19,8857.02,8850.18,8693.57,,
Singapore:,,
,
Straits Times Index,2974.41,2999.56,3040.48,3023.65,3010.47,,
Malaysia:,,
,
FTSE Bursa Malaysia KLCI,1664.07,1677.56,1685.62,1688.54,1685.70,,
Indonesia:,,
,
JSX Composite Index,4464.96,4533.09,4612.57,4577.23,4566.55,,
India:,,
,
BSE Sensex Index,"26,559.15","26,590.59","26,552.92","26,304.20","26,265.24",,
Thailand:,,
,
FTSE SET Index,1413.34,1412.62,1423.42,1413.16,1414.54,,
Philippines:,,
,
Manila PSE Index,7198.85,7210.73,7201.02,7122.45,7118.20,,
World:,,
,
MSCI World,1715.18,1717.39,1713.87,1710.78,1704.39,,
Comm Research Index,195.44,198.09,194.66,192.96,191.56,,
Moody's Comm Index,4922.69,4925.34,4920.94,4864.86,4864.86,,
LME Index,2321.7,2321.7,2322.5,2289.0,2285.1,,
,
Source: Thomson Reuters,
