Weekly Roundup - Overseas Indices ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2013-11-23T14:30:00+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Overseas Market Movements,
,Nov 18,Nov 19,Nov 20,Nov 21,Nov 22,,
New York:,,
,
DJ Indust,"15,976.02","15,967.03","15,900.82","16,009.99","16,064.77",,
DJ Opening,"15,962.72","15,974.06","15,971.20","15,908.07","16,008.71",,
Day's High,"16,030.28","16,025.85","16,016.85","16,016.04","16,068.78",,
Day's low,"15,942.17","15,943.78","15,865.37","15,908.07","15,976.27",,
Nasdaq Comp,3949.07,3931.55,3921.27,3969.16,3991.65,,
S&P 500 Index,1791.53,1787.87,1781.37,1795.85,1804.76,,
Wilshire 5000,"19,005.34","18,940.87","18,878.08","19,059.16","19,151.32",,
NYSE volume ('000),"65,474,800","64,497,800","62,170,900","66,806,300","60,668,200",,
NYSE rises,1171,905,999,2244,1835,,
NYSE falls,1833,2072,1997,768,1150,,
Transport,7186.53,7115.01,7094.72,7173.36,7199.37,,
NYSE Comp,"10,167.16","10,135.65","10,096.44","10,162.40","10,205.72",,
AMEX Index,2427.88,2417.15,2398.45,2387.46,2389.70,,
Canada:,,
,
DJ S&P TSX Index,"13,458.06","13,442.77","13,430.01","13,475.33","13,478.34",,
London:,,
,
FTSE 100 Index,6723.46,6698.01,6681.08,6681.33,6674.30,,
Europe:,,
,
DJ Euro Stoxx 50 Index,3081.30,3049.17,3047.32,3044.34,3055.98,,
Germany:,,
,
German Xetra Dax,9225.43,9193.29,9202.07,9196.08,9219.04,,
France:,,
,
CAC Index,4320.68,4272.29,4268.37,4253.90,4278.53,,
Switzerland:,,
,
Swiss Market Index,8351.38,8300.12,8281.21,8268.69,8250.43,,
Johannesburg:,,
,
FTSE JSE All Share Index,"45,428.85","45,138.13","45,201.08","44,741.55","44,435.61",,
JSE Africa Gold Index,1305.48,1273.17,1236.33,1186.44,1184.53,,
Italy:,,
,
FTSE Italia All Share Index,"20,314.00","19,981.23","19,943.28","20,048.89","20,032.30",,
Spain:,,
,
IBEX 35,9783.1,9629.8,9559.5,9599.3,9677.4,,
New Zealand:,,
,
NZ Top 50 Capital,4892.04,4862.51,4840.36,4818.37,4818.00,,
NZ Top 10 Capital,1136.58,1126.24,1125.28,1124.94,1118.29,,
Tokyo:,,
,
Nikkei 225 Index,"15,164.30","15,126.56","15,076.08","15,365.60","15,381.72",,
Nikkei high,"15,273.61","15,163.06","15,209.67","15,377.00","15,579.39",,
Nikkei low,"15,106.82","15,020.33","15,069.98","15,168.47","15,307.44",,
Nikkei 300 Index,252.91,251.93,251.19,254.10,254.70,,
Topix Index,1241.67,1236.86,1233.43,1246.31,1248.57,,
Hong Kong:,,
,
Hang Seng Index,"23,660.06","23,657.81","23,700.86","23,580.29","23,696.28",,
China:,,
,
Shanghai A Index,2300.17,2295.84,2309.96,2309.06,2299.23,,
Korea:,,
,
Seoul KOSPI,2010.81,2031.64,2017.24,1993.78,2006.23,,
Taiwan:,,
,
TAIEX Index,8191.46,8260.21,8204.46,8099.45,8116.78,,
Singapore:,,
,
Straits Times Index,3203.03,3192.08,3184.23,3172.38,3172.85,,
Malaysia:,,
,
FTSE Bursa Malaysia KLCI,1792.39,1807.16,1798.69,1794.65,1794.52,,
Indonesia:,,
,
JSX Composite Index,4393.59,4398.34,4350.79,4326.21,4317.96,,
India:,,
,
BSE Sensex Index,"20,850.74","20,890.82","20,635.13","20,229.05","20,217.39",,
Thailand:,,
,
FTSE SET Index,1423.96,1412.44,1404.81,1375.86,1359.07,,
Philippines:,,
,
Manila PSE Index,6343.25,6267.85,6155.34,6122.89,6084.84,,
World:,,
,
MSCI World,1622.82,1616.44,1611.34,1616.34,1623.15,,
Comm Research Index,273.48,273.03,273.86,276.11,275.78,,
Moody's Comm Index,5638.31,5632.42,5627.76,5621.33,5625.41,,
LME Index,3028.1,3033.9,3034.5,3040.8,3063.2,,
,
Source: Thomson Reuters,
