Weekly Roundup - Overseas Indices ,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Sunday at 2011-10-23T16:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Overseas Market Movements,
,Oct 17,Oct 18,Oct 19,Oct 20,Oct 21,,
New York:,,
,
DJ Indust,"11,397.00","11,577.05","11,504.62","11,541.78","11,808.79",,
DJ Opening,"11,643.35","11,396.17","11,577.54","11,502.13","11,543.22",,
Day's High,"11,643.35","11,652.74","11,633.70","11,581.25","11,812.46",,
Day's low,"11,378.35","11,296.12","11,469.17","11,391.14","11,542.84",,
Nasdaq Comp,2614.92,2657.43,2604.04,2598.62,2637.46,,
S&P 500 Index,1200.86,1225.38,1209.88,1215.39,1238.25,,
Wilshire 5000,"12,512.69","12,784.53","12,606.25","12,660.89","12,908.92",,
NYSE volume ('000),"90,401","1,083,279","96,245","95,679","1,188,046",,
NYSE rises,573,2537,834,1791,2610,,
NYSE falls,2433,487,2174,1168,388,,
Transport,4560.48,4699.84,4636.98,4709.58,4813.83,,
NYSE Comp,7188.66,7341.73,7240.26,7273.90,7431.10,,
AMEX Index,2159.51,2186.73,2153.24,2164.29,2219.16,,
Canada:,,
,
DJ S&P TSX Index,"11,923.04","12,053.11","11,849.50","11,830.33","11,949.49",,
London:,,
,
FTSE 100 Index,5436.70,5410.35,5450.49,5384.68,5488.65,,
Europe:,,
,
DJ Euro Stoxx 50 Index,2315.89,2306.81,2330.08,2271.77,2337.51,,
Germany:,,
,
German Xetra Dax,5859.43,5877.41,5913.53,5766.48,5970.96,,
France:,,
,
CAC Index,3166.06,3141.10,3157.34,3084.07,3171.34,,
Switzerland:,,
,
Swiss Market Index,5723.41,5682.51,5699.98,5657.66,5753.52,,
Johannesburg:,,
,
FTSE JSE All Share Index,"31,095.23","31,054.20","31,197.35","30,836.89","31,449.99",,
JSE Africa Gold Index,2835.21,2786.52,2812.92,2776.69,2794.75,,
Italy:,,
,
FTSE Italia All Share Index,"16,705.45","16,757.09","17,036.51","16,515.75","16,915.04",,
Spain:,,
,
IBEX 35,8864.3,8811.3,8849.5,8608.2,8853.0,,
New Zealand:,,
,
NZ Top 50 Capital,3316.96,3279.11,3300.03,3289.77,3281.16,,
NZ Top 10 Capital,858.53,845.42,854.71,854.57,851.82,,
Tokyo:,,
,
Nikkei 225 Index,8879.60,8741.91,8772.54,8682.15,8678.89,,
Nikkei high,8911.70,8773.99,8831.55,8733.60,8700.49,,
Nikkei low,8856.58,8727.39,8745.36,8672.21,8652.26,,
Nikkei 300 Index,153.97,151.70,151.70,150.76,150.35,,
Topix Index,761.88,751.24,751.49,746.02,744.21,,
Nikkei vol (mil),1453,1170,n/a,1458,1320,,
Hong Kong:,,
,
Hang Seng Index,"18,873.99","18,076.46","18,309.22","17,983.10","18,025.72",,
China:,,
,
Shanghai A Index,2556.27,2496.64,2490.35,2442.03,2427.27,,
Korea:,,
,
Seoul KOSPI,1865.18,1838.90,1855.92,1805.09,1838.38,,
Taiwan:,,
,
TAIEX Index,7461.12,7359.48,7353.37,7244.32,7254.51,,
Singapore:,,
,
Straits Times Index,2778.97,2724.69,2720.21,2694.01,2712.41,,
Malaysia:,,
,
FTSE Bursa Malaysia KLCI,1465.35,1439.94,1450.25,1441.18,1438.83,,
Indonesia:,,
,
JSX Composite Index,3729.02,3622.03,3685.31,3622.78,3620.66,,
India:,,
,
BSE Sensex Index,"17,025.09","16,748.29","17,085.34","16,936.89","16,785.64",,
Thailand:,,
,
FTSE SET Index,971.63,952.75,938.19,909.10,916.34,,
Philippines:,,
,
Manila PSE Index,4214.45,4157.26,4193.55,4170.57,4166.60,,
World:,,
,
MSCI World,1171.84,1177.54,1174.97,1166.92,1194.3,,
Comm Research Index,314.75,315.11,310.99,307.87,311.28,,
Moody's Comm Index,6404.82,6397.54,6397.54,6328.66,6277.58,,
LME Index,3374.3,3355.3,3279.6,3096.8,3242.8,,
,
Source: Thomson Reuters,
