S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,,,,
Trading data for Wednesday, January 5, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4820.9 at 2011-01-05T16:38:15. Report at Wednesday, January 5, 2011. Processed Thursday at 2011-01-06T01:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share c,P/E ratio
2.37,1.825,2.37,2.27,ABP,Abacus Prop stp,2.33,+6,9846,2.29,2.37,3.15,,.49,.58,1.35,1.53,152.3,,
3.72,2.293,3.34,3.24,ABC,Adelaide Brighton,3.24,-8,15444,3.23,3.33,15.50,f,1.52,1.16,4.78,23.60,13.7,,
16.92,13.51,15.30,15.17,AGK,AGL Energy,15.22,-1,8049,15.20,15.28,59.00,,1.34,5.89,3.88,79.30,19.2,,
4.95,2.25,2.69,2.66,ALS,Alesco Corp,2.66,-1,2399,2.66,2.68,7.00,,-,.60,2.63,-132.84,-,,
2.67,1.45,2.63,2.51,AWC,Alumina,2.62,+12,317517,2.61,2.63,4.23,f,.14,1.22,1.61,.59,444.1,,
7.04,5.73,6.78,6.70,AMC,Amcor,6.70,-9,27087,6.70,6.74,29.50,,.54,1.49,4.40,15.80,42.4,,
6.64,4.85,5.25,5.16,AMP,AMP,5.21,-3,57170,5.19,5.21,31.00,p,1.28,.90,5.95,39.80,13.1,,
13.79,9.95,12.86,12.53,ANN,Ansell,12.77,+8,6234,12.62,12.88,30.50,,2.94,2.22,2.39,89.60,14.3,,
26.23,19.95,23.39,23.00,ANZ,ANZ Banking Grp,23.18,-8,62251,23.17,23.19,126.00,f,1.42,10.38,5.44,178.90,13.0,,
4.21,3.14,4.06,3.99,APA,APA Grp stp,4.01,-3,7377,4.00,4.05,32.75,,.59,1.28,8.17,19.40,20.7,,
2.54,1.68,1.91,1.87,APN,APN News & Media,1.89,-3.5,4651,1.89,1.95,9.00,,1.86,-.75,4.76,16.70,11.3,,
7.95,3.89,5.34,5.24,AQP,Aquarius Platinum,5.26,-9,9086,5.23,5.33,6.59,,1.08,-,1.25,7.15,73.6,,
10.31,6.464,9.86,9.57,AQA,Aquila Res,9.68,-12,3667,9.52,9.83,-,,-,-,-,-10.90,-,,
1.84,.92,1.02,.995,AAD,Ardent Leisure Grp stp,.995,-1.5,10130,.995,1.02,10.75,,.59,.92,10.80,6.30,15.8,,
4.73,2.52,3.00,2.92,ALL,Aristocrat Leisure,2.94,-9,18284,2.94,2.96,3.50,,-,.15,1.19,-15.00,-,,
1.94,1.44,1.59,1.56,AIO,Asciano Grp,1.57,-1.5,97046,1.565,1.57,-,,-,.08,-,-31.60,-,,
43.89,28.02,38.03,37.71,ASX,ASX,37.90,-19,4756,37.80,38.00,173.10,f,1.10,3.49,4.57,190.40,19.9,,
3.23,1.68,3.02,2.95,AGO,Atlas Iron,2.97,-6,26309,2.96,2.97,-,,-,-,-,-9.60,-,,
2.31,.27,2.29,2.11,AUT,Aurora Oil & Gas,2.15,-13,18055,2.13,2.21,-,,-,-,-,-1.19,-,,
3.20,1.455,3.20,3.16,ASL,Ausdrill,3.19,-,11063,3.16,3.20,11.00,f,2.16,1.78,3.45,23.71,13.5,,
2.09,1.54,1.895,1.87,AIX,Aust Infra unt,1.88,-,11026,1.875,1.895,10.00,,3.32,2.61,5.32,33.22,5.7,,
1.365,.835,.945,.925,AUN,Austar United,.925,-2,8960,.925,.96,-,,-,-.28,-,3.50,26.4,,
3.09,2.20,2.87,2.80,ALZ,Australand Prop stp,2.86,-3,5782,2.82,2.88,20.50,,.73,3.44,7.17,14.90,19.2,,
3.79,1.535,3.50,3.39,AVO,Avoca Res,3.43,-20,12546,3.43,3.46,-,,-,.93,-,20.82,16.5,,
3.17,1.465,1.78,1.755,AWE,AWE,1.78,+.5,15122,1.765,1.78,-,,-,1.60,-,-5.55,-,,
6.72,4.86,6.33,6.31,AXA,AXA Asia Pacific,6.31,-,29412,6.31,6.32,18.50,p,1.66,1.01,2.93,30.79,20.5,,
13.03,9.68,10.36,10.22,BOQ,Bank of Qld,10.29,-2,3931,10.27,10.30,52.00,f,1.55,7.55,5.05,80.60,12.8,,
1.04,.595,.875,.85,BPT,Beach Energy,.855,-.5,46786,.85,.865,1.75,p,1.78,-,2.05,3.12,27.4,,
10.48,7.72,9.91,9.83,BEN,Bendigo & Adelaide,9.88,-,5945,9.82,9.91,58.00,f,1.16,5.27,5.87,67.40,14.7,,
46.59,35.58,45.37,44.94,BHP,BHP Billiton,45.01,-44,100272,45.01,45.19,95.12,f,2.82,10.21,2.11,268.22,16.8,,
12.32,7.31,8.49,8.38,BBG,Billabong Intl,8.43,-2,10984,8.36,8.46,36.00,p,1.62,.40,4.27,58.30,14.5,,
3.32,1.845,2.31,2.25,BSL,BlueScope Steel,2.25,-7,124536,2.25,2.26,5.00,f,1.38,2.53,2.22,6.90,32.6,,
4.78,2.43,4.78,4.62,BLY,Boart Longyear,4.66,-5,44984,4.60,4.68,2.22,p,3.67,1.50,.48,8.15,57.2,,
6.00,4.15,4.90,4.76,BLD,Boral,4.80,-5,43966,4.76,4.86,13.50,f,-,3.92,2.81,-15.20,-,,
1.605,.905,1.17,1.155,BOW,Bow Energy,1.16,-1.5,6568,1.155,1.16,-,,-,-,-,2.70,43.0,,
9.44,5.70,9.13,9.00,BKN,Bradken,9.02,-10,2800,9.00,9.13,34.00,f,1.59,2.10,3.77,54.10,16.7,,
7.75,5.11,7.09,6.95,BXB,Brambles,7.01,-,41030,6.97,7.09,25.00,p,1.48,.88,3.57,36.96,19.0,,
2.09,1.69,1.76,1.735,BWP,Bunnings W'house unt,1.75,+1,7643,1.75,1.77,12.08,,1.84,1.88,6.90,22.18,7.9,,
6.38,4.25,5.83,5.67,CAB,Cabcharge Aust,5.82,+12,1694,5.80,5.95,34.00,f,1.41,2.34,5.84,47.80,12.2,,
14.95,8.72,14.87,14.58,CTX,Caltex Aust,14.82,-12,6637,14.78,14.86,55.00,f,.63,10.76,3.71,34.40,43.1,,
.615,.30,.50,.475,CVN,Carnarvon Pet,.49,+1,52298,.49,.495,-,,-,.04,-,2.10,23.3,,
5.86,4.33,4.70,4.55,CRZ,carsales.com,4.57,-4,1762,4.56,4.70,14.90,f,1.25,.38,3.26,18.60,24.6,,
2.03,1.74,1.80,1.76,CFX,CFS Retail Prop unt,1.78,-,137508,1.775,1.795,12.50,,1.01,2.02,7.02,12.65,14.1,,
4.92,3.24,4.70,4.64,CGF,Challenger FSG,4.69,-1,16906,4.65,4.74,14.50,,3.81,-,3.09,55.30,8.5,,
3.16,2.06,2.44,2.38,CHC,Charter Hall Grp forus,2.40,-6,2773,2.40,2.53,14.40,,.01,2.24,6.00,.08,3000.0,,
3.25,2.25,2.90,2.84,CQO,Charter Hall Office unt,2.89,+3,19172,2.89,2.90,17.75,,-,4.20,6.14,-19.00,-,,
