S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4584.9 at 16:36 5/8/2010  Report at 19:05 Thursday 5/8/2010. Processed 19:20 Thursday 5/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.33,0.425,0.42,ABP,Abacus Prop stp,0.425,0.5,"15,868",0.42,0.425,3.9,,-,0.60,9.18,-2.32,-
3.35,2.31,3.25,3.15,ABC,Adelaide Brighton,3.17,,"16,250",3.15,3.17,13.5,f,1.51,1.21,4.26,20.4,15.5
15.69,13.37,15.00,14.90,AGK,AGL Energy Ltd,14.99,8,"7,549",14.98,15.00,57,f,0.47,6.21,3.80,27,55.5
5.91,2.25,2.64,2.52,ALS,Alesco Corp,2.59,,"4,066",2.50,2.65,7,,-,0.60,2.70,-132.84,-
2.06,1.45,1.64,1.62,AWC,Alumina Ltd,1.64,3,"113,531",1.635,1.64,2,f,-,1.21,1.22,-1.2,-
7.04,4.538,6.57,6.49,AMC,Amcor Ltd,6.52,5,"24,514",6.51,6.53,29.5,,0.71,2.25,4.52,20.9,31.2
6.97,5.06,5.49,5.41,AMP,AMP Ltd,5.42,4,"53,341",5.42,5.45,30,p,1.24,0.80,5.54,37.1,14.6
13.73,9.07,13.32,13.09,ANN,Ansell Ltd,13.25,12,"6,647",13.20,13.29,29,,2.82,1.92,2.19,81.7,16.2
26.23,18.73,23.37,23.09,ANZ,ANZ Banking Grp,23.21,7,"57,399",23.17,23.22,108,f,1.34,9.99,4.65,144.8,16.0
3.83,2.65,3.76,3.71,APA,APA Grp stp,3.75,2,"5,680",3.74,3.75,31.75,,0.79,-,8.47,25,15.0
2.61,1.63,2.15,2.08,APN,APN News & Media,2.09,-1,"7,293",2.09,2.15,4,f,4.17,-0.78,1.91,16.7,12.5
7.95,3.89,4.84,4.75,AQP,Aquarius Platinum,4.78,,"13,234",4.76,4.80,2.26,,9.20,-,0.47,20.79,23.0
11.38,5.382,8.27,8.04,AQA,Aquila Res,8.16,16,"5,351",8.16,8.25,-,,-,-,-,-14.8,-
1.845,0.94,1.00,0.99,AAD,Ardent Leisure stp,1.00,,"4,630",0.995,1.00,14.3,,0.19,1.10,14.30,2.73,36.6
5.75,3.34,3.49,3.41,ALL,Aristocrat Leisure,3.48,9,"16,645",3.46,3.49,4.5,,-,0.07,1.29,-31.3,-
1.94,1.435,1.72,1.695,AIO,Asciano Grp stp,1.71,2.5,"78,621",1.70,1.71,-,,-,0.10,-,-41.9,-
37.16,28.02,29.87,29.55,ASX,ASX Ltd,29.84,26,"11,471",29.65,29.87,163.6,f,1.10,3.19,5.48,180.6,16.5
3.05,1.57,2.14,2.08,AGO,Atlas Iron Ltd,2.12,6,"21,521",2.11,2.12,-,,-,-,-,-15.5,-
5.95,1.71,2.57,2.52,AAX,Ausenco Ltd,2.57,4,"2,168",2.54,2.57,9.5,f,2.00,0.62,3.70,19,13.5
2.09,1.44,1.90,1.86,AIX,Aust Infra unt,1.895,3,"28,954",1.89,1.895,10,,1.94,2.62,5.28,19.37,9.8
1.465,0.84,0.98,0.945,AUN,Austar United,0.98,3.5,"49,937",0.97,0.985,-,,-,-0.28,-,3.5,28.0
3.05,2.125,2.80,2.70,ALZ,Australand Prop stp,2.80,8,"7,200",2.75,2.80,12,,1.24,3.44,4.29,14.9,18.8
