S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4890.1 at 16:38 19/3/2010  Report at 19:05 Friday 19/3/2010. Processed 19:55 Friday 19/3/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.255,0.42,0.395,ABP,Abacus Prop stp,0.42,2,"75,018",0.41,0.42,5.75,,-,0.60,13.69,-2.32,-
3.01,1.84,2.66,2.56,ABC,Adelaide Brighton,2.61,-3,"10,109",2.57,2.64,13.5,f,1.51,1.21,5.17,20.4,12.8
15.46,13.07,15.15,14.99,AGK,AGL Energy Ltd,15.09,12,"13,322",15.07,15.11,57,f,0.47,6.21,3.78,27,55.9
5.91,0.97,3.18,3.12,ALS,Alesco Corp,3.13,-2,"2,529",3.13,3.16,14,f,-,0.65,4.47,-17.36,-
2.06,0.96,1.74,1.70,AWC,Alumina Ltd,1.735,1.5,"146,765",1.73,1.735,2,f,-,1.21,1.15,-1.2,-
6.35,4.042,6.17,6.02,AMC,Amcor Ltd,6.11,3,"108,673",6.08,6.12,29.5,,0.71,2.25,4.83,20.9,29.2
6.97,4.27,6.31,6.23,AMP,AMP Ltd,6.31,1,"64,780",6.28,6.32,30,p,1.24,0.80,4.75,37.1,17.0
12.37,7.58,12.37,11.86,ANN,Ansell Ltd,12.18,31,"12,162",12.17,12.18,29,,2.82,1.92,2.38,81.7,14.9
25.25,14.28,25.11,24.82,ANZ,ANZ Banking Grp,25.11,23,"78,905",25.08,25.11,102,f,1.67,10.72,4.06,170.4,14.7
3.68,2.60,3.49,3.36,APA,APA Grp stp,3.36,-9,"26,444",3.35,3.39,31.75,,0.79,-,9.45,25,13.4
2.61,1.09,2.33,2.29,APN,APN News & Media,2.32,1,"11,991",2.30,2.33,4,f,4.17,-0.78,1.72,16.7,13.9
7.95,3.098,6.99,6.83,AQP,Aquarius Platinum,6.99,8,"10,214",6.94,6.99,2.26,,9.20,-,0.32,20.79,33.6
11.38,2.345,11.00,10.69,AQA,Aquila Res,11.00,8,"30,728",10.80,11.00,-,,-,-,-,-14.8,-
1.845,0.94,1.375,1.34,AAD,Ardent Leisure stp,1.375,2,"6,413",1.355,1.375,14.3,,0.19,1.10,10.40,2.73,50.4
5.75,3.24,4.43,4.32,ALL,Aristocrat Leisure,4.33,-5,"9,005",4.33,4.35,4.5,,-,0.07,1.04,-31.3,-
5.31,2.49,-,-,AOE,Arrow Energy,5.29,,57,5.83,4.72,-,,-,2.13,-,15.38,34.4
1.94,0.576,1.92,1.87,AIO,Asciano Grp stp,1.87,-3,"244,653",1.865,1.89,-,,-,0.10,-,-41.9,-
37.90,28.80,36.63,35.92,ASX,ASX Ltd,35.96,-74,"14,756",35.95,36.03,163.6,f,1.10,3.19,4.55,180.6,19.9
2.55,1.15,2.47,2.38,AGO,Atlas Iron Ltd,2.40,-4,"29,433",2.38,2.41,-,,-,-,-,-15.5,-
5.95,2.43,4.18,4.10,AAX,Ausenco Ltd,4.18,5,"2,504",4.12,4.18,9.5,f,2.00,0.62,2.27,19,22.0
1.95,1.18,1.395,1.39,AAC,Aust Agriculture,1.395,,"4,122",1.37,1.40,-,,-,2.42,-,-20.3,-
2.01,1.18,1.965,1.925,AIX,Aust Infra unt,1.96,,"11,453",1.93,1.96,10,p,1.94,2.62,5.10,19.37,10.1
1.465,0.65,1.22,1.185,AUN,Austar United,1.205,1,"48,427",1.18,1.205,-,,-,-0.31,-,4.7,25.6
0.585,0.216,0.53,0.51,ALZ,Australand Prop stp,0.515,,"29,895",0.515,0.525,8,,-,0.68,15.53,-13.4,-
2.26,1.415,2.05,1.98,AVO,Avoca Res,2.05,5,"17,557",2.01,2.05,-,,-,0.79,-,12.49,16.4
1.337,0.791,0.955,0.94,AWB,AWB Ltd,0.945,-1,"50,377",0.945,0.95,5,,3.70,1.81,5.29,18.5,5.1
3.17,2.17,2.71,2.67,AWE,AWE Ltd,2.68,-5,"17,211",2.68,2.69,-,,-,1.74,-,1.43,187.4
6.72,3.25,6.31,6.27,AXA,AXA Asia Pacific,6.29,2,"48,483",6.28,6.30,18.5,p,1.89,1.12,2.94,34.89,18.0
13.49,7.384,11.51,11.38,BOQ,Bank of Qld,11.49,1,"2,728",11.39,11.49,52,f,1.46,6.62,4.53,75.9,15.1
1.04,0.655,0.78,0.74,BPT,Beach Energy Ltd,0.765,2,"103,161",0.765,0.77,1.75,p,9.17,1.27,2.29,16.05,4.8
10.48,5.901,10.08,9.91,BEN,Bendigo & Adelaide,10.03,3,"9,280",9.96,10.04,43,f,0.83,5.16,4.29,35.53,28.2
44.49,31.25,43.29,43.10,BHP,BHP Billiton Ltd,43.20,4,"74,504",43.15,43.20,95.15,f,1.95,8.76,2.20,185.29,23.3
12.19,7.276,10.92,10.59,BBG,Billabong Intl,10.83,17,"10,109",10.73,10.90,36,p,1.59,0.84,3.32,57.2,18.9
3.336,0.514,2.38,2.31,BTA,Biota Hldgs,2.38,2,"7,843",2.32,2.38,-,,-,0.60,-,36.6,6.5
3.48,1.812,2.86,2.82,BSL,BlueScope Steel,2.82,-2,"99,264",2.82,2.83,5,,-,2.47,1.77,-61.37,-
0.41,0.069,0.315,0.31,BLY,Boart Longyear,0.315,0.5,"712,383",0.315,0.32,-,,-,0.14,-,-0.67,-
6.40,3.23,5.64,5.55,BLD,Boral Ltd,5.60,,"17,605",5.57,5.61,12.5,f,1.82,4.23,2.23,22.7,24.7
7.97,1.56,7.94,7.79,BKN,Bradken Ltd,7.82,-11,"8,594",7.79,7.93,26,f,1.67,1.58,3.32,43.3,18.1
8.37,4.74,7.56,7.40,BXB,Brambles Ltd,7.49,6,"69,042",7.48,7.52,25,p,1.38,0.66,3.34,34.45,21.7
1.945,1.506,1.925,1.885,BWP,Bunnings Warehouse unt,1.925,2.5,"31,440",1.88,1.93,10.97,,1.27,1.83,5.70,13.89,13.9
7.09,4.71,6.12,6.06,CAB,Cabcharge Aust,6.12,6,"1,468",6.08,6.12,34,f,1.44,-,5.56,48.9,12.5
14.00,8.01,11.28,11.07,CTX,Caltex Aust,11.12,-20,"11,770",11.10,11.12,25,f,4.65,10.48,2.25,116.3,9.6
0.885,0.33,0.50,0.48,CVN,Carnarvon Pet,0.50,2,"25,545",0.495,0.50,-,,-,0.05,-,3.3,15.2
5.86,3.56,5.86,5.45,CRZ,Carsales Com Ltd,5.71,26,"11,940",5.50,5.74,6.6,f,1.24,0.01,1.16,8.2,69.6
4.24,1.67,4.17,4.04,CEY,Centennial Coal,4.14,7,"53,248",4.07,4.15,8,p,1.98,1.87,1.93,15.8,26.2
2.12,1.415,1.925,1.89,CFX,CFS Retail Prop unt,1.915,,"92,763",1.91,1.925,12.5,,-,1.99,6.53,-1.9,-
4.50,1.075,4.15,4.03,CGF,Challenger FSG Ltd,4.14,11,"32,220",4.05,4.17,13.5,,2.61,3.36,3.26,35.2,11.8
0.749,0.22,0.71,0.695,CHC,Charter Hall Grp forus,0.71,0.5,"142,967",0.705,0.715,2.6,,-,0.60,3.66,-23.57,-
0.355,0.14,0.285,0.28,CQO,Charter Hall Office unt,0.285,,"142,287",0.28,0.285,2.5,,4.01,0.44,8.77,10.03,2.8
0.735,0.185,0.58,0.56,CQR,Charter Hall Retail unt,0.575,0.5,"54,153",0.57,0.575,6,,-,0.72,10.43,-45.58,-
11.72,8.08,11.28,11.17,CCL,Coca-Cola Amatil,11.28,4,"10,853",11.21,11.28,43.5,f,1.39,1.38,3.86,60.5,18.6
69.79,46.21,69.49,68.50,COH,Cochlear Ltd,69.49,124,"3,498",69.45,69.50,190,f,1.27,3.25,2.73,242.2,28.7
58.65,33.27,56.70,56.08,CBA,C'wlth Bank  of Aust ,56.21,-40,"35,785",56.19,56.24,235,f,1.41,-,4.18,330.4,17.0
1.045,0.675,0.925,0.905,CPA,C'wlth Prop ord unt   ,0.915,-2,"192,439",0.915,0.92,6.85,,-,1.11,7.49,-11.41,-
12.74,8.24,12.68,12.42,CPU,Computershare Ltd,12.67,27,"32,980",12.63,12.69,25,p,2.27,-1.54,1.97,56.84,22.3
0.49,0.273,0.445,0.43,CEU,ConnectEast stp,0.43,-0.5,"114,771",0.43,0.435,2,,-,-,4.65,-21.74,-
3.44,1.90,3.28,3.24,CMJ,Consolidated Media,3.24,-3,"35,518",3.23,3.30,16.5,f,3.48,0.88,5.09,57.44,5.6
11.66,7.80,8.87,8.52,CRG,Crane Grp Ltd,8.87,29,"4,542",8.71,8.88,46,f,0.85,4.41,5.19,39,22.7
9.39,5.87,8.32,8.20,CWN,Crown Ltd,8.28,,"11,358",8.18,8.33,37,p,-,3.24,4.47,-92.35,-
36.74,28.43,36.03,35.86,CSL,CSL Ltd,35.96,10,"39,171",35.87,35.98,75,,2.85,6.11,2.09,213.41,16.9
2.18,1.10,1.67,1.645,CSR,CSR Ltd,1.66,-0.5,"82,644",1.65,1.66,4,f,-,0.87,2.41,-45.1,-
6.59,1.85,5.04,4.80,CDU,Cudeco Ltd,5.04,9,"12,115",4.95,5.04,-,,-,-,-,0.42,1200.0
5.96,2.70,5.12,4.92,DJS,David Jones Ltd,4.92,-17,"47,588",4.92,4.94,29,f,1.14,1.22,5.89,33,14.9
0.89,0.655,0.805,0.795,DXS,DEXUS Prop Grp stp,0.80,0.5,"207,243",0.795,0.80,6.15,,-,0.95,7.69,-11.03,-
5.69,2.54,2.97,2.80,DOM,Dominion Min,2.94,9,"17,872",2.91,2.98,10,,2.01,1.03,3.40,20.08,14.6
9.44,4.26,7.74,7.50,DOW,Downer EDI Ltd,7.60,13,"42,371",7.59,7.69,29.1,,1.87,2.15,3.83,54.4,14.0
1.90,1.42,1.82,1.795,DUE,DUET Grp forus,1.81,,"19,596",1.80,1.825,20,p,0.22,-,11.05,4.39,41.2
1.165,0.645,0.93,0.845,ESG,Eastern Star Gas,0.93,9.5,"174,073",0.92,0.93,-,,-,-,-,-0.8,-
5.00,1.25,1.43,1.355,ELD,Elders Ltd,1.43,5,"47,542",1.41,1.435,-,,-,0.37,-,-51.51,-
16.32,13.01,14.63,14.12,EAU,Eldorado Gold cdi  1:1,14.12,-59,"30,836",13.90,14.70,-,,-,-,-,-,-
0.995,0.325,0.62,0.59,EHL,Emeco Hldgs,0.61,0.5,"35,575",0.61,0.62,2,,-,0.71,3.28,-4.2,-
28.28,17.66,20.10,19.50,ERA,Energy Res,20.10,36,"6,027",20.04,20.11,39,f,3.66,5.10,1.94,142.9,14.1
0.72,0.25,0.375,0.355,EWC,Energy World Corp,0.37,,"21,785",0.36,0.375,-,,-,0.30,-,3.02,12.3
0.595,0.30,0.525,0.515,ENV,Envestra Ltd,0.525,0.5,"23,145",0.52,0.525,5.5,p,0.63,-0.05,10.48,3.49,15.0
4.78,1.98,4.01,3.95,EQN,Equinox Min Ltd cdi,4.00,-9,"14,156",3.98,4.02,-,,-,-,-,-30.1,-
11.45,3.189,8.35,7.27,EXT,Extract Res,8.35,105,"11,154",8.20,8.39,-,,-,-,-,-4.96,-
1.885,0.96,1.80,1.765,FXJ,Fairfax Media Ltd,1.78,-1,"90,826",1.775,1.785,1.1,,8.45,-0.31,0.62,9.3,19.1
0.83,0.405,0.755,0.69,FKP,FKP Prop Grp stp,0.69,-6.5,"192,433",0.69,0.725,1.95,,-,1.27,2.83,-10.3,-
9.00,4.67,8.38,8.22,FWD,Fleetwood Corp,8.35,,"1,854",8.30,8.35,66,f,0.98,2.12,7.90,64.7,12.9
21.05,4.60,21.05,20.36,FLT,Flight Centre,20.93,55,"3,068",20.92,21.05,26,f,2.44,2.56,1.24,63.4,33.0
5.57,2.19,4.92,4.85,FMG,Fortescue Metals Grp,4.85,-5,"47,834",4.85,4.88,-,,-,-,-,-16.13,-
5.89,4.80,5.35,5.32,FGL,Foster's Grp,5.34,2,"77,537",5.32,5.35,27.25,f,0.73,0.52,5.10,19.8,27.0
1.30,0.505,1.115,1.09,GBG,Gindalbie Metals,1.11,-0.5,"17,109",1.105,1.11,-,,-,-,-,-0.95,-
1.78,0.995,1.52,1.49,GFF,Goodman Fielder,1.49,-2.5,"69,151",1.49,1.50,11.25,,1.28,-0.16,7.55,14.4,10.3
0.71,0.182,0.655,0.635,GMG,Goodman Grp forus,0.655,1.5,"828,434",0.65,0.655,1.5,,-,0.50,2.29,-31.3,-
0.71,0.247,0.575,0.56,GPT,GPT Grp stp,0.56,-1,"947,895",0.56,0.565,4.5,,-,0.69,8.04,-14.5,-
8.85,5.139,6.14,6.08,GNC,Graincorp Ltd,6.11,-5,"4,995",6.08,6.11,7.27,f,11.96,6.79,1.19,86.92,7.0
10.62,5.82,9.65,9.41,GUD,GUD Hldgs,9.55,-7,"2,250",9.52,9.56,61,f,1.18,1.09,6.39,71.73,13.3
1.325,0.505,0.57,0.54,GNS,Gunns Ltd,0.55,1,"197,370",0.55,0.56,2,,0.75,1.59,3.64,1.5,36.7
3.48,2.19,3.48,3.38,GWT,GWA Intl,3.47,6,"8,548",3.46,3.47,18,f,0.89,0.28,5.19,15.94,21.8
4.85,2.35,3.70,3.66,HVN,Harvey Norman,3.67,-1,"43,337",3.67,3.69,13,f,1.98,2.10,3.54,25.78,14.2
2.30,1.08,1.60,1.57,HST,Hastie Grp Ltd,1.585,2.5,"14,045",1.58,1.595,10,f,2.22,-0.26,6.31,22.2,7.1
1.425,0.44,1.245,1.23,HDF,Hastings Divers stp,1.23,-1.5,"5,984",1.22,1.24,12,,-,1.23,9.76,-12.55,-
5.18,3.61,4.38,4.32,HSP,Healthscope Ltd,4.38,6,"9,549",4.34,4.38,22.5,f,1.32,0.66,5.14,29.78,14.7
2.67,1.515,2.39,2.35,HGG,Henderson Grp cdi  1:1,2.38,-2,"37,049",2.36,2.38,12.15,,0.27,-0.18,5.11,3.23,73.7
2.85,1.29,2.64,2.56,HIL,Hills Ind Ltd,2.64,4,"4,220",2.60,2.64,9,f,0.66,1.39,3.41,5.9,44.7
4.56,2.70,4.15,4.07,ILU,Iluka Res,4.15,1,"33,617",4.11,4.15,-,,-,2.58,-,-26.8,-
3.83,2.03,3.66,3.50,IPL,Incitec Pivot,3.54,-16,"194,306",3.54,3.55,4.4,,-,0.14,1.24,-11.7,-
5.52,2.43,4.72,4.50,IGO,Independence Grp,4.61,2,"8,398",4.50,4.65,5,f,5.04,1.30,1.08,25.18,18.3
1.55,0.835,1.365,1.33,IFN,Infigen Energy stp,1.33,-5.5,"34,052",1.32,1.365,4.5,,6.88,0.55,3.38,30.95,4.3
0.603,0.09,0.445,0.435,IIF,ING Industrial Fd unt,0.44,,"140,118",0.435,0.44,5.3,,-,0.60,12.05,-78.3,-
0.67,0.341,0.605,0.585,IOF,ING Office Fd stp,0.60,-0.5,"118,663",0.595,0.60,6.2,,-,0.74,10.33,-16.7,-
4.21,3.29,3.99,3.91,IAG,Insurance Aust Grp,3.94,-4,"60,305",3.94,3.96,14.5,f,1.73,1.29,3.68,25.07,15.7
1.71,1.07,1.16,1.145,ITO,Intoll Grp stp,1.16,0.5,"171,769",1.155,1.16,12,,-,1.78,10.34,-16.38,-
6.50,4.76,6.17,6.08,IVC,Invocare Ltd,6.17,3,"1,323",6.11,6.17,25.25,f,1.30,0.48,4.09,32.9,18.8
7.11,2.859,6.97,6.80,IFL,IOOF Hldgs Ltd,6.84,-23,"8,870",6.71,6.90,21,f,0.93,0.56,3.07,19.5,35.1
8.95,5.45,8.44,8.19,IRE,IRESS Market Tech,8.43,2,"2,343",8.34,8.44,34,f,1.02,0.75,4.03,34.78,24.2
0.93,0.465,0.555,0.495,ISF,iSOFT Group Ltd,0.525,3,"149,071",0.52,0.53,1,,3.66,-0.23,1.90,3.66,14.3
8.86,3.73,7.84,7.53,JHX,James Hardie Ind cdi,7.53,-33,"28,378",7.50,7.76,-,,-,-0.40,-,18.89,39.9
23.71,11.04,20.11,19.76,JBH,JB Hi-Fi Ltd,19.80,-12,"4,471",19.77,19.94,62,f,1.67,1.71,3.13,103.42,19.1
1.32,0.29,0.855,0.83,KZL,Kagara Ltd,0.85,0.5,"68,808",0.835,0.85,-,,-,0.67,-,-18.99,-
12.10,2.95,8.24,7.96,KAR,Karoon Gas Aust,8.19,-14,"10,781",8.05,8.19,-,,-,-,-,-15.25,-
10.30,4.86,9.06,8.91,KCN,Kingsgate Cons,8.93,-15,"3,687",8.92,9.06,30,,2.73,2.69,3.36,82,10.9
41.70,18.94,39.75,39.22,LEI,Leighton Hldgs,39.57,47,"7,506",39.20,39.58,120,f,1.73,7.52,3.03,208.2,19.0
10.907,5.884,8.73,8.61,LLC,Lend Lease Grp stp,8.62,-10,"22,275",8.62,8.67,36,f,1.20,3.99,4.18,43.1,20.0
3.77,2.41,3.23,3.15,LGL,Lihir Gold Ltd,3.20,5,"755,487",3.19,3.20,2.96,,-,1.22,0.92,-10.93,-
2.68,1.31,1.77,1.705,LNC,Linc Energy Ltd,1.73,-3,"27,411",1.715,1.73,-,,-,-,-,-16.12,-
0.72,0.124,0.51,0.50,LYC,Lynas Corp,0.51,0.5,"57,432",0.505,0.51,-,,-,-,-,-7.07,-
12.52,3.36,12.52,12.13,MCC,Macarthur Coal,12.34,4,"14,172",12.10,12.40,21,f,2.16,4.15,1.70,45.3,27.2
0.81,0.276,0.76,0.745,MAH,Macmahon Hldgs,0.76,1,"24,091",0.745,0.765,1.5,,2.27,0.39,1.97,3.4,22.4
58.80,22.80,50.42,49.37,MQG,Macq Grp Ltd,49.42,-24,"14,096",49.40,49.50,126,,1.93,23.72,2.55,243.2,20.3
3.38,1.568,3.13,3.05,MAP,MAP Grp forus,3.05,-3,"140,078",3.04,3.10,21,,-,-0.30,6.89,-33.11,-
4.00,1.30,3.98,3.80,MML,Medusa Min Ltd,3.98,7,"11,541",3.85,3.99,-,,-,0.91,-,35.43,11.2
3.25,1.26,2.86,2.79,MRM,Mermaid Marine,2.86,3,"11,374",2.79,2.86,7,f,2.66,0.95,2.45,18.59,15.4
4.74,3.86,4.14,4.09,MTS,Metcash Ltd,4.12,-3,"29,716",4.11,4.14,25,f,1.21,0.11,6.07,30.28,13.6
1.39,0.29,0.845,0.815,MRE,Minara Res,0.845,2,"99,960",0.84,0.845,-,,-,0.74,-,4.16,20.3
2.92,0.71,1.87,1.835,MCR,Mincor Res NL,1.86,2,"16,914",1.85,1.87,7,f,1.45,0.98,3.76,10.12,18.4
3.43,1.42,2.39,2.33,MBN,Mirabela Nickel,2.35,-1,"27,632",2.32,2.37,-,,-,-,-,-22.86,-
1.745,0.697,1.50,1.47,MGR,Mirvac Grp stp,1.495,2,"207,503",1.485,1.495,4.2,,-,-,2.81,-11.58,-
15.71,7.77,15.71,15.47,MND,Monadelphous Grp,15.71,24,"2,752",15.65,15.74,79,f,1.15,1.52,5.03,91.08,17.2
1.87,0.425,1.80,1.755,MGX,Mount Gibson Iron,1.765,-4,"26,401",1.755,1.77,-,,-,0.78,-,6.56,26.9
2.94,0.65,2.76,2.63,MMX,Murchison Metals,2.69,-2,"15,528",2.64,2.69,-,,-,-,-,-8.73,-
32.37,18.87,26.90,26.64,NAB,National Aust Bank,26.90,15,"52,417",26.80,26.90,146,f,1.80,12.66,5.43,262.7,10.2
39.75,27.64,33.95,33.55,NCM,Newcrest Min,33.69,-28,"24,000",33.65,33.70,20,,2.77,9.20,0.59,55.4,60.8
18.49,10.04,18.29,18.12,NWS,News Corp b voting,18.26,9,"58,044",18.22,18.26,5.14,,14.51,0.45,0.28,74.58,24.5
14.46,8.28,8.82,8.76,NUF,Nufarm Ltd,8.78,-2,"9,115",8.78,8.83,27,,1.24,3.59,3.08,33.5,26.2
6.93,4.78,5.91,5.84,OSH,Oil Search Ltd,5.90,3,"31,527",5.80,5.90,4.47,,2.88,-,0.76,12.86,45.9
2.05,1.055,1.745,1.70,OMH,OM Hldgs Ltd,1.715,-1,"8,843",1.70,1.725,2,,2.79,0.54,1.17,5.59,30.7
3.93,1.876,3.93,3.77,OST,OneSteel Ltd,3.92,9,"76,247",3.88,3.93,9,,0.61,1.72,2.30,5.45,71.9
26.86,13.84,26.82,26.31,ORI,Orica Ltd,26.50,-22,"13,298",26.35,26.59,97,p,1.50,1.71,3.66,145.2,18.3
17.94,13.32,16.51,16.39,ORG,Origin Energy,16.48,-2,"28,471",16.46,16.50,50,f,1.45,8.48,3.03,72.3,22.8
1.325,0.45,1.17,1.155,OZL,OZ Minerals,1.165,1.5,"289,371",1.16,1.165,-,,-,0.82,-,-16.6,-
1.52,0.181,1.39,1.33,PBG,Pac Brands,1.35,-0.5,"104,450",1.33,1.35,-,,-,-0.04,-,-7.6,-
5.52,3.24,4.06,3.93,PDN,Paladin Energy,4.06,10,"39,010",4.05,4.06,-,,-,1.58,-,11.67,34.8
0.65,0.227,0.535,0.525,PNA,PanAust Ltd,0.525,-1,"91,507",0.525,0.53,-,,-,0.20,-,0.96,54.7
3.068,0.951,2.32,2.27,PAN,Panoramic Res,2.31,,"6,363",2.28,2.32,7,f,2.67,1.41,3.03,18.7,12.4
0.745,0.37,0.68,0.65,PPX,PaperlinX Ltd,0.66,-1,"131,442",0.65,0.66,-,,-,0.60,-,-62.7,-
41.39,25.23,36.78,35.91,PPT,Perpetual Ltd,36.55,30,923,36.30,36.78,165,f,1.11,4.46,4.51,183.4,19.9
6.34,3.12,5.56,5.46,PTM,Platinum Asset,5.50,-13,"6,131",5.42,5.53,20,f,1.17,-,3.64,23.41,23.5
1.29,0.62,0.96,0.935,PLA,Platinum Aust,0.955,,"7,086",0.935,0.965,-,,-,-,-,-7.8,-
6.56,3.89,4.19,4.14,PRY,Primary Health Care,4.16,-2,"30,999",4.15,4.16,22,f,1.91,-1.15,5.29,42.08,9.9
4.57,0.034,3.73,3.61,PIH,Prime Infr Grp stp,3.67,3,"16,736",3.62,3.74,-,,-,-,-,-,-
3.06,1.68,2.87,2.83,QAN,Qantas Airways,2.85,,"142,525",2.85,2.86,6,,-,2.25,2.11,-2.7,-
25.70,18.35,21.06,20.81,QBE,QBE Insurance Grp,20.96,20,"50,893",20.95,20.98,128,p,1.54,5.16,6.11,196.5,10.7
13.85,9.12,13.55,13.28,RHC,Ramsay Health Care,13.50,-2,"5,454",13.44,13.68,40,f,1.61,1.70,2.96,64.2,21.0
6.81,4.46,6.81,6.66,RMD,ResMed Inc cdi  10:1,6.71,-2,"56,616",6.65,6.77,-,,-,-,-,25.11,26.7
