S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4507.4 at 16:37 7/5/2010  Report at 19:05 Friday 7/5/2010. Processed 21:01 Friday 7/5/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.285,0.42,0.40,ABP,Abacus Prop stp,0.42,,"59,889",0.415,0.42,5.75,,-,0.60,13.69,-2.32,-
3.01,2.03,2.81,2.70,ABC,Adelaide Brighton,2.73,-8,"82,015",2.72,2.75,13.5,f,1.51,1.21,4.95,20.4,13.4
15.69,13.07,14.91,14.46,AGK,AGL Energy Ltd,14.69,-12,"29,663",14.63,14.71,57,f,0.47,6.21,3.88,27,54.4
5.91,2.57,2.78,2.57,ALS,Alesco Corp,2.71,-11,"4,622",2.71,2.77,14,f,-,0.65,5.17,-17.36,-
2.06,1.08,1.625,1.525,AWC,Alumina Ltd,1.58,-0.5,"452,865",1.57,1.59,2,f,-,1.21,1.27,-1.2,-
6.76,4.276,6.60,6.40,AMC,Amcor Ltd,6.48,-7,"79,283",6.43,6.57,29.5,,0.71,2.25,4.55,20.9,31.0
6.97,4.55,5.91,5.73,AMP,AMP Ltd,5.76,-29,"284,834",5.75,5.77,30,p,1.24,0.80,5.21,37.1,15.5
13.48,8.01,13.14,12.45,ANN,Ansell Ltd,12.74,-60,"11,122",12.60,12.90,29,,2.82,1.92,2.28,81.7,15.6
26.23,14.90,22.27,21.35,ANZ,ANZ Banking Grp,21.90,-55,"256,701",21.89,21.94,108,f,1.34,9.99,4.93,144.8,15.1
3.79,2.60,3.59,3.51,APA,APA Grp stp,3.54,-5,"18,966",3.51,3.57,31.75,,0.79,-,8.97,25,14.2
2.61,1.129,2.42,2.28,APN,APN News & Media,2.38,-7,"14,386",2.30,2.40,4,f,4.17,-0.78,1.68,16.7,14.3
7.95,3.74,6.74,6.33,AQP,Aquarius Platinum,6.40,-18,"19,157",6.33,6.70,2.26,,9.20,-,0.35,20.79,30.8
11.38,3.655,9.70,8.71,AQA,Aquila Res,9.20,-15,"9,123",9.08,9.70,-,,-,-,-,-14.8,-
1.845,1.165,1.295,1.26,AAD,Ardent Leisure stp,1.26,-6.5,"13,566",1.25,1.27,14.3,,0.19,1.10,11.35,2.73,46.2
5.75,3.37,4.18,4.02,ALL,Aristocrat Leisure,4.11,-8,"20,800",4.02,4.15,4.5,,-,0.07,1.09,-31.3,-
5.31,3.04,4.86,4.68,AOE,Arrow Energy,4.81,7,"138,630",4.81,4.82,-,,-,2.13,-,15.38,31.3
1.94,1.037,1.63,1.56,AIO,Asciano Grp stp,1.60,-1.5,"245,302",1.595,1.60,-,,-,0.10,-,-41.9,-
37.90,31.03,32.13,31.03,ASX,ASX Ltd,31.60,-65,"9,401",31.51,31.66,163.6,f,1.10,3.19,5.18,180.6,17.5
3.05,1.46,2.32,2.10,AGO,Atlas Iron Ltd,2.23,-8,"70,339",2.22,2.24,-,,-,-,-,-15.5,-
5.95,2.98,4.20,3.99,AAX,Ausenco Ltd,4.07,-21,"14,870",4.05,4.07,9.5,f,2.00,0.62,2.33,19,21.4
1.74,1.18,1.31,1.22,AAC,Aust Agriculture,1.255,-2,"10,482",1.25,1.31,-,,-,2.42,-,-20.3,-
2.09,1.18,1.815,1.775,AIX,Aust Infra unt,1.775,-14.5,"50,499",1.775,1.80,10,p,1.94,2.62,5.63,19.37,9.2
1.465,0.715,1.13,1.085,AUN,Austar United,1.125,-0.5,"33,374",1.12,1.125,-,,-,-0.31,-,4.7,23.9
3.05,1.606,2.65,2.59,ALZ,Australand Prop stp,2.59,-15,"8,277",2.59,2.61,5,,-,0.68,1.93,-13.4,-
2.37,1.48,2.18,2.05,AVO,Avoca Res,2.06,-3,"15,144",2.02,2.10,-,,-,0.79,-,12.49,16.5
1.337,0.791,0.99,0.955,AWB,AWB Ltd,0.965,-3,"32,975",0.965,0.99,-,,-,1.81,-,18.5,5.2
3.17,2.21,2.36,2.21,AWE,AWE Ltd,2.31,1,"35,554",2.30,2.31,-,,-,1.74,-,1.43,161.5
6.72,3.51,5.98,5.84,AXA,AXA Asia Pacific,5.93,-13,"81,441",5.92,5.95,18.5,p,1.89,1.12,3.12,34.89,17.0
13.49,7.384,11.73,11.10,BOQ,Bank of Qld,11.58,-18,"14,656",11.36,11.74,52,f,1.78,7.20,4.49,92.4,12.5
1.04,0.655,0.76,0.725,BPT,Beach Energy Ltd,0.755,-0.5,"74,161",0.75,0.755,1.75,p,9.17,1.27,2.32,16.05,4.7
10.48,5.901,9.42,8.98,BEN,Bendigo & Adelaide,9.21,-28,"13,476",9.21,9.38,43,f,0.83,5.16,4.67,35.53,25.9
