S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,,,,
Trading data for Thursday, November 25, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4683.3 at 2010-11-25T16:39:02. Report at Thursday, November 25, 2010. Processed Friday at 2010-11-26T01:00:02+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share c,P/E ratio
2.23,2.05,2.15,2.07,ABPDA,Abacus Prop stp  d,2.09,-2,2149,2.09,2.15,-,,-,.58,-,1.53,136.6,,
3.72,2.293,3.08,2.99,ABC,Adelaide Brighton,3.02,-4,14479,3.00,3.03,15.50,f,1.52,1.16,5.13,23.60,12.8,,
16.92,13.51,15.83,15.29,AGK,AGL Energy,15.78,+36,15784,15.66,15.81,59.00,,1.34,5.89,3.74,79.30,19.9,,
4.95,2.25,2.44,2.36,ALS,Alesco Corp,2.38,-1,4792,2.35,2.38,7.00,,-,.60,2.94,-132.84,-,,
2.28,1.45,2.07,2.02,AWC,Alumina,2.04,+2,124364,2.04,2.05,4.23,f,.14,1.22,2.07,.59,345.8,,
7.04,5.70,6.65,6.51,AMC,Amcor,6.56,-6,36888,6.55,6.57,29.50,,.54,1.49,4.50,15.80,41.5,,
6.83,4.85,5.09,4.99,AMP,AMP,5.01,-3,147784,5.00,5.03,31.00,p,1.28,.90,6.19,39.80,12.6,,
13.79,9.95,13.62,13.35,ANN,Ansell,13.50,+2,11539,13.35,13.63,30.50,,2.94,2.22,2.26,89.60,15.1,,
26.23,19.95,22.79,22.43,ANZ,ANZ Banking Grp,22.47,+19,96956,22.45,22.52,126.00,f,1.42,10.38,5.61,178.90,12.6,,
4.20,3.14,4.03,3.98,APA,APA Grp stp,3.99,+2,6860,3.96,4.00,32.75,,.59,1.28,8.21,19.40,20.6,,
2.54,1.68,1.835,1.80,APN,APN News & Media,1.83,-1,28135,1.81,1.845,9.00,,1.86,-.75,4.92,16.70,11.0,,
7.95,3.89,5.31,5.19,AQP,Aquarius Platinum,5.27,+4,17489,5.25,5.30,6.59,,1.08,-,1.25,7.15,73.7,,
11.38,7.11,9.56,9.42,AQA,Aquila Res,9.50,+5,3405,9.44,9.50,-,,-,-,-,-10.90,-,,
1.845,.92,1.04,1.03,AAD,Ardent Leisure Grp stp,1.035,-.5,3921,1.025,1.035,10.75,,.59,.92,10.39,6.30,16.4,,
4.73,3.30,3.39,3.30,ALL,Aristocrat Leisure,3.33,-4,27175,3.29,3.36,3.50,,-,.15,1.05,-15.00,-,,
1.94,1.44,1.685,1.65,AIO,Asciano Grp,1.675,+2,73978,1.665,1.68,-,,-,.08,-,-31.60,-,,
43.89,28.02,37.59,37.02,ASX,ASX,37.55,+23,6725,37.49,37.57,173.10,f,1.10,3.49,4.61,190.40,19.7,,
3.05,1.68,2.96,2.88,AGO,Atlas Iron,2.93,+7,33972,2.93,2.94,-,,-,-,-,-9.60,-,,
5.30,1.71,2.92,2.84,AAX,Ausenco,2.87,+5,11071,2.82,2.88,4.50,,-,.50,1.57,-10.35,-,,
2.09,1.54,1.965,1.895,AIX,Aust Infra unt,1.90,-3.5,10582,1.895,1.90,10.00,p,3.32,2.61,5.26,33.22,5.7,,
1.45,.835,.945,.925,AUN,Austar United,.94,+1.5,10116,.925,.94,-,,-,-.28,-,3.50,26.9,,
3.05,2.20,2.74,2.72,ALZ,Australand Prop stp,2.74,+2,5531,2.72,2.75,12.00,,1.24,3.44,4.38,14.90,18.4,,
3.79,1.535,3.23,3.15,AVO,Avoca Res,3.21,-1,9645,3.18,3.25,-,,-,.93,-,20.82,15.4,,
3.17,1.465,1.655,1.61,AWE,AWE,1.64,+1,22391,1.62,1.645,-,,-,1.60,-,-5.55,-,,
6.72,4.86,6.19,6.18,AXA,AXA Asia Pacific,6.18,-,169663,6.18,6.19,18.50,p,1.66,1.01,2.99,30.79,20.1,,
13.03,9.68,11.38,11.22,BOQ,Bank of Qld,11.38,+11,9829,11.25,11.40,52.00,f,1.55,7.55,4.57,80.60,14.1,,
1.04,.595,.675,.66,BPT,Beach Energy,.67,+1.5,28615,.665,.67,1.75,p,1.78,-,2.61,3.12,21.5,,
10.48,7.72,9.83,9.67,BEN,Bendigo & Adelaide,9.75,+3,7336,9.72,9.80,58.00,f,1.16,5.27,5.95,67.40,14.5,,
45.57,35.58,43.29,42.97,BHP,BHP Billiton,43.09,+14,87856,43.05,43.15,95.12,f,2.82,10.21,2.21,268.22,16.1,,
12.32,7.31,8.67,8.40,BBG,Billabong Intl,8.60,+16,8532,8.30,8.64,36.00,p,1.62,.40,4.19,58.30,14.8,,
3.32,1.845,1.955,1.90,BSL,BlueScope Steel,1.92,-1.5,133954,1.91,1.92,5.00,f,1.38,2.53,2.60,6.90,27.8,,
4.10,2.43,3.85,3.69,BLY,Boart Longyear,3.74,-2,30946,3.73,3.80,2.22,p,3.67,1.50,.59,8.15,45.9,,
6.04,4.15,4.45,4.34,BLD,Boral,4.42,+5,42899,4.41,4.43,13.50,f,-,3.92,3.05,-15.20,-,,
1.605,.905,1.23,1.195,BOW,Bow Energy,1.195,-.5,39341,1.19,1.20,-,,-,-,-,2.70,44.3,,
8.85,5.70,8.80,8.59,BKN,Bradken,8.76,+4,2797,8.75,8.77,34.00,f,1.59,2.10,3.88,54.10,16.2,,
7.75,5.11,6.75,6.71,BXB,Brambles,6.73,+2,53019,6.70,6.75,25.00,p,1.48,.88,3.71,36.96,18.2,,
2.09,1.69,1.785,1.755,BWP,Bunnings W'house unt,1.765,+.5,6433,1.76,1.765,12.08,,1.84,1.88,6.84,22.18,8.0,,
6.30,4.25,5.59,5.43,CAB,Cabcharge Aust,5.49,-,2605,5.49,5.57,34.00,f,1.41,2.34,6.19,47.80,11.5,,
13.88,8.01,13.42,13.19,CTX,Caltex Aust,13.33,+9,7928,13.27,13.39,55.00,f,.63,10.76,4.13,34.40,38.8,,
.62,.30,.465,.455,CVN,Carnarvon Pet,.46,+.5,18101,.455,.46,-,,-,.04,-,2.10,21.9,,
5.86,4.33,4.64,4.59,CRZ,carsales.com,4.60,-2,4370,4.59,4.65,14.90,f,1.25,.38,3.24,18.60,24.7,,
2.03,1.74,1.80,1.77,CFX,CFS Retail Prop unt,1.795,+3.5,81277,1.79,1.80,12.50,,1.01,2.02,6.96,12.65,14.2,,
4.92,3.24,4.60,4.46,CGF,Challenger FSG,4.51,-2,21453,4.49,4.54,14.50,,3.81,-,3.22,55.30,8.2,,
2.40,2.06,2.29,2.26,CHCDA,Charter Hall Grp forus def,2.27,+1,1888,2.26,2.38,-,,-,2.24,-,.08,2837.5,,
3.25,2.25,2.89,2.83,CQO,Charter Hall Office unt,2.84,-,7264,2.82,2.86,18.50,,-,4.20,6.51,-19.00,-,,
3.25,2.35,2.89,2.84,CQR,Charter Hall Retail unt,2.86,-2,2864,2.84,2.89,26.50,,.93,3.70,9.27,24.75,11.6,,
12.74,10.32,11.51,11.32,CCL,Coca-Cola Amatil,11.35,-9,34973,11.35,11.50,45.50,f,1.39,1.47,4.01,63.10,18.0,,
79.11,60.87,79.08,76.90,COH,Cochlear,78.75,+188,3723,78.56,78.89,200.00,p,1.38,4.01,2.54,275.70,28.6,,
60.00,47.05,48.51,47.95,CBA,C'wlth Bank  of Aust,48.01,-14,54054,48.00,48.06,290.00,f,1.19,15.94,6.04,344.50,13.9,,
1.002,.815,.83,.815,CPA,C'wlth Prop ord unt,.82,-.5,266133,.815,.825,5.55,,1.06,1.13,6.77,5.89,13.9,,
12.90,8.70,9.89,9.74,CPU,Computershare,9.86,+17,30008,9.84,9.89,28.00,p,2.22,-1.61,2.84,62.24,15.8,,
.49,.355,.445,.43,CEU,ConnectEast stp,.43,-1.5,140213,.43,.435,2.00,,-,.47,4.65,-1.49,-,,
10.61,7.11,7.25,7.13,CRG,Crane Grp,7.24,+8,12238,7.13,7.24,40.00,f,1.04,4.50,5.52,41.70,17.4,,
8.94,7.41,8.40,8.07,CWN,Crown,8.27,+6,16357,8.08,8.36,37.00,p,1.04,3.42,4.47,38.54,21.5,,
37.56,30.03,34.85,34.54,CSL,CSL,34.65,-14,14010,34.60,34.88,80.00,p,2.32,5.93,2.31,185.77,18.7,,
2.13,1.585,1.715,1.685,CSR,CSR,1.695,-.5,72898,1.68,1.695,9.00,f,.90,1.00,5.31,8.10,20.9,,
5.57,1.63,3.96,3.75,CDU,Cudeco,3.76,-4,6590,3.75,3.79,-,,-,-,-,-7.70,-,,
5.85,4.10,4.55,4.49,DJS,David Jones,4.49,-5,12940,4.48,4.53,30.00,f,1.13,1.27,6.68,34.00,13.2,,
.87,.715,.795,.78,DXS,DEXUS Prop Grp stp,.785,-.5,324153,.78,.785,5.10,,.13,.95,6.50,.66,118.9,,
9.44,3.33,4.64,4.53,DOW,Downer EDI,4.57,-8,13643,4.53,4.60,29.10,,.03,1.94,6.37,.90,507.8,,
1.90,1.56,1.715,1.69,DUE,DUET Grp forus,1.705,-.5,36958,1.695,1.715,20.00,p,.81,1.74,11.73,16.25,10.5,,
2.83,2.41,2.73,2.68,DLX,Duluxgrp Ltd,2.68,-2,5235,2.67,2.70,-,f,-,-,-,-,-,,
1.045,.615,.78,.75,ESG,Eastern Star Gas,.75,-1,20801,.75,.76,-,,-,-,-,-.77,-,,
1.70,.315,.655,.635,ELD,Elders,.64,-1,17552,.635,.64,-,,-,1.31,-,-51.10,-,,
22.30,12.86,17.42,17.21,EAU,Eldorado Gold cdi,17.42,-,337,17.30,17.50,4.95,,4.98,-,.28,24.64,70.7,,
1.10,.45,.975,.965,EHL,Emeco Hldgs,.97,-.5,23204,.965,.975,2.00,f,-,.70,2.06,-7.80,-,,
24.45,10.83,11.24,11.02,ERA,Energy Res,11.16,+20,11851,11.16,11.18,33.00,f,2.66,-,2.96,87.90,12.7,,
.60,.25,.42,.40,EWC,Energy World Corp,.405,+1,405507,.405,.41,-,,-,-,-,1.51,26.8,,
.555,.46,.52,.51,ENV,Envestra,.515,-.5,7836,.51,.515,5.50,,.51,-.05,10.68,2.80,18.4,,
6.45,3.40,5.80,5.69,EQN,Equinox Min cdi,5.79,+15,18655,5.77,5.79,-,,-,-,-,7.22,80.2,,
9.00,5.96,8.44,8.20,EXT,Extract Res,8.40,+26,1415,8.29,8.44,-,,-,-,-,-14.90,-,,
1.885,1.26,1.37,1.355,FXJ,Fairfax Media,1.365,+.5,228278,1.36,1.385,2.50,f,4.60,-.27,1.83,11.50,11.9,,
.995,.63,.835,.825,FKP,FKP Prop Grp stp,.825,-,9254,.825,.835,1.50,,3.02,1.26,1.82,4.53,18.2,,
13.18,7.34,12.61,12.40,FWD,Fleetwood Corp,12.53,+3,788,12.39,12.60,68.00,f,1.07,2.86,5.43,72.60,17.3,,
