S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4913.5 at 16:37 23/4/2010  Report at 19:05 Friday 23/4/2010. Processed 19:15 Friday 23/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.28,0.42,0.41,ABP,Abacus Prop stp,0.415,0.5,"30,640",0.41,0.415,5.75,,-,0.60,13.86,-2.32,-
3.01,1.91,2.91,2.87,ABC,Adelaide Brighton,2.89,-1,"17,381",2.86,2.90,13.5,f,1.51,1.21,4.67,20.4,14.2
15.69,13.07,15.37,15.10,AGK,AGL Energy Ltd,15.28,7,"17,239",15.24,15.37,57,f,0.47,6.21,3.73,27,56.6
5.91,2.81,3.06,3.03,ALS,Alesco Corp,3.05,-2,"1,961",3.03,3.06,14,f,-,0.65,4.59,-17.36,-
2.06,1.08,1.695,1.665,AWC,Alumina Ltd,1.685,1,"141,193",1.685,1.695,2,f,-,1.21,1.19,-1.2,-
6.63,4.201,6.50,6.40,AMC,Amcor Ltd,6.41,-4,"50,541",6.41,6.44,29.5,,0.71,2.25,4.60,20.9,30.7
6.97,4.55,6.34,6.22,AMP,AMP Ltd,6.29,-5,"65,000",6.27,6.30,30,p,1.24,0.80,4.77,37.1,17.0
12.87,7.58,12.28,11.97,ANN,Ansell Ltd,12.24,5,"7,121",12.01,12.29,29,,2.82,1.92,2.37,81.7,15.0
26.23,14.90,25.25,25.07,ANZ,ANZ Banking Grp,25.20,-5,"81,541",25.18,25.20,102,f,1.67,10.72,4.05,170.4,14.8
3.79,2.60,3.76,3.71,APA,APA Grp stp,3.75,2,"6,417",3.74,3.78,31.75,,0.79,-,8.47,25,15.0
2.61,1.129,2.44,2.36,APN,APN News & Media,2.43,5,"19,046",2.38,2.44,4,f,4.17,-0.78,1.65,16.7,14.6
7.95,3.74,7.14,6.99,AQP,Aquarius Platinum,7.10,-8,"24,749",7.01,7.15,2.26,,9.20,-,0.32,20.79,34.2
11.38,2.855,10.60,10.41,AQA,Aquila Res,10.52,-10,"3,586",10.50,10.60,-,,-,-,-,-14.8,-
1.845,1.165,1.41,1.395,AAD,Ardent Leisure stp,1.40,,"6,760",1.39,1.42,14.3,,0.19,1.10,10.21,2.73,51.3
5.75,3.24,4.46,4.39,ALL,Aristocrat Leisure,4.39,-6,"7,642",4.38,4.46,4.5,,-,0.07,1.03,-31.3,-
5.31,3.04,5.18,5.15,AOE,Arrow Energy,5.16,,"18,306",5.16,5.18,-,,-,2.13,-,15.38,33.6
1.94,1.017,1.795,1.745,AIO,Asciano Grp stp,1.765,-1,"150,516",1.76,1.77,-,,-,0.10,-,-41.9,-
37.90,30.50,33.65,33.24,ASX,ASX Ltd,33.50,,"7,979",33.50,33.59,163.6,f,1.10,3.19,4.88,180.6,18.5
3.05,1.265,2.75,2.66,AGO,Atlas Iron Ltd,2.69,-5,"29,901",2.69,2.70,-,,-,-,-,-15.5,-
5.95,2.82,5.27,5.11,AAX,Ausenco Ltd,5.18,,"2,773",5.15,5.18,9.5,f,2.00,0.62,1.83,19,27.3
1.95,1.18,1.36,1.335,AAC,Aust Agriculture,1.35,-0.5,"8,207",1.35,1.355,-,,-,2.42,-,-20.3,-
2.05,1.18,2.05,2.00,AIX,Aust Infra unt,2.02,,"12,260",2.00,2.05,10,p,1.94,2.62,4.95,19.37,10.4
1.465,0.715,1.175,1.155,AUN,Austar United,1.16,-1.5,"72,274",1.155,1.16,-,,-,-0.31,-,4.7,24.7
3.05,2.55,3.05,2.87,ALZDA,Australand Prop stp  d,2.93,6,"4,461",2.92,2.98,-,,-,0.68,-,-13.4,-
2.37,1.46,2.27,2.15,AVO,Avoca Res,2.23,,"10,472",2.21,2.26,-,,-,0.79,-,12.49,17.9
1.337,0.791,1.08,1.06,AWB,AWB Ltd,1.065,0.5,"15,437",1.06,1.075,-,,-,1.81,-,18.5,5.8
3.17,2.17,2.60,2.56,AWE,AWE Ltd,2.58,-1,"23,209",2.57,2.58,-,,-,1.74,-,1.43,180.4
6.72,3.51,6.21,6.18,AXA,AXA Asia Pacific,6.20,-2,"30,610",6.19,6.21,18.5,p,1.89,1.12,2.98,34.89,17.8
13.49,7.384,12.88,12.65,BOQ,Bank of Qld,12.75,-16,"7,984",12.74,12.79,52,f,1.78,7.20,4.08,92.4,13.8
1.04,0.655,0.84,0.81,BPT,Beach Energy Ltd,0.835,2.5,"97,948",0.83,0.835,1.75,p,9.17,1.27,2.10,16.05,5.2
10.48,5.901,10.11,10.01,BEN,Bendigo & Adelaide,10.08,7,"8,611",10.01,10.12,43,f,0.83,5.16,4.27,35.53,28.4
44.93,31.33,42.15,41.84,BHP,BHP Billiton Ltd,41.97,-24,"139,171",41.95,41.98,95.15,f,1.95,8.76,2.27,185.29,22.7
12.32,7.64,11.61,11.36,BBG,Billabong Intl,11.44,-2,"8,235",11.35,11.60,36,p,1.59,0.84,3.15,57.2,20.0
3.336,1.00,2.08,2.04,BTA,Biota Hldgs,2.06,-2,"4,208",2.06,2.10,-,,-,0.60,-,36.6,5.6
3.48,1.812,2.80,2.74,BSL,BlueScope Steel,2.78,2,"101,878",2.78,2.79,5,,-,2.47,1.80,-61.37,-
0.41,0.089,0.34,0.335,BLY,Boart Longyear,0.34,0.5,"76,833",0.335,0.34,-,,-,0.14,-,-0.67,-
6.40,3.60,5.88,5.78,BLD,Boral Ltd,5.84,-1,"25,909",5.82,5.84,12.5,f,1.82,4.23,2.14,22.7,25.7
8.14,2.85,7.87,7.78,BKN,Bradken Ltd,7.84,4,"5,759",7.77,7.89,26,f,1.67,1.58,3.32,43.3,18.1
8.37,5.54,7.43,7.35,BXB,Brambles Ltd,7.38,-2,"38,590",7.37,7.38,25,p,1.38,0.66,3.39,34.45,21.4
2.05,1.605,2.05,2.02,BWP,Bunnings Warehouse unt,2.03,2,"6,572",2.01,2.05,10.97,,1.27,1.83,5.40,13.89,14.6
7.09,4.71,6.03,5.89,CAB,Cabcharge Aust,6.03,1,"1,567",5.99,6.03,34,f,1.44,-,5.64,48.9,12.3
14.00,8.01,12.23,11.86,CTX,Caltex Aust,11.87,2,"24,099",11.85,11.88,25,f,4.65,10.48,2.11,116.3,10.2
0.885,0.41,0.46,0.45,CVN,Carnarvon Pet,0.46,,"9,560",0.455,0.46,-,,-,0.05,-,3.3,13.9
5.86,3.56,5.59,5.36,CRZ,Carsales Com Ltd,5.57,7,"1,171",5.38,5.59,6.6,f,1.24,0.01,1.18,8.2,67.9
4.72,1.72,4.66,4.46,CEY,Centennial Coal,4.52,-12,"35,668",4.50,4.52,8,p,1.98,1.87,1.77,15.8,28.6
2.12,1.415,1.93,1.905,CFX,CFS Retail Prop unt,1.91,2,"67,386",1.895,1.915,12.5,,-,1.99,6.54,-1.9,-
4.50,1.725,4.38,4.27,CGF,Challenger FSG Ltd,4.34,5,"26,235",4.30,4.36,13.5,,2.61,3.36,3.11,35.2,12.3
0.749,0.313,0.73,0.72,CHC,Charter Hall Grp forus,0.73,0.5,"16,866",0.72,0.73,2.6,,-,0.60,3.56,-23.57,-
0.355,0.14,0.30,0.29,CQO,Charter Hall Office unt,0.29,-0.5,"119,200",0.29,0.295,2.5,,4.01,0.44,8.62,10.03,2.9
0.735,0.27,0.575,0.56,CQR,Charter Hall Retail unt,0.57,1,"105,235",0.57,0.575,6,,-,0.72,10.53,-45.58,-
11.81,8.26,11.34,11.18,CCL,Coca-Cola Amatil,11.25,4,"28,592",11.25,11.35,43.5,f,1.39,1.38,3.87,60.5,18.6
77.12,47.11,75.17,74.01,COH,Cochlear Ltd,74.55,-60,"5,736",74.21,74.80,190,f,1.27,3.25,2.55,242.2,30.8
60.00,33.95,58.76,58.02,CBA,C'wlth Bank  of Aust ,58.20,-80,"39,530",58.17,58.27,235,f,1.41,-,4.04,330.4,17.6
