S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4942.2 at 16:42 8/1/2010  Report at 19:05 Friday 8/1/2010. Processed 19:27 Friday 8/1/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.191,0.455,0.45,ABP,Abacus Prop stpld,0.455,-1.5,"23,926",0.45,0.455,5.75,,-,0.62,12.64,-11.81,-
3.01,1.445,2.67,2.62,ABC,Adelaide Brighton,2.63,-2,"12,607",2.63,2.64,14,f,1.49,1.15,5.32,20.8,12.6
15.46,12.83,14.31,14.10,AGK,AGL Energy Ltd,14.14,-6,"10,082",14.13,14.16,54,f,6.63,6.00,3.82,358,3.9
5.91,0.60,4.95,4.82,ALS,Alesco Corp,4.85,-4,"2,387",4.82,4.88,7,f,-,0.49,1.44,-13.94,-
2.01,0.683,1.96,1.91,AWC,Alumina Ltd,1.93,-3,"174,696",1.92,1.935,-,,-,1.30,-,9.42,20.5
6.34,3.50,6.18,6.06,AMC,Amcor Ltd,6.16,9,"22,229",6.15,6.16,34,,0.74,1.61,5.52,25.3,24.3
6.97,3.52,6.57,6.41,AMP,AMP Ltd,6.43,-6,"45,746",6.42,6.44,30,p,0.99,0.67,4.67,29.6,21.7
11.31,7.51,10.93,10.70,ANN,Ansell Ltd,10.70,-17,"3,954",10.55,10.87,28,,3.19,1.98,2.62,89.2,12.0
25.25,11.83,22.47,22.17,ANZ,ANZ Banking Grp,22.25,13,"32,091",22.24,22.26,102,f,1.67,10.72,4.58,170.4,13.1
3.68,2.50,3.60,3.53,APA,APA Grp stpld,3.54,-6,"3,656",3.51,3.60,31,,0.52,1.18,8.76,16.2,21.9
2.61,0.866,2.47,2.32,APN,APN News & Media,2.34,-8,"8,822",2.33,2.36,12,,-,-1.23,5.13,-13.1,-
7.93,3.002,7.73,7.58,AQP,Aquarius Platinum,7.70,1,"12,305",7.60,7.75,-,,-,-,-,-16.39,-
11.38,1.727,11.05,10.88,AQA,Aquila Res,11.05,15,"8,214",10.95,11.05,-,,-,-,-,-10.5,-
1.845,0.79,1.79,1.74,AAD,Ardent Leisure Grp stp,1.79,1,"3,844",1.70,1.79,14.3,,-,1.18,7.99,-0.32,-
5.75,3.16,4.10,4.03,ALL,Aristocrat Leisure,4.05,-7,"16,701",4.04,4.06,14.5,f,-,0.35,3.58,-0.2,-
4.73,2.05,4.41,4.36,AOE,Arrow Energy,4.39,2,"21,559",4.38,4.40,-,,-,0.82,-,52,8.4
1.94,0.32,1.92,1.875,AIO,Asciano Grp stpld,1.895,-1.5,"93,766",1.895,1.90,-,,-,-1.41,-,-32.5,-
37.90,23.52,35.47,34.69,ASX,ASX Ltd,35.31,75,"3,895",35.27,35.49,164.9,f,1.11,2.66,4.67,183.2,19.3
2.27,1.05,2.24,2.13,AGO,Atlas Iron Ltd,2.15,-8,"30,220",2.15,2.16,-,,-,-,-,-21.3,-
5.95,1.855,4.70,4.60,AAX,Ausenco Ltd,4.65,,"2,298",4.62,4.65,18.5,f,2.38,0.76,3.98,43.94,10.6
2.00,1.16,1.50,1.485,AAC,Aust Agriculture,1.50,0.5,"3,479",1.485,1.50,-,,-,2.55,-,-25.7,-
1.93,0.991,1.83,1.78,AIX,Aust Infra unt,1.785,-3,"8,768",1.76,1.81,13,,2.03,3.14,7.28,26.33,6.8
1.465,0.65,1.345,1.335,AUN,Austar United,1.34,0.5,"22,619",1.33,1.35,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.535,0.52,ALZ,Australand Prop stpld,0.525,-0.5,"25,264",0.525,0.53,8,,-,0.92,15.24,-15.55,-
2.26,1.415,1.985,1.89,AVO,Avoca Res,1.90,-5.5,"10,701",1.895,1.93,-,,-,0.61,-,-6.97,-
2.14,0.592,1.185,1.16,AWB,AWB Ltd,1.17,-1,"33,971",1.165,1.175,5,,3.70,1.81,4.27,18.5,6.3
3.15,2.11,3.09,3.02,AWE,AWE Ltd,3.08,8,"19,499",3.07,3.08,-,,-,1.80,-,17.36,17.7
6.72,2.52,6.70,6.66,AXA,AXA Asia Pacific,6.69,,"45,974",6.68,6.70,18.5,p,-,0.96,2.77,-7.39,-
13.49,6.228,11.79,11.58,BOQ,Bank of Qld,11.70,28,"2,663",11.65,11.73,52,f,1.46,6.62,4.44,75.9,15.4
1.04,0.678,1.005,0.955,BPT,Beach Energy Ltd,0.965,-3.5,"62,858",0.965,0.97,1.75,p,14.41,-,1.81,25.21,3.8
10.349,5.733,9.85,9.71,BEN,Bendigo & Adelaide,9.81,12,"5,174",9.80,9.85,43,f,0.60,4.03,4.38,25.6,38.3
44.14,26.64,43.87,43.50,BHP,BHP Billiton Ltd,43.62,-15,"45,850",43.60,43.64,113.63,f,1.15,8.84,2.60,130.15,33.5
12.19,5.815,11.71,11.14,BBG,Billabong Intl,11.55,58,"12,184",11.30,11.59,45,p,1.54,0.70,3.90,69.2,16.7
3.336,0.385,2.27,2.13,BTA,Biota Hldgs,2.15,-12,"18,360",2.15,2.16,-,,-,0.55,-,21.7,9.9
3.48,1.675,3.27,3.22,BSL,BlueScope Steel,3.24,1,"91,450",3.23,3.25,5,,-,2.46,1.54,-7.1,-
0.41,0.054,0.40,0.39,BLY,Boart Longyear,0.395,1,"360,743",0.39,0.395,-,,-,-0.10,-,6.84,5.8
6.40,2.29,6.00,5.85,BLD,Boral Ltd,5.86,-14,"21,320",5.86,5.89,13,f,1.85,4.12,2.22,24.1,24.3
7.55,0.945,6.89,6.68,BKN,Bradken Ltd,6.70,-20,"5,796",6.70,6.78,23,f,2.28,1.31,3.43,52.5,12.8
8.37,4.08,7.06,6.95,BXB,Brambles Ltd,7.04,2,"21,799",7.00,7.05,30,p,1.34,0.58,4.26,40.18,17.5
1.945,1.473,1.79,1.75,BWP,Bunnings Warehouse unt,1.765,-1,"5,338",1.76,1.79,11.57,,-,1.79,6.56,-3.74,-
7.09,4.71,6.12,6.03,CAB,Cabcharge Aust,6.08,-1,"1,647",6.02,6.10,34,f,1.50,2.21,5.59,51,11.9
14.00,7.21,9.40,9.22,CTX,Caltex Aust,9.22,-5,"4,502",9.22,9.25,-,,-,10.60,-,15.6,59.1
0.885,0.26,0.605,0.59,CVN,Carnarvon Pet,0.60,,"25,309",0.595,0.60,-,,-,0.07,-,5.4,11.1
5.70,3.56,5.40,5.10,CRZ,Carsales Com Ltd,5.18,-22,"4,218",5.16,5.32,-,,-,-,-,-,-
4.17,1.51,4.17,4.10,CEY,Centennial Coal,4.13,2,"29,084",4.12,4.14,11,f,1.77,1.77,2.66,19.5,21.2
2.12,1.415,1.94,1.89,CFX,CFS Retail Prop unt,1.89,-2.5,"41,447",1.885,1.90,12.5,,-,2.02,6.61,-15.27,-
4.50,0.865,4.43,4.34,CGF,Challenger FSG Ltd,4.37,7,"12,647",4.36,4.44,12.5,,-,1.81,2.86,-16.2,-
0.725,0.156,0.72,0.70,CHC,Charter Hall Grp forus,0.70,,"5,778",0.70,0.73,4.96,,-,0.71,7.09,-17.98,-
11.72,8.02,11.45,11.17,CCL,Coca-Cola Amatil,11.29,18,"21,169",11.29,11.30,40.5,f,1.35,1.14,3.59,54.8,20.6
69.79,46.21,67.48,66.20,COH,Cochlear Ltd,66.41,-9,"1,320",66.20,67.37,175,f,1.34,2.78,2.64,233.7,28.4
56.47,24.03,56.30,55.67,CBA,C'wlth Bank  of Aust ,56.16,72,"31,423",56.10,56.17,228,f,1.44,13.65,4.06,328.5,17.1
1.165,0.67,0.975,0.965,CPA,C'wlth Prop ord unt   ,0.965,,"68,750",0.965,0.97,8.8,,-,1.15,9.12,-31.8,-
11.62,6.41,11.58,11.31,CPU,Computershare Ltd,11.51,21,"10,466",11.44,11.59,22,p,2.58,-1.95,1.91,56.75,20.3
0.536,0.244,0.475,0.45,CEU,ConnectEast stpld,0.46,,"83,106",0.46,0.465,2,,-,-,4.35,-25.43,-
3.44,1.71,3.08,3.00,CMJ,Consolidated Media,3.07,7,"19,677",3.03,3.08,16.5,,3.75,0.66,5.37,61.91,5.0
11.66,6.32,10.61,10.11,CRG,Crane Grp Ltd,10.32,8,"2,277",10.32,10.35,63,f,1.01,4.35,6.10,63.9,16.2
9.39,4.56,7.86,7.61,CWN,Crown Ltd,7.70,-4,"21,013",7.69,7.71,37,p,-,3.42,4.81,-166.89,-
38.52,28.43,32.38,32.06,CSL,CSL Ltd,32.11,6,"11,414",32.08,32.13,70,,2.75,7.49,2.18,192.51,16.7
2.18,0.905,1.945,1.90,CSR,CSR Ltd,1.92,-0.5,"62,552",1.91,1.92,4,f,-,0.87,2.08,-45.1,-
6.59,1.555,5.37,5.24,CDU,Cudeco Ltd,5.28,-3,"2,243",5.25,5.32,-,,-,-,-,-0.07,-
5.96,2.02,5.21,5.15,DJS,David Jones Ltd,5.17,4,"12,693",5.16,5.18,28,f,1.13,1.16,5.42,31.5,16.4
0.89,0.519,0.87,0.85,DXS,Dexus Prop Grp stpld,0.85,,"82,060",0.85,0.855,6.15,,-,1.01,7.24,-39.38,-
5.69,3.25,3.86,3.70,DOM,Dominion Min,3.71,-11,"1,722",3.70,3.75,14,,2.17,1.06,3.77,30.38,12.2
9.35,3.01,9.18,9.06,DOW,Downer EDI Ltd,9.07,7,"3,956",9.01,9.11,29,,1.88,2.18,3.20,54.4,16.7
2.319,1.28,1.875,1.85,DUE,DUET Grp forus,1.86,0.5,"13,060",1.85,1.875,20,,-,1.70,10.75,-9.24,-
1.165,0.42,0.96,0.915,ESG,Eastern Star Gas,0.955,4,"44,672",0.95,0.955,-,,-,-,-,-0.34,-
7.10,1.40,1.69,1.655,ELD,Elders Ltd,1.66,-2,"15,359",1.66,1.675,-,,-,0.37,-,-51.51,-
16.21,13.01,16.02,15.86,EAU,Eldorado Gold cdi 1:1,15.86,-9,"2,511",15.50,16.10,-,,-,-,-,-,-
0.995,0.16,0.825,0.79,EHL,Emeco Hldgs,0.80,,"32,349",0.79,0.81,4,f,0.53,0.74,5.00,2.1,38.1
28.28,16.75,23.58,23.15,ERA,Energy Res,23.25,-38,"3,327",23.18,23.50,34,f,4.79,-,1.46,162.78,14.3
0.72,0.19,0.405,0.39,EWC,Energy World Corp,0.39,-1,"7,548",0.39,0.40,-,,-,-,-,-0.71,-
0.595,0.27,0.545,0.535,ENV,Envestra Ltd,0.535,,"11,229",0.535,0.545,5.5,,0.73,-0.08,10.28,4,13.4
4.66,1.48,4.65,4.51,EQN,Equinox Min Ltd cdi,4.57,-3,"9,146",4.51,4.59,-,,-,-,-,25.35,18.0
11.45,1.326,8.31,8.20,EXT,Extract Res,8.29,-3,"1,424",8.21,8.40,-,,-,-,-,-5.38,-
1.805,0.795,1.76,1.71,FXJ,Fairfax Media Ltd,1.72,-2.5,"47,560",1.715,1.73,2,,-,-0.37,1.16,-21.6,-
0.83,0.204,0.785,0.76,FKP,FKP Prop Grp stpld,0.765,-1.5,"15,040",0.76,0.785,3.45,,-,3.15,4.51,-70.3,-
8.90,3.36,8.90,8.60,FWD,Fleetwood Corp,8.80,28,"2,202",8.80,8.85,66,f,1.04,2.63,7.50,68.7,12.8
18.86,3.39,18.14,17.65,FLT,Flight Centre,17.93,12,"1,562",17.90,17.94,9,,4.26,1.92,0.50,38.3,46.8
5.57,1.655,5.19,5.00,FMG,Fortescue Metals Grp,5.06,-11,"96,437",5.05,5.08,-,,-,0.35,-,21.9,23.1
5.89,4.80,5.43,5.37,FGL,Foster's Grp,5.39,-1,"77,243",5.37,5.40,27.25,f,0.84,0.46,5.06,22.8,23.6
1.23,0.505,1.22,1.195,GBG,Gindalbie Metals,1.21,-1,"17,773",1.20,1.21,-,,-,-,-,5.1,23.7
1.78,0.93,1.595,1.575,GFF,Goodman Fielder,1.585,-0.5,"20,321",1.575,1.59,10.5,p,1.27,-0.20,6.62,13.3,11.9
0.926,0.123,0.665,0.64,GMG,Goodman Grp forus,0.645,-0.5,"259,493",0.645,0.65,9.65,,-,0.84,14.96,-45.4,-
0.79,0.191,0.625,0.605,GPT,GPT Grp stpld,0.605,-1,"259,836",0.605,0.61,5.6,,-,0.71,9.26,-107.6,-
8.85,3.863,6.32,6.20,GNC,Graincorp Ltd,6.30,2,"7,812",6.26,6.33,7.27,f,11.96,6.79,1.15,86.92,7.2
9.67,4.87,8.88,8.62,GUD,GUD Hldgs,8.73,-5,"1,005",8.65,9.00,60,f,1.00,0.66,6.87,60,14.6
1.325,0.605,1.03,0.99,GNS,Gunns Ltd,1.00,-1,"20,736",0.99,1.00,4,f,2.02,1.80,4.00,8.1,12.3
3.30,1.67,3.20,3.17,GWT,GWA Intl,3.19,-1,"4,603",3.18,3.20,18,f,0.94,0.27,5.64,16.9,18.9
4.85,1.805,4.02,3.86,HVN,Harvey Norman,3.88,-7,"44,123",3.88,3.89,11,f,1.83,2.01,2.84,20.18,19.2
2.30,0.993,2.03,1.98,HST,Hastie Grp Ltd,1.99,-5,"11,494",1.98,1.995,12,f,2.70,-0.26,6.03,32.4,6.1
1.856,0.255,1.175,1.15,HDF,Hastings Divers stpld,1.155,-1,"7,725",1.15,1.16,12,,0.15,2.06,10.39,1.8,64.2
5.18,3.61,5.04,4.96,HSP,Healthscope Ltd,5.02,7,"8,083",5.00,5.04,21.5,f,1.34,0.06,4.28,28.88,17.4
2.67,1.165,2.33,2.28,HGG,Henderson Grp cdi 1:1,2.31,3,"10,659",2.26,2.34,12.15,,-,-0.22,5.26,-0.17,-
3.04,1.145,2.18,2.15,HIL,Hills Ind Ltd,2.17,,"2,182",2.15,2.17,10,f,0.49,1.40,4.61,4.9,44.3
4.75,2.70,3.84,3.74,ILU,Iluka Res,3.81,2,"8,741",3.75,3.82,-,,-,2.70,-,3.7,103.0
3.80,1.63,3.77,3.67,IPL,Incitec Pivot,3.71,-7,"111,610",3.70,3.72,4.4,,-,0.14,1.19,-11.7,-
5.52,1.92,5.11,4.84,IGO,Independence Grp,4.84,-26,"3,058",4.84,4.90,5,f,2.83,1.34,1.03,14.14,34.2
1.55,0.75,1.47,1.425,IFN,Infigen Energy stpld,1.43,0.5,"12,562",1.425,1.46,4.5,,5.02,0.58,3.15,22.6,6.3
0.603,0.057,0.50,0.49,IIF,ING Industrial Fd unt,0.50,,"67,035",0.495,0.50,5.3,,-,0.96,10.60,-103.8,-
0.705,0.184,0.635,0.615,IOF,ING Office Fd stpld,0.63,0.5,"122,876",0.63,0.635,6.2,,-,0.99,9.84,-49.8,-
4.21,2.94,4.11,4.03,IAG,Insurance Aust Grp,4.11,5,"40,915",4.05,4.11,10,f,0.93,1.16,2.43,9.32,44.1
6.48,4.48,6.15,6.07,IVC,Invocare Ltd,6.11,3,"1,268",6.05,6.13,24.5,f,1.22,0.35,4.01,29.9,20.4
6.35,2.112,6.35,6.10,IFL,IOOF Hldgs Ltd,6.30,24,"5,108",6.24,6.30,4,f,4.17,0.55,0.63,16.7,37.7
8.92,4.58,8.71,8.52,IRE,IRESS Market Tech,8.59,-1,"2,942",8.52,8.71,32,f,0.98,0.67,3.73,31.29,27.5
0.93,0.561,0.77,0.74,ISF,iSOFT Group Ltd,0.77,2.5,"18,062",0.76,0.77,1,,4.30,-0.27,1.30,4.3,17.9
8.59,2.89,8.44,8.17,JHX,James Hardie Ind cdi,8.29,-1,"9,772",8.22,8.41,-,,-,-0.40,-,18.89,43.9
23.71,8.48,21.76,21.45,JBH,JB Hi-Fi Ltd,21.68,33,"3,374",21.65,21.72,44,f,2.01,1.21,2.03,88.26,24.6
1.32,0.23,1.205,1.18,KZL,Kagara Ltd,1.19,-3,"44,486",1.19,1.195,-,,-,0.74,-,-34.98,-
12.10,2.45,11.20,10.82,KAR,Karoon Gas Aust,11.07,13,"5,736",11.07,11.10,-,,-,-,-,3.02,366.6
10.30,3.31,9.63,9.16,KCN,Kingsgate Cons,9.22,-43,"3,383",9.21,9.27,15,f,2.33,2.55,1.63,34.9,26.4
40.24,16.15,40.14,39.64,LEI,Leighton Hldgs,39.78,-17,"5,800",39.64,39.98,115,f,1.30,7.43,2.89,149.5,26.6
11.29,4.85,10.04,9.95,LLC,Lend Lease Grp stpld,9.99,-5,"15,302",9.96,9.99,41,f,-,4.20,4.10,-164.7,-
3.77,2.41,3.41,3.35,LGL,Lihir Gold Ltd,3.36,-5,"225,967",3.36,3.37,1.62,,-,1.29,0.48,-9.97,-
2.68,0.975,1.74,1.645,LNC,Linc Energy Ltd,1.735,9.5,"27,363",1.73,1.735,-,,-,-,-,-10.36,-
0.72,0.075,0.66,0.625,LYC,Lynas Corp,0.63,,"89,161",0.63,0.635,-,,-,-,-,-4.5,-
12.41,2.32,12.16,11.91,MCC,Macarthur Coal,12.05,9,"7,723",12.02,12.15,13,f,6.10,4.03,1.08,79.3,15.2
0.755,0.276,0.675,0.655,MAH,Macmahon Hldgs,0.655,-2.5,"20,612",0.655,0.66,1.5,,2.05,0.37,2.29,3.07,21.3
0.735,0.10,0.60,0.595,MCW,Macq Country unt,0.60,0.5,"42,977",0.595,0.60,7,,-,0.77,11.67,-101.81,-
58.80,15.00,48.99,48.71,MQG,Macq Grp Ltd,48.90,41,"14,614",48.73,49.00,126,,1.93,23.72,2.58,243.2,20.1
1.77,0.95,1.495,1.46,MIG,Macq Infra stpld,1.495,2.5,"216,934",1.485,1.495,12,,-,1.73,8.03,-73.72,-
0.355,0.071,0.325,0.315,MOF,Macq Office unt,0.315,,"236,280",0.315,0.32,3.75,,-,0.49,11.90,-42,-
3.19,1.291,3.13,3.04,MAP,MAP Grp forus,3.08,1,"20,051",3.06,3.09,21,,5.66,-,6.82,118.92,2.6
4.40,0.74,3.63,3.44,MML,Medusa Min Ltd,3.47,-16,"5,088",3.43,3.50,-,,-,-,-,25,13.9
3.25,0.90,3.20,3.16,MRM,Mermaid Marine,3.16,-4,"2,518",3.16,3.17,6,f,2.42,0.92,1.90,14.5,21.8
4.74,3.80,4.44,4.39,MTS,Metcash Ltd,4.44,5,"12,248",4.41,4.44,25,f,1.21,0.11,5.63,30.28,14.7
1.39,0.255,0.855,0.84,MRE,Minara Res,0.845,-0.5,"36,088",0.835,0.85,-,,-,0.70,-,-14.52,-
2.92,0.59,1.915,1.89,MCR,Mincor Res NL,1.905,-1,"7,392",1.90,1.905,6,f,-,1.00,3.15,-8.4,-
3.43,1.03,2.74,2.63,MBN,Mirabela Nickel,2.68,-7,"12,539",2.65,2.71,-,,-,-,-,-22.86,-
1.745,0.542,1.685,1.625,MGR,Mirvac Grp stpld,1.635,0.5,"106,048",1.635,1.64,4.2,,-,1.73,2.57,-65.21,-
15.17,5.80,15.17,14.98,MND,Monadelphous Grp,15.00,8,"2,978",15.00,15.17,74,f,1.18,1.40,4.93,87.48,17.1
