S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4418.4 at 16:38 24/8/2010  Report at 19:05 Tuesday 24/8/2010. Processed 19:18 Tuesday 24/8/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.33,0.42,0.405,ABP,Abacus Prop stp,0.415,1,"38,703",0.41,0.415,3.9,,-,0.60,9.40,-2.32,-
3.46,2.31,3.46,3.39,ABC,Adelaide Brighton,3.42,-2,"29,315",3.41,3.43,15.5,f,1.52,1.16,4.53,23.6,14.5
15.69,13.37,15.59,15.35,AGK,AGL Energy Ltd,15.36,-24,"11,271",15.30,15.43,57,f,0.47,6.21,3.71,27,56.9
5.91,2.25,2.86,2.73,ALS,Alesco Corp,2.73,-15,"1,946",2.73,2.78,7,,-,0.60,2.56,-132.84,-
2.06,1.45,1.775,1.75,AWC,Alumina Ltd,1.755,-3.5,"135,595",1.755,1.76,4.23,f,0.14,1.22,2.41,0.59,297.5
7.04,5.27,6.68,6.50,AMC,Amcor Ltd,6.63,3,"51,451",6.62,6.67,29.5,,0.71,2.25,4.45,20.9,31.7
6.97,4.88,4.95,4.89,AMP,AMP Ltd,4.92,2,"205,718",4.92,4.93,31,p,1.28,0.90,6.30,39.8,12.4
13.73,9.07,13.44,12.87,ANN,Ansell Ltd,13.29,19,"8,414",12.61,13.35,30.5,,2.68,1.92,2.29,81.7,16.3
26.23,19.80,22.97,22.56,ANZ,ANZ Banking Grp,22.64,-31,"90,633",22.60,22.65,108,f,1.34,9.99,4.77,144.8,15.6
3.83,2.88,3.72,3.67,APA,APA Grp stp,3.70,-3,"7,103",3.70,3.71,31.75,,0.79,-,8.58,25,14.8
2.61,1.68,1.885,1.855,APN,APN News & Media,1.875,1.5,"16,700",1.875,1.89,9,,1.86,-0.75,4.80,16.7,11.2
